gene,samples_ge_min_count,retained
ILF3,6,True
ILK,6,True
ILVBL,6,True
IMAA,6,True
IMMP2L,6,True
IMMT,6,True
IMP3,6,True
IMPA1,6,True
IMPA2,6,True
IMPACT,6,True
IMPAD1,6,True
IMPDH1,6,True
IMPDH2,6,True
INADL,6,True
INCENP,6,True
INF2,6,True
ING1,6,True
ING4,6,True
ING5,6,True
INHBA,6,True
INHBB,6,True
INO80,6,True
INO80B,6,True
INO80D,6,True
INO80E,6,True
INPP1,6,True
INPP4A,6,True
INPP4B,6,True
INPP5A,6,True
INPP5B,6,True
INPP5E,6,True
INPP5F,6,True
INPP5K,6,True
INS-IGF2,6,True
INSIG1,6,True
INSIG2,6,True
INSR,6,True
INTS1,6,True
INTS10,6,True
INTS12,6,True
INTS2,6,True
INTS3,6,True
INTS4,6,True
INTS5,6,True
INTS6,6,True
INTS7,6,True
INTS8,6,True
INTS9,6,True
INTU,6,True
INVS,6,True
IPO11,6,True
IPO13,6,True
IPO4,6,True
IPO5,6,True
IPO7,6,True
IPO8,6,True
IPO9,6,True
IPP,6,True
IPPK,6,True
IPW,5,True
IQCB1,6,True
IQCE,6,True
IQGAP1,6,True
IQGAP2,6,True
IQGAP3,6,True
IQSEC1,6,True
IQSEC2,6,True
IQWD1,6,True
IRAK1,6,True
IRAK2,6,True
IRAK3,6,True
IRAK4,6,True
IREB2,6,True
IRF1,6,True
IRF2,6,True
IRF2BP2,6,True
IRF3,6,True
IRF4,6,True
IRF5,6,True
IRF6,6,True
IRF7,6,True
IRF8,6,True
IRF9,6,True
IRGQ,6,True
IRS1,6,True
IRS2,6,True
IRX2,5,True
IRX3,6,True
IRX4,6,True
ISCU,6,True
ISG20L2,6,True
ISLR,6,True
ISOC1,6,True
ISOC2,6,True
ISY1,6,True
ITCH,6,True
ITFG2,6,True
ITGA1,6,True
ITGA10,6,True
ITGA11,6,True
ITGA2,6,True
ITGA3,6,True
ITGA4,6,True
ITGA5,6,True
ITGA6,6,True
ITGA7,6,True
ITGA9,6,True
ITGAE,6,True
ITGAL,6,True
ITGAM,6,True
ITGAV,6,True
ITGAX,6,True
ITGB1,6,True
ITGB1BP1,6,True
ITGB2,6,True
ITGB3,6,True
ITGB4,6,True
ITGB5,6,True
ITGB6,6,True
ITGB8,6,True
ITGBL1,5,True
ITIH4,6,True
ITIH5,6,True
ITK,6,True
ITM2B,6,True
ITPK1,6,True
ITPKB,6,True
ITPKC,6,True
ITPR1,6,True
ITPR2,6,True
ITPR3,6,True
ITPRIP,6,True
ITPRIPL2,6,True
ITSN1,6,True
ITSN2,6,True
IVD,6,True
IVL,6,True
IVNS1ABP,6,True
IWS1,6,True
JAG1,6,True
JAG2,6,True
JAGN1,6,True
JAK1,6,True
JAK2,6,True
JAK3,6,True
JAM2,4,True
JAM3,6,True
JARID1A,6,True
JARID1B,6,True
JARID1C,6,True
JARID2,6,True
JAZF1,6,True
JDP2,6,True
JHDM1D,6,True
JMJD1A,6,True
JMJD1B,6,True
JMJD1C,6,True
JMJD2A,6,True
JMJD2B,6,True
JMJD2C,6,True
JMJD3,6,True
JMJD4,6,True
JMJD6,6,True
JMJD7,6,True
JMJD8,6,True
JMY,6,True
JPH1,6,True
JPH2,6,True
JRK,6,True
JRKL,6,True
JTB,6,True
JTV1,6,True
JUB,6,True
JUN,6,True
JUNB,6,True
JUND,6,True
KAL1,5,True
KALRN,6,True
KANK1,6,True
KANK2,6,True
KANK3,6,True
KARS,6,True
KAT2A,6,True
KAT2B,6,True
KAT5,6,True
KATNA1,6,True
KATNAL1,6,True
KATNB1,6,True
KBTBD10,6,True
KBTBD4,6,True
KBTBD5,4,True
KBTBD6,6,True
KBTBD7,6,True
KCMF1,6,True
KCNAB2,6,True
KCNC3,6,True
KCNC4,6,True
KCNIP2,6,True
KCNJ12,6,True
KCNJ15,6,True
KCNJ2,6,True
KCNK1,6,True
KCNK10,6,True
KCNK5,6,True
KCNK7,6,True
KCNMA1,6,True
KCNQ1OT1,6,True
KCNRG,6,True
KCNS3,6,True
KCTD1,6,True
KCTD11,6,True
KCTD12,6,True
KCTD15,6,True
KCTD17,6,True
KCTD18,6,True
KCTD2,6,True
KCTD20,6,True
KCTD21,6,True
KCTD3,6,True
KCTD5,6,True
KCTD7,6,True
KDELC2,6,True
KDELR1,6,True
KDELR2,6,True
KDELR3,6,True
KDR,6,True
KDSR,6,True
KEAP1,6,True
KHDRBS1,6,True
KHSRP,6,True
KIAA0020,6,True
KIAA0040,6,True
KIAA0090,6,True
KIAA0100,6,True
KIAA0114,6,True
KIAA0141,6,True
KIAA0146,6,True
KIAA0174,6,True
KIAA0182,6,True
KIAA0195,6,True
KIAA0196,6,True
KIAA0226,6,True
KIAA0232,6,True
KIAA0240,6,True
KIAA0247,6,True
KIAA0256,6,True
KIAA0284,6,True
KIAA0317,6,True
KIAA0319L,6,True
KIAA0323,6,True
KIAA0329,6,True
KIAA0355,6,True
KIAA0368,6,True
KIAA0406,6,True
KIAA0409,6,True
KIAA0415,6,True
KIAA0427,6,True
KIAA0430,6,True
KIAA0467,6,True
KIAA0494,6,True
KIAA0495,6,True
KIAA0513,6,True
KIAA0528,6,True
KIAA0556,6,True
KIAA0562,6,True
KIAA0564,6,True
KIAA0586,6,True
KIAA0649,6,True
KIAA0652,6,True
KIAA0664,6,True
KIAA0746,6,True
KIAA0753,6,True
KIAA0754,6,True
KIAA0776,6,True
KIAA0802,6,True
KIAA0831,6,True
KIAA0841,6,True
KIAA0859,6,True
KIAA0892,6,True
KIAA0895,6,True
KIAA0907,6,True
KIAA0913,6,True
KIAA0922,6,True
KIAA0947,6,True
KIAA0999,6,True
KIAA1009,6,True
KIAA1012,6,True
KIAA1026,6,True
KIAA1033,6,True
KIAA1109,6,True
KIAA1128,6,True
KIAA1147,6,True
KIAA1161,6,True
KIAA1191,6,True
KIAA1199,6,True
KIAA1217,6,True
KIAA1219,6,True
KIAA1267,6,True
KIAA1274,6,True
KIAA1279,6,True
KIAA1303,6,True
KIAA1305,6,True
KIAA1310,6,True
KIAA1328,6,True
KIAA1333,6,True
KIAA1370,6,True
KIAA1377,5,True
KIAA1407,6,True
KIAA1429,6,True
KIAA1430,6,True
KIAA1432,6,True
KIAA1462,6,True
KIAA1467,6,True
KIAA1468,6,True
KIAA1522,6,True
KIAA1524,6,True
KIAA1529,5,True
KIAA1530,6,True
KIAA1539,6,True
KIAA1543,6,True
KIAA1549,6,True
KIAA1586,6,True
KIAA1598,6,True
KIAA1602,6,True
KIAA1604,6,True
KIAA1609,6,True
KIAA1614,5,True
KIAA1618,6,True
KIAA1627,6,True
KIAA1632,6,True
KIAA1644,6,True
KIAA1683,6,True
KIAA1712,6,True
KIAA1715,6,True
KIAA1731,6,True
KIAA1737,6,True
KIAA1755,6,True
KIAA1787,6,True
KIAA1797,6,True
KIAA1804,6,True
KIAA1826,6,True
KIAA1833,6,True
KIAA1841,6,True
KIAA1881,5,True
KIAA1919,6,True
KIAA1949,6,True
KIAA1958,6,True
KIAA1967,6,True
KIAA2018,6,True
KIAA2026,6,True
KIDINS220,6,True
KIF11,6,True
KIF13A,6,True
KIF13B,6,True
KIF14,6,True
KIF15,6,True
KIF16B,6,True
KIF18A,6,True
KIF18B,6,True
KIF1B,6,True
KIF20A,6,True
KIF20B,6,True
KIF21A,6,True
KIF21B,6,True
KIF23,6,True
KIF24,6,True
KIF26A,6,True
KIF26B,6,True
KIF27,6,True
KIF2A,6,True
KIF2C,6,True
KIF3A,6,True
KIF3B,6,True
KIF3C,6,True
KIF4A,6,True
KIF5B,6,True
KIF7,6,True
KIFAP3,6,True
KIFC1,6,True
KIFC2,6,True
KIFC3,6,True
KIN,6,True
KIRREL,6,True
KIT,6,True
KITLG,6,True
KLC1,6,True
KLC2,6,True
KLC3,6,True
KLC4,6,True
KLF10,6,True
KLF11,6,True
KLF12,6,True
KLF13,6,True
KLF16,6,True
KLF2,6,True
KLF3,6,True
KLF4,6,True
KLF5,6,True
KLF6,6,True
KLF7,6,True
KLF8,6,True
KLF9,6,True
KLHDC10,6,True
KLHDC2,6,True
KLHDC3,6,True
KLHDC4,6,True
KLHDC5,6,True
KLHL11,6,True
KLHL12,6,True
KLHL13,6,True
KLHL15,6,True
KLHL17,6,True
KLHL18,6,True
KLHL20,6,True
KLHL21,6,True
KLHL22,6,True
KLHL24,6,True
KLHL25,6,True
KLHL26,6,True
KLHL28,6,True
KLHL3,6,True
KLHL30,5,True
KLHL31,6,True
KLHL36,6,True
KLHL5,6,True
KLHL6,6,True
KLHL7,6,True
KLHL8,6,True
KLHL9,6,True
KLK10,6,True
KLK11,6,True
KLK12,6,True
KLK13,6,True
KLK5,6,True
KLK6,6,True
KLK7,6,True
KLK8,6,True
KLK9,6,True
KLRA1,6,True
KLRAQ1,6,True
KLRG2,6,True
KNTC1,6,True
KPNA1,6,True
KPNA2,6,True
KPNA3,6,True
KPNA4,6,True
KPNA5,6,True
KPNA6,6,True
KPNB1,6,True
KPRP,6,True
KPTN,6,True
KRAS,6,True
KRBA1,6,True
KRCC1,6,True
KREMEN1,6,True
KRI1,6,True
KRIT1,6,True
KRR1,6,True
KRT1,6,True
KRT10,6,True
KRT13,6,True
KRT14,6,True
KRT15,6,True
KRT16,6,True
KRT17,6,True
KRT19,6,True
KRT2,5,True
KRT23,6,True
KRT3,4,True
KRT4,6,True
KRT5,6,True
KRT6A,6,True
KRT75,6,True
KRT76,5,True
KRT78,6,True
KRT80,6,True
KRTDAP,6,True
KSR1,6,True
KTELC1,6,True
KTI12,6,True
KTN1,6,True
L2HGDH,6,True
L3MBTL,6,True
L3MBTL2,6,True
L3MBTL3,6,True
L3MBTL4,6,True
LACE1,5,True
LACTB,6,True
LAD1,6,True
LAIR1,6,True
LAMA2,6,True
LAMA3,6,True
LAMA4,6,True
LAMA5,6,True
LAMB1,6,True
LAMB2,6,True
LAMB3,6,True
LAMB4,5,True
LAMC1,6,True
LAMC2,6,True
LAMC3,6,True
LAMP1,6,True
LAMP2,6,True
LAMP3,6,True
LANCL1,6,True
LANCL2,6,True
LAP3,6,True
LAPTM4A,6,True
LAPTM4B,6,True
LAPTM5,6,True
LARGE,6,True
LARP1,6,True
LARP2,6,True
LARP4,6,True
LARP5,6,True
LARP7,6,True
LARS,6,True
LARS2,6,True
LAS1L,6,True
LASP1,6,True
LASS2,6,True
LASS3,6,True
LASS4,6,True
LASS6,6,True
LAT,6,True
LATS1,6,True
LATS2,6,True
LBA1,6,True
LBH,6,True
LBR,6,True
LCAT,6,True
LCE3D,6,True
LCE3E,6,True
LCMT1,6,True
LCMT2,6,True
LCOR,6,True
LCORL,6,True
LCP1,6,True
LDB1,6,True
LDB2,6,True
LDB3,6,True
LDHA,6,True
LDHB,6,True
LDHD,6,True
LDLR,6,True
LDLRAD3,6,True
LDLRAP1,6,True
LDOC1,4,True
LDOC1L,6,True
LEF1,6,True
LEMD3,6,True
LENG9,6,True
LEO1,6,True
LEPR,6,True
LEPRE1,6,True
LEPREL1,6,True
LEPREL2,6,True
LEPROT,6,True
LEPROTL1,6,True
LETM1,6,True
LETMD1,6,True
LFNG,6,True
LGALS3,6,True
LGALS3BP,6,True
LGALS8,6,True
LGI4,5,True
LGMN,6,True
LGR4,6,True
LGTN,6,True
LHFP,6,True
LHFPL2,6,True
LHPP,6,True
LHX6,5,True
LIF,6,True
LIFR,6,True
LIG1,6,True
LIG3,6,True
LIG4,6,True
LIMA1,6,True
LIMCH1,6,True
LIMD1,6,True
LIMD2,6,True
LIME1,6,True
LIMK1,6,True
LIMK2,6,True
LIMS1,6,True
LIMS2,6,True
LIN52,6,True
LIN54,6,True
LIN7C,6,True
LIN9,6,True
LINS1,6,True
LIPA,6,True
LITAF,6,True
LLGL1,6,True
LLGL2,6,True
LMAN2,6,True
LMAN2L,6,True
LMBR1,6,True
LMBR1L,6,True
LMBRD1,6,True
LMBRD2,6,True
LMCD1,6,True
LMF1,6,True
LMF2,6,True
LMLN,6,True
LMNA,6,True
LMNB1,6,True
LMNB2,6,True
LMO2,6,True
LMO4,6,True
LMO7,6,True
LMOD1,6,True
LMOD2,4,True
LMOD3,4,True
LMTK2,6,True
LMTK3,6,True
LNPEP,6,True
LNX2,6,True
LOC100129550,6,True
LOC100131187,6,True
LOC100134934,6,True
LOC116236,6,True
LOC144438,6,True
LOC147727,6,True
LOC148413,6,True
LOC149478,6,True
LOC151162,6,True
LOC152217,6,True
LOC153364,6,True
LOC201175,6,True
LOC203547,6,True
LOC221710,6,True
LOC25845,6,True
LOC26010,6,True
LOC283174,6,True
LOC283267,6,True
LOC283951,6,True
LOC284023,6,True
LOC284441,6,True
LOC285908,6,True
LOC338799,6,True
LOC374443,6,True
LOC399959,5,True
LOC401152,6,True
LOC402057,6,True
LOC407835,6,True
LOC440093,6,True
LOC440456,6,True
LOC441108,5,True
LOC492311,6,True
LOC51057,6,True
LOC54492,6,True
LOC550112,6,True
LOC552889,6,True
LOC553158,6,True
LOC57228,6,True
LOC606495,6,True
LOC619207,6,True
LOC642587,6,True
LOC644096,6,True
LOC645851,6,True
LOC652968,6,True
LOC653319,6,True
LOC678655,6,True
LOC728448,6,True
LOC728661,6,True
LOC729085,5,True
LOC85389,6,True
LOC85390,6,True
LOC85391,6,True
LOC90379,6,True
LOC90826,6,True
LOC91431,6,True
LOC92249,5,True
LOH12CR1,6,True
LONP1,6,True
LONP2,6,True
LONRF1,6,True
LOR,4,True
LOX,6,True
LOXL1,6,True
LOXL2,6,True
LPAR1,6,True
LPAR2,6,True
LPAR3,6,True
LPCAT1,6,True
LPCAT2,6,True
LPCAT3,6,True
LPCAT4,6,True
LPGAT1,6,True
LPHN1,6,True
LPHN2,6,True
LPIN1,6,True
LPIN2,6,True
LPL,6,True
LPP,6,True
LRBA,6,True
LRCH1,6,True
LRCH3,6,True
LRCH4,6,True
LRDD,6,True
LRFN3,6,True
LRFN4,6,True
LRG1,6,True
LRIG1,6,True
LRIG2,6,True
LRIG3,6,True
LRP1,6,True
LRP10,6,True
LRP11,6,True
LRP12,6,True
LRP3,6,True
LRP4,6,True
LRP5,6,True
LRP5L,6,True
LRP6,6,True
LRP8,6,True
LRPAP1,6,True
LRPPRC,6,True
LRRC1,6,True
LRRC14,6,True
LRRC15,6,True
LRRC16A,6,True
LRRC20,6,True
LRRC28,6,True
LRRC32,6,True
LRRC4,5,True
LRRC40,6,True
LRRC41,6,True
LRRC42,6,True
LRRC45,6,True
LRRC47,6,True
LRRC57,6,True
LRRC58,6,True
LRRC59,6,True
LRRC8A,6,True
LRRC8B,6,True
LRRC8C,6,True
LRRC8D,6,True
LRRC8E,6,True
LRRCC1,6,True
LRRFIP1,6,True
LRRFIP2,6,True
LRRK1,6,True
LRRK2,6,True
LRSAM1,6,True
LRWD1,6,True
LSG1,6,True
LSM1,6,True
LSM14A,6,True
LSM14B,6,True
LSM4,6,True
LSM5,6,True
LSM8,6,True
LSR,6,True
LSS,6,True
LTA4H,6,True
LTB4R,6,True
LTB4R2,6,True
LTBP1,6,True
LTBP2,6,True
LTBP3,6,True
LTBP4,6,True
LTBR,6,True
LTF,5,True
LTV1,6,True
LUC7L,6,True
LUM,6,True
LUZP1,6,True
LUZP6,6,True
LY6D,6,True
LY6E,6,True
LY6G5B,6,True
LY6G6C,6,True
LY75,6,True
LYCAT,6,True
LYN,6,True
LYNX1,6,True
LYPD5,6,True
LYPLA1,6,True
LYPLA2,6,True
LYPLAL1,6,True
LYRM1,6,True
LYRM2,6,True
LYRM5,6,True
LYRM7,6,True
LYSMD3,6,True
LYSMD4,6,True
LYST,6,True
LYZ,6,True
LZTFL1,6,True
LZTR1,6,True
LZTS1,6,True
LZTS2,6,True
M6PR,6,True
M6PRBP1,6,True
MACC1,6,True
MACF1,6,True
MAD1L1,6,True
MAD2L1,6,True
MAD2L1BP,6,True
MADD,6,True
MAEA,6,True
MAF,6,True
MAFB,6,True
MAFF,6,True
MAFG,6,True
MAFK,6,True
MAGED1,6,True
MAGED2,6,True
MAGEF1,6,True
MAGEH1,6,True
MAGI1,6,True
MAGI3,6,True
MAGOHB,6,True
MAGT1,6,True
MAK10,6,True
MAK16,6,True
MAL,4,True
MAL2,6,True
MALAT1,6,True
MALL,6,True
MALT1,6,True
MAMDC2,5,True
MAMDC4,6,True
MAML1,6,True
MAML2,6,True
MAML3,6,True
MAN1A1,6,True
MAN1A2,6,True
MAN1B1,6,True
MAN1C1,5,True
MAN2A1,6,True
MAN2A2,6,True
MAN2B1,6,True
MAN2B2,6,True
MAN2C1,6,True
MANBA,6,True
MANEA,6,True
MANEAL,6,True
MANSC1,6,True
MAOA,6,True
MAOB,6,True
MAP1A,6,True
MAP1B,6,True
MAP1D,6,True
MAP1LC3B,6,True
MAP1S,6,True
MAP2,6,True
MAP2K1,6,True
MAP2K2,6,True
MAP2K3,6,True
MAP2K4,6,True
MAP2K5,6,True
MAP2K6,6,True
MAP2K7,6,True
MAP3K1,6,True
MAP3K10,6,True
MAP3K11,6,True
MAP3K12,6,True
MAP3K13,6,True
MAP3K14,6,True
MAP3K2,6,True
MAP3K3,6,True
MAP3K4,6,True
MAP3K5,6,True
MAP3K6,6,True
MAP3K7,6,True
MAP3K7IP1,6,True
MAP3K7IP2,6,True
MAP3K7IP3,6,True
MAP3K8,6,True
MAP3K9,6,True
MAP4,6,True
MAP4K2,6,True
MAP4K3,6,True
MAP4K4,6,True
MAP4K5,6,True
MAP7,6,True
MAP7D1,6,True
MAP7D3,6,True
MAP9,6,True
MAPK1,6,True
MAPK10,6,True
MAPK11,6,True
MAPK12,6,True
MAPK13,6,True
MAPK14,6,True
MAPK1IP1L,6,True
MAPK3,6,True
MAPK6,6,True
MAPK7,6,True
MAPK8,6,True
MAPK8IP3,6,True
MAPK9,6,True
MAPKAP1,6,True
MAPKAPK2,6,True
MAPKAPK3,6,True
MAPKAPK5,6,True
MAPKBP1,6,True
MAPKSP1,6,True
MAPRE1,6,True
MAPRE2,6,True
MAPRE3,6,True
MAPT,6,True
MARCH5,6,True
MARCH6,6,True
MARCH7,6,True
MARCH8,6,True
MARCH9,6,True
MARCKS,6,True
MARCO,6,True
MARK1,6,True
MARK2,6,True
MARK3,6,True
MARK4,6,True
MARS,6,True
MARS2,6,True
MARVELD2,6,True
MASP1,5,True
MAST2,6,True
MAST3,6,True
MAST4,6,True
MASTL,6,True
MAT2A,6,True
MAT2B,6,True
MATN2,6,True
MATR3,6,True
MAX,6,True
MAZ,6,True
MB,5,True
MBD1,6,True
MBD2,6,True
MBD3,6,True
MBD4,6,True
MBD5,6,True
MBD6,6,True
MBNL1,6,True
MBNL2,6,True
MBNL3,5,True
MBOAT1,6,True
MBOAT2,6,True
MBOAT7,6,True
MBP,6,True
MBTD1,6,True
MBTPS1,6,True
MBTPS2,6,True
MC1R,6,True
MCAM,6,True
MCAT,6,True
MCC,6,True
MCCC1,6,True
MCCC2,6,True
MCF2L,6,True
MCFD2,6,True
MCL1,6,True
MCM10,6,True
MCM2,6,True
MCM3,6,True
MCM3AP,6,True
MCM4,6,True
MCM5,6,True
MCM6,6,True
MCM7,6,True
MCM8,6,True
MCM9,6,True
MCOLN1,6,True
MCPH1,6,True
MCRS1,6,True
MCTP1,6,True
MCTP2,6,True
MCTS1,6,True
MDC1,6,True
MDFI,6,True
MDFIC,6,True
MDGA1,6,True
MDH1,6,True
MDH2,6,True
MDK,6,True
MDM1,6,True
MDM2,6,True
MDM4,6,True
MDN1,6,True
ME1,6,True
ME2,6,True
ME3,6,True
MEA1,6,True
MECP2,6,True
MECR,6,True
MED1,6,True
MED12,6,True
MED13,6,True
MED13L,6,True
MED14,6,True
MED15,6,True
MED16,6,True
MED17,6,True
MED20,6,True
MED21,6,True
MED22,6,True
MED23,6,True
MED24,6,True
MED25,6,True
MED26,6,True
MED29,6,True
MED31,6,True
MED4,6,True
MED6,6,True
MED7,6,True
MED8,6,True
MED9,6,True
MEF2A,6,True
MEF2B,6,True
MEF2C,6,True
MEF2D,6,True
MEG3,6,True
MEGF10,6,True
MEGF6,6,True
MEGF8,6,True
MEGF9,6,True
MEIS1,6,True
MEIS2,6,True
MEN1,6,True
MEOX1,6,True
MEPCE,6,True
MERTK,6,True
MESDC1,6,True
MESDC2,6,True
MEST,6,True
MET,6,True
METAP2,6,True
METRNL,6,True
METT10D,6,True
METT11D1,6,True
METTL1,6,True
METTL11A,6,True
METTL3,6,True
METTL4,6,True
METTL5,6,True
METTL6,6,True
METTL7A,6,True
METTL8,6,True
METTL9,6,True
MEX3A,6,True
MEX3C,6,True
MEX3D,6,True
MFAP1,6,True
MFAP3,6,True
MFAP4,6,True
MFAP5,6,True
MFF,6,True
MFGE8,6,True
MFHAS1,6,True
MFN1,6,True
MFN2,6,True
MFNG,6,True
MFSD1,6,True
MFSD10,6,True
MFSD2,6,True
MFSD3,6,True
MFSD5,6,True
MFSD8,6,True
MFSD9,6,True
MGA,6,True
MGAT1,6,True
MGAT2,6,True
MGAT3,5,True
MGAT4A,6,True
MGAT4B,6,True
MGAT5,6,True
MGC16169,6,True
MGC23284,6,True
MGC3207,6,True
MGC33894,6,True
MGC4172,6,True
MGC48628,5,True
MGEA5,6,True
MGLL,6,True
MGMT,6,True
MGP,5,True
MGRN1,6,True
MGST1,4,True
MGST2,6,True
MIA3,6,True
MIAT,6,True
MIB1,6,True
MIB2,6,True
MICA,6,True
MICAL1,6,True
MICAL2,6,True
MICAL3,6,True
MICALCL,6,True
MICALL1,6,True
MICALL2,6,True
MID1,6,True
MID1IP1,6,True
MID2,6,True
MIDN,6,True
MIER1,6,True
MIER3,6,True
MIF,6,True
MIF4GD,6,True
MINA,6,True
MINPP1,6,True
MIPEP,6,True
MIPOL1,5,True
MIS12,6,True
MITF,6,True
MIZF,6,True
MKI67,6,True
MKI67IP,6,True
MKKS,6,True
MKL1,6,True
MKL2,6,True
MKNK1,6,True
MKNK2,6,True
MKRN1,6,True
MKRN2,6,True
MKS1,6,True
MLEC,6,True
MLF1IP,6,True
MLF2,6,True
MLH1,6,True
MLH3,6,True
MLKL,6,True
MLL,6,True
MLL2,6,True
MLL3,6,True
MLL4,6,True
MLL5,6,True
MLLT1,6,True
MLLT10,6,True
MLLT11,6,True
MLLT3,6,True
MLLT4,6,True
MLLT6,6,True
MLX,6,True
MLXIP,6,True
MLYCD,6,True
MMAA,6,True
MMAB,6,True
MMD,6,True
MME,6,True
MMP1,6,True
MMP10,5,True
MMP11,6,True
MMP12,5,True
MMP14,6,True
MMP15,6,True
MMP19,6,True
MMP2,6,True
MMP28,6,True
MMP3,6,True
MMRN1,4,True
MMRN2,6,True
MMS19,6,True
MN1,6,True
MNAT1,6,True
MNT,6,True
MOAP1,6,True
MOBKL1A,6,True
MOBKL1B,6,True
MOBKL2A,6,True
MOBKL2B,6,True
MOBKL2C,6,True
MOBKL3,6,True
MOCOS,6,True
MOCS1,6,True
MOCS2,6,True
MOCS3,6,True
MON1A,6,True
MON1B,6,True
MON2,6,True
MORC2,6,True
MORC3,6,True
MORC4,6,True
MORF4L1,6,True
MORF4L2,6,True
MORG1,6,True
MOSPD1,6,True
MOSPD2,6,True
MOSPD3,6,True
MOV10,6,True
MOXD1,6,True
MPDU1,6,True
MPDZ,6,True
MPEG1,6,True
MPG,6,True
MPHOSPH10,6,True
MPHOSPH6,6,True
MPHOSPH8,6,True
MPHOSPH9,6,True
MPI,6,True
MPP1,6,True
MPP3,6,True
MPP5,6,True
MPP6,6,True
MPP7,6,True
MPPE1,6,True
MPRIP,6,True
MPST,6,True
MPZL1,6,True
MPZL2,6,True
MPZL3,6,True
MRAS,6,True
MRC2,6,True
MRCL3,6,True
MRE11A,6,True
MREG,6,True
MRFAP1,6,True
MRFAP1L1,6,True
MRLC2,6,True
MRM1,6,True
MRP63,6,True
MRPL1,6,True
MRPL10,6,True
MRPL11,6,True
MRPL13,6,True
MRPL15,6,True
MRPL16,6,True
MRPL17,6,True
MRPL18,6,True
MRPL19,6,True
MRPL2,6,True
MRPL22,6,True
MRPL23,6,True
MRPL24,6,True
MRPL3,6,True
MRPL30,6,True
MRPL32,6,True
MRPL33,6,True
MRPL34,6,True
MRPL35,6,True
MRPL37,6,True
MRPL4,6,True
MRPL40,6,True
MRPL42,6,True
MRPL43,6,True
MRPL44,6,True
MRPL45,6,True
MRPL49,6,True
MRPL51,6,True
MRPL52,6,True
MRPL53,6,True
MRPL54,6,True
MRPL55,6,True
MRPL9,6,True
MRPS10,6,True
MRPS11,6,True
MRPS12,6,True
MRPS14,6,True
MRPS15,6,True
MRPS16,6,True
MRPS18A,6,True
MRPS18B,6,True
MRPS2,6,True
MRPS21,6,True
MRPS23,6,True
MRPS25,6,True
MRPS27,6,True
MRPS30,6,True
MRPS31,6,True
MRPS33,6,True
MRPS34,6,True
MRPS35,6,True
MRPS5,6,True
MRPS7,6,True
MRPS9,6,True
MRS2,6,True
MRTO4,6,True
MRVI1,6,True
MS4A6A,5,True
MS4A7,6,True
MSC,6,True
MSH2,6,True
MSH3,6,True
MSH5,6,True
MSI2,6,True
MSL1,6,True
MSL2,6,True
MSL3,6,True
MSN,6,True
MSR1,6,True
MSRA,6,True
MSRB2,6,True
MSRB3,6,True
MST150,6,True
MST1R,6,True
MST4,6,True
MTA1,6,True
MTA2,6,True
MTA3,6,True
MTAP,6,True
MTBP,6,True
MTCH1,6,True
MTCH2,6,True
MTDH,6,True
MTERF,6,True
MTERFD1,6,True
MTERFD2,6,True
MTERFD3,6,True
MTF1,6,True
MTF2,6,True
MTFMT,6,True
MTG1,6,True
MTHFD1,6,True
MTHFD1L,6,True
MTHFD2,6,True
MTHFR,6,True
MTHFSD,6,True
MTIF2,6,True
MTIF3,6,True
MTM1,6,True
MTMR1,6,True
MTMR10,6,True
MTMR11,6,True
MTMR12,6,True
MTMR14,6,True
MTMR15,6,True
MTMR2,6,True
MTMR3,6,True
MTMR4,6,True
MTMR6,6,True
MTMR9,6,True
MTO1,6,True
MTR,6,True
MTRF1,6,True
MTRR,6,True
MTSS1,6,True
MTUS1,6,True
MTX2,6,True
MTX3,6,True
MUC1,5,True
MUC15,6,True
MUC20,6,True
MUC21,4,True
MUC4,6,True
MUL1,6,True
MUM1,6,True
MURC,5,True
MUS81,6,True
MUSTN1,5,True
MUT,6,True
MUTED,6,True
MUTYH,6,True
MVD,6,True
MVK,6,True
MVP,6,True
MX1,6,True
MX2,6,True
MXD1,6,True
MXD4,6,True
MXI1,6,True
MXRA5,6,True
MXRA7,6,True
MXRA8,6,True
MYADM,6,True
MYBBP1A,6,True
MYBL2,6,True
MYBPC1,6,True
MYBPC2,5,True
MYBPH,6,True
MYC,6,True
MYCBP,6,True
MYCBP2,6,True
MYCL1,6,True
MYD88,6,True
MYEOV2,6,True
MYF6,4,True
MYH1,5,True
MYH10,6,True
MYH11,6,True
MYH14,6,True
MYH2,5,True
MYH7,5,True
MYL1,6,True
MYL5,5,True
MYL6,6,True
MYL6B,6,True
MYL9,6,True
MYLIP,6,True
MYLK,6,True
MYLK3,5,True
MYLK4,6,True
MYNN,6,True
MYO10,6,True
MYO15B,6,True
MYO18A,6,True
MYO18B,6,True
MYO19,6,True
MYO1B,6,True
MYO1C,6,True
MYO1D,6,True
MYO1E,6,True
MYO1F,6,True
MYO1G,6,True
MYO5A,6,True
MYO5B,6,True
MYO5C,5,True
MYO6,6,True
MYO9A,6,True
MYO9B,6,True
MYOG,5,True
MYOM1,6,True
MYOM2,5,True
MYOM3,6,True
MYOT,5,True
MYOZ3,4,True
MYPN,4,True
MYSM1,6,True
MYST1,6,True
MYST2,6,True
MYST3,6,True
MYST4,6,True
MZF1,6,True
N-PAC,6,True
N4BP1,6,True
N4BP2,6,True
N4BP2L1,5,True
N4BP2L2,6,True
N4BP3,6,True
