gene,_genewise_converged,_MAP_converged,_LFC_converged,dispersions,model_converged
ITGAE,True,True,True,0.22064776197391375,True
ITGAL,True,True,True,0.15005391919106909,True
ITGAM,True,True,True,0.2641553987170329,True
ITGAV,True,True,True,0.10653999082166785,True
ITGAX,True,True,True,0.3260004772476183,True
ITGB1,True,True,True,0.1099128821424674,True
ITGB1BP1,True,True,True,0.14909599193211237,True
ITGB2,True,True,True,0.22718986900092758,True
ITGB3,True,True,True,0.21781218568629043,True
ITGB4,True,True,True,0.17843619866270224,True
ITGB5,True,True,True,0.1076852169932443,True
ITGB6,True,True,True,0.2519910606999761,True
ITGB8,True,True,True,0.11521660408868721,True
ITGBL1,True,True,True,0.44733892320801716,True
ITIH4,True,True,True,0.13821640966453183,True
ITIH5,True,True,True,0.1558727489930204,True
ITK,True,True,True,0.22331942244231523,True
ITM2B,True,True,True,0.13971154796504492,True
ITPK1,True,True,True,0.23413478909646337,True
ITPKB,True,True,True,0.13091145588550354,True
ITPKC,True,True,True,0.11204769019047639,True
ITPR1,True,True,True,0.14003733340304314,True
ITPR2,True,True,True,0.15403738351155977,True
ITPR3,True,True,True,0.11297215846050232,True
ITPRIP,True,True,True,0.125806395694941,True
ITPRIPL2,True,True,True,0.10824070105299437,True
ITSN1,True,True,True,0.12658847739674192,True
ITSN2,True,True,True,0.10655510364994614,True
IVD,True,True,True,0.25720911836383037,True
IVL,True,True,True,0.16785128929750678,True
IVNS1ABP,True,True,True,0.1600906282213287,True
IWS1,True,True,True,0.12100751093840689,True
JAG1,True,True,True,0.13262946284713067,True
JAG2,True,True,True,0.10907894000376801,True
JAGN1,True,True,True,0.1685794196035455,True
JAK1,True,True,True,0.10460407744448473,True
JAK2,True,True,True,0.1546230734767603,True
JAK3,True,True,True,0.15596202871289075,True
JAM2,True,True,True,0.272703721976682,True
JAM3,True,True,True,0.15263028244567275,True
JARID1A,True,True,True,0.11771583924668204,True
JARID1B,True,True,True,0.1400150879173468,True
JARID1C,True,True,True,0.10095580125098769,True
JARID2,True,True,True,0.1527417620974745,True
JAZF1,True,True,True,0.25362021308955235,True
JDP2,True,True,True,0.17580689852469286,True
JHDM1D,True,True,True,0.13155295687509827,True
JMJD1A,True,True,True,0.10533456404182971,True
JMJD1B,True,True,True,0.10859983300379313,True
JMJD1C,True,True,True,0.11763399279387282,True
JMJD2A,True,True,True,0.13061956010188422,True
JMJD2B,True,True,True,0.12616824487028772,True
JMJD2C,True,True,True,0.13012675271030616,True
JMJD3,True,True,True,0.16332920369253948,True
JMJD4,True,True,True,0.15951433829414613,True
JMJD6,True,True,True,0.13091534466707858,True
JMJD7,True,True,True,0.10949057141267485,True
JMJD8,True,True,True,0.17230695812788435,True
JMY,True,True,True,0.11421366462389618,True
JPH1,True,True,True,0.22432711016051043,True
JPH2,True,True,True,0.15222034669016687,True
JRK,True,True,True,0.15067744397372307,True
JRKL,True,True,True,0.1786190378973445,True
JTB,True,True,True,0.1514440979536766,True
JTV1,True,True,True,0.1915394891817671,True
JUB,True,True,True,0.15243706866845488,True
JUN,True,True,True,0.12685538940193977,True
JUNB,True,True,True,0.132749556329127,True
JUND,True,True,True,0.10997935267573049,True
KAL1,True,True,True,0.3907821153980436,True
KALRN,True,True,True,0.12493176368811108,True
KANK1,True,True,True,0.19367233704715447,True
KANK2,True,True,True,0.12838341216616897,True
KANK3,True,True,True,0.22272034039986946,True
KARS,True,True,True,0.13715789796300684,True
KAT2A,True,True,True,0.11503404880385103,True
KAT2B,True,True,True,0.14511695761386895,True
KAT5,True,True,True,0.12771082332173747,True
KATNA1,True,True,True,0.14735389460298504,True
KATNAL1,True,True,True,0.142205027829129,True
KATNB1,True,True,True,0.135413950885916,True
KBTBD10,True,True,True,0.30406094238733294,True
KBTBD4,True,True,True,0.16596081806147134,True
KBTBD5,True,True,True,0.5296411096421396,True
KBTBD6,True,True,True,0.1516790363827283,True
KBTBD7,True,True,True,0.24812309635857038,True
KCMF1,True,True,True,0.11133071667138937,True
KCNAB2,True,True,True,0.2924942796175414,True
KCNC3,True,True,True,0.3791832020694525,True
KCNC4,True,True,True,0.14655080926571992,True
KCNIP2,True,True,True,0.2207047812479061,True
KCNJ12,True,True,True,0.17247931832872743,True
KCNJ15,True,True,True,0.22804217005835511,True
KCNJ2,True,True,True,0.14609491928079027,True
KCNK1,True,True,True,0.1282927871844825,True
KCNK10,True,True,True,0.3217612945645332,True
KCNK5,True,True,True,0.18589539485857862,True
KCNK7,True,True,True,0.16623704490753335,True
KCNMA1,True,True,True,0.1683796115271716,True
KCNQ1OT1,True,True,True,0.18184187653916123,True
KCNRG,True,True,True,0.2259073600091124,True
KCNS3,True,True,True,0.27098303695034587,True
KCTD1,True,True,True,0.1922152003511383,True
KCTD11,True,True,True,0.11730728373665124,True
KCTD12,True,True,True,0.11054453086103493,True
KCTD15,True,True,True,0.11377514132546372,True
KCTD17,True,True,True,0.21149487446040052,True
KCTD18,True,True,True,0.18849327885553732,True
KCTD2,True,True,True,0.12450157112804432,True
KCTD20,True,True,True,0.11288606513392993,True
KCTD21,True,True,True,0.16942193440040806,True
KCTD3,True,True,True,0.11170137371328255,True
KCTD5,True,True,True,0.12144633575335916,True
KCTD7,True,True,True,0.1698835655664421,True
KDELC2,True,True,True,0.1366839800214839,True
KDELR1,True,True,True,0.11070092707503004,True
KDELR2,True,True,True,0.11066715269572337,True
KDELR3,True,True,True,0.23361569466268803,True
KDR,True,True,True,0.1269573333440498,True
KDSR,True,True,True,0.10781819077463231,True
KEAP1,True,True,True,0.1135224390805565,True
KHDRBS1,True,True,True,0.10699808265677432,True
KHSRP,True,True,True,0.1366239359384385,True
KIAA0020,True,True,True,0.18038463651838663,True
KIAA0040,True,True,True,0.146533440956817,True
KIAA0090,True,True,True,0.11513126037068266,True
KIAA0100,True,True,True,0.09912383932644601,True
KIAA0114,True,True,True,0.1721530411652941,True
KIAA0141,True,True,True,0.12874426133729036,True
KIAA0146,True,True,True,0.13126949086895823,True
KIAA0174,True,True,True,0.12013125077626934,True
KIAA0182,True,True,True,0.117019620318463,True
KIAA0195,True,True,True,0.18268570839476872,True
KIAA0196,True,True,True,0.11794713021021096,True
KIAA0226,True,True,True,0.1160905803010831,True
KIAA0232,True,True,True,0.10559530677549381,True
KIAA0240,True,True,True,0.13184905187059526,True
KIAA0247,True,True,True,0.12681211105319848,True
KIAA0256,True,True,True,0.1331367333254963,True
KIAA0284,True,True,True,0.11755603243955164,True
KIAA0317,True,True,True,0.11484236063069535,True
KIAA0319L,True,True,True,0.11761907458463683,True
KIAA0323,True,True,True,0.10123601099156149,True
KIAA0329,True,True,True,0.1271660277874044,True
KIAA0355,True,True,True,0.11153744483794611,True
KIAA0368,True,True,True,0.14604907600181008,True
KIAA0406,True,True,True,0.11576937319633843,True
KIAA0409,True,True,True,0.1643270179992368,True
KIAA0415,True,True,True,0.14500731776240192,True
KIAA0427,True,True,True,0.1317569129869633,True
KIAA0430,True,True,True,0.11271721975881967,True
KIAA0467,True,True,True,0.10702123055789343,True
KIAA0494,True,True,True,0.11436311409892895,True
KIAA0495,True,True,True,0.16937035192587244,True
KIAA0513,True,True,True,0.15501159962978284,True
KIAA0528,True,True,True,0.11955005651653487,True
KIAA0556,True,True,True,0.11970031808452948,True
KIAA0562,True,True,True,0.11879787682595967,True
KIAA0564,True,True,True,0.13302685582168483,True
KIAA0586,True,True,True,0.18561791554372556,True
KIAA0649,True,True,True,0.14684456729684,True
KIAA0652,True,True,True,0.11253415974421083,True
KIAA0664,True,True,True,0.1271240395189527,True
KIAA0746,True,True,True,0.20168899497548307,True
KIAA0753,True,True,True,0.12301896242408633,True
KIAA0754,True,True,True,0.1234882472567575,True
KIAA0776,True,True,True,0.18695298163618956,True
KIAA0802,True,True,True,0.19252302917030334,True
KIAA0831,True,True,True,0.11893494834816488,True
KIAA0841,True,True,True,0.15137796228123504,True
KIAA0859,True,True,True,0.12331274932784518,True
KIAA0892,True,True,True,0.10661673682687452,True
KIAA0895,True,True,True,0.3774008488846539,True
KIAA0907,True,True,True,0.1163919234949349,True
KIAA0913,True,True,True,0.11091670417614952,True
KIAA0922,True,True,True,0.12824894093685363,True
KIAA0947,True,True,True,0.12040449141840125,True
KIAA0999,True,True,True,0.10859888535145701,True
KIAA1009,True,True,True,0.1488183569926526,True
KIAA1012,True,True,True,0.12133951782596733,True
KIAA1026,True,True,True,0.14302719283744178,True
KIAA1033,True,True,True,0.133928439986695,True
KIAA1109,True,True,True,0.12625704653483452,True
KIAA1128,True,True,True,0.15319154223252432,True
KIAA1147,True,True,True,0.11834821737750331,True
KIAA1161,True,True,True,0.22616569134837022,True
KIAA1191,True,True,True,0.12104427010888534,True
KIAA1199,True,True,True,0.29839129538568393,True
KIAA1217,True,True,True,0.10250749997579504,True
KIAA1219,True,True,True,0.10421470794029848,True
KIAA1267,True,True,True,0.11196889897377726,True
KIAA1274,True,True,True,0.20981209302409892,True
KIAA1279,True,True,True,0.15798529689294943,True
KIAA1303,True,True,True,0.139431533785665,True
KIAA1305,True,True,True,0.1823368656878357,True
KIAA1310,True,True,True,0.1073996045331089,True
KIAA1328,True,True,True,0.19425256284047682,True
KIAA1333,True,True,True,0.13170631416108575,True
KIAA1370,True,True,True,0.1572695287503346,True
KIAA1377,True,True,True,0.3348783576747983,True
KIAA1407,True,True,True,0.2214674977581243,True
KIAA1429,True,True,True,0.14636770396054524,True
KIAA1430,True,True,True,0.11717874557719227,True
KIAA1432,True,True,True,0.14065206576751263,True
KIAA1462,True,True,True,0.12286968308153604,True
KIAA1467,True,True,True,0.13615909612038457,True
KIAA1468,True,True,True,0.1061806817583986,True
KIAA1522,True,True,True,0.11180463597932151,True
KIAA1524,True,True,True,0.1514165780216178,True
KIAA1529,True,True,True,0.26651698695211434,True
KIAA1530,True,True,True,0.11985392673732487,True
KIAA1539,True,True,True,0.18840884811596528,True
KIAA1543,True,True,True,0.12338202495802607,True
KIAA1549,True,True,True,0.1961440382897662,True
KIAA1586,True,True,True,0.21084155863343113,True
KIAA1598,True,True,True,0.13658503770219393,True
KIAA1602,True,True,True,0.11789073494693467,True
KIAA1604,True,True,True,0.16968491691589238,True
KIAA1609,True,True,True,0.11344160034603394,True
KIAA1614,True,True,True,0.24773796127769185,True
KIAA1618,True,True,True,0.1135896694471638,True
KIAA1627,True,True,True,0.21559576511127804,True
KIAA1632,True,True,True,0.10517647947903609,True
KIAA1644,True,True,True,0.1383515563962855,True
KIAA1683,True,True,True,0.24020898989958067,True
KIAA1712,True,True,True,0.15038046381233006,True
KIAA1715,True,True,True,0.13255351713674665,True
KIAA1731,True,True,True,0.15385091152947764,True
KIAA1737,True,True,True,0.11918764409541224,True
KIAA1755,True,True,True,0.15601272430474164,True
KIAA1787,True,True,True,0.12690056878752426,True
KIAA1797,True,True,True,0.1299187827545973,True
KIAA1804,True,True,True,0.1359040316457549,True
KIAA1826,True,True,True,0.1408481390050226,True
KIAA1833,True,True,True,0.11380967020561003,True
KIAA1841,True,True,True,0.16430704319548417,True
KIAA1881,True,True,True,0.3300024123440686,True
KIAA1919,True,True,True,0.14428006114675287,True
KIAA1949,True,True,True,0.13364377454586318,True
KIAA1958,True,True,True,0.22810914630577356,True
KIAA1967,True,True,True,0.11960913919805263,True
KIAA2018,True,True,True,0.10977126382886543,True
KIAA2026,True,True,True,0.1527355942010655,True
KIDINS220,True,True,True,0.11084073776508682,True
KIF11,True,True,True,0.11329884446730405,True
KIF13A,True,True,True,0.10499937008092826,True
KIF13B,True,True,True,0.15650647865609016,True
KIF14,True,True,True,0.1303241156111274,True
KIF15,True,True,True,0.15501146259699095,True
KIF16B,True,True,True,0.12342167798630722,True
KIF18A,True,True,True,0.22272393294737583,True
KIF18B,True,True,True,0.18523465786816296,True
KIF1B,True,True,True,0.12407303391023711,True
KIF20A,True,True,True,0.18327210191424234,True
KIF20B,True,True,True,0.1616391275978584,True
KIF21A,True,True,True,0.13532107155205636,True
KIF21B,True,True,True,0.21803598379520664,True
KIF23,True,True,True,0.1454697625480828,True
KIF24,True,True,True,0.19584548392280818,True
KIF26A,True,True,True,0.15079897818167545,True
KIF26B,True,True,True,0.18451602228994268,True
KIF27,True,True,True,0.2672204744624362,True
KIF2A,True,True,True,0.11722635012193575,True
KIF2C,True,True,True,0.1324182822930972,True
KIF3A,True,True,True,0.157118238845589,True
KIF3B,True,True,True,0.11547917258735524,True
KIF3C,True,True,True,0.17274660545349435,True
KIF4A,True,True,True,0.19558003323387863,True
KIF5B,True,True,True,0.09962731938386168,True
KIF7,True,True,True,0.19595702333285148,True
KIFAP3,True,True,True,0.1539165234979917,True
KIFC1,True,True,True,0.15840993216779437,True
KIFC2,True,True,True,0.13657717469103797,True
KIFC3,True,True,True,0.13284425436314845,True
KIN,True,True,True,0.2046873472832958,True
KIRREL,True,True,True,0.14704786945410112,True
KIT,True,True,True,0.20192618970037984,True
KITLG,True,True,True,0.12047127297728583,True
KLC1,True,True,True,0.10378293638378891,True
KLC2,True,True,True,0.1325274021509569,True
KLC3,True,True,True,0.13278635688728732,True
KLC4,True,True,True,0.14936644374778196,True
KLF10,True,True,True,0.13252088233689915,True
KLF11,True,True,True,0.14116647895739265,True
KLF12,True,True,True,0.22161019513189156,True
KLF13,True,True,True,0.109982872106774,True
KLF16,True,True,True,0.18411909312379374,True
KLF2,True,True,True,0.18548082034603414,True
KLF3,True,True,True,0.13292985104179544,True
KLF4,True,True,True,0.13401324010044624,True
KLF5,True,True,True,0.14071564494107378,True
KLF6,True,True,True,0.12626652617192818,True
KLF7,True,True,True,0.1324580857426909,True
KLF8,True,True,True,0.29344739864537694,True
KLF9,True,True,True,0.13688091352325832,True
KLHDC10,True,True,True,0.11461703993668192,True
KLHDC2,True,True,True,0.13633512040735868,True
KLHDC3,True,True,True,0.12575936667500967,True
KLHDC4,True,True,True,0.17286061126849644,True
KLHDC5,True,True,True,0.12324946368841556,True
KLHL11,True,True,True,0.15438876658336542,True
KLHL12,True,True,True,0.15936135683170677,True
KLHL13,True,True,True,0.1693593976353318,True
KLHL15,True,True,True,0.2233545634373497,True
KLHL17,True,True,True,0.2131963811417342,True
KLHL18,True,True,True,0.12579429451231242,True
KLHL20,True,True,True,0.13592647713537026,True
KLHL21,True,True,True,0.13354762561518768,True
KLHL22,True,True,True,0.1429041408708665,True
KLHL24,True,True,True,0.10885760256686015,True
KLHL25,True,True,True,0.18405348744744124,True
KLHL26,True,True,True,0.24588600045451126,True
KLHL28,True,True,True,0.12973773844480724,True
KLHL3,True,True,True,0.21640248596408976,True
KLHL30,True,True,True,2.3997717296593035,True
KLHL31,True,True,True,0.18956968152427145,True
KLHL36,True,True,True,0.13457785653857054,True
KLHL5,True,True,True,0.14139647724781776,True
KLHL6,True,True,True,0.20102971854383506,True
KLHL7,True,True,True,0.13426621711433245,True
KLHL8,True,True,True,0.14460564861059994,True
KLHL9,True,True,True,0.1332193063682853,True
KLK10,True,True,True,0.1292118512338763,True
KLK11,True,True,True,0.11328194820359658,True
KLK12,True,True,True,0.20602135712363537,True
KLK13,True,True,True,0.16745682824542538,True
KLK5,True,True,True,0.3428435252457884,True
KLK6,True,True,True,0.16153733039988044,True
KLK7,True,True,True,0.12598761163529906,True
KLK8,True,True,True,0.12339211791837086,True
KLK9,True,True,True,0.16755188619474579,True
KLRA1,True,True,True,0.24477157889489123,True
KLRAQ1,True,True,True,0.12482886249381017,True
KLRG2,True,True,True,0.15614954646586257,True
KNTC1,True,True,True,0.10996092410824433,True
KPNA1,True,True,True,0.10455170156000246,True
KPNA2,True,True,True,0.1352667074409256,True
KPNA3,True,True,True,0.11251406096676958,True
KPNA4,True,True,True,0.10653077488254434,True
KPNA5,True,True,True,0.23939301506660762,True
KPNA6,True,True,True,0.10556276169144346,True
KPNB1,True,True,True,0.10750761355205424,True
KPRP,True,True,True,0.14772241946287035,True
KPTN,True,True,True,0.2729461739995306,True
KRAS,True,True,True,0.11928742355808443,True
KRBA1,True,True,True,0.17622515612595985,True
KRCC1,True,True,True,0.1981973049075304,True
KREMEN1,True,True,True,0.1137125537963273,True
KRI1,True,True,True,0.12108518519623271,True
KRIT1,True,True,True,0.1158898333614265,True
KRR1,True,True,True,0.14978735947561933,True
KRT1,True,True,True,0.3026653646059531,True
KRT10,True,True,True,0.2869934406064839,True
KRT13,True,True,True,0.3231069130707754,True
KRT14,True,True,True,0.1164625805112291,True
KRT15,True,True,True,0.1776245285751983,True
KRT16,True,False,True,0.08302175681319757,False
KRT17,True,True,True,0.15256884773236412,True
KRT19,True,True,True,0.3491326442075162,True
KRT2,True,True,True,0.36327507264049014,True
KRT23,True,True,True,0.2177235911131652,True
KRT3,True,True,True,0.23529474918932797,True
KRT4,True,True,True,1.6650573439128036,True
KRT5,True,True,True,0.15595951444010392,True
KRT6A,True,True,True,0.16641413088909698,True
KRT75,True,True,True,0.34772059347469464,True
KRT76,True,True,True,0.22745513775227946,True
KRT78,True,True,True,0.12490420471750793,True
KRT80,True,True,True,0.14818799690261883,True
KRTDAP,True,True,True,0.19977999717850947,True
KSR1,True,True,True,0.13112088086853907,True
KTELC1,True,True,True,0.19624396109753198,True
KTI12,True,True,True,0.22322400982967697,True
KTN1,True,True,True,0.09970837384387296,True
L2HGDH,True,True,True,0.13406541721820633,True
L3MBTL,True,True,True,0.19444059765040278,True
L3MBTL2,True,True,True,0.12125956150723119,True
L3MBTL3,True,True,True,0.1965659547700352,True
L3MBTL4,True,True,True,0.30837410436119306,True
LACE1,True,True,True,0.42050663287544027,True
LACTB,True,True,True,0.19585941932784204,True
LAD1,True,True,True,0.10785258868908236,True
LAIR1,True,True,True,0.21585029863556934,True
LAMA2,True,True,True,0.10528430903809469,True
LAMA3,True,True,True,0.11567586847913018,True
LAMA4,True,True,True,0.10840479982102551,True
LAMA5,True,True,True,0.12920528983624213,True
LAMB1,True,True,True,0.11823750995955377,True
LAMB2,True,True,True,0.11564959075182643,True
LAMB3,True,True,True,0.14318116276136306,True
LAMB4,True,True,True,0.1862285868185658,True
LAMC1,True,True,True,0.10926409794842984,True
LAMC2,True,True,True,0.11329297222443,True
LAMC3,True,True,True,0.2219206776575634,True
LAMP1,True,True,True,0.11884200247932883,True
LAMP2,True,True,True,0.1441294735434553,True
LAMP3,True,True,True,0.20652605481128336,True
LANCL1,True,True,True,0.11957973778740427,True
LANCL2,True,True,True,0.20215172474224521,True
LAP3,True,True,True,0.12758675863079644,True
LAPTM4A,True,True,True,0.10673931798017583,True
LAPTM4B,True,True,True,0.12178309964694949,True
LAPTM5,True,True,True,0.1434548580094664,True
LARGE,True,True,True,0.18381782755225645,True
LARP1,True,True,True,0.1078686447966178,True
LARP2,True,True,True,0.14891460001349044,True
LARP4,True,True,True,0.12341391196942395,True
LARP5,True,True,True,0.13557045535941764,True
LARP7,True,True,True,0.15318382337698216,True
LARS,True,True,True,0.11095642983593448,True
LARS2,True,True,True,0.13761146985068706,True
LAS1L,True,True,True,0.12544625715090496,True
LASP1,True,True,True,0.13104536216982252,True
LASS2,True,True,True,0.11749839635213245,True
LASS3,True,True,True,0.14496140939858476,True
LASS4,True,True,True,0.11669676094939072,True
LASS6,True,True,True,0.11401564957707865,True
LAT,True,True,True,0.2666438545883645,True
LATS1,True,True,True,0.12716183652020016,True
LATS2,True,True,True,0.14032582113764494,True
LBA1,True,True,True,0.11946318888002577,True
LBH,True,True,True,0.1205428583793608,True
LBR,True,True,True,0.16060072764332753,True
LCAT,True,True,True,0.18063070379568755,True
LCE3D,True,True,True,0.33116488747118783,True
LCE3E,True,True,True,0.352708988292287,True
LCMT1,True,True,True,0.160165353219147,True
LCMT2,True,True,True,0.14274630900816687,True
LCOR,True,True,True,0.12468709594463658,True
LCORL,True,True,True,0.16877666438434183,True
LCP1,True,True,True,0.12791315380634788,True
LDB1,True,True,True,0.11031686908099614,True
LDB2,True,True,True,0.21848741351670897,True
LDB3,True,True,True,0.24603045335921572,True
LDHA,True,True,True,0.10791517244581726,True
LDHB,True,True,True,0.18047356549569482,True
LDHD,True,True,True,0.24042084310032757,True
LDLR,True,True,True,0.10862896849372441,True
LDLRAD3,True,True,True,0.1457280730330596,True
LDLRAP1,True,True,True,0.11784369248074543,True
LDOC1,True,True,True,0.38337714259835537,True
LDOC1L,True,True,True,0.1206847022440054,True
LEF1,True,True,True,0.23819306940437782,True
LEMD3,True,True,True,0.18711993770857302,True
LENG9,True,True,True,0.267718744593886,True
LEO1,True,True,True,0.1875901069852017,True
LEPR,True,True,True,0.12280142556007231,True
LEPRE1,True,True,True,0.19613354106835504,True
LEPREL1,True,True,True,0.15517945926615279,True
LEPREL2,True,True,True,0.20794351928876484,True
LEPROT,True,True,True,0.13582578931978165,True
LEPROTL1,True,True,True,0.2309891173479139,True
LETM1,True,True,True,0.12048063429410004,True
LETMD1,True,True,True,0.1582319015381365,True
LFNG,True,True,True,0.16477667450886782,True
LGALS3,True,True,True,0.1267664036401379,True
LGALS3BP,True,True,True,0.10378539728301144,True
LGALS8,True,True,True,0.13137390843381172,True
LGI4,True,True,True,0.3025455934405897,True
LGMN,True,True,True,0.13366880892029412,True
LGR4,True,True,True,0.1427170289363316,True
LGTN,True,True,True,0.13350265656263827,True
LHFP,True,True,True,0.13806783679698473,True
LHFPL2,True,True,True,0.20970776428386811,True
LHPP,True,True,True,0.17409540914852026,True
LHX6,True,True,True,0.23887293743126614,True
LIF,True,True,True,0.27945961964066146,True
LIFR,True,True,True,0.22607415032943776,True
LIG1,True,True,True,0.1452126471993339,True
LIG3,True,True,True,0.16526750738098692,True
LIG4,True,True,True,0.135335819536315,True
LIMA1,True,True,True,0.19231462904974497,True
LIMCH1,True,True,True,0.1929145264468987,True
LIMD1,True,True,True,0.1230895176773062,True
LIMD2,True,True,True,0.2011706661462739,True
LIME1,True,True,True,0.183824289203029,True
LIMK1,True,True,True,0.13199410954044893,True
LIMK2,True,True,True,0.11121808084345111,True
LIMS1,True,True,True,0.1909233281503494,True
LIMS2,True,True,True,0.20700132077632388,True
LIN52,True,True,True,0.19815071777907267,True
LIN54,True,True,True,0.14493339627874705,True
LIN7C,True,True,True,0.1515952121350092,True
LIN9,True,True,True,0.24736022516193276,True
LINS1,True,True,True,0.16044403926046302,True
LIPA,True,True,True,0.13260932950273652,True
LITAF,True,True,True,0.14641241460170054,True
LLGL1,True,True,True,0.14154160795796644,True
LLGL2,True,True,True,0.19942875290764128,True
LMAN2,True,True,True,0.12764314898201212,True
LMAN2L,True,True,True,0.15260382976533518,True
LMBR1,True,True,True,0.15990272716833187,True
LMBR1L,True,True,True,0.1562020271475867,True
LMBRD1,True,True,True,0.1729578951741961,True
LMBRD2,True,True,True,0.13802960615538207,True
LMCD1,True,True,True,0.1498468582549724,True
LMF1,True,True,True,0.1816921177992269,True
LMF2,True,True,True,0.11372727299603877,True
LMLN,True,True,True,0.20143362810037016,True
LMNA,True,True,True,0.11641025455518486,True
LMNB1,True,True,True,0.18295675234485295,True
LMNB2,True,True,True,0.14828996652353446,True
LMO2,True,True,True,0.18374019905910804,True
LMO4,True,True,True,0.15009120793570438,True
LMO7,True,True,True,0.1092186469419442,True
LMOD1,True,True,True,0.18362910638346394,True
LMOD2,True,True,True,0.3802468855792755,True
LMOD3,True,True,True,2.4457217046820396,True
LMTK2,True,True,True,0.11118355264547516,True
LMTK3,True,True,True,0.28873832972917457,True
LNPEP,True,True,True,0.11147541934095144,True
LNX2,True,True,True,0.1294302319407427,True
LOC100129550,True,True,True,0.1739855297210045,True
LOC100131187,True,True,True,0.11880156694613807,True
LOC100134934,True,True,True,0.20447522172088806,True
LOC116236,True,True,True,0.15785339937416287,True
LOC144438,True,True,True,0.13959622053424592,True
LOC147727,True,True,True,0.20335151154922804,True
LOC148413,True,True,True,0.17583318016291094,True
LOC149478,True,True,True,0.19058445298903018,True
LOC151162,True,True,True,0.13457383604712272,True
LOC152217,True,True,True,0.20949734200786552,True
LOC153364,True,True,True,0.18784970594378958,True
LOC201175,True,True,True,0.20710525875373834,True
LOC203547,True,True,True,0.11713220582662373,True
LOC221710,True,True,True,0.1347186822696883,True
LOC25845,True,True,True,0.14683986325272233,True
LOC26010,True,True,True,0.1160149105301748,True
LOC283174,True,True,True,0.2664243634156197,True
LOC283267,True,True,True,0.16069216649527787,True
LOC283951,True,True,True,0.2332097448296368,True
LOC284023,True,True,True,0.1836955986307955,True
LOC284441,True,True,True,0.1893530523720936,True
LOC285908,True,True,True,0.29547779895588533,True
LOC338799,True,True,True,0.17639025244939152,True
LOC374443,True,True,True,0.14660466945371675,True
LOC399959,True,True,True,0.3490337581440417,True
LOC401152,True,True,True,0.13512281396561165,True
LOC402057,True,True,True,0.16196609405400791,True
LOC407835,True,True,True,0.21604464694757577,True
LOC440093,True,True,True,0.22528736814374759,True
LOC440456,True,True,True,0.157372755791264,True
LOC441108,True,True,True,0.29590405450524737,True
LOC492311,True,True,True,0.13914048177338348,True
LOC51057,True,True,True,0.1805529555526158,True
LOC54492,True,True,True,0.17214079611502875,True
LOC550112,True,True,True,0.1969979113354136,True
LOC552889,True,True,True,0.1355181494212659,True
LOC553158,True,True,True,0.1652906184686971,True
LOC57228,True,True,True,0.20803957215029215,True
LOC606495,True,True,True,0.24515160621130824,True
LOC619207,True,True,True,0.21635341276329897,True
LOC642587,True,True,True,0.16205393397803616,True
LOC644096,True,True,True,0.2931290475805163,True
LOC645851,True,True,True,0.24759585973736833,True
LOC652968,True,True,True,0.277996206162496,True
LOC653319,True,True,True,0.12330374063074037,True
LOC678655,True,True,True,0.19886280715810412,True
LOC728448,True,True,True,0.2216565398609107,True
LOC728661,True,True,True,0.12803309536056343,True
LOC729085,True,True,True,0.40797756615837477,True
LOC85389,True,True,True,0.11300457316442677,True
LOC85390,True,True,True,0.18469205237212527,True
LOC85391,True,True,True,0.13860780111548116,True
LOC90379,True,True,True,0.1434927445736603,True
LOC90826,True,True,True,0.19697668562098306,True
LOC91431,True,True,True,0.20043185421310802,True
LOC92249,True,True,True,0.3853338582378469,True
LOH12CR1,True,True,True,0.16576725321227317,True
LONP1,True,True,True,0.17212865332019125,True
LONP2,True,True,True,0.10918533030375197,True
LONRF1,True,True,True,0.13970130064368727,True
LOR,True,True,True,2.156839644261303,True
LOX,True,True,True,0.2225512768855718,True
LOXL1,True,True,True,0.18485734562781778,True
LOXL2,True,True,True,0.20384553455622403,True
LPAR1,True,True,True,0.17402144166774872,True
LPAR2,True,True,True,0.1745621287984541,True
LPAR3,True,True,True,0.277583300127473,True
LPCAT1,True,True,True,0.18466628494454862,True
LPCAT2,True,True,True,0.18454371388898397,True
LPCAT3,True,True,True,0.1269841633721653,True
LPCAT4,True,True,True,0.14698252621879893,True
LPGAT1,True,True,True,0.11890951364605831,True
LPHN1,True,True,True,0.14990020756746114,True
LPHN2,True,True,True,0.1480165588210919,True
LPIN1,True,True,True,0.1195923352091034,True
LPIN2,True,True,True,0.1456458200311273,True
LPL,True,True,True,0.192999054121421,True
LPP,True,True,True,0.10834091978138992,True
LRBA,True,True,True,0.11741262818724746,True
LRCH1,True,True,True,0.12491682030856649,True
LRCH3,True,True,True,0.13279880058656995,True
LRCH4,True,True,True,0.13281171107840653,True
LRDD,True,True,True,0.1418317038557994,True
LRFN3,True,True,True,0.3096681924479415,True
LRFN4,True,True,True,0.27120183772563444,True
LRG1,True,True,True,0.27524311670744783,True
LRIG1,True,True,True,0.16852646978190933,True
LRIG2,True,True,True,0.12522264831087118,True
LRIG3,True,True,True,0.17232380350348966,True
LRP1,True,True,True,0.13422718837953163,True
LRP10,True,True,True,0.11295720981173128,True
LRP11,True,True,True,0.13414732306867128,True
LRP12,True,True,True,0.13502965503561645,True
LRP3,True,True,True,0.22403037207881296,True
LRP4,True,True,True,0.15694822376642015,True
