gene,stat
ZMYM1,-0.1327027509783715
RABGAP1L,-0.1329597118948147
C18orf22,-0.1334606333539297
STK24,-0.13409177891365343
JUND,-0.13431026866592366
KIAA1161,-0.1343808857532618
SLC16A14,-0.13451422410899086
LIMA1,-0.13454141410313
EGR3,-0.13467417501082826
PROSC,-0.13478222994168712
RBCK1,-0.13579854637464311
GPI,-0.13701002613157195
VPS52,-0.1372300700091357
MX1,-0.13756472800627811
CPD,-0.13776195453485315
SQSTM1,-0.13780603917968484
JUNB,-0.13805602010118037
RELB,-0.13834640859769373
ARPC5L,-0.13836933674434532
POLL,-0.1385148894074246
IQSEC2,-0.13875515632823374
IPO13,-0.13879890591234614
GRLF1,-0.1388907357791119
FTSJ3,-0.13892318075325566
RAE1,-0.1393092639403977
SYNJ2,-0.139465194442513
PPP1CC,-0.1403630760060518
SLC26A11,-0.14158939298129555
SP6,-0.1425199775867933
SNORD17,-0.14257645996396467
RNF43,-0.14298328752730965
NDUFA6,-0.143624072394207
C1orf83,-0.14362942209211713
NUP43,-0.14389872026190276
BRCA2,-0.14410225354732692
SNORD95,-0.14429618423197932
SNORA17,-0.14469727585094086
GDI2,-0.14490438225676827
FAM73A,-0.1451843081121493
ATG4D,-0.14540400365481168
EGLN3,-0.1454261340709406
ASCC2,-0.14551000938169978
FASTKD2,-0.14568899100323
SNORD126,-0.14575803898286782
C19orf62,-0.1458775877008529
RNF128,-0.14593553787263827
ZNF444,-0.14835987915877644
P53AIP1,-0.14841187986098783
RNF34,-0.14849180933605383
C22orf32,-0.14857815769796467
CCDC47,-0.14858511497149698
DNAJC21,-0.1486929839242943
GALNT1,-0.1487561331953217
MORF4L1,-0.1489029437886495
PSAP,-0.14904990529726048
EBPL,-0.14981376622818054
ERCC8,-0.1501829350931972
P2RX4,-0.15117487770617646
C20orf199,-0.1526040308550389
CDC2L6,-0.1534177486031659
HECA,-0.15438387723493624
POLR2J4,-0.15439072231418477
RCHY1,-0.15483466752262645
RRBP1,-0.15523216348382185
PPP5C,-0.15538611991431955
VTI1B,-0.15639378312402663
GOLGA2,-0.1564533244205193
CNOT7,-0.15659475003665344
SPATA5,-0.15733451861540806
NAG,-0.15736259793580337
ZNF264,-0.15792521558254383
USH1G,-0.15818437937412944
CCNJL,-0.15839336575679772
FAM82B,-0.15857519469583312
LAMA5,-0.15876421261820076
PKP3,-0.1591181875979946
GNAI2,-0.15922358824348426
SDAD1,-0.15936420615978705
FNIP1,-0.15950681554920004
APCDD1,-0.1598257808748987
HARS2,-0.16072141566493622
MTA3,-0.16088671183995518
CYTH3,-0.1609263234986136
CAMTA1,-0.1610972632822201
C18orf45,-0.16134269637065377
SEC22A,-0.1619767757186895
USP22,-0.1620726664317233
LRCH4,-0.16227598936356094
TFB1M,-0.16298370623671668
C19orf61,-0.1630576171769213
ZMYM5,-0.16306377618746312
OGG1,-0.1631337377869994
C14orf94,-0.16345516319759454
USP36,-0.16361732258459763
SLC12A4,-0.1636187467812302
MARCH9,-0.16370220192234292
YES1,-0.16425606821792285
GLE1,-0.1663210864175737
MAST2,-0.16667642746051897
PAXIP1,-0.1668868481811619
PWP1,-0.16765544056719786
BRCC3,-0.16793147660139288
ZNF510,-0.16794587335351413
MLL4,-0.16834071620899493
COL4A2,-0.16857871029549756
CGN,-0.16858682325601984
HLA-A,-0.16895994558981753
COX7B,-0.16937493244304921
PPP2R5C,-0.1693918242026246
GRINL1A,-0.16968026607622788
RPL10A,-0.16994999438595387
DDX60L,-0.16999330559232065
ZBTB7A,-0.17025269963877016
C17orf75,-0.1705484046699394
GPRIN2,-0.17058752765670154
PHF12,-0.17092742808927583
KIAA0494,-0.1713464933660051
RAB31,-0.17146872442748132
ZDHHC3,-0.1717362129129966
SMG1,-0.17217381156877085
PITRM1,-0.1728855960554212
CD83,-0.17379209099952606
CAPZB,-0.17402231884132202
C18orf32,-0.17418195689398183
CYP4F3,-0.17428454924384496
SOS2,-0.174528949622802
DDX10,-0.17515725260033735
FNIP2,-0.17535465401371644
MBTPS2,-0.17574255527635482
C19orf56,-0.17587550110878397
ZNF75D,-0.17600224250127072
SNORD97,-0.17675104133596084
ZNRF1,-0.1770669618802224
MORC3,-0.1772749357965313
BRPF1,-0.1773911504656452
ERGIC1,-0.1775879551773789
SMURF2,-0.17801404285895017
TOX4,-0.1781999079856567
ANKRD40,-0.1784981748820346
AASDHPPT,-0.17851857113525416
PPIG,-0.1792674312566845
SMCHD1,-0.17928398448703936
STK40,-0.1809922974575284
OBFC2B,-0.18143604172651123
ACIN1,-0.18180600800938806
NPAL3,-0.18197763315043486
ARID3A,-0.182315916877316
KAT2A,-0.18296717379106506
TADA2L,-0.1830220124794827
ADSL,-0.18355190595647894
KIAA1549,-0.1838175432794422
SFI1,-0.1845009638990197
FAM160B2,-0.18462153558854205
LOC645851,-0.18495584286279065
GIPC1,-0.18509945470272532
NRP2,-0.18561861274128788
AUH,-0.18602488299704098
C1orf103,-0.18606978517394715
CIR,-0.18607151047140252
ACTR6,-0.18614142121093927
OBSL1,-0.18730327523876023
SNORD50B,-0.18758618079627037
SNORA20,-0.18779082623425297
RAB6A,-0.18781256845254812
TBC1D22B,-0.18783150658745282
MRPS11,-0.1879574792372844
CHMP5,-0.18888275514705669
DHRS7B,-0.18971918208516378
EIF3EIP,-0.1897481365879586
PPP2R1A,-0.18997409494716477
TTC14,-0.19025636081391395
CTDSPL,-0.19069404303121296
PHKB,-0.19105554182192847
MARCH6,-0.19175583285089218
HDDC2,-0.19223932115325135
ANAPC7,-0.19256627494809597
WDR59,-0.19325969032408755
LIN54,-0.19365763194575325
PCYOX1,-0.19366022436312458
DHRS7,-0.1940408320807062
SYNGR1,-0.1946185695824761
CALM1,-0.19485708337739124
SNORD80,-0.19512739642447643
CDR2,-0.19522594968847998
PRKCH,-0.1962295091210772
PRMT1,-0.1963131254233779
KEAP1,-0.19650359296197217
PWWP2A,-0.19679962391961275
OSBPL9,-0.1970897638954332
PPM1A,-0.19715117606289545
NSUN6,-0.1973819111930581
ETNK1,-0.19769222924477317
ZFP161,-0.19807143108971315
MTFMT,-0.19844697545604087
OGFR,-0.19845085225601383
FBXO4,-0.19899150801264529
HPS5,-0.19915258129931127
CTDSP2,-0.19955944129359338
STC1,-0.19968856134850366
CCBL2,-0.19974729897375926
SNORD119,-0.19988702357879026
CASP8AP2,-0.20085371147576336
PIGV,-0.2020939551963593
GRAMD4,-0.20228199113732961
DCTN6,-0.20301891602425143
TAZ,-0.20374527254832533
SNORA27,-0.20415128553763218
ZNF460,-0.20419693492176416
SMYD2,-0.20469635418703439
DYNC2LI1,-0.20499065009047687
ALS2CR4,-0.2054512018279629
DAAM1,-0.20590701962320906
KDSR,-0.20632490337297585
WDR37,-0.20677662991153498
DNAJC5,-0.20707491144854895
SNORA62,-0.20741608966409142
SMAD5,-0.20757232687050584
CES3,-0.207763234901707
IMMT,-0.20780579729066967
PIGK,-0.20881136348860893
HMGCL,-0.20929767415832154
CRTC1,-0.20959738870459863
LEO1,-0.2096240801425502
AIP,-0.20982019429249016
TMSL3,-0.20982392331317434
SNORD123,-0.2105823321901561
PRKAR2A,-0.21072083582244602
KIAA1033,-0.21078946889930122
SNORA18,-0.21089384575971842
PPP2R5A,-0.21137334305856573
RBM18,-0.211504858037076
ERMP1,-0.21207489632718934
SNORA34,-0.21211209326088765
ISOC2,-0.21236787181375866
MIB1,-0.21273843035388754
CSGALNACT2,-0.21369230239840672
ARMC9,-0.21508588769814407
KRR1,-0.21645137010609627
DNAJB6,-0.21701747614373207
PHKA2,-0.217181824371861
FAM110C,-0.2174621382829834
DICER1,-0.217465644722378
USP15,-0.21753340361298504
UBC,-0.21754463280756994
METAP2,-0.21767996914734863
ZNF649,-0.21773053654088226
ATXN3,-0.21791658632027114
DNAJC15,-0.21845291652649035
PNN,-0.218581040129881
SNORD68,-0.2196003364230175
EPAS1,-0.21973889873651511
NCAPD3,-0.21987789113885797
NDUFA13,-0.22003301611063578
PEG10,-0.2203185382971148
RMI1,-0.22034430522139445
ZBTB8,-0.22059492250397747
UBAP2L,-0.2206965592036328
MAP3K5,-0.2207869179242629
AHCYL1,-0.22093898282518865
PRPF40B,-0.2214442011005732
B4GALT1,-0.22160746636716214
CDKN2AIP,-0.2219943640259111
QSER1,-0.22243584273507058
PBX2,-0.22258828683852772
HERPUD2,-0.2228573484388419
EPN1,-0.22301336044742243
RPL11,-0.22308684637649492
POMGNT1,-0.22381033523013436
IRF1,-0.2238285877894958
TGFBR1,-0.2238842804418589
C10orf76,-0.22469798290368906
IVD,-0.22514972104794265
SEC63,-0.22557476591627004
MAP4K5,-0.22559755629205047
ABCF2,-0.22565226189756857
NDUFA10,-0.22646311130429672
METTL9,-0.2266031476591807
USP16,-0.22663649639584543
TMEM49,-0.2268219807899333
TRAF5,-0.22718088648999832
C18orf8,-0.22749307667315122
FXR1,-0.22863438465281635
RAD54B,-0.22868347253653967
MIER3,-0.2287890564836027
MESDC2,-0.228839142687034
CCDC18,-0.22910921271053833
SEC23A,-0.22986997397051048
FAM96A,-0.22990194470476413
EWSR1,-0.23055824492025603
IMMP2L,-0.23070535415228471
HSPC105,-0.2311823095335702
PGS1,-0.2317919706012691
CCNT2,-0.23179231434851144
RFX2,-0.23238034585689496
VSNL1,-0.232533444692544
SALL2,-0.23257472122519549
RNPEP,-0.23275103465624516
RTN4,-0.23289738124454068
KCTD15,-0.2335271154315026
LOC201175,-0.23487190299279606
ARL4D,-0.23491386512674936
FANCM,-0.23510891800135386
HK1,-0.2351506850439475
TYRO3,-0.2357504029705624
PTPRA,-0.23635619782327383
HSBP1,-0.23659600634413677
UBTF,-0.23711244012035465
ESCO1,-0.2384243891855962
FLJ43663,-0.2387632448385036
MAK16,-0.24013056142442038
TM2D3,-0.2401846153194361
KIAA0020,-0.24179400129072515
U58,-0.2423356113836171
ZFYVE9,-0.24248753425100902
SEPT7,-0.2429277638872344
SNORD60,-0.24312562293069193
WRB,-0.24384776878900288
MAP3K7IP2,-0.2445479425707529
HIST4H4,-0.2446436989220414
ING1,-0.24555983066398604
CD46,-0.24556143837058422
EPSTI1,-0.24617897619249773
PSTPIP1,-0.2462656520603335
CDC42,-0.24647781311763367
HTT,-0.2474863168559255
C19orf6,-0.2474881965805078
FARS2,-0.24828004859297936
BCS1L,-0.24835605240429093
HMGCR,-0.24846593179896442
SNORD64,-0.24859147769230036
EML3,-0.2490385755218544
MYLK,-0.24935937795555893
PRDM15,-0.24988741116683505
RPA2,-0.24997925045047295
PANK2,-0.25033607889674786
UTP15,-0.2507187207223256
SRRM2,-0.2509740831367292
CEP192,-0.25178525095308696
OSBPL11,-0.2518682255317041
MANEA,-0.2518732482854754
SDCBP,-0.2520740242232157
ALG11,-0.2521555689785498
GEMIN5,-0.25270086041303996
SYK,-0.2527106428172044
ITGAM,-0.25284696205092916
TMEM66,-0.2530651361187337
ATG12,-0.25354685136073796
PDCD2,-0.25373075259475814
TUSC1,-0.25394858201826154
B3GNT1,-0.25450212438933517
RFC3,-0.2547657448028545
TMED1,-0.2550138167444082
VEZT,-0.2552349860464662
SNORD25,-0.2555630878899307
EFHC1,-0.2573367737553641
C19orf33,-0.2574029270249893
BACH1,-0.25777993428872026
GTF2H1,-0.2578654832870578
HBP1,-0.2579043729422405
FERMT3,-0.2580635098395181
IMP3,-0.25813482766938173
MAP3K9,-0.2586492221288697
TMEM127,-0.2594448003284639
PI4KB,-0.26013297742170927
HINT1,-0.26089618841278145
ZC3H13,-0.26145807765577533
ZNF259,-0.26171471985059536
TJP2,-0.2617986239431693
LPP,-0.26261179057215434
FLJ21865,-0.2627190041389102
PDE3B,-0.2637996780451681
ZNF71,-0.2649021621660432
SNORD38A,-0.26493920692479794
CAMSAP1,-0.2651857548966733
TNFSF10,-0.2656363137433042
C1orf52,-0.2657577586148416
TOR1AIP1,-0.266499277010716
SARS2,-0.26718543901466324
DDX31,-0.26745658670602807
MTCH2,-0.2684344040030564
IPO9,-0.2686002036048374
PLEKHM2,-0.26869909664176334
ACBD5,-0.26883396710476704
CASP3,-0.2693091415321009
ZBTB45,-0.2693198704021037
ENDOG,-0.2696088173137978
PPM1B,-0.2702519415551496
ARNTL,-0.2705426388193657
MID2,-0.2715026308036325
SNORD12,-0.27152500606987723
C15orf15,-0.27272872614742383
RXRB,-0.27299812935884876
C17orf28,-0.27314681868085533
UGCGL1,-0.27380908702257645
PITPNA,-0.273865619938938
PKP4,-0.27398510686213384
HNRNPR,-0.27420548883490065
ANKRD56,-0.2743734630868855
AKAP11,-0.2746118338046076
CSRP2,-0.2750301076800101
SNORD21,-0.27542944863252133
ZNF397OS,-0.2760540729133157
SNORD59A,-0.2762927346748153
GPR125,-0.2763649659213245
TUBGCP4,-0.2770582752288352
ZNF277,-0.2773924991937089
DNAJA1,-0.277535213305437
C9orf127,-0.27761766477473604
KCTD2,-0.27777140582522764
RBMX2,-0.2779000073301182
TRIM14,-0.277925342673882
ALAS1,-0.27894755032224033
CAPN2,-0.27900231578370027
FBXL12,-0.27915572807949474
SNORA6,-0.279162462181902
LEPROTL1,-0.27950975324992566
SORD,-0.2797533414971204
NUP54,-0.28039240408666827
CDKN2B,-0.2804864855787049
SIPA1L2,-0.2806258216428963
STX2,-0.2811109983396174
ATAD1,-0.28126689753000905
MTCH1,-0.281774411134864
CCAR1,-0.2818101724388439
FAM115A,-0.281854233154584
TIAL1,-0.2819444148932468
ZNF248,-0.28252543465483493
ACP6,-0.2829666903226793
KLHL15,-0.2839184317469967
DENND4B,-0.2844072703276003
TTLL5,-0.2848992181312522
PSMB9,-0.285385274349358
ZNF629,-0.28543690197043786
MAMDC4,-0.28608351283997424
JMJD6,-0.28608783676961536
C14orf118,-0.2862559093671658
PTOV1,-0.2863202752190821
LOX,-0.28636285231979375
CTBS,-0.2864903815874099
ASB3,-0.28665393330475436
NARS,-0.28734021952134237
PANK1,-0.2886112360964541
SDC2,-0.289161127027494
TCTN1,-0.2893503314580094
TMEM55B,-0.2897475033261815
DSCR3,-0.2900998314534036
PMVK,-0.29048440622547045
MRFAP1,-0.29055310233558584
CEP290,-0.2907235062554638
ANKS3,-0.2912153320691492
VPS8,-0.29204510127342426
DHX30,-0.29260621884825433
USP32,-0.2926166981017793
PKN2,-0.29271938860428726
NPR3,-0.29278209557877927
AAK1,-0.29313541912813046
KTELC1,-0.2935320224076481
HEXA,-0.2935938520833756
GLIS2,-0.2945658012222531
IFIT3,-0.2947350249982521
SCARNA9L,-0.2955396661810613
MPP6,-0.2956995357759042
AFF4,-0.2958344130459978
ZNF484,-0.29646537176788335
PRDM10,-0.29704010292762806
RPS6KB2,-0.2975282117137606
SFRS2B,-0.2976246618378689
TANK,-0.2978069857221716
MARCH8,-0.29789386979442545
FAM179B,-0.2981596301675976
INPP5A,-0.30023640033243576
ABCB10,-0.30033375018871716
SLC17A5,-0.30065696045963175
HDGF2,-0.30124782005114
HSPA8,-0.3021094757937165
KLRA1,-0.3021908603044218
FAM62B,-0.3045401792883101
DDX58,-0.30454794512894606
RRP7B,-0.30512275531417027
KRT1,-0.3051462884481772
CTNNAL1,-0.3056153704598121
C9orf125,-0.30637202716399486
HOMER2,-0.307547417008092
MAX,-0.3086047007043962
FMR1,-0.31005236955197757
TAF10,-0.31016329095866585
SMAP2,-0.3103293325536087
MVK,-0.3104480488550357
C5orf37,-0.3105179681456966
ABHD13,-0.31101060575810646
APEH,-0.3111157325739588
D2HGDH,-0.3111515231912609
NFXL1,-0.3120066723910189
EXOC3,-0.3120454040640534
RBM27,-0.31215986405071133
MAFB,-0.3125229402079557
LUM,-0.3127825998670473
USP35,-0.3133278755605435
SUMF1,-0.3146913058142043
GOLGA7,-0.314839720607069
NOP14,-0.31521914918599747
ZNF343,-0.3152240067200103
UBA1,-0.31550133809522535
POU2F1,-0.31700726572847765
FAAH2,-0.3171363909810993
PLCD3,-0.3176159706711463
UBFD1,-0.31927234004165883
HLA-B,-0.31928694481424175
CMPK1,-0.31955561203189403
UBE2Q2,-0.31969365184851567
SNORD58A,-0.31992214384788403
SFMBT2,-0.32040177140945664
CD47,-0.3207265625123511
NDUFS7,-0.3207657365110424
ETF1,-0.3214992121080513
SETD4,-0.32192758278074635
LIME1,-0.3225834988206759
ZDHHC23,-0.3227634080395687
UQCRC2,-0.32305748713835963
ZNF195,-0.32320608625648306
SNORD29,-0.323396194521648
CTSZ,-0.3235497641710347
CYTH2,-0.3246810426560654
PRPF38B,-0.3252204461891658
FAM62C,-0.3258549690542909
C7orf42,-0.3258834989866133
ZNF324B,-0.32609234798368175
CHMP7,-0.32626996998597696
FEM1C,-0.32688322766040195
LRIG2,-0.32705975872069637
TUT1,-0.3274651776350571
LGTN,-0.3279453457132759
SOD1,-0.32814558894986057
LSM14B,-0.3283644428794866
NUAK2,-0.3304003445895047
DNAJC16,-0.33072347395185303
PPAN-P2RY11,-0.33086562267632
SFXN2,-0.33132761132264116
COL18A1,-0.33192853372534786
MYCBP,-0.33198398852000754
RTTN,-0.3322784695789073
ZNF586,-0.33232193187350173
FUSIP1,-0.33276364865658753
YTHDC1,-0.3331404124213483
C14orf124,-0.3334010429879648
ADARB1,-0.33396683554490997
TRIM26,-0.3341291767676143
COQ2,-0.33414874092081526
RBL2,-0.3341848477514199
CLK3,-0.33430111977787474
SLC24A1,-0.3350681984242307
IDI1,-0.33531505157087077
ATG5,-0.33576913577844525
ALDH1B1,-0.3357778899866189
C14orf133,-0.33583437055585313
KIAA0652,-0.33603937051694366
MFSD1,-0.3373496275926592
C2orf63,-0.3373734460497721
FBN2,-0.3377543365472281
GFM2,-0.33831042224180913
AUTS2,-0.3395116465681421
ARRDC4,-0.34044368455626506
ATP6V1D,-0.3417508966433885
AHDC1,-0.3418587546761369
POLR3B,-0.34216920289559444
LRFN3,-0.34257102202610146
SPRED1,-0.34277892985978103
SFRS11,-0.34292567401963575
CSRP2BP,-0.3431079588519653
C11orf46,-0.34384290928052386
FAM104A,-0.34466701863450805
DPH1,-0.3447730884134149
SFPQ,-0.3447801886425899
PUS10,-0.3450001199924752
POLR3F,-0.3452478873152252
SNORD91A,-0.3453705087383741
LZTFL1,-0.34630771667186155
C2orf37,-0.3466453800227259
RNF207,-0.34699037949404793
ACOX1,-0.3471119667521549
UTX,-0.34724399189568184
HIST1H2AG,-0.34740726044917974
USP34,-0.34828103861768817
SEPT10,-0.3484682782985871
SAFB2,-0.3484827678552246
ITGB2,-0.34859996784505637
ZFP62,-0.34861138881814435
YTHDF2,-0.3486318417698234
CD40,-0.3489849545069354
RNF103,-0.3493785094951618
DHX15,-0.3494058579341041
PCTK2,-0.35060733495612567
CXXC1,-0.3509420385182846
HES1,-0.351288088796923
USP14,-0.35136961969460834
SEC22B,-0.3525546717706535
FAM63B,-0.35264695471359997
KIAA1604,-0.3527730791749215
COL8A1,-0.35365540490276104
OAS1,-0.35379056519420493
C8orf40,-0.3547758293522304
MDH1,-0.35514788353006277
PAQR6,-0.35557800282432045
CEP110,-0.3558774325900087
QTRT1,-0.356139229653921
HNRNPH2,-0.35652913056568497
FAM130A1,-0.35675697055696726
SLC35B3,-0.35703380878066904
PNPO,-0.35703848169405283
MAP2K2,-0.35766139778026784
AKR1A1,-0.3576772737922372
H2AFV,-0.35829844806215705
PCDHGB5,-0.3583947061795731
FAM48A,-0.358648149661228
ZNF507,-0.3586538368459763
DECR2,-0.3590032322845946
CENPP,-0.35975903573755186
ZNF280C,-0.3598312157993921
XPO7,-0.3619247986565596
PRKCD,-0.3624505000266585
ZBTB40,-0.3624575201859653
SLC35A3,-0.3625784785039785
SF1,-0.3631852738867189
ARIH1,-0.36376206451549653
ZNF202,-0.36423346749832414
FUCA2,-0.3647816115016536
FAM40A,-0.3657228704361136
ZBTB46,-0.36632891684077135
ARHGAP5,-0.36652243375889115
PAF1,-0.36676300294679853
ESD,-0.36763009575134337
ETV6,-0.36792817605724154
C11orf47,-0.36944884434510006
FAM98C,-0.3704302398018812
THADA,-0.3709786843743043
UBASH3B,-0.37123449162819966
ACTR1A,-0.3718727070097011
SNORD23,-0.37216648882704056
CHORDC1,-0.3722371911689779
SNORD9,-0.3726321165539516
WWP1,-0.3733272212930243
ISCU,-0.37450966423352255
C14orf102,-0.3746177614994891
FUT2,-0.3750549098841353
ZDHHC14,-0.37565025584758793
GTF3C1,-0.3756788256368585
STK36,-0.37592477865712653
NBN,-0.37646790754598636
PDE4A,-0.3764848622820696
WDR35,-0.3764896771545555
MAGEH1,-0.377259921233663
RAB11B,-0.37740387976898887
DIMT1L,-0.3774863003889351
RNASEH2C,-0.3781948270184575
RPL27A,-0.37845035373673985
TMEM168,-0.37984443944024754
CS,-0.3802052172616922
FAM13A1OS,-0.38055319082916395
MCCC1,-0.3806430688954982
KCTD21,-0.38132333786070993
UBE3B,-0.3813594791931732
RILPL2,-0.38172095858766636
ZNF579,-0.3826747058290144
MED13,-0.38307324337797827
TRAPPC10,-0.3838760632004797
MIZF,-0.3839109570209168
MAN2C1,-0.38396946275487
EPHB6,-0.3842705397707042
CD82,-0.3845323992278015
SFRS4,-0.38498031942612687
C11orf57,-0.3855628734296967
VPS54,-0.3861397729848854
ZNF330,-0.38623200038932914
IPO11,-0.3863092024978385
KHSRP,-0.386508082616722
RASSF1,-0.38668121154191
PTPN2,-0.3876541828450927
ATRIP,-0.3881786675657792
LARP4,-0.38828075389820366
DNAJC25,-0.3882937357894943
ZNF354B,-0.3885145878979919
TAF6L,-0.3890029610840178
C3orf58,-0.3897812268003644
CBFA2T3,-0.38980411917025726
RFK,-0.39002878937290364
RAB36,-0.3901095960685025
COX5A,-0.39034562577338294
FAM73B,-0.39052098879521707
TMTC4,-0.39055760267924017
FLOT2,-0.3912387024937628
SFRS2,-0.39132907697934494
CTSL1,-0.391395277476221
KIF21A,-0.3917112735710368
FEZ2,-0.39222337247908867
RNF24,-0.3924961065861819
BAG4,-0.3932989788724257
UBXN1,-0.39330501114437777
ODF3B,-0.395045164738248
PHIP,-0.3954782074385845
EIF1AX,-0.39589301608987726
KIF2A,-0.39604678836757257
KRCC1,-0.3968307262649026
SNORD85,-0.39694333225544987
MGC23284,-0.39729232343254256
ARFGAP2,-0.39734016211115836
AHSA2,-0.39737321280990895
GRK5,-0.39751587762253504
CLTB,-0.39793176343751896
ZRANB2,-0.39798423106216185
C17orf65,-0.3981056562736612
EXT2,-0.39814859847062417
SERPINB8,-0.3992099456196273
RSBN1L,-0.4000403560358078
NCK2,-0.40038207112894414
NMNAT1,-0.4006684582139244
HARS,-0.4016775497998077
TCEAL4,-0.40245500022566166
MMAB,-0.40320060864278395
ARV1,-0.40320249446918077
FKBP8,-0.4039281837179232
WDR32,-0.40417543083000046
UBE2N,-0.4053046669569564
SPARC,-0.4053100181775535
SPIN4,-0.405323128405223
DAGLA,-0.4053532955589884
ZNF577,-0.40663199423715835
POLD3,-0.40714343947164994
HNRNPA2B1,-0.40732927693089827
GALNT10,-0.40741429424999853
PIP5K3,-0.4074749122187803
INO80E,-0.4075087420210476
LRRC40,-0.40798411510322113
MUS81,-0.4084084197279571
ATP11A,-0.408619346274251
AKAP10,-0.40922005409406853
KIAA0319L,-0.4093837226090487
NDUFS1,-0.40948723604138293
TXNDC4,-0.4096827456672564
ZMYM3,-0.40994431774378637
BTF3,-0.410750913679919
NDUFC1,-0.4108010050946917
RFXAP,-0.41089159590431656
PTAFR,-0.4109884136639616
ATP7B,-0.41109196944751664
EXOSC7,-0.4111249222363847
TOPORS,-0.4117126244050207
USP9X,-0.4127718554773373
SRF,-0.41335284300299335
XKR8,-0.4134673604948911
SWAP70,-0.4135723156428795
UBAC1,-0.41360601864897406
FAAH,-0.4137191127568972
ANO8,-0.4141812484107564
HS2ST1,-0.41594882627607627
GPATCH1,-0.41624114443399185
NAP5,-0.4171822467017675
POLR1E,-0.4177286477798854
ZZEF1,-0.4195711633641713
WDR40A,-0.4196384453795594
TNFRSF6B,-0.4199279523570096
RILPL1,-0.4204631005973548
ST3GAL1,-0.4208999265372741
ZNF747,-0.4209278003954436
CTTNBP2NL,-0.42242517964892673
ADI1,-0.42329946291912796
NACC2,-0.42344232135547066
CAMK2G,-0.4235017385833922
ZDHHC6,-0.4243539313481716
SNORD92,-0.4246973058545926
C14orf108,-0.42472964023971077
ATP5C1,-0.4259866156831903
CROT,-0.4262586383825843
C2,-0.4265873295064367
SCARNA3,-0.42676605539440077
STAM2,-0.42705097846455287
SPATA20,-0.4271710605012934
LOC91431,-0.4283221939244923
ZNF543,-0.42846038707019063
CCDC51,-0.4285676179518176
BBS2,-0.429082084305828
USF2,-0.42915600710909424
MED23,-0.4301441764953001
TBC1D2B,-0.4301452343519247
MLLT1,-0.430359830048962
PARD3,-0.4304704476009078
ATP5B,-0.43076822473081106
TMCO6,-0.4321018631501223
LOC619207,-0.4323085774369458
EIF2B3,-0.4325746444136458
MBTD1,-0.4329720222291557
CDK7,-0.43404952854101336
EVI5,-0.43419345065014664
NFAM1,-0.4342623677515992
SSNA1,-0.43432423901686
PRKCDBP,-0.43448966780563597
DTD1,-0.4345003215622534
PIK3AP1,-0.4347251771150216
SHOC2,-0.43512007834014316
GBA,-0.4357813307634757
ZKSCAN2,-0.4360213138091311
ETS2,-0.4362916957217123
C14orf135,-0.4364089801252606
HDAC6,-0.43644014259629726
PCDHGB2,-0.4370635009503411
DKFZP434B0335,-0.43797776838524843
ZNF292,-0.4381161313338594
MARCH5,-0.4381641690819053
CPM,-0.43879864399330326
ZNF175,-0.439056043426135
ASL,-0.4393434476046491
PHF2,-0.4396005532260292
MCRS1,-0.4396153805422115
ELL3,-0.44028143088887045
MALAT1,-0.44032083357077845
ZNF273,-0.4403537306317166
C4orf42,-0.4406613549047438
DNAJB1,-0.4407895965305681
PPOX,-0.4411810576318387
ZNF574,-0.4414620962496811
CCNC,-0.4416469681529255
PCDHGB1,-0.4416807129148749
FAM50A,-0.44181645794917623
ARPC4,-0.4421640166786098
DRG2,-0.4423114621938215
CLASP1,-0.4424021894106983
SERTAD4,-0.4424838701770996
PDZK1IP1,-0.4426309562764441
MAPK14,-0.4438660842144379
SPTAN1,-0.4457353392970918
FUS,-0.44575411468065407
JAZF1,-0.44623832813087605
SRPR,-0.4475293094049753
WDR61,-0.44774390722930907
HHAT,-0.44789150540327083
C10orf88,-0.44812013311451476
BRAP,-0.4484700991367389
TPD52L1,-0.44851502531256465
NFYC,-0.44876440971013926
PCDHGA1,-0.4487934477866232
MYST3,-0.4490081276736935
NF2,-0.44941216367585796
PLD1,-0.44955123044049883
EIF2B1,-0.44969009416416456
LNX2,-0.4499365149257902
PRKD2,-0.45026662479914653
TTC1,-0.450882613547048
C9orf25,-0.45091480218097607
SERBP1,-0.4511233904084631
VRK3,-0.4516413405626765
CDC37,-0.45201411944722525
SFMBT1,-0.45466148554691327
WWOX,-0.45518901278903406
EXOSC5,-0.4552587720630168
GPATCH4,-0.4556473462458055
FUT4,-0.456854953443063
FAM100A,-0.45696019278749034
POLR1D,-0.4571216875509792
PABPC4,-0.4571254496097252
NIT2,-0.45752319166423056
OXA1L,-0.45777570907000364
HIST1H4F,-0.45780125287021617
KIAA1715,-0.4586791428157047
TINP1,-0.45872301703143964
SNUPN,-0.4592744474185364
CTBP2,-0.45935033789361135
COG1,-0.45938467105199443
SUV420H1,-0.4594793394251008
RNF216,-0.4610424983276773
CEP135,-0.4611807135113148
TCEB3,-0.46130082952093365
ST8SIA1,-0.4618173425330898
PAIP2,-0.4626601851876452
FASTKD1,-0.462706406638703
LOC338799,-0.46310173173225744
HECTD3,-0.4631066074760802
ANKRD5,-0.4636284818200777
GNPAT,-0.4641919960525822
CCDC124,-0.465006408347127
ZNF294,-0.46519195314413847
TBC1D20,-0.46544833138870106
ITM2B,-0.46562984290488496
