gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
SUMF1,179,103,176,326,437,280
SUMF2,458,347,341,706,1222,4352
SUMO3,250,334,354,485,840,1075
SUPT16H,476,394,543,1049,1019,1184
SUPT4H1,122,131,206,140,384,285
SUPT5H,976,820,911,1021,2571,1384
SUPT6H,1094,1079,1193,1148,2477,2178
SUPT7L,287,295,297,517,972,835
SUPV3L1,191,128,223,420,357,433
SURF1,126,119,116,244,365,256
SURF4,1339,1453,1094,2334,5638,4873
SURF6,350,256,232,606,732,614
SUSD1,60,22,76,161,300,127
SUSD4,262,187,287,669,139,106
SUV39H1,48,112,91,273,193,157
SUV39H2,71,88,71,169,125,133
SUV420H1,373,392,565,424,925,722
SUV420H2,57,59,46,109,135,157
SUZ12,363,488,473,956,748,772
SVEP1,963,25,344,193,2253,443
SVIL,4439,2019,3847,3550,9393,3775
SWAP70,495,269,509,432,1299,1790
SYAP1,194,169,373,220,529,488
SYDE1,77,70,46,71,578,179
SYDE2,90,61,91,48,134,179
SYF2,158,208,176,154,287,363
SYK,438,226,469,1065,947,595
SYMPK,515,595,541,1006,1334,986
SYNC,107,33,223,19,1029,323
SYNCRIP,423,402,551,690,932,1022
SYNE1,2355,225,1825,572,7967,1801
SYNE2,7484,5313,8129,13786,10278,10479
SYNGAP1,405,241,353,536,1174,507
SYNGR1,258,301,157,130,198,156
SYNGR2,292,406,295,448,882,739
SYNJ1,229,136,315,192,721,417
SYNJ2,287,230,299,579,953,503
SYNJ2BP,452,475,480,463,1133,686
SYNM,1220,74,758,97,4556,822
SYNPO,901,458,466,956,3765,1539
SYNPO2,2696,34,2170,76,15941,2017
SYNPO2L,504,1,944,62,2963,381
SYPL1,708,998,997,1514,1259,2642
SYPL2,234,0,171,5,734,80
SYS1,163,207,122,347,479,362
SYS1-DBNDD2,188,289,180,765,715,572
SYT11,78,36,166,97,542,165
SYT7,61,583,65,57,396,755
SYT8,189,41,208,165,100,13
SYTL1,564,659,566,642,424,756
SYTL2,123,26,122,36,421,117
SYTL4,166,6,211,33,242,29
SYVN1,240,786,369,335,760,501
TACC1,1145,600,1503,868,4531,1021
TACC2,4339,1716,3629,5346,6149,2710
TACR1,115,0,50,7,68,14
TACSTD2,4128,1784,3756,4765,2599,2088
TADA1L,121,133,200,170,219,231
TADA2B,231,88,259,155,622,562
TADA2L,60,17,93,413,178,102
TADA3L,260,270,259,559,761,418
TAF1,383,233,413,680,820,753
TAF10,191,82,195,314,378,361
TAF12,95,95,141,151,265,264
TAF13,72,93,100,88,138,389
TAF15,697,743,1021,1911,1382,1072
TAF1A,59,83,91,132,102,127
TAF1B,104,138,228,306,209,229
TAF1C,368,594,403,910,1220,574
TAF1D,189,126,368,284,463,452
TAF1L,108,65,128,157,267,170
TAF2,355,460,560,630,922,1552
TAF3,115,69,103,176,193,152
TAF4,180,159,197,290,307,318
TAF4B,82,103,100,243,288,136
TAF5,62,38,45,101,109,78
TAF5L,155,228,135,225,390,465
TAF6,171,341,162,576,442,445
TAF6L,110,131,134,156,311,140
TAF7,706,731,587,1036,1326,1076
TAF8,188,125,177,363,659,423
TAF9,124,78,104,139,238,132
TAF9B,115,40,192,173,263,179
TAGAP,58,38,115,116,345,114
TAGLN,759,452,625,378,2962,1125
TAGLN2,976,1338,873,1808,2223,3636
TANC1,999,817,1440,1686,1570,1548
TANC2,827,1123,950,1279,1539,3980
TANK,177,136,309,270,436,455
TAOK1,1129,957,1142,1175,2438,3034
TAOK2,573,584,498,969,1988,1202
TAOK3,188,98,314,234,667,536
TAP1,753,473,580,1436,1748,1808
TAP2,942,765,1008,2182,2462,2425
TAPBP,1141,1463,1115,3317,2907,2461
TAPBPL,147,126,199,376,343,319
TAPT1,256,76,275,125,562,359
TARBP1,441,499,1102,977,1235,1262
TARBP2,69,34,83,129,219,140
TARDBP,454,451,467,593,812,816
TARS,694,482,655,1645,980,1308
TARS2,168,144,209,277,339,313
TARSL2,147,120,197,244,494,279
TAS2R14,37,66,85,90,94,85
TAS2R47,37,55,90,224,93,131
TASP1,153,238,169,289,260,214
TATDN2,1139,812,863,1053,3093,1308
TAX1BP1,982,546,1862,1363,3229,18314
TAZ,120,97,238,274,410,338
TBC1D1,254,44,232,287,1710,668
TBC1D10A,379,262,221,465,494,529
TBC1D10B,528,1024,502,862,1274,981
TBC1D12,160,29,218,137,499,292
TBC1D13,237,219,242,437,992,526
TBC1D14,976,749,986,1345,2434,3308
TBC1D15,231,249,330,471,788,678
TBC1D16,232,421,198,337,1422,972
TBC1D17,246,194,330,246,657,372
TBC1D20,538,409,427,832,1444,588
TBC1D22A,241,136,243,660,613,358
TBC1D22B,177,114,136,175,264,245
TBC1D23,170,192,285,313,526,742
TBC1D24,72,258,88,319,480,343
TBC1D25,100,118,132,343,227,273
TBC1D2B,512,354,444,534,1911,1495
TBC1D4,636,512,737,945,2028,638
TBC1D5,529,133,649,792,1279,613
TBC1D8,365,720,390,545,763,626
TBC1D8B,67,36,130,157,384,318
TBC1D9,518,232,394,490,1146,753
TBCB,177,211,272,345,731,272
TBCC,78,135,178,299,290,238
TBCCD1,91,101,192,339,323,234
TBCD,628,910,625,662,2379,911
TBCE,108,150,101,166,254,238
TBCEL,221,82,325,107,602,578
TBK1,214,249,216,271,511,448
TBKBP1,115,156,102,82,530,187
TBL1X,313,531,281,1207,650,637
TBL1XR1,1224,1754,1621,3180,3190,6851
TBL2,214,295,169,482,542,508
TBL3,296,326,159,322,580,503
TBP,148,105,144,181,275,321
TBRG1,223,66,293,227,760,447
TBRG4,428,477,357,1256,1303,557
TBX1,67,22,112,118,158,72
TBX15,242,0,184,10,1204,207
TBX2,81,104,98,52,772,122
TBX3,608,129,911,384,702,231
TBXAS1,88,38,108,80,338,75
TC2N,725,209,662,441,834,180
TCAP,3626,47,2499,36,5782,1188
TCEA1,57,80,59,187,120,314
TCEA2,61,2,121,65,213,95
TCEA3,264,79,334,304,595,226
TCEAL1,116,41,114,41,244,140
TCEAL4,224,199,293,218,371,354
TCEAL8,103,5,216,70,266,314
TCEB2,102,135,123,174,239,219
TCEB3,722,496,579,583,1495,1365
TCERG1,617,885,887,865,1252,816
TCF12,449,245,593,626,1455,1220
TCF19,162,281,153,321,436,369
TCF20,1492,1468,1444,4278,2247,3264
TCF3,285,536,175,529,657,449
TCF4,1111,614,1195,993,4410,2500
TCF7,91,33,67,130,233,109
TCF7L1,72,30,99,179,129,173
TCF7L2,113,89,131,169,291,234
TCFL5,83,86,98,336,205,544
TCHH,327,3,559,958,63,60
TCHP,158,270,293,246,346,248
TCIRG1,596,1855,373,837,2471,786
TCN2,62,34,55,88,414,80
TCOF1,474,835,328,773,835,597
TCP1,492,703,612,1413,1046,1072
TCP11L2,311,95,1067,227,828,431
TCTA,118,34,114,153,504,368
TCTN1,45,72,133,66,140,114
TCTN2,32,60,83,93,162,162
TCTN3,214,156,189,308,628,452
TDP1,127,151,191,445,362,383
TDRD3,286,123,586,209,452,235
TDRD7,170,51,192,273,437,434
TDRKH,32,51,31,50,77,147
TEAD1,1331,172,1318,1281,5652,1887
TEAD3,458,450,309,472,646,681
TEAD4,198,258,97,241,741,189
TEC,117,25,141,45,172,33
TEF,272,425,356,531,1088,488
TEK,140,13,95,14,807,138
TELO2,346,619,340,700,1039,575
TENC1,696,135,496,274,2965,475
TEP1,771,667,718,1530,3734,2007
TERC,186,285,524,1149,290,259
TERF2,193,411,210,421,579,433
TERF2IP,359,539,338,454,835,581
TES,406,520,537,708,980,2495
TESK1,139,107,152,269,660,6893
TESK2,117,51,203,80,187,179
TET1,67,9,181,76,256,162
TET2,1000,758,1206,1091,2289,1897
TET3,1099,1225,688,2100,1625,2076
TEX10,318,164,270,529,585,683
TEX2,476,414,476,496,1615,950
TEX261,477,390,292,615,1246,1019
TEX264,196,168,152,179,529,265
TFAM,186,275,225,399,288,402
TFAP2A,413,318,483,888,257,875
TFAP2C,372,331,506,347,438,846
TFAP4,121,165,132,293,203,218
TFB1M,91,61,126,260,203,114
TFB2M,98,102,143,216,164,202
TFCP2,224,32,220,311,646,451
TFCP2L1,352,1219,515,1133,405,2685
TFDP1,247,307,258,367,477,514
TFE3,280,188,173,524,723,547
TFEC,53,33,86,84,240,73
TFG,392,211,433,637,720,1099
TFIP11,301,307,270,527,725,781
TFPI,250,46,215,47,1025,155
TFRC,950,3931,1035,4500,3212,3613
TGFA,328,578,604,678,703,1935
TGFB1,140,609,209,656,916,516
TGFB2,74,28,132,39,274,154
TGFB3,260,114,293,234,2469,1210
TGFBI,324,1758,374,1289,3792,4193
TGFBR1,848,618,1469,2047,3120,2380
TGFBR2,1825,372,1099,411,7894,1771
TGFBR3,703,63,735,134,1436,75
TGFBRAP1,208,118,218,304,645,307
TGIF1,124,171,192,550,323,280
TGIF2,197,457,143,384,332,410
TGM1,6394,2300,4335,3358,7579,232
TGM2,506,201,165,243,7196,855
TGM3,25839,1503,23212,4477,12766,64
TGM5,313,10,201,179,188,15
TGOLN2,1145,723,1151,2789,4201,3039
TGS1,205,272,258,511,436,947
TH1L,280,216,365,670,586,554
THADA,694,517,1197,1422,1651,1284
THAP1,29,66,57,64,107,167
THAP11,208,344,161,376,493,332
THAP3,36,50,26,58,67,45
THAP4,292,365,279,500,561,364
THAP5,82,102,134,174,197,312
THAP6,138,159,215,170,313,359
THAP9,50,69,66,114,80,95
THBD,1195,617,914,1227,2021,1153
THBS1,10292,1853,4166,2570,30882,3503
THBS2,915,530,794,4046,7678,7340
THBS3,349,98,580,601,2037,751
THBS4,1107,22,2949,301,9704,1799
THEM2,43,83,73,61,100,128
THEX1,181,81,164,144,316,211
THNSL1,49,46,85,122,75,110
THNSL2,136,87,112,30,283,281
THOC1,138,103,239,156,375,176
THOC2,787,546,1195,1075,1325,1790
THOC4,119,135,119,192,298,322
THOC5,240,272,199,569,774,622
THOC7,154,66,195,130,193,115
THOP1,233,516,196,378,653,230
THRA,197,165,217,664,711,268
THRAP3,1106,1282,1400,1430,2805,2115
THRB,147,110,102,56,360,446
THSD1,68,158,80,197,433,406
THSD4,2514,78,1835,1155,1888,361
THSD7A,104,2,72,24,460,45
THTPA,168,130,176,238,605,262
THUMPD1,282,160,365,346,705,760
THUMPD2,60,51,96,128,121,126
THUMPD3,212,88,213,242,476,277
THY1,208,409,301,226,3759,930
THYN1,76,28,57,37,71,59
TIA1,727,530,1537,1316,2161,1654
TIAF1,556,396,393,337,1370,661
TIAL1,676,523,940,1049,1396,1192
TIAM1,1371,1282,949,1376,1610,1870
TICAM1,429,239,265,347,505,258
TICAM2,151,155,115,158,447,397
TIE1,189,81,178,71,2026,283
TIFA,149,105,230,123,254,157
TIGD5,101,294,61,159,212,550
TIMELESS,272,426,293,745,781,741
TIMM10,85,143,102,134,212,152
TIMM13,269,235,220,308,429,197
TIMM17A,234,247,281,330,545,522
TIMM17B,59,58,33,148,137,133
TIMM22,58,99,72,179,214,137
TIMM23,56,37,62,145,211,205
TIMM50,240,334,184,346,616,257
TIMP1,224,138,180,481,3376,406
TIMP2,1051,633,950,824,6255,1957
TIMP3,1801,390,1278,1507,3816,6740
TINAGL1,147,428,159,460,1038,1401
TINF2,488,446,359,665,888,711
TINP1,67,56,85,66,63,52
TIPARP,478,283,792,876,649,1616
TIPRL,284,299,466,462,538,818
TIRAP,67,22,76,67,310,263
TJAP1,134,196,125,225,396,270
TJP1,2720,2239,2935,2032,4557,4147
TJP2,905,547,813,776,1436,1841
TK1,127,418,95,170,259,302
TK2,160,103,179,96,515,194
TKT,1501,1530,967,2488,1436,946
TLE1,133,39,75,126,235,166
TLE2,205,87,190,68,371,52
TLE3,1243,1432,909,1447,2670,2087
TLE4,272,134,321,395,589,895
TLK1,244,358,376,416,441,624
TLK2,69,54,75,91,139,143
TLL1,127,2,68,3,224,426
TLN1,3791,1654,2718,5000,18888,153799
TLN2,268,157,181,291,750,442
TLR2,54,99,139,165,596,418
TLR3,82,0,74,22,72,103
TLR4,198,10,183,138,1422,278
TLR5,111,47,125,108,207,119
TM2D1,47,98,117,142,189,174
TM2D2,90,100,156,123,423,227
TM2D3,91,55,116,140,243,237
TM4SF1,813,1360,1683,3108,1750,4834
TM4SF19,9,130,36,242,32,374
TM7SF2,147,201,75,78,144,46
TM7SF3,556,300,596,514,821,895
TM9SF1,411,287,445,1025,1279,1319
TM9SF2,912,1201,1049,880,2039,2574
TM9SF3,1603,1743,1681,2908,3836,5146
TM9SF4,571,607,588,1069,1459,1646
TMBIM1,1915,3013,1641,3297,4265,5912
TMBIM4,122,220,225,177,388,275
TMBIM6,2243,1234,2781,5168,4993,6738
TMC6,327,666,354,515,1147,860
TMC8,109,65,132,198,524,231
TMCC1,511,563,459,578,1302,2172
TMCC2,77,165,86,215,190,362
TMCC3,180,105,283,78,787,666
TMCO3,275,483,406,504,1249,903
TMCO4,153,122,179,100,318,250
TMCO6,95,50,56,85,110,77
TMCO7,430,384,353,786,1007,760
TMED1,64,72,97,77,327,259
TMED10,1044,1650,1504,2574,2906,3457
TMED2,1013,1950,1302,1840,3228,4438
TMED5,411,604,536,623,1327,1232
TMED7,483,790,594,669,1479,1412
TMED9,411,799,408,684,1467,831
TMEM101,213,248,150,221,539,396
TMEM102,136,92,32,93,77,170
TMEM103,128,27,154,114,360,204
TMEM104,91,229,79,324,421,329
TMEM106A,86,49,107,122,582,223
TMEM106B,487,237,1086,854,1420,1449
TMEM106C,166,108,169,509,281,496
TMEM107,196,1202,400,435,412,561
TMEM109,611,1413,679,583,1277,868
TMEM117,108,77,180,256,246,381
TMEM120B,46,76,67,165,233,146
TMEM123,1041,1457,1478,2217,2321,3585
TMEM125,51,24,56,48,116,67
TMEM127,765,678,844,1070,2297,1539
TMEM129,265,243,217,427,784,592
TMEM131,940,460,1127,1048,2049,1569
TMEM132A,234,1715,171,1181,979,1676
TMEM134,166,242,217,236,263,269
TMEM135,106,24,158,46,266,245
TMEM140,85,17,63,16,307,87
TMEM141,120,127,130,502,324,487
TMEM144,55,7,77,88,188,148
TMEM14A,69,108,44,144,46,82
TMEM154,767,419,887,415,965,1240
TMEM159,213,111,267,494,311,515
TMEM161A,103,298,105,209,561,348
TMEM161B,81,107,209,127,168,82
TMEM165,598,575,776,738,1429,1586
TMEM167B,240,297,343,337,587,812
TMEM168,354,168,628,656,881,1150
TMEM170A,56,82,70,185,147,179
TMEM170B,98,13,150,33,655,79
TMEM173,360,148,328,307,1237,278
TMEM176A,90,0,102,126,935,167
TMEM176B,86,41,147,174,1264,258
TMEM177,40,78,34,90,97,110
TMEM179B,118,210,183,234,327,363
TMEM18,109,64,146,348,313,294
TMEM180,35,62,24,89,99,42
TMEM181,504,493,506,1042,1238,1494
TMEM182,184,36,289,61,652,88
TMEM184A,1661,984,1528,1495,1345,626
TMEM184B,360,745,296,1081,1415,1152
TMEM184C,244,372,225,296,688,642
TMEM185B,139,275,186,440,360,346
TMEM186,36,60,33,71,45,81
TMEM189,417,900,279,960,627,1578
TMEM19,194,209,218,286,516,698
TMEM192,115,100,127,146,238,333
TMEM194A,249,261,284,552,577,674
TMEM199,158,282,107,251,225,455
TMEM2,704,281,276,396,2774,1594
TMEM200B,96,154,34,95,214,278
TMEM201,113,184,107,279,170,124
TMEM203,139,73,72,254,346,416
TMEM206,31,56,26,82,122,128
TMEM208,59,260,77,281,257,367
TMEM209,105,173,155,545,254,526
TMEM214,709,695,409,1138,2514,1521
TMEM218,51,23,93,30,181,145
TMEM219,141,239,165,393,444,275
TMEM222,167,155,157,193,350,358
TMEM30B,142,216,204,379,136,393
TMEM32,203,237,327,750,580,567
TMEM33,385,238,403,618,765,1174
TMEM37,30,63,54,143,313,169
TMEM38B,109,30,215,344,1010,207
TMEM39A,187,335,253,381,828,977
TMEM39B,110,95,80,109,197,158
TMEM40,481,124,1072,240,744,275
TMEM41A,221,269,188,715,500,572
TMEM41B,128,113,239,175,212,346
TMEM43,1268,621,1170,1273,2935,1497
TMEM44,27,65,79,87,320,193
TMEM45A,207,984,157,668,272,1497
TMEM45B,241,106,224,268,299,217
TMEM47,99,27,139,65,548,100
TMEM48,244,243,181,322,282,331
TMEM49,1503,1233,2024,2094,4235,3859
TMEM50A,310,295,391,347,1012,998
TMEM50B,165,157,257,102,416,341
TMEM51,109,138,94,273,183,280
TMEM55B,154,146,178,221,431,260
TMEM56,82,3,172,12,157,39
TMEM57,384,251,519,192,907,705
TMEM59,898,742,1489,1058,2123,1739
TMEM62,79,59,127,118,218,88
TMEM63A,538,699,413,767,1124,620
TMEM63B,505,546,424,1246,1125,1481
TMEM63C,46,723,102,590,62,222
TMEM64,182,179,536,578,640,1206
TMEM65,320,446,590,565,1022,1826
TMEM66,512,604,725,816,1871,1057
TMEM67,118,250,264,216,184,356
TMEM68,111,215,240,428,171,642
TMEM69,108,97,75,143,142,187
TMEM70,192,181,149,137,361,528
TMEM77,119,87,195,112,300,286
TMEM8,287,770,155,417,1215,650
TMEM80,129,32,152,96,381,209
TMEM86B,112,91,92,99,218,136
TMEM87A,627,902,933,1789,1611,2624
TMEM87B,268,439,322,600,533,777
TMEM9,126,468,232,282,616,702
TMEM97,47,76,72,93,99,52
TMEM9B,252,87,351,250,664,698
TMF1,544,228,804,491,1557,1037
TMLHE,56,38,80,75,166,122
TMOD1,220,1,254,2,1733,221
TMOD2,153,39,135,47,312,250
TMOD3,795,280,1415,887,1019,1152
TMOD4,149,0,115,3,629,76
TMPO,429,420,314,850,702,570
TMPRSS11A,708,188,618,364,987,18
TMPRSS11B,2592,3,7805,321,3372,9
TMPRSS11D,2008,929,2609,360,2502,870
TMPRSS11F,164,82,174,83,229,26
TMPRSS13,239,165,193,216,257,595
TMPRSS2,123,6,399,44,137,16
TMPRSS4,487,467,349,1030,676,1475
TMSB10,287,1416,944,1770,918,1002
TMSL3,642,516,939,826,2480,2716
TMTC1,361,165,313,1368,1631,471
TMTC2,276,59,357,336,693,188
TMTC3,809,699,1022,1953,1202,2791
TMTC4,149,123,153,197,195,116
TMUB1,121,254,69,190,221,133
TMUB2,203,130,248,183,677,432
TNC,2167,3603,1547,12637,28288,23607
TNFAIP1,735,611,666,1307,1769,1516
TNFAIP2,1482,2674,1039,3340,4870,1641
TNFAIP3,250,456,295,568,1050,1129
TNFAIP8,92,169,206,191,251,312
TNFAIP8L1,21,89,63,107,177,62
TNFAIP8L3,135,85,106,88,421,74
TNFRSF10A,191,138,153,226,268,241
TNFRSF10B,420,410,356,1064,1469,1000
TNFRSF10D,90,43,63,168,392,122
TNFRSF12A,106,450,42,553,271,543
TNFRSF14,230,95,254,426,842,345
TNFRSF18,15,993,45,381,136,77
TNFRSF19,370,51,967,264,410,432
TNFRSF1A,1040,1059,687,830,2283,2229
TNFRSF1B,427,158,226,284,2592,477
TNFRSF21,877,2281,930,2153,2681,6921
TNFRSF25,176,260,190,444,502,524
TNFRSF6B,87,76,73,127,473,186
TNFSF10,492,166,773,630,834,2291
TNFSF12-TNFSF13,72,63,62,241,374,97
TNFSF13,53,97,60,258,376,93
TNIK,125,9,143,54,526,226
TNIP1,720,601,976,784,3067,964
TNIP2,153,154,99,187,511,250
TNK1,135,513,139,510,178,748
TNK2,574,1014,622,1552,1557,1419
TNKS,747,393,934,812,2178,1156
TNKS1BP1,4402,5752,3204,5643,8009,10884
TNKS2,1236,510,1950,1509,2823,3471
TNNC1,1684,0,1787,7,4894,559
TNNI1,2480,36,1859,47,12158,1598
TNNI2,361,1,770,44,1548,139
TNNT1,1538,94,1825,226,4433,772
TNNT3,1123,60,3973,102,9068,802
TNPO1,1154,919,1608,1214,3799,2328
TNPO2,1164,1102,1074,2068,2692,2426
TNPO3,379,437,442,824,946,1555
TNRC18,1146,1269,905,2953,3509,2480
TNRC6A,1113,682,1462,950,2594,2025
TNRC6B,1892,1310,1804,3008,4633,3552
TNRC6C,252,58,262,172,598,175
TNS1,2838,849,3068,2133,12184,2232
TNS3,387,460,358,909,3256,1114
TNS4,2285,2085,1223,7639,1147,8921
TNXB,1655,24,1985,184,5707,317
TOB1,586,395,1196,446,948,1040
TOB2,761,757,484,1249,1407,1681
TOLLIP,736,576,593,797,1027,1393
TOM1,911,481,680,764,2705,938
TOM1L1,113,107,184,381,210,353
TOM1L2,1364,446,1329,1047,2698,2172
TOMM20,516,709,757,1145,940,1371
TOMM22,126,286,221,392,369,267
TOMM34,139,187,77,344,287,256
TOMM40,56,77,42,90,133,118
TOMM40L,246,149,145,160,477,387
TOMM70A,870,514,835,836,1413,1488
TOP1,421,732,489,662,714,705
TOP1MT,127,563,158,375,346,694
TOP1P1,32,60,56,41,73,64
TOP2A,760,1642,807,4211,1164,1636
TOP2B,1486,748,1651,965,2463,1476
TOP3A,286,211,199,781,783,749
TOP3B,141,179,162,325,406,253
TOPBP1,335,545,494,781,959,1324
TOPORS,233,143,419,648,643,434
TOR1A,138,71,121,401,584,451
TOR1AIP1,439,434,569,572,1277,954
TOR1AIP2,390,502,487,310,821,1571
TOR1B,153,102,148,387,512,443
TOR3A,202,342,202,397,809,586
TOX4,528,349,453,547,1140,1135
TP53,346,71,260,739,520,616
TP53BP1,585,618,653,978,2223,2047
TP53BP2,401,331,815,610,1027,820
TP53I11,528,453,328,283,1762,1021
TP53I13,108,376,111,297,437,317
TP53I3,79,35,108,21,457,299
TP53INP1,470,285,885,338,1365,1508
TP53INP2,835,448,687,345,1915,300
TP53RK,200,289,214,343,429,450
TP63,3535,2829,4075,11060,2835,11523
TP73,93,257,145,239,27,125
TPBG,166,573,201,776,632,1197
TPCN1,347,197,264,284,987,314
TPCN2,189,3130,304,256,800,496
TPD52,320,585,594,611,310,900
TPD52L1,488,210,613,708,677,822
TPD52L2,680,432,761,1781,2388,2101
TPM1,920,248,1410,379,5957,1576
TPM2,1984,240,4388,399,11103,8878
TPM3,2144,162,1574,268,3054,787
TPM4,424,474,427,471,1218,1561
TPMT,62,186,94,157,230,290
TPP1,560,451,688,1117,3115,1990
TPP2,562,645,813,734,1338,796
TPPP,181,86,760,669,463,98
TPPP3,736,240,2462,679,1213,664
TPR,1706,970,1970,1759,3338,2889
TPRG1,219,116,261,67,237,35
TPRG1L,444,576,396,837,921,1442
TPRKB,53,42,77,62,60,90
TPRXL,113,45,149,153,98,127
TPST2,239,493,119,640,649,590
TPT1,850,646,1736,1105,3094,1273
TPX2,258,906,404,1069,660,853
TRABD,382,299,307,625,812,570
TRADD,238,589,221,382,724,518
TRAF1,172,90,244,407,1339,494
TRAF2,301,325,230,589,652,577
TRAF3,147,379,227,565,504,384
TRAF3IP1,64,113,123,168,243,219
TRAF3IP2,406,372,224,863,1154,888
TRAF3IP3,57,7,28,62,186,42
TRAF4,297,343,251,329,498,698
TRAF5,93,170,229,151,465,290
TRAF6,55,16,117,119,143,180
TRAF7,923,1012,553,2062,1850,1905
TRAFD1,393,208,423,303,799,488
TRAK1,466,257,957,657,1155,582
TRAK2,479,285,607,683,2217,1182
TRAM1,794,1583,1223,1478,2701,4076
TRAM2,308,559,350,897,2170,942
TRAP1,492,726,558,1502,1015,590
TRAPPC10,444,403,579,644,1378,923
TRAPPC2,49,14,79,86,95,93
TRAPPC2L,56,101,120,237,232,177
TRAPPC3,157,188,244,262,482,488
TRAPPC6B,229,155,401,284,590,619
TRAPPC9,500,665,571,899,932,809
TRDN,1326,7,1785,9,4646,637
TREM2,6,72,7,129,26,206
TRERF1,389,201,337,455,508,622
TREX1,71,31,127,114,223,93
TRIAP1,80,25,68,90,143,160
TRIB1,600,1294,361,1787,1310,2402
TRIB2,413,1009,586,1134,1398,798
TRIB3,46,174,43,1064,217,257
TRIM11,229,431,194,348,582,589
TRIM13,473,438,678,370,1228,859
TRIM14,147,48,87,178,172,164
TRIM16,814,721,558,680,581,586
TRIM2,346,463,392,934,752,1133
TRIM21,188,102,121,166,361,451
TRIM22,957,70,1020,648,1882,1203
TRIM23,67,74,116,53,259,114
TRIM24,156,173,203,323,387,269
TRIM25,2004,1699,1272,3171,4295,3046
TRIM26,651,548,779,779,983,822
TRIM27,357,436,302,630,920,890
TRIM28,1992,2585,1576,1956,4259,3402
TRIM29,8807,1992,6941,4483,6829,8379
TRIM32,250,77,292,381,463,384
TRIM33,853,692,1165,789,1717,1742
TRIM35,367,255,257,501,645,557
TRIM37,195,174,257,303,630,539
TRIM38,399,131,498,299,1133,862
TRIM39,98,140,162,233,302,231
TRIM4,201,124,198,423,462,526
TRIM41,142,341,285,559,470,251
TRIM44,627,369,607,605,1637,1043
TRIM45,68,24,116,66,158,105
TRIM47,281,368,222,822,869,734
TRIM5,267,70,253,200,412,516
TRIM54,221,0,122,0,958,81
TRIM56,502,686,377,1137,1419,1168
TRIM59,139,174,247,360,219,461
TRIM6,66,2,71,9,28,82
TRIM6-TRIM34,68,2,143,41,183,163
TRIM62,182,239,145,189,360,359
TRIM65,321,266,291,1209,914,905
TRIM66,427,222,526,467,731,537
TRIM68,70,30,83,53,195,169
TRIM7,187,424,155,399,248,129
TRIM8,550,375,407,616,2092,896
TRIO,1447,1753,1436,3939,6379,4234
TRIOBP,913,606,798,1449,2400,1008
TRIP10,1039,386,1796,585,1832,349
TRIP11,769,486,800,999,1487,1772
TRIP12,2161,1374,2399,2463,5114,4821
TRIP13,94,131,39,193,150,144
TRIP4,92,75,233,231,320,376
TRIP6,471,830,418,692,689,1039
TRIT1,105,192,193,154,306,294
TRMT1,170,210,194,294,374,313
TRMT11,121,36,144,213,194,185
TRMT12,144,298,76,268,250,577
TRMT2A,272,433,312,493,692,597
TRMT2B,161,139,205,482,482,321
TRMT5,164,143,205,384,308,387
TRMT6,182,101,112,510,383,259
TRMU,193,186,299,517,442,252
TRNAU1AP,92,73,122,129,244,367
TRNT1,207,110,279,229,449,167
TRO,122,35,182,83,817,362
TROAP,104,172,125,468,244,263
TROVE2,328,288,292,272,506,583
TRPC4AP,903,1280,813,1498,2812,1807
TRPM2,102,111,112,148,466,355
TRPM4,252,589,449,668,896,700
TRPM6,70,2,60,112,247,43
TRPM7,874,941,1453,1348,2466,2529
TRPS1,2462,245,3067,1132,4004,2789
TRPT1,94,182,123,103,268,179
TRPV1,121,108,175,340,458,254
TRPV2,80,55,75,164,563,131
TRPV3,65,366,70,394,139,392
TRPV4,48,102,81,158,144,55
TRRAP,1375,2110,1457,3314,3881,3949
TRUB1,217,262,351,687,437,763
TRUB2,211,237,287,516,403,399
TSC1,784,324,892,1068,1921,1526
TSC2,721,895,811,1102,2167,1177
TSC22D1,1106,855,1780,1397,2727,1992
TSC22D2,651,662,648,715,1137,1636
TSC22D3,280,243,511,355,1301,558
TSC22D4,331,480,264,349,701,384
TSEN15,80,72,101,170,174,228
TSEN2,118,54,184,143,248,118
TSEN34,242,212,203,281,568,421
TSEN54,252,385,187,2131,482,286
TSFM,112,114,152,470,442,257
TSG101,400,216,500,466,776,864
TSHZ1,208,155,266,198,439,183
TSHZ2,263,372,172,548,917,193
TSHZ3,91,93,57,144,500,258
TSKU,936,842,619,930,1345,1996
TSN,333,363,306,773,620,617
TSNARE1,74,176,136,202,176,180
TSNAX,262,306,385,306,649,629
TSPAN13,119,421,232,141,291,1115
TSPAN14,1171,1609,1178,2560,2388,1880
TSPAN15,36,77,42,307,311,178
TSPAN17,243,632,170,288,840,456
TSPAN3,464,231,584,539,1483,1122
TSPAN31,175,110,249,423,522,618
TSPAN4,101,113,171,158,831,188
TSPAN5,98,127,168,161,179,320
TSPAN6,217,79,264,267,240,339
TSPAN7,230,92,196,410,920,193
TSPAN9,420,1177,425,1008,1853,1355
TSPO,635,678,601,866,1171,835
TSPYL1,1001,629,968,1521,1685,1953
TSPYL4,250,130,283,278,570,519
TSPYL5,138,4,95,22,478,106
TSR1,466,613,454,1145,857,861
TSR2,146,320,143,347,233,308
TSSC4,143,158,81,188,401,341
