gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
LMCD1,-1.5641310891532405,0.4682166336993953,0.0008359332364743,0.0095876796751082,tested,-0.6710276076670203,0.33382163096599304,0.04441656551306156,0.08140723415837922,tested,True,matched_exact_symbol,True,True,False,False,not_significant,0.8931034814862202
LMO2,-1.837101580156305,0.5301299740275628,0.0005294836113213,0.0066699698088036,tested,-0.5621224853733829,0.2559319105348765,0.028065103654146467,0.05525723585114874,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.274979094782922
LMO7,-2.4871117375992418,0.3915499345123901,2.1258078848664154e-10,1.2895700058172848e-08,tested,-1.2308920744361331,0.2958670802811419,3.178474248265419e-05,0.00015363055870982326,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.2562196631631086
LMOD1,-2.6080414670063274,0.528808579980419,8.142538059536752e-07,2.324606110149269e-05,tested,-1.8746443480358044,0.3994343794692091,2.689020157346973e-06,1.7607853928335828e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.7333971189705231
LMOD2,-6.46519255700349,0.7827799008163273,1.4656291087408961e-16,2.6098134604121784e-14,tested,-1.9496570904078938,0.7457450480876384,0.008939090547840324,0.020893383040323395,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.515535466595596
LMOD3,-7.171353050093345,1.900913849610728,0.0001615669512262,0.0024475715961954,tested,-2.289987777930836,0.5971006480284822,0.00012547295634771194,0.0005161770617208247,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.881365272162509
LMTK2,1.1648159661517703,0.3949793891036804,0.0031874718231491,0.0289141475319069,tested,-0.3427861004548207,0.16335922548822698,0.035873552621888044,0.06812158662773421,tested,True,matched_exact_symbol,True,False,False,False,not_significant,-1.507602066606591
LOC399959,-2.7958016506395214,0.7101787400935847,8.25899091789381e-05,0.0013578866757964,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
LOC441108,-1.8895038180175447,0.6765864526898724,0.005226994521477,0.0429693305497952,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
LOC553158,1.5869321780765948,0.4955386381790203,0.0013626923613453,0.0144756784108133,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
LPAR1,-2.175528230381543,0.5090546533458472,1.9228726802530303e-05,0.0003783089958565,tested,-0.04212029892998861,0.2767237725940867,0.8790208125002522,0.9090684532519989,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.1334079314515546
LPCAT1,1.451248546197934,0.5087718419383379,0.0043383018284443,0.0372980351961013,tested,2.388858173373113,0.3305210761650054,4.917788714574082e-13,1.5057037488018415e-11,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.937609627175179
LPHN2,-1.5783181311092418,0.4566548331686905,0.0005477253994304,0.0068586448705799,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
LPIN1,-2.0596665915040946,0.4102229753410467,5.144425817465904e-07,1.5442096468084798e-05,tested,-2.114946971287834,0.2749618209595048,1.450972814387688e-14,6.36360312943986e-13,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.05528037978373934
LRG1,-1.9326061822935436,0.6326221515698845,0.0022512516713575,0.0220837068714118,tested,-0.7713459189828781,0.5160007071903314,0.13495244958909772,0.2064182712223988,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.1612602633106657
LRP4,-1.6056802899066849,0.4709209509609842,0.0006504393242558,0.0078008168272049,tested,-0.7297835348005849,0.3194692217511873,0.0223502309980523,0.04565708666917299,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.8758967551061
LRRC20,-2.001192724792647,0.4362108849166816,4.482148221016345e-06,0.0001039502190066,tested,-1.7164675818655624,0.40949401865230234,2.7689728479475587e-05,0.00013661184448829166,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.2847251429270845
LRRC32,-1.7351723774362453,0.4240483434354377,4.278141634007136e-05,0.0007630926316957,tested,1.4680968089553301,0.2877376382404926,3.357163858197728e-07,2.7425800855299515e-06,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.2032691863915757
LRRC42,1.1843223422315756,0.4325839116133826,0.0061854239243855,0.048933782943972,tested,0.8742228654577567,0.14815737722874908,3.62101338203154e-09,4.70758112667611e-08,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.3100994767738189
LRRC8A,1.3112594311370305,0.4636347386862262,0.0046808135020257,0.0394675976342552,tested,0.8733033143889555,0.21384538623271573,4.430380537803098e-05,0.00020605078843091533,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.437956116748075
LRRC8D,1.2920771125372428,0.4166717767700673,0.0019290278892415,0.0193782898751019,tested,0.7626914499703887,0.21348794014361777,0.0003535528931671375,0.001279067519868951,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.529385662566854
LRRK2,-3.0841161393306007,0.494252211864902,4.3767087166540626e-10,2.4074189412129623e-08,tested,-2.274425727194043,0.2465069557784467,2.793093809898455e-20,3.3686976018032044e-18,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.8096904121365576
LRWD1,1.7885259145623358,0.4958243075559709,0.0003095468077004,0.004234503595965,tested,1.0344885664827812,0.1565853625425297,3.93387259393872e-11,8.184105571306079e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.7540373480795546
LTF,-3.636682715866098,0.6746797780062438,7.03655126568048e-08,2.5848254404629062e-06,tested,-3.369150988698886,0.7241674348196838,3.280182300126034e-06,2.1084355080032302e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.26753172716721174
M6PRBP1,-1.3612898233558144,0.4035306526239579,0.0007423296569458,0.0086751005293358,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
MACC1,-2.0761579018381875,0.426597125416981,1.1342641088080795e-06,3.055533006958381e-05,tested,-2.092439221725386,0.4169101936863411,5.196257935540144e-07,4.0687426933293555e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.01628131988719872
MAGEF1,1.344110628345565,0.4667748126929287,0.0039821820748861,0.0349222077452031,tested,0.45438289588354225,0.21200350811449273,0.03209061535320048,0.06203351570875336,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-0.8897277324620227
MAGI1,-1.6569919794292962,0.4366290963205187,0.0001476645024813,0.0022814165633365,tested,-2.0696442584660573,0.22894029736529667,1.5652182625942986e-19,1.614979536838626e-17,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.41265227903676105
MAL,-6.965039711901601,0.6758497105073362,6.647254738560775e-25,1.39672116566639e-21,tested,-4.997728116711618,0.9287204380700503,7.394769987258444e-08,7.088971228386855e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.967311595189983
MAMDC2,-3.240427173101848,0.5445479184900042,2.6704040934827038e-09,1.2413834250499685e-07,tested,-1.0660994968086548,0.28409789126563456,0.00017502534800068283,0.0006887162606454544,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.174327676293193
MAN1A1,-1.832821889436027,0.4863354310349107,0.0001641411315993,0.0024798961718851,tested,1.0323238323431503,0.32355125187195083,0.0014197586279296734,0.004287378025468563,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,2.8651457217791774
MAN1C1,-3.160897894174424,0.7521911061469195,2.6427066241593143e-05,0.0004944060954463,tested,-1.7238194886990066,0.33206189817680815,2.0887624777650538e-07,1.8029211909142267e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.4370784054754175
MAOB,-2.48723793151048,0.616351606650327,5.450458447830724e-05,0.0009543752742151,tested,-3.9568546330592502,0.3919651285890876,5.818149206841122e-24,1.3664995176593951e-21,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.4696167015487704
MAP1A,-2.0636256947091054,0.3911541364324423,1.3222481301355077e-07,4.599847303047564e-06,tested,1.1314186007893836,0.3429871008116626,0.0009712654539478813,0.0031025569708249246,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,3.195044295498489
MAP2,-1.7261302476837617,0.5825373325193861,0.0030453403824275,0.0279670857148457,tested,-1.353628421882204,0.35742208415709315,0.00015235531377236447,0.0006107213902620044,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.3725018258015578
MAP3K12,-1.4295586259363553,0.4642698202687835,0.002075888167111,0.0206527282989287,tested,0.03407726378969416,0.30612463092100584,0.9113639694509549,0.9340748079179803,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.4636358897260495
MAPK10,1.4594128823378534,0.5208409558842239,0.0050781879476097,0.0420822318674585,tested,0.17716087912482698,0.32152632101617185,0.5816339384175359,0.6666345062766801,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.2822520032130265
MAPT,-3.4951143898199635,0.5657339649511807,6.491148189368877e-10,3.479387901913747e-08,tested,-4.41048576011734,0.4835916364378743,7.49381638143957e-20,8.106946812648262e-18,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.9153713702973767
MASP1,-2.792478163283383,0.6752010680590319,3.537621839756212e-05,0.0006407975008358,tested,0.008315446384973309,0.4885035030376357,0.9864188366175274,0.9896117716772005,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.8007936096683563
MB,-6.6186168192076575,1.398340370335167,2.2101361734544383e-06,5.528497771026745e-05,tested,-2.6018925827346693,0.6807940154931432,0.00013245427317751205,0.0005405369858753064,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.016724236472989
MCM2,1.2969405050294305,0.4191447141140471,0.0019730801490361,0.0197420762340705,tested,1.1233892477947525,0.28013690691124965,6.068180990075921e-05,0.00027188009707041963,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.173551257234678
MCM7,1.089317047883172,0.3869184069942243,0.0048721663728235,0.0407539648987931,tested,0.7985955400329776,0.17628697576396085,5.895908151534667e-06,3.5293282270275224e-05,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.29072150785019435
MDFI,1.193352798285207,0.3857974085449105,0.0019800328264216,0.0197927924589776,tested,2.0476464971689947,0.23282183219175595,1.4316576733953912e-18,1.2777544735053867e-16,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.8542936988837877
ME3,-1.7830259988543309,0.5743861524871159,0.0019077577982502,0.0192350320810147,tested,-1.2240061424563462,0.305765373090886,6.252064706381006e-05,0.00027934757198723643,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.5590198563979847
MEF2C,-3.68951543222764,0.5230711475015463,1.7439315910577542e-12,1.607170639969541e-10,tested,-0.25944802834506175,0.33181439687949565,0.434269179996835,0.5315940792033675,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.4300674038825782
MEG3,-2.637238487276412,0.4441309334623808,2.8856360467841434e-09,1.323864292904551e-07,tested,-1.352657858815039,0.45970064792788307,0.003255996289299335,0.008815339566812245,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.284580628461373
MEGF10,-1.6961258667781465,0.5299568893012928,0.0013719040911099,0.0145441214744717,tested,0.465573315471343,0.36473074887886037,0.20178413999298095,0.2876185338077705,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.1616991822494893
MEIS1,-2.0379022676345038,0.4551861528914929,7.56728872304657e-06,0.00016702087253,tested,-1.598835622135981,0.2168924410634691,1.6864295278269002e-13,5.755787203003856e-12,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.4390666454985228
MEOX1,-2.444486929189317,0.6618070586659965,0.0002210536934644,0.0032032966945348,tested,0.5220437863970643,0.43664334071243643,0.2318589432087681,0.32242771395111486,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.9665307155863814
MET,2.111728012196649,0.4008796546658748,1.381168712929231e-07,4.788963200671453e-06,tested,2.2663189334685194,0.28270432929324235,1.0873931653265144e-15,6.14239493705009e-14,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.15459092127187057
METTL7A,-2.636661750439341,0.4265483601736195,6.353964401633665e-10,3.4233205130032463e-08,tested,-2.4204958745674476,0.3639783522765817,2.928751763722874e-11,6.268371580629892e-10,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.2161658758718934
MFAP4,-2.547204375035652,0.4431897506886143,9.060730387752814e-09,3.933555101393846e-07,tested,-1.1738338295644117,0.3410993390731642,0.0005788718644295335,0.001973426810555228,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.3733705454712404
MFAP5,-2.7925634071778527,0.4929420889212246,1.4694372087117814e-08,6.077916265640148e-07,tested,2.6854052532882964,0.5714058901620278,2.606131909908322e-06,1.7102740658773364e-05,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,5.477968660466149
MFSD3,1.7696293333622537,0.4525081223953652,9.20241202799652e-05,0.0014966027982373,tested,0.20718692424687107,0.18546016558463443,0.26392996385507406,0.3571272215255877,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-1.5624424091153826
MGAT4A,-1.96560825315147,0.4606434414696958,1.980369093643485e-05,0.0003860066363231,tested,-1.282608141675294,0.31676882588619193,5.1429199256786274e-05,0.00023514631320021388,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.6830001114761761
MGC33894,-1.8594079041707472,0.4568227387062039,4.6951615629921896e-05,0.0008304270602827,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
MGC48628,-2.4742532238112687,0.8561122950856209,0.0038511488936944,0.0339146439875559,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
MGLL,-2.057657337051541,0.3924098603889393,1.5743642441973101e-07,5.398656950182632e-06,tested,-2.3493114460094313,0.30002865362705355,4.867448849780467e-15,2.323100587395223e-13,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.2916541089578901
MGP,-3.851426167605336,0.7433469782800789,2.2046803040297202e-07,7.4001186179349e-06,tested,-0.12281184713093439,0.4507036233659847,0.7852459329796072,0.8370142065977539,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.7286143204744016
MGST1,-4.305448826672532,0.7144304892369397,1.6764481205701926e-09,8.079249520509379e-08,tested,-2.4729809186625986,0.543308651892235,5.321281511495655e-06,3.224198064500931e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.8324679080099338
MICALL1,1.1595956587875642,0.393827118536364,0.0032355204925836,0.0292281842606049,tested,0.894857699535541,0.2895946159679347,0.0020013244379126355,0.005780524468728243,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.26473795925202326
MITF,-2.058970207744834,0.4930500370299812,2.966976556581744e-05,0.0005468606263762,tested,-1.3933534997102597,0.28878965811150764,1.4014100812002008e-06,9.80602506837459e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.6656167080345745
MLF2,1.079587173817626,0.3799433510051181,0.0044909954018153,0.0382999574169745,tested,0.10110450016822325,0.10855116686448803,0.3516469607300343,0.4495057468512685,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-0.9784826736494027
MMP1,3.614506296379201,0.555781783368055,7.849170422170808e-11,5.166161329861022e-09,tested,9.907751997068125,0.7373888744376856,,,optimizer_not_converged,True,matched_exact_symbol,False,False,False,False,not_testable,6.293245700688924
MMP10,2.98023163014265,0.6509735259271432,4.6918486024256345e-06,0.0001085739238261,tested,8.426830374454418,0.7323506976256983,1.2227178020652874e-30,8.730205106746151e-28,tested,True,matched_exact_symbol,True,True,True,True,replicated,5.4465987443117685
MMP11,4.502150692258248,0.5213291109273366,5.8261945246834464e-18,1.530249991908107e-15,tested,6.515743959998582,0.4914963944036744,4.112762299241022e-40,9.17660088018153e-37,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.013593267740333
MMP12,4.314874166077305,0.5640752718979659,2.018168726180952e-14,2.437112716926101e-12,tested,6.394269847879205,0.442432191176274,2.416016927441564e-47,2.1562951077415957e-43,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.0793956818018993
MMP3,2.0196374344691743,0.5583388717719197,0.0002977782126302,0.004100206948746,tested,8.37936293958789,0.6178122278465538,6.640085861409232e-42,1.9754255437692465e-38,tested,True,matched_exact_symbol,True,True,True,True,replicated,6.359725505118716
MMRN1,-4.231683365268684,0.612970288176421,5.0711606898635256e-12,4.262209136616496e-10,tested,-0.6234134711893384,0.35931170581743,0.0827370284635631,0.13753547756328938,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.6082698940793456
MMRN2,-1.6056605052714004,0.4027212860399397,6.690650902337884e-05,0.001122875053993,tested,0.36323270409834185,0.2620036653543206,0.16563548676351547,0.24463139689440525,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.9688932093697422
MN1,1.2839499775363938,0.4214493187859544,0.0023151402273768,0.0225420419173506,tested,1.6018697431396796,0.3508620619042646,4.982442675029596e-06,3.0436893138014472e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.3179197656032857
MOXD1,-2.0766220937052897,0.512164296705513,5.021985472835792e-05,0.0008822906250436,tested,-0.37272309006213744,0.26918504337662164,0.16616403828438486,0.24520734816272072,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.7038990036431523
MPDZ,-2.349764201590783,0.5053547078852162,3.323658455256936e-06,8.008797185992975e-05,tested,-0.33657731374451155,0.2882383767701159,0.24292589125905817,0.3344048090517613,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.0131868878462718
MPEG1,-2.258840462277335,0.4392577144568125,2.712455960917467e-07,8.961340353899028e-06,tested,0.3649818606865178,0.344279396890197,0.2890842144946193,0.3841972473180667,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.6238223229638526
MPHOSPH6,1.836423702873312,0.459808204727661,6.49978409578309e-05,0.0010978574229951,tested,0.9377101232575076,0.21395327584398824,1.1717446151252888e-05,6.445498114017383e-05,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.8987135796158043
MPZL2,-1.55572403187213,0.5122069384821129,0.0023871100368857,0.0231142654815865,tested,-0.4271562040565987,0.39558586791430106,0.2802283419271723,0.37479963310355346,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.128567827815531
MRAS,-2.633039697559414,0.4430900971514727,2.8079737850848393e-09,1.2938847625483036e-07,tested,0.5249883749739592,0.3049537029086206,0.08515384491953594,0.14073646659875386,tested,True,matched_exact_symbol,True,False,False,False,not_significant,3.158028072533373
MRPL13,1.414199833994091,0.4675609282608338,0.0024893566069107,0.0237972525133794,tested,0.8289783204700771,0.15741298225822142,1.392280332629292e-07,1.2488544692177319e-06,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.585221513524014
MRVI1,-1.8303551513201612,0.4551406060769146,5.782482163177354e-05,0.0009975493859826,tested,0.21568857310354458,0.22892160679020113,0.34609330573894037,0.4439006615966146,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.046043724423706
MS4A6A,-2.1920337699118733,0.5690356590801747,0.0001170658837947,0.0018669972218286,tested,0.3172654430239743,0.3545079775543497,0.37081603574032207,0.468772396456427,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.5092992129358476
MSRB3,-1.436987570098613,0.4968012833717157,0.0038221402041034,0.0336874202888517,tested,0.1528536754111374,0.3753429795563613,0.6838336814918993,0.753948808809784,tested,True,matched_exact_symbol,True,False,False,False,not_significant,1.5898412455097504
MST4,1.2775952022943085,0.4558513402140861,0.0050683453677543,0.0420600603741133,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
MTHFD2,1.264557129355025,0.4288321420167391,0.0031896965358165,0.0289141475319069,tested,0.8599722150162266,0.18913442121608956,5.444606647696781e-06,3.2895537057889754e-05,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.4045849143387985
MTSS1,1.504452313933323,0.4080511845370609,0.0002269841495145,0.0032756805972532,tested,0.9549496005748868,0.27046375097552106,0.0004143269612711248,0.0014744290786861199,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.5495027133584363
MUC20,-2.1271080054585165,0.4927394649294621,1.5823433323776442e-05,0.0003190805959685,tested,-2.3908569564978963,0.5122210649858027,3.0469816818085113e-06,1.9720312915258132e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.2637489510393798
MUC21,-6.9499884867164905,0.7428404066731911,8.284038974439617e-21,4.580637550813822e-18,tested,-7.178517717369113,1.162123934089707,6.530325375102261e-10,9.971454914078303e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.22852923065262232
MURC,-4.412953550771417,0.5808122740792511,3.009748617662876e-14,3.513379886351798e-12,tested,,,,,,True,not_in_validation_source,False,False,False,False,not_testable,
MUSTN1,-3.9996791362500583,0.623810053666786,1.4391153746134016e-10,8.946358654253489e-09,tested,-0.7661692321521063,0.48123660609317964,0.11136577032805016,0.17616793693332997,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.233509904097952
MYBL2,1.613524129731849,0.5017668966491884,0.0013013372569456,0.0139300866156717,tested,2.3187090973990623,0.288793937452011,9.83186976631218e-16,5.58913615696409e-14,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.7051849676672133
MYBPC1,-7.161126732848898,0.7217737461801252,3.354471207422062e-23,4.405259313147023e-20,tested,-3.3710807413401045,0.742681382116064,5.650361386761369e-06,3.397068061761214e-05,tested,True,matched_exact_symbol,True,True,True,True,replicated,3.790045991508794
MYBPC2,-5.494881972007029,0.5574911193272538,6.428362531167145e-23,7.504041861382448e-20,tested,-1.1204737179838438,0.6093944029855906,0.06596409809390967,0.11388106659165799,tested,True,matched_exact_symbol,True,True,False,False,not_significant,4.3744082540231854
MYBPH,-3.860700970374136,0.5175361772415533,8.667348998245472e-14,9.585175639533362e-12,tested,2.3807702259524137,0.6708993094695519,0.0003872477874258601,0.0013874694912789248,tested,True,matched_exact_symbol,True,False,False,False,significant_opposite_direction,6.24147119632655
MYF6,-8.33109369538606,2.7918888241510964,0.0028447431984659,0.0265189636584585,tested,-1.0867917951614912,0.6810421779651731,0.11053847483833674,0.17499882712765508,tested,True,matched_exact_symbol,True,True,False,False,not_significant,7.24430190022457
MYH1,-5.202718996174998,0.6718601632998973,9.652461571887806e-15,1.267609515928166e-12,tested,-0.11470785494176325,0.7970595681990919,0.8855685544976999,0.914356703944004,tested,True,matched_exact_symbol,True,True,False,False,not_significant,5.088011141233235
MYH11,-3.222557544431941,0.4576378236512291,1.898807258692596e-12,1.7050315435747358e-10,tested,-2.393112677877163,0.46314132333304203,2.3771249173743063e-07,2.012581490527066e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.8294448665547778
MYH2,-7.667802850374851,1.5867662659105748,1.349338087130493e-06,3.552918782805253e-05,tested,-2.9379279788420605,0.9045042548877376,0.0011617495192522357,0.00362159079962494,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.729874871532791
MYH7,-6.663424173619807,1.4234382549399966,2.85176076439858e-06,6.967581067621275e-05,tested,-3.080149173903017,0.7543245932030156,4.439669994132557e-05,0.00020637528488350555,tested,True,matched_exact_symbol,True,True,True,True,replicated,3.5832749997167905
MYL1,-5.714340535478019,0.6912190098444777,1.3731701456674226e-16,2.4873319914451623e-14,tested,-1.7461680104908488,0.7825388593974161,0.025653731531014867,0.05133046831393514,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.96817252498717
MYL5,-2.874153319862354,0.8361157382686043,0.0005870965380265,0.0072309920615561,tested,-1.7567923709087852,0.2832660292356807,5.577953448850684e-10,8.642922661630619e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.117360948953569
MYL6B,-2.752475939734654,0.4592564701712561,2.055860761180295e-09,9.729222142774854e-08,tested,-0.45543862812527103,0.22893955223409418,0.046663678121059295,0.08491657197073182,tested,True,matched_exact_symbol,True,True,False,False,not_significant,2.297037311609383
MYLIP,-1.5405142458469812,0.4337026531419446,0.0003823067468236,0.005084195800163,tested,-1.143701065445786,0.27128902538363064,2.4889105156404758e-05,0.00012455018980707174,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.3968131804011952
MYLK3,-4.741854365002685,0.6458238286875809,2.099005154657264e-13,2.1203988610412705e-11,tested,-3.4886819277078702,0.7022740592729663,6.775411338211581e-07,5.168422751584475e-06,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.2531724372948148
MYLK4,-2.3521963566709387,0.6798892623073289,0.0005408263210006,0.0067884364736357,tested,-1.3457271364415428,0.46841826056006414,0.0040669998121455955,0.010657521993085289,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.0064692202293959
MYO10,1.596099374085835,0.4158780581156291,0.0001240898096355,0.001957488798845,tested,1.7968091069129484,0.23134016484485406,8.039413643725005e-15,3.6890368519406514e-13,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.20070973282711346
MYO15B,-1.4845948417897177,0.4290208180292718,0.0005393212166674,0.0067776419884068,tested,-1.7695770718284,0.279104044347752,2.294584926090877e-10,3.972680982611267e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.2849822300386824
MYO18B,-3.3510554465984086,0.4535408232273969,1.483244667989508e-13,1.5740372203937144e-11,tested,-0.149232040339449,0.7061804867667792,0.8326353899688459,0.8730859255679904,tested,True,matched_exact_symbol,True,True,False,False,not_significant,3.2018234062589594
MYO1B,1.4918612364633113,0.4062025510371413,0.0002399985733827,0.0034212008303385,tested,2.8481727356837694,0.2669488887695663,1.4160435382070984e-26,5.2659119077076475e-24,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.3563114992204581
MYO5C,-2.4210544193439003,0.680765936368404,0.0003760167953759,0.0050196092150189,tested,-2.6492294593318837,0.3690773369040026,7.074930385164365e-13,2.0901353519101807e-11,tested,True,matched_exact_symbol,True,True,True,True,replicated,-0.22817503998798339
MYOG,-4.408077163888573,0.5763991149517225,2.0474485845765602e-14,2.444374412450152e-12,tested,1.0904916501271473,0.6202879403010897,0.07874052812460454,0.13191163087979269,tested,True,matched_exact_symbol,True,False,False,False,not_significant,5.498568814015721
MYOM1,-4.32403520287028,0.5148832743797813,4.538059010751538e-17,9.168624609029932e-15,tested,-3.009326186507466,0.48529349797771765,5.608993652419336e-10,8.68348106640808e-09,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.314709016362814
MYOM2,-4.471948553277178,0.6671809236292164,2.045298323357827e-11,1.5239648358295975e-09,tested,-1.7423226141302626,0.5120981545402978,0.000668159610321459,0.0022414300026758214,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.7296259391469153
MYOM3,-2.402904725854679,0.55442349791534,1.463842251263517e-05,0.0002986238192577,tested,0.27602914656770683,0.5121715624661055,0.5899290577508538,0.6740643759347549,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.6789338724223857
MYOT,-4.720109207612115,0.6798502019599567,3.842224259688327e-12,3.281821794494761e-10,tested,-2.4330684342570925,0.6358863874595482,0.00013010339027301555,0.0005322818052654888,tested,True,matched_exact_symbol,True,True,True,True,replicated,2.2870407733550224
MYOZ3,-7.378764068320232,2.128694924336404,0.0005276106676269,0.0066543549508872,tested,-2.58826615834443,0.6227848933001037,3.239312028951596e-05,0.00015614689667847493,tested,True,matched_exact_symbol,True,True,True,True,replicated,4.790497909975802
MYPN,-6.590080552082377,0.775790917118382,1.9851210001281418e-17,4.511253252273242e-15,tested,-1.3870122578671877,0.6323405877881637,0.02827442740026093,0.055614162985637206,tested,True,matched_exact_symbol,True,True,False,False,not_significant,5.203068294215189
N4BP2L1,-1.8522120068965604,0.6436267621787053,0.0040049264278721,0.0349480223843252,tested,-1.7351823942609914,0.18773740428357472,2.4057102205306886e-20,2.9212195535015504e-18,tested,True,matched_exact_symbol,True,True,True,True,replicated,0.11702961263556899
