library,Term,ES,NES,pvalue,padj,fwer,genes
MSigDB_Hallmark_2020,DNA Repair,0.4163832723009617,1.9734643959909408,0.0,0.0001458579023854882,0.002,GSDME;ADA;POLR2K;NCBP2;RFC4;HPRT1;BCAM;FEN1;SEC61A1;ADRM1;GTF2H3;ITPA;ZNF707;RAD51;RAE1;POLR2H;ERCC4;PCNA;ZWINT;RPA3;POLE4;SSRP1;PNP;CMPK2;ERCC2;UMPS;CSTF3;RNMT;POLR2G;ERCC3;SAC3D1;RFC3;BCAP31;POLD1;POLR2C;TYMS;CETN2;RFC5;BRF2;TAF12;DDB1;TAF13;SF3A3;COX17;STX3;NME1;NELFE;DGUOK;TAF6;ALYREF;ELL;ARL6IP1;CLP1;POLA2;GMPR2;POLR1C;POLA1;DAD1;RRM2B;ZNRD1;POLR2F;POLD3;RFC2;USP11;CDA;SDCBP;RPA2;NELFCD;TARBP2;NME4;RBX1;GTF2H1;SUPT5H;NPR2
MSigDB_Hallmark_2020,KRAS Signaling Up,0.3974771718249278,1.943776139147323,0.0,0.00013922799773160235,0.002,PLAU;MMP11;INHBA;MMP9;MMP10;PLAUR;HOXD11;WNT7A;SCG5;SPP1;ETS1;GFPT2;PLEK2;EPHB2;CXCL10;PTGS2;PDCD1LG2;IGFBP3;CCL20;ADAM8;MMD;ADAMDEC1;DCBLD2;GPNMB;ADAM17;IL1B;HKDC1;CLEC4A;PLAT;TNFAIP3;TRIB1;ENG;ZNF639;CA2;F2RL1;BMP2;ANO1;BPGM;PLVAP;FCER1G;DUSP6;ANGPTL4;TMEM158;TMEM176B;CMKLR1;FLT4;SERPINA3;GUCY1A1;LY96;TMEM176A;ADGRL4;PSMB8;TNFRSF1B;HDAC9;ADGRA2;YRDC;ETV5;AVL9;RBM4;CBL;C3AR1;LAPTM5;ETV4;AMMECR1;ITGA2;SPON1;NIN;PRRX1;IGF2;LIF;F13A1;TRAF1;SNAP25;TRIB2;RGS16;TNNT2
MSigDB_Hallmark_2020,Mitotic Spindle,0.39239938067497226,1.9181908334225957,0.0,0.00013317460652588053,0.002,FSCN1;ECT2;AURKA;PLEKHG2;FLNA;KIF4A;BCAR1;DLGAP5;TPX2;KIF3C;PLK1;PIF1;BIRC5;KIF2C;BUB1;FGD6;MYH10;CDC42EP2;NDC80;CENPE;MAPRE1;TRIO;MYO9B;CDC27;CEP72;ARAP3;CDK1;PXN;ANLN;KIF3B;CCNB2;MYO1E;NEK2;FLNB;STAU1;KIFAP3;TTK;CENPF;RACGAP1;CKAP5;KPTN;TOP2A;SAC3D1;PRC1;KNTC1;DYNC1H1;CLIP2;VCL;CDC42;MAP3K11;PALLD;DOCK4;KATNA1;TUBA4A;CCDC88A;FBXO5;ROCK1;NUSAP1;MARCKS;BCL2L11;SASS6;KIF20B;SMC4;NIN;BRCA2;SMC1A;ARFGEF1;CTTN;BCR;ARHGEF2;KIF22;TAOK2;CENPJ;MID1IP1;LLGL1;MID1;FARP1;ARHGAP29;ALS2;CEP131;KIF11
MSigDB_Hallmark_2020,UV Response Up,0.40072931421074176,1.8876983027236174,0.0,0.00025525132917460436,0.004,HTR7;MMP14;BSG;CTSV;BAK1;TAP1;RPN1;BID;RFC4;NPTX2;YKT6;STIP1;HLA-F;ICAM1;PPT1;SHOX2;FEN1;CDK2;CCNE1;PSMC3;ENO2;CA2;PPAT;BMP2;POLR2H;IL6;CYB5R1;DNAJA1;CHRNA5;SIGMAR1;HSPA13;TFRC;GLS;STARD3;DDX21;RET;CYB5B;ARRB2;FURIN;LYN;TUBA4A;PARP2;HYAL2;BTG1;BCL2L11;NFKBIA;GGH;RHOB;GRINA;CNP;AGO2;GRPEL1;POLE3;CASP3;EIF2S3;EIF5;WIZ;AP2S1;MSX1;NUP58;PDAP1;IRF1;CDC5L
MSigDB_Hallmark_2020,Hypoxia,0.3751639210603651,1.8540877833789584,0.0,0.0004288222330133353,0.007,SERPINE1;STC2;PGF;PLAUR;TPBG;TGFBI;COL5A1;CHST2;ACKR3;EXT1;ETS1;CAVIN3;SLC2A1;CAV1;P4HA2;KLF7;NFIL3;NOCT;BGN;IGFBP3;TGFB3;VEGFA;SLC2A3;P4HA1;LOX;CHST3;TNFAIP3;PDGFB;KDELR3;LDHA;ENO2;PFKFB3;NDRG1;CDKN1A;TES;IL6;ADM;TPST2;MT2A;SDC3;SDC2;EFNA1;B3GALT6;HEXA;CSRP2;STC1;CAVIN1;ENO1;ANGPTL4;EGFR
MSigDB_Hallmark_2020,Apoptosis,0.3846631709270638,1.8123966296537417,0.0,0.0005890415288644715,0.01,TNFRSF12A;LUM;MMP2;BAX;IGFBP6;FEZ1;TAP1;BID;PDGFRB;CAV1;APP;CDC25B;IFITM3;F2R;BGN;PTK2;PPT1;CDK2;SLC20A1;IL1B;PLAT;ENO2;PLPPR4;BMP2;CDKN1A;CASP7;IL6;IFNGR1;TNFSF10;XIAP;DNAJA1;CASP8;AVPR1A;BMF;RARA;BRCA1;PSEN1;TIMP1;TOP2A;DNM1L;BCAP31;CASP6;DIABLO;ROCK1;CD44;TIMP3;BCL2L11;BCL2L10;PPP2R5B;TIMP2;PAK1;DAP;RHOB;TGFB2;SAT1
MSigDB_Hallmark_2020,Fatty Acid Metabolism,-0.33981754973807143,-1.6410231008365668,0.0,0.02053467648198373,0.052,D2HGDH;HMGCS2;ACSM3;SUCLG2;GPD1;ACADL;MGLL;ALDH1A1;ALDH3A2;ACADVL;ETFDH;CBR3;AQP7;HADH;ALAD;ALDH9A1;MLYCD;ALDH3A1;HIBCH;EPHX1;ADH7;ENO3;HPGD;ACADM;ADH1C;SLC22A5;LTC4S;BCKDHB;PRDX6;CIDEA;ACAA1;PDHB;HSD17B4;REEP6;ACOX1;CEL;GLUL;RETSAT;ACSS1;CRAT;INMT;TP53INP2;MCEE;CPT2;PCBD1;ECH1;GPD2;FMO1;SDHD;ACADS;HSDL2;CRYZ;GRHPR;HADHB;ECHS1;ECI1
MSigDB_Hallmark_2020,Bile Acid Metabolism,-0.3615287592369414,-1.6073827971530914,0.004319654427645789,0.013366912049593182,0.066,ABCA5;EPHX2;NR3C2;ABCA8;ISOC1;ALDH1A1;CYP27A1;AR;SLC27A5;ALDH9A1;MLYCD;CH25H;PEX1;ABCA3;NUDT12;PHYH;SLC27A2;LIPE;ABCA2;CYP7B1;ABCA6;HSD17B4;ABCD3;ABCA9;SCP2;RETSAT;ABCD2;EFHC1;SULT1B1;HACL1;PAOX;LONP2;IDH2;SLC22A18
MSigDB_Hallmark_2020,Oxidative Phosphorylation,-0.30867366467604046,-1.5647290853720823,0.0,0.014593826682164536,0.107,MAOB;ACADSB;ACADVL;ETFDH;SLC25A4;MPC1;PDK4;ALDH6A1;BDH2;PHYH;ACADM;ATP5F1D;ACAA1;CYB5A;DLAT;SLC25A12;NDUFS7;ACAT1;PDHB;ATP5F1A;NDUFS1;SLC25A20;COX7C;NDUFA5;RETSAT;RHOT1;NDUFS4;NDUFC1;ATP5ME;ATP5MC2;ATP5PO;CS;ECH1;OAT;COX5B;COX15;IDH2;ISCU;SDHD;UQCRC2;FDX1;ATP5PF;NNT;NDUFB8;HADHB;ECHS1;ATP5MC1;ATP5MG;ECI1;COX8A;FXN;ETFB;COX6B1;COX5A;UQCRFS1;NDUFA2;ACAA2;UQCRQ;BCKDHA;VDAC3;ATP5F1B;DLD;MRPL34;SUCLG1;NDUFA3;NDUFB3;NDUFA4;MDH1;UQCRC1;ATP1B1;ATP5MC3;MGST3;ETFA;COX4I1;NDUFS2;MDH2;COX11;COX7B;UQCR11;NDUFB7;UQCRB;VDAC2;ATP5PB;GLUD1;ATP5F1C;NDUFA7;NDUFB1;FH;TIMM8B;SLC25A11;ATP6V0C;DECR1;MRPL35;NDUFA1;ACO2;NDUFS3;NDUFC2;SURF1;SUCLA2;HADHA;SLC25A6;NDUFV1;NQO2
MSigDB_Hallmark_2020,Adipogenesis,-0.3081710566083628,-1.5449875684281944,0.0,0.012785741960480435,0.123,EPHX2;ACADL;MGLL;PPARG;CYP4B1;ADCY6;HADH;SORBS1;CAVIN2;SULT1A1;ADIPOQ;AGPAT3;HIBCH;ELOVL6;LIFR;PDCD4;TOB1;MIGA2;PHYH;ACADM;LIPE;LTC4S;CIDEA;GPX3;DLAT;SLC27A1;SPARCL1;QDPR;GPHN;REEP6;CDKN2C;PTGER3;GBE1;ACOX1;DBT;SCP2;LPL;NDUFA5;RETSAT;CD302;CRAT;PPM1B;CHCHD10;ARL4A;ATP5PO;CPT2;CS;HSPB8;SLC25A10;MCCC1;ECH1;GPD2;NKIRAS1;CCNG2;ANGPT1;ACADS;TST;COQ9;ECHS1;COX8A;ETFB;PEMT;ACAA2;UQCRQ;BCKDHA;DLD;SUCLG1;DNAJC15;CMPK1;SNCG;RREB1;UQCRC1;PGM1;TALDO1;GHITM;MGST3
MSigDB_Hallmark_2020,KRAS Signaling Dn,-0.3139915080501092,-1.4938064653030645,0.0,0.015730337078651686,0.185,ZBTB16;PRKN;SLC16A7;SLC25A23;CLDN8;RGS11;KRT4;KLHDC8A;CPEB3;SLC38A3;COQ8A;SOX10;MAGIX;PDE6B;KRT13;EGF;GAMT;C5;SPRR3;NTF3;IDUA;CCDC106;MYH7;YPEL1;THRB;MFSD6;MYOT;CNTFR;NR4A2;UPK3B;FGGY;PTGFR;TAS2R4;ITGB1BP2;CAMK1D;HSD11B2;KRT15
