gene,GSM5593747,GSM5593748,GSM5593749,GSM5593750,GSM5593751,GSM5593752,GSM5593753,GSM5593754,GSM5593755,GSM5593756,GSM5593757,GSM5593758,GSM5593759,GSM5593760,GSM5593761,GSM5593762,GSM5593763,GSM5593764,GSM5593765,GSM5593766,GSM5593767,GSM5593768,GSM5593769,GSM5593770,GSM5593771,GSM5593772,GSM5593773,GSM5593774,GSM5593775,GSM5593776
NIPAL3,11.021017875310235,10.442032069983927,10.478302440977775,10.108185601516942,10.408168961635507,10.194554303667434,10.354391632498283,11.068059590520674,11.06234392752385,9.009295549868439,11.699377935730858,10.689317472422385,10.024244713208104,10.53950497120513,11.023492800159747,10.348931525560639,10.738858075042016,10.438902496273405,10.676879301862034,9.866413401879296,11.124137811990858,9.585395776232339,9.805530938282594,10.046576905215554,10.86945197833763,9.944163774617781,10.634929931291072,9.785798709399602,10.853007047285486,9.991902671540196
LAS1L,9.50983096538038,9.66326223936727,9.614411346999606,10.31830905584857,9.584226361279004,9.713390390034151,9.38295045569864,9.520638579891084,9.40063389686349,9.997062754488157,9.345544758445055,9.453837515969422,9.674917214436913,9.900967331217092,9.140834750082325,9.80800009998389,9.43766147057519,9.978687698889633,9.663526990336898,9.984816692400592,9.113080052733137,9.947029297693906,8.293948725785295,9.513061456488247,9.501376605511675,8.848501834511332,9.33460289100975,10.341150931327038,9.299928652097828,10.217378481586586
ENPP4,6.96293831143181,5.935359923215803,7.424102464197197,5.320322737694237,5.360507914873484,6.889897289394482,7.545038105242598,8.59004967236313,8.146821598094078,5.507773387371478,7.368786968244611,6.01635299372965,6.621098831144461,8.938494044772956,11.594808064540533,6.02637571642432,9.342682093769707,5.704634935438743,8.186397603662023,6.19996612454793,10.33437590177346,6.090604246752883,10.824613127990743,7.825806708631135,7.808760526450712,8.736280846697646,7.956316531316851,8.250693561644031,7.4954796295526895,7.489874411123281
SEMA3F,12.15334859729047,10.632777485744466,11.055303808966839,10.497203801386007,11.827192105534394,10.233879255042122,11.545758593451398,10.696203255986804,12.023758923908947,10.403871131697926,11.72263327183201,10.762127494806652,11.058521166405132,10.609965696754225,9.454844686402822,11.097357303192474,10.716824968735727,11.110183925357601,11.591542496209785,10.498023482870211,9.190656087826987,10.875490904285472,8.124598198812945,10.791489115338946,11.568964261973335,9.831845706460667,11.498434630069116,10.815592700772905,11.999296883158285,10.209479941822547
CFTR,8.063182460967733,0.8500874648842085,10.023417265047176,0.8066494905664481,7.182917947566581,0.0,8.006019633559085,8.38830496888414,8.07994977348006,1.4390979179298624,4.193208439541194,0.0,9.430696295221306,4.6550667471396245,12.083227519715036,0.0,8.542056014889562,4.463514822935211,5.087831598748719,0.7928340590092247,10.354276298937164,1.8019745397374018,8.223789215132978,7.151545019628049,5.928640783704022,0.0,6.7607698185067076,4.07374608569727,8.110223382147542,0.0
ANKIB1,11.291913331650317,11.899288701102822,11.148848536215894,11.168435706660006,11.591743383406323,11.585009332253149,11.248144997235602,11.235171510738747,11.373830181906579,12.079386131784853,11.036118933983046,11.565472793129153,11.556532136570942,11.194424484437498,11.522250128786238,11.13951203086101,11.099452783584455,11.125808955001004,10.8127421795204,11.123249849184512,11.113874093396454,11.366145515471265,10.959048338234172,11.335277224447738,11.166723460073426,11.618856760196918,10.974701463859393,10.960878828988237,11.408652067726363,11.48314956564647
CYP51A1,12.166354180997198,11.765334943818631,11.538819634561104,10.735813039866244,11.921892186094663,11.231236036628953,11.100833841319371,11.773912474993951,12.376546784315956,11.738590238387323,12.219950739574731,11.113117169720827,11.385725834756276,11.977286300322804,10.900753285979835,9.60402338719079,11.759193026022887,12.083094317307967,12.40934233107332,11.636775891929329,11.77094919914419,13.216539687561543,10.702382939007995,11.212359471851354,12.218822530357048,10.602074939843975,11.38776711334672,11.536226703003324,12.345039223197476,11.42720846358774
KRIT1,10.199797844791188,10.533150437548457,10.077110574862983,9.415153394271325,10.347323310268425,10.03497474149236,9.793219555404836,10.011139675826536,10.020983282826093,10.25824986360329,10.266827753691961,10.181000842589595,10.486857683262512,10.120671074060827,10.167012940634235,9.476681266884333,9.943182549023566,10.197799067806615,9.927017662543728,9.914289969742786,10.140374317723246,10.468960215836692,9.888496482871961,9.782598702330091,9.999097128190586,9.953953864316842,10.221705027660368,9.824116297602082,10.119114763406643,10.256235265437361
RAD52,7.155749469651611,6.7298509734659975,7.490219432534901,6.815351691313271,7.462444152690961,6.999642993062509,7.119123730906249,6.969095461003053,7.224465267615059,7.331153745220631,6.918495831377343,7.118481963169949,8.278875539539845,7.699961744028138,7.588311184765112,7.241049368950932,7.3306788329562,6.772422495211569,7.4541232546837755,7.661282638298958,7.560445923144761,6.632782536384836,7.756158807237046,6.608732948825763,7.17006878781696,7.348238695626831,7.803345866043314,7.481801751850346,7.581315184128391,7.137017521762397
BAD,8.93793326242757,9.12415100227663,8.2811169990135,9.56536099857743,8.710381621980066,7.792486677814352,8.577683584686527,8.645454254583413,9.29086886944193,8.624422323692958,8.627509371615972,8.701711358868293,8.120887495453365,9.089453815014119,10.423780837231929,9.396853001373703,8.884294937937325,8.701234589220093,8.660786357666943,9.61473775026757,8.84836712821912,8.589602779281027,9.369529885457379,9.120994261827478,8.916447632199574,9.282870686997402,8.600984134146344,8.463445767830901,8.88939811295024,9.509801566499245
LAP3,10.845945844430027,11.39712252021289,11.548161929362886,11.284334222016751,10.485835572205572,11.764278140933655,11.142977333145236,11.288354458581136,11.775459490532102,11.004191992775269,11.081436986378963,13.55715087791665,10.373503429929983,12.114322288422148,10.595274422423138,10.639653297552817,10.652733595018594,11.214338034997365,10.648253184694138,10.709690471279016,10.282779076553565,10.355781035781689,11.207492719876786,11.69735435336332,10.802339019519343,11.314084253876658,10.341842221333966,11.392989831390189,11.325415172966597,10.699924321373999
CD99,11.108121118899332,11.715590614552065,10.97964244320784,10.997649648155033,10.729246103171937,11.055814321394637,11.132974600448978,11.164231551554128,11.598208773989864,11.5730018145729,11.461897026676514,10.626387619998505,10.36321234307053,11.105088021091987,10.490502348699613,11.40319051780638,10.644518209079154,11.02177969543632,11.201891113688848,12.088642664654873,10.335554143011569,11.566348143660507,11.53976421215117,11.16552572885121,11.431875258974602,12.17211081360672,11.449005080067094,10.687506861008158,11.295391595636698,11.247954101165211
HS3ST1,8.122100940380234,6.751506000012728,8.416499523871606,6.8344182312776915,6.6612112470560385,6.930777237985696,8.145226267676476,9.413765918551768,8.089694768691059,6.491831607358174,8.846560668175567,8.032962329878242,4.910412898198085,9.835113991291834,7.033851464034752,7.132570187600113,8.363374512523624,8.814839477052786,10.168955297841817,7.190120350575126,7.018953750148903,5.3935201440522516,6.624442309793142,8.832063326446908,9.395649764907006,6.398623761244979,9.644870732411016,6.4898502677160606,6.720772109055914,6.573673506903335
AOC1,7.001108102129083,7.4191458374734145,6.445868861836058,8.239150234682112,2.002272894136553,8.906592041388054,4.504676349220495,7.21912192809434,6.67052820146118,6.7544805863204616,4.276024594990715,6.5882570039166515,3.843784725348816,5.957084933255864,3.565179895070441,7.210878615718883,6.61096340663473,7.1539943962221555,6.376751236763922,4.9556592806249276,5.204187122521107,5.003923423489416,0.0,8.667815231098151,6.291033546299402,6.365473499069932,6.872662155970355,6.650112079595016,5.576127711763222,6.21191453437255
HECW1,5.058837574815653,8.968742119421488,7.340542131951664,6.564424882060057,3.810168454086668,7.270384654683616,5.632558244968484,5.972334207781791,5.3696892347150325,6.301474740066724,4.9156019099171075,5.2941700955979,4.947624057345212,5.269255874513404,5.214199416401009,7.041218115516479,5.231330910090475,5.326098670071251,6.048127319554446,7.204521122416208,6.0300350308316375,5.799951711931066,5.7976683036972005,4.794381551464259,5.377996672542144,7.983110263587374,3.2846944445741144,4.990878510597036,6.270642653928552,6.21191453437255
