gene,stat
CDT1,3.172721587122656
STARD3NL,3.1718398902618836
RBBP5,3.171661800686674
LINC01705,3.1714813244621007
ZNF410,3.1706882781333614
SGPP1,3.168695773642725
DDX55,3.16843075641582
CSNK2A3,3.168269197042381
MAP3K11,3.1656720422151374
YBX1,3.1638597311490066
KDR,3.163795553144345
EDEM2,3.163475769086436
AC083855.2,3.1633697539212604
ADGRL4,3.1625039769874808
MCRIP1,3.1625038448248093
FOXK2,3.1608768527007975
DHX15,3.160552669687886
WDR44,3.1589616617639003
EMG1,3.158245964098461
PTPN1,3.1575704529002317
EXO5,3.1547477285100354
WASH4P,3.153924434938675
MTMR2,3.1535991432025976
TMEM200B,3.1535156101932316
ZC3HC1,3.1532214567876657
MS4A7,3.1530984622703704
SEL1L3,3.15259185767816
ZNF335,3.1518095381539766
EDDM13,3.151477706549625
SBNO2,3.149436391341048
MUS81,3.1492948334306177
PALLD,3.1492860468866812
TRIM36,3.148469097871276
FAM151B,3.1479583589727604
BMP8B,3.146252361666763
SWAP70,3.1453032074525833
CFI,3.1450966052062794
PSMB7,3.144157740724214
SGO1,3.143117463343013
HS6ST1,3.1422735934772965
NFYA,3.142031669022332
WFDC5,3.141244387851998
ACVRL1,3.1397995410474997
PHLPP2,3.13960460181121
LINC01415,3.13838582476982
SET,3.1382926913483207
ADGRF5,3.137951484975823
PLEKHB2,3.1370060360879175
PFKFB4,3.1368552582870532
PRR5L,3.1359518196662335
UBQLN2,3.1327867378675687
SLC36A1,3.131760499256557
COPRS,3.1315447378577264
CEP89,3.1312349246240907
SLC39A10,3.1310127334408056
IGHV3-21,3.1305362189550725
UBE2V1,3.129998949267632
PNPLA1,3.1275322419605587
RPP40,3.126955931815164
ZDHHC18,3.126893722059174
GNG10,3.12673054659243
CTPS1,3.126091755438773
IQCA1,3.125057869235586
UBA6,3.1247833868256367
DDB1,3.1232354760583583
WNT11,3.1223580379616123
FHL2,3.121386030442142
AC079594.2,3.120819880251877
ZBTB2,3.119955303371547
IGHV3-48,3.1191574108793105
RPUSD1,3.1180889285121203
EPB41L4B,3.117564978466129
GRK3,3.1172838753899295
AAK1,3.1172705640494685
TMCC1,3.1167182594964133
RIN3,3.1162068333804407
RAP2C,3.1154729040373477
SHANK2,3.1149081858579732
TMEM204,3.114601899447366
HES2,3.1134537396150592
AEN,3.1134346502878847
MEA1,3.1125062212231045
FURIN,3.10715230925105
CDH5,3.106679636796014
STIM2,3.105519312594314
PSMB8,3.105479920463307
PCNX1,3.1051336671184524
CCT4,3.1046840603364187
RAB20,3.1029307623235907
BICC1,3.1027947472624122
LYN,3.1018917465747813
IL32,3.101396659785012
PDLIM4,3.099398596598156
FAM219A,3.099270747754693
TUBA1C,3.098628834348999
STEAP3,3.0982559433975885
GLB1,3.0967484207356843
MRPL9,3.0949596216965656
CREB1,3.0939043375905797
CERS5,3.0926325302325908
CASP6,3.0921527632655117
IST1,3.0919556629697764
SPTSSA,3.0909568732072654
MICALL1,3.090035691943333
POLR1A,3.0897955954545657
SLC9A1,3.089633372188514
LILRB1,3.0896201156754213
HDAC1,3.0882589851038027
SLC30A1,3.0879717184203717
SLC38A2,3.0871479002446724
SEC24D,3.084417317929404
TAX1BP3,3.0843636623315507
ASCC3,3.0842675277862335
RRP12,3.0832667274155656
LITAF,3.083129538670457
RBBP8,3.082609363658958
PAWR,3.08244889842564
HRH2,3.080693428341748
NUP50,3.079883460662488
WDR25,3.0792749498320453
CD93,3.078551531776897
NBL1,3.0763151115146155
HPS3,3.075827193411985
BATF2,3.0755441805489907
MRPS12,3.0721682735207647
CAMSAP2,3.072070396218053
ARFGAP3,3.0715572844950945
ANKS1A,3.0711445892136537
TAF13,3.070930170850995
MKNK1,3.070249952412784
NAA50,3.069789025174761
SF3A3,3.0694405955440773
IGHV4-4,3.06934729361841
TASP1,3.06868788176801
MMGT1,3.066129099187012
CEP135,3.064341955935691
ANPEP,3.0632967482669264
COL17A1,3.062468011015758
HIST1H2AM,3.0616746661711334
DDA1,3.0606163691728336
FANCG,3.0603100597211124
MDC1,3.0576661677798147
ABCC10,3.056404520922778
LHFPL6,3.0540990060987467
BATF3,3.0537014170722525
WDR1,3.05342082793608
SMCR8,3.052060586762025
APAF1,3.0510471743672225
DOCK4,3.0509038568522677
ERI1,3.0507365929062638
TMEM35B,3.0503685436951695
ITPK1,3.0495471241351932
GEMIN7,3.049461450485418
ADAM23,3.046707703315177
GZF1,3.045659372981103
FMOD,3.0437981272723724
PPP4R1,3.043361359099889
POMP,3.0427300528538646
CCZ1,3.042244643747757
ADCY7,3.040348843573924
KANK2,3.0385924882635686
PRMT5,3.037741832169627
MYDGF,3.037625414853881
UBQLN1,3.037063069578975
GNL2,3.0358253353104656
RPL26L1,3.034755082614751
NABP2,3.0326813561669366
WDR43,3.0317455439114167
TMEM185B,3.0317037518738235
IGLC1,3.0312035503619152
AL137186.2,3.029768371239602
RBM41,3.0288593709161495
KIF21B,3.0280317266548207
AC009118.2,3.0267475520586524
RHOBTB1,3.026680827259646
HAT1,3.0264842404223637
IGLV2-11,3.026036702489426
UXS1,3.0255222195796434
GTF3C3,3.025136866970092
KCNJ15,3.0250446394633417
AC011369.2,3.0248640310444386
AC073896.1,3.023379388645207
SERPINB7,3.0232062993059796
SLC33A1,3.0203819274311052
BMS1,3.019537405679861
SH3D21,3.018759739827788
RNF19B,3.018609103364399
CARS,3.01732089066199
YWHAQ,3.0148710896398985
VARS,3.0145440008045274
HK2,3.0136640365083798
FBXO6,3.0130828759470494
BRD9,3.0104993640510602
HHIPL1,3.009899596863559
TMEM140,3.009456525516963
ESR1,3.0093753317722434
RPL13P5,3.008480828928611
AL136116.3,3.007824841389142
TRIM21,3.0076427056916546
SLC35A5,3.007466540749166
PAPLN,3.007104259582506
TNFRSF1B,3.0059361895994328
RCN2,3.005808584507363
SRPX2,3.0053142093725573
TBCC,3.0038480104530945
C5orf51,3.002803427379036
PHF23,3.0022896045145733
GRAMD2A,3.00128482694438
AL512791.2,3.001136323825779
CNTNAP1,2.99976927564394
URB2,2.999496735666806
GLRX3,2.996916863889806
CD209,2.9968924887590513
FAM32A,2.996077284822059
HDAC9,2.994761818473104
MS4A4A,2.9941688655685383
GBP3,2.9937228102267848
CD274,2.993429069742002
C1QC,2.992704659097714
AIMP2,2.9912236292480174
TNFAIP1,2.9894053949591126
HIP1,2.987552082477952
PFDN4,2.9874103324662133
CCS,2.987245200746658
EGLN3,2.9869468673738107
KLK6,2.986499610615165
DIABLO,2.985291288561416
FAF2,2.984668690396815
RHEX,2.984454398743707
CENPM,2.984230730293059
NOL6,2.9825090904042
MAGED1,2.9823000182256116
AIP,2.981803066686467
CARD11,2.9816019154696924
YBX1P1,2.981588073788121
DGKZ,2.9815798838933523
SEPT2,2.9810835041619805
RNF219,2.9807116962094695
PLEKHF2,2.9798652447335954
KLHL42,2.979765549589949
FANCM,2.97927593063959
SSTR2,2.978884499870252
MIEF1,2.977947724077066
CD163L1,2.977791249641972
CYP24A1,2.97659862103318
DERA,2.9760527370547853
CXorf38,2.9760416301316397
RECQL4,2.9756003408367424
CCDC14,2.975276436857169
BBX,2.9751951736520605
ATP2B1,2.975036640820638
CREM,2.9739736482364023
ATR,2.9732943307872257
PITPNM1,2.9723238808075836
EML1,2.9722774530878473
RBM12,2.9713307667565334
TMEM199,2.9713193547337156
SIGLEC7,2.970903232217311
TRAM1,2.969191541583072
XRCC6,2.9668071878773348
MARK1,2.965613730883562
GHET1,2.9655622364127785
KATNA1,2.9644525270372966
WDR36,2.9636998749519465
IMP4,2.963323899450737
INTS7,2.9627397637869675
PIPOX,2.9614431493886326
CARD18,2.9609850550299943
HORMAD1,2.958555268712846
IGSF6,2.958539178666314
RUBCNL,2.954984768034182
TUBA4A,2.9545321333366017
CCDC91,2.953389785007336
CLSTN3,2.953157139332825
COX17,2.9517874327504963
ZKSCAN5,2.9484231958198217
WDR76,2.94823454029414
KLK9,2.948028801420712
MND1,2.947116980465051
ULBP1,2.9468315541899566
STX3,2.9462796279642034
PPID,2.9462645633157774
INTS1,2.945004561838018
CRIM1,2.9448412785377984
HIST1H2AJ,2.94451849681368
NLGN2,2.943507187395068
LPAR2,2.94327942427167
MAN2A1,2.9429713413836107
PARP2,2.942784813906922
KDM7A-DT,2.9427846050977537
WDR74,2.939756258337281
CUL1,2.9391836040789143
AC092821.3,2.935185862717569
NASP,2.9350302701032494
MMP15,2.9320552157227926
CCDC88A,2.931539270397829
PCYT1A,2.93113713943003
HEPH,2.9287246461252807
PHLDA2,2.9258762214833585
FBXO5,2.925729055831385
HIST2H2AA4,2.925551927574638
NME1,2.9250421201035666
ZNRD2,2.9236472107373475
KPNA7,2.9224171512473736
PDCD6,2.9216727178468243
SYT16,2.9212450575825537
HMGN4,2.9202748151615436
RCOR2,2.9197449609627966
ELK3,2.9194449293826112
IGFBP4,2.9189347308292364
AC132217.1,2.916543291038445
KTN1,2.9164517070339233
RBMS1,2.9163075487485943
ZNF724,2.9153363498269216
RB1CC1,2.9151101708094376
SENP2,2.914460813155633
ZNF280C,2.9141466923235098
HYAL2,2.9128798678966095
RBL1,2.9128512214707842
TMEM30A,2.9118998279818897
VASH1-AS1,2.9113070336461826
ATP6V1H,2.908035579862163
NMNAT2,2.907690895988304
LMBR1,2.907344763765803
LSR,2.9056672460985995
UBE2F,2.9054675061601314
PSMF1,2.9038982665225688
KHDRBS1,2.903278247079988
MCTP1,2.898916537339644
PRXL2B,2.898543322914118
POMGNT1,2.8974337081440105
PHETA2,2.8967466433920848
TIMM22,2.8965695873490063
ARHGEF17,2.8965691668885176
AC005229.4,2.8964089987708586
EXTL2,2.8952019465095042
TM2D2,2.8950727161906378
FTLP3,2.89424057019552
SUMO1,2.8921360112623984
SSH1,2.8911217453550426
SERPINA1,2.890661351436932
TMEM167A,2.8902779829301397
STOML2,2.8893621337048008
VPS13C,2.8891772233579007
CUL7,2.8887388382679355
FAM225A,2.887140595277679
TFB2M,2.8869599564319204
SLC39A9,2.8863259946036313
REXO4,2.8861291136105756
BMP2K,2.885672960891923
DEFB103B,2.8850931534719666
AC046185.3,2.8847990577422045
MBTPS1,2.884107029457933
NUDT5,2.8829373769940116
ETS2,2.8820963497334176
LINC00842,2.8809565859644595
LSM5,2.8809291300959816
SNRPD1,2.879786467343031
SUSD1,2.8795956864443193
PTPDC1,2.8794876843233013
NELFE,2.877671933091629
SLC12A8,2.8775370549967194
ST6GALNAC2,2.8767408306820186
TNPO1,2.8764479731913424
LYPLA2,2.8750944860998477
AC239799.1,2.8748403360206414
MCU,2.874111182848391
TMEM265,2.873372220061879
FAM210A,2.8729042917239234
SF3B6,2.872766553407926
COMMD9,2.8727470257110337
KLF16,2.872415408394814
ASCL2,2.8714502337492744
CCT7,2.8711352825564895
CCDC117,2.8706323701282805
KIAA0040,2.868622665358845
NADK,2.8668209524850687
KCTD10,2.8662483042973634
AOC1,2.8661397999270672
KLC2,2.866112680060269
SLC6A14,2.865946940734014
ACP2,2.8651959743634405
AGPAT4,2.864758652964626
DDIT4,2.863258766107511
DUSP11,2.863103771537745
BLM,2.8622991259039936
ME2,2.862053442964532
PGRMC1,2.8608614556020475
GMIP,2.8604649466994325
AGPS,2.8604610297222286
CSDC2,2.8599431875228487
XPNPEP1,2.858560392962237
MTFP1,2.856344333461946
MAP4K4,2.8561547846418325
RP1,2.8560840336654723
NR2C2AP,2.8558867796380163
TPSAB1,2.8542371535083753
BTG1,2.8531622859962438
ROCK1,2.8530641167529502
MRPL11,2.852549618654058
ADGRA2,2.8509658176610237
CD44,2.849959401060549
ASPHD1,2.8487500359618676
RHBDF2,2.8472473371558844
ITPRID2,2.847200688278057
IL4R,2.8468106944138
IGKV1-33,2.8456728899369326
PAQR4,2.844801857322461
SDF2L1,2.843811906508262
ZDHHC8,2.842339759394444
MICU1,2.842135468852547
FAM72C,2.841614664298608
PKNOX1,2.8415600541988955
AC004943.2,2.84050058077127
TUBB6,2.840410440046547
QTRT2,2.8392826968777913
VBP1,2.838429638125346
SIGLEC1,2.8376806921967885
PTAFR,2.8372833223707294
MEX3A,2.837081576465503
FOXK1,2.835951046759454
UTP25,2.8348562837397484
C1orf174,2.834819762422395
TIGD5,2.8342279522042366
AKT3,2.8336675869199155
DGUOK,2.833564259210814
LYPLA1,2.832986292826
FCHSD2,2.8327201954257784
SDC4,2.831974030241831
FAM214B,2.8313712939016176
NTNG2,2.831367960647871
CDK2AP2,2.8312701844606396
CLPB,2.8309306286596
SLX1B,2.8276391896953745
APOL4,2.8263923682772636
SEZ6L2,2.825373783397145
HAP1,2.823266045934582
ADO,2.823123212295232
SPAG1,2.8229688989886483
SH2D3C,2.8228810249169904
POLR2B,2.822456921582742
PUM1,2.8220998972510065
PPIAP22,2.8209390171401156
TRIM65,2.820933744040335
IGSF3,2.8208347795902897
IL6R,2.8206283185606473
MAFK,2.820412074515302
SIN3A,2.82022157522675
PIGK,2.8202193927334442
PPP1R8,2.8198080072630614
LINC00839,2.81962540243019
MKI67,2.81855246850137
ANXA4,2.8180145182465863
SLC4A1AP,2.8177163867714596
YRDC,2.817654418889855
ZC3H18,2.8173389748267805
PPP1CA,2.8158387767464443
Z84488.2,2.8156137450078784
MAPK1IP1L,2.8130341689139193
TMEM33,2.8124466308345513
PHF20L1,2.8123942713007963
RAB2B,2.811062854878689
LAIR1,2.8102040569394346
NUDT11,2.8098670864911584
LANCL2,2.809515157256137
ZSCAN31,2.80916479132702
NUSAP1,2.808472268169415
EIF4A1P10,2.808286845820663
ETV5,2.80782939715652
DNASE1L1,2.8068674731188383
SMARCAL1,2.805374651239428
AVL9,2.8050467751970407
UBE2QL1,2.8046976934042207
GPR82,2.803978213086623
SIPA1,2.8033714336218285
MFAP1,2.8013341640328044
ZNF699,2.8008837455087376
FAM120A,2.7988339853455706
IL36G,2.797622625207747
MRPL32,2.797280050476374
PRDM8,2.797022009182568
DGKI,2.794839104242381
SLC52A3,2.7946807446265103
TAF6,2.7946294376469503
SFXN5,2.7936993711802343
NFS1,2.792780011054265
KDM5B,2.792149088342395
IGKV1-17,2.791178536649258
NOC2L,2.790911156927803
LINC02381,2.7908538356029453
SP140L,2.790769495234131
GPN2,2.790110125037522
NPY4R,2.7899682711725076
MCM3,2.789646958236537
SRSF1,2.7886092912419636
DDN,2.788574502379749
RBM4,2.7885168686212563
HLA-DOB,2.7877823878711636
TIMP3,2.78616841676667
MC1R,2.785673169450943
FBLN7,2.7855427327138074
PATL1,2.785250314232428
PPP2R2D,2.785241366567745
ATG14,2.7846085885404683
ZNF131,2.78421645650226
PIM2,2.7839650628526007
MARCKS,2.7839335578845397
AC027644.4,2.7838066475484595
OGFR,2.782968706307507
CBL,2.7824863290044797
PSMD4,2.779087669949487
HIST1H3I,2.778456140629075
MRPL18,2.7778684271610925
AL035461.2,2.7763755924761613
CCDC92,2.776193953518213
IPO4,2.7760331239833853
DHX8,2.7748318736702458
FYN,2.7744391110859277
GINS3,2.774185714396392
NTMT1,2.7741237333389104
RHOD,2.7739367007117406
GSDMD,2.7729433493500713
AC068631.2,2.7724359863719914
MIF,2.7723801314053236
EFNB2,2.7718588195201312
FABP6,2.771733604567883
C12orf4,2.771119984722056
PRRG1,2.7703679936015777
MIS18A,2.769212147728925
ALYREF,2.7686942005373574
LGALS3BP,2.768354379532341
PSMD12,2.767565524712427
PIGW,2.7674484881827697
BCL2L11,2.7661776135732583
LYL1,2.7654481968498024
CDC7,2.7652161793782346
BCL2L10,2.7650693856628368
MOV10L1,2.76332339964125
MYO7A,2.7630376749238046
SSR3,2.7628385713696177
DHX57,2.762550816055682
MX2,2.7615638397446594
IER5,2.761230155393396
ZGPAT,2.760874488500605
TTC31,2.7606595171696227
CIB2,2.76028821412053
RTEL1,2.759958001179076
STX6,2.758828564352795
NPHP4,2.7584326983897793
HIST1H2AK,2.7581353736191763
OTUB2,2.7580679865043436
BCAR3,2.7575026520741233
EXOSC10,2.756686310321632
GLRX5,2.7566725203443507
GOPC,2.756373964190654
CTSD,2.754384795901442
TOPBP1,2.752871449752352
RGS1,2.752013558792219
ZNF473,2.751863219918966
CDC42SE1,2.7514521545802246
SASS6,2.749230948521819
KRT16P3,2.7492303242183627
CCL8,2.748752153592033
FMR1,2.748548794889656
C3AR1,2.7480585229832837
NUPL2,2.7478987912643187
MUL1,2.7471018857565555
PSMB10,2.7470391191485004
COPS8,2.746608833766894
ARMC9,2.7443477192811643
VEZT,2.743257687834349
RARRES1,2.741981507800031
NFATC2IP,2.74151394666377
THOC2,2.7405455073596627
UNGP3,2.7401702963066636
JCAD,2.7378414466479097
STPG1,2.737687651226769
PPP2R5B,2.7375180262743557
PCNX3,2.7370286337600063
LAPTM5,2.7365544478901014
PLS3,2.7360715221683276
PLEKHA2,2.7357379201707888
HYOU1,2.735151603660649
CISD2,2.7339714887961883
LINC01010,2.733847587104134
CPSF1,2.7337267770513214
PURB,2.7333619772693365
NFKBIA,2.7331102419922346
WDR3,2.7328950718178846
TTLL5,2.732689992653823
TCF4,2.7308596134808436
CKAP2,2.730486243932809
SLC4A8,2.7289490217071193
ZMYM1,2.7288886178997784
STYX,2.7287151044832543
NCL,2.7283486677628135
DIS3,2.727795853863856
TRMT1,2.7277912867875544
TM9SF1,2.7259495959904076
ZNF16,2.725539399485449
STAT3,2.72456296376919
DNM1,2.7201440651659192
CNN2,2.7200342655662935
PAG1,2.719989242908622
TMEM119,2.718587215322636
TIPARP,2.717614455653385
TAGLN,2.717239888665337
NAT9,2.716593762968991
TIMP2,2.7152073320001233
ATAD5,2.7140678818739974
USP43,2.7137459734559957
MANBAL,2.7127503887256044
AC012306.2,2.712319035326749
DUSP18,2.7121127930670332
VNN1,2.7118629648997614
IGLV3-1,2.7113453658244
TSR3,2.710959098830528
NPL,2.7104046058065125
ARL2BP,2.7097958870926258
RNF26,2.7057991310696132
EIF4A1,2.7057477899518076
CPOX,2.7054226850801744
NKD1,2.704591015682186
NES,2.70451099856878
BLOC1S4,2.7014124425593775
SUPV3L1,2.7002853934662054
ATG101,2.69935556014931
ERI3,2.6993196738156575
CCT8,2.6983132932543783
KRI1,2.6982082433373655
MIB1,2.697067977777449
ABCA12,2.6961217782451423
C1QA,2.6950357608618662
SPIN1,2.693990908934756
ZNF518B,2.6934295715070458
GTDC1,2.6924857633524453
GATC,2.6916787051726
KIF20B,2.6914665375756206
RANGAP1,2.6913966639083693
TBL2,2.691266667123139
PUS10,2.690877566259336
HSPB11,2.690495196053243
DNAJC14,2.6903567504125285
TNFSF13B,2.6896766859351944
HECW1,2.6894609744455757
AP2A1,2.6875309846544977
GGH,2.6852462009274527
POGLUT1,2.6834830101355145
GMPPA,2.68326124241261
LIN9,2.6829952071766416
PTPRG,2.6828196906336323
CDK18,2.682407495133268
TYROBP,2.681709573381341
CD180,2.681377587843655
STX10,2.6794753948275245
NUP153,2.6785619870646324
STAB1,2.677246724495851
SLC16A3,2.6768985627644564
PIP4K2A,2.676241959174595
MIAT,2.6755765645036527
NUDT14,2.674780386035339
YARS2,2.6730601750504417
HIST1H2AH,2.6711974953198236
SELENOF,2.670775226794865
NXT2,2.6702032500114345
SLC38A6,2.6690199150799905
PPIA,2.668700613635074
SATB2-AS1,2.66842511110354
AL132712.2,2.6672877997388467
SMC4,2.6654874420484123
PSRC1,2.661381791543905
MYADM,2.6612810851381443
STAG2,2.661037339986611
SPAG4,2.6602100578353722
G2E3,2.6601043348943696
KLHL7,2.659508693269471
GATA6,2.6593380398906894
AC027031.2,2.6593284679072937
TNFRSF11B,2.6583851876029656
PAK1,2.656099535680679
GATA3,2.6558793062645054
LMAN2L,2.6553351867164388
SLC44A5,2.6551903580973018
CDK2AP1,2.654863404449343
AL031123.2,2.6545275652494555
SNTB2,2.6542312128870975
C1orf109,2.6541131078707867
RRM1,2.653981079060693
OGFRP1,2.6532933551175852
HIST1H2BF,2.652454369758753
MRPL51,2.6513803753270357
GSDMC,2.650203364270428
NEK6,2.6495993279155696
ETV4,2.6490645989973935
HAS2-AS1,2.6480931358788915
RNF25,2.6477622403091754
PAIP1,2.6471763581414183
TRIM59,2.6468516493559813
STXBP1,2.646350093145469
AF127577.4,2.645520412720533
TIMM10,2.644605333491011
ADGRE3,2.641362076516256
CWF19L1,2.6413292423366834
GLB1L,2.6412111612542506
DAP,2.641083825360384
MIS12,2.640577537221113
SNRPG,2.640135708884813
CHST14,2.639586133233753
AMMECR1,2.639050880708064
C5orf15,2.638340366751888
PYGB,2.6375170802703085
SYS1,2.6367915600937524
ITGA2,2.633730349804423
RCOR1,2.633365924563238
SPI1,2.632461248076214
TMEM255B,2.632007937199746
ZNF598,2.6319298551554047
GJA4,2.62974541711679
MICA,2.628864743901773
AC007823.1,2.628574986807433
TRAF7,2.6281010334210504
CDSN,2.627479436401322
EIF4G1,2.6266257498462777
FAM30A,2.626508361449949
TMEM70,2.6249492465550746
TMEM263,2.624924740041847
MSL3P1,2.6236664313144282
FABP5P7,2.623201549198673
TBC1D1,2.6227967934233707
ZNF451,2.621588993463392
PI4K2A,2.621519339600262
NOL4L,2.6210701730963497
RHOB,2.6209911312580085
ACTR2,2.6190964155709264
NFATC1,2.6187835392446375
ZC3H12A,2.6183874825733815
SPON1,2.6176451591382026
IRF3,2.616984289239601
HIST1H2BL,2.61698390641995
CCDC150,2.61612140080243
ATP11C,2.6139405210999365
LEO1,2.61275106547126
CCDC85B,2.6120019151605085
BCAP29,2.611860699035096
CST7,2.6117418035721087
NIN,2.6112824271575588
TWISTNB,2.6111838234401916
POLR3A,2.6102710087276337
PRRX1,2.608838172457674
AC011978.2,2.607514595287361
STON1-GTF2A1L,2.6070960318930343
TGFB2,2.605721970185506
CDYL,2.605590802192307
EWSR1,2.6052566525841576
HIST1H2AI,2.6052052401635977
GPC2,2.604791777932795
SERPING1,2.6039016402097688
SCARF1,2.603762884919834
AGAP2,2.6032954022139974
SLC22A1,2.602468020229282
CALHM2,2.602351013930045
IFT52,2.6020703747209093
GPC6,2.6009066761589006
ST5,2.5998794438955795
ASPM,2.599470834479339
CRLF1,2.5992359913100205
PCBP3,2.59892977483596
ZNF267,2.598359001037535
YWHAZ,2.5960393700873623
BVES,2.595458568599394
GPC1,2.594971784335632
BEST1,2.594826887424602
ATP6V0D1,2.593994957750115
FCGR1A,2.5938760466581727
GZMB,2.5924879577478697
LSM12,2.5924067552709205
COX7A2L,2.592243736120346
BLCAP,2.5919495477278587
PRKCSH,2.591927536339464
BRCA2,2.59174968750804
DACT3,2.591056428560545
CYB5R3,2.58861355477516
PCDHB9,2.588274549341625
CYSLTR2,2.5874996977973415
SLC29A3,2.586680171475709
FCGR3B,2.586221164471192
IGLV2-8,2.586184169449156
CIAPIN1,2.5861694223726337
ZBTB38,2.584731897093585
SMYD3,2.584629540687344
ARMC8,2.581343639719732
CDC42P6,2.580590771213344
TRIP12,2.5790657037715317
LSM4,2.5781792064831666
TMEM68,2.578026322128243
RBCK1,2.577799282796997
HSD17B1,2.5775108640380213
UTP18,2.577005508000105
C1RL-AS1,2.5769135314521687
IGLV1-47,2.5768545337043216
RABAC1,2.57670372107002
FEZ2,2.5756980645322747
PPP5C,2.575437431850693
CFAP54,2.574358023294246
C2orf81,2.573552644688171
SNHG15,2.5733064884346764
ADORA2B,2.5730687400003163
ZC3H7B,2.5728298134277354
SAT1,2.5724830031931414
USP39,2.5720857308130793
MMS22L,2.5716474140640226
CCZ1B,2.5703635204829345
CGB7,2.5690659266402
TCIRG1,2.5686837803403884
IGF2,2.568099798709598
C16orf91,2.5676691949163684
ST3GAL6-AS1,2.5667227726609245
KIAA1841,2.5654650471831717
TMEM53,2.5651385213953715
VPS8,2.5638275565188393
CCDC190,2.5635386940725087
PPP2R3A,2.5634591072377635
DNAAF3,2.5610775102252243
ARHGAP1,2.560824414460987
TXLNA,2.5592515711865635
SLC5A6,2.5580586036949033
RNF139,2.557777654327921
CFAP58,2.5571938709296145
HSD17B14,2.5568550333594597
LIN7A,2.5567742312465156
ATP13A2,2.5566379826289722
SLC25A22,2.5564142966464622
SLC25A1,2.5558831898832044
RCBTB1,2.5547698065491726
ZNF559-ZNF177,2.554406969673395
GRINA,2.5543720941758323
KCTD5,2.5533108796657973
EIF4A3,2.553211134728811
FTO,2.553128040729892
BAIAP2L1,2.5526471392861185
ENO1P1,2.552643267369297
SPATS2,2.5520668520217704
NHEJ1,2.551910477319203
VASH1,2.551426571415861
NOP14,2.5512414934842105
IL2RB,2.550478796062881
IL18R1,2.550109434031396
LIF,2.5494194841882165
SLC45A3,2.5493559176084286
ADPRHL2,2.5475730482178864
LCP2,2.547136276964871
SMARCA5,2.5454684828100196
MAN1B1,2.544979705109897
MRPS17,2.5448401801149454
HMGB1P5,2.5447641849670277
XYLT2,2.544310950862806
FAM177A1,2.544072918376814
NAV3,2.543939470970705
MTFMT,2.5438600045945488
SEC11A,2.5437375426097235
CDK5R1,2.5431479585375723
SNAP23,2.5428132882328174
IMPAD1,2.542642482315239
HIST1H2BN,2.542419514018004
CNTN1,2.5412270147408402
TSEN15,2.5395301177962892
PTBP1,2.539145184238894
FUBP1,2.539023017545841
NOP58,2.5389879073239823
WRNIP1,2.538931643145544
GXYLT2,2.538748773943397
GBA,2.538567188296289
SLC9A6,2.5382333444347536
RDH10,2.538174892726568
SAMD9,2.538142552282447
TRIM28,2.53785493918237
FBXO45,2.537839336233552
ROBO4,2.537665759729492
CDK5,2.537195495806262
IRX5,2.536969595382061
UPP1,2.536656732998581
VANGL2,2.5355864652436395
TRANK1,2.5343115260558835
HNRNPL,2.533301824854399
HOXD3,2.533300183377514
PINX1,2.5331131219280083
CNP,2.5329856097353045
TNFAIP8,2.5326006135504953
CDH2,2.532310851168343
ZBTB11,2.532268495427229
ZNF746,2.5301148356354517
SPIN4,2.5297261680937737
CAND1,2.529612510504951
NLRP3,2.5292360411119574
WDR24,2.5281111867662185
SLITRK6,2.5280321449323577
HSD3B7,2.527017520403
CLDN16,2.524925184046074
GDAP1,2.5240045985407082
TWNK,2.5236481845504573
CSF3R,2.5232652636683164
SAA2,2.522652548281804
XXYLT1,2.5226498599746363
WNT9A,2.522466490039754
SEMA3A,2.5219850934430657
AGO2,2.5218382432863575
UTP20,2.521731489553413
PRSS53,2.521598650887544
SHKBP1,2.5212421148618027
F13A1,2.5209773052132416
SOX12,2.52039241748779
ABCC2,2.5193183141272493
KIF24,2.518068701494676
UNC5B,2.515638060386351
CDV3,2.5155983201667134
TRAF1,2.515386347134997
EDARADD,2.5148165539599665
ADAMTS3,2.514768237030165
LINC00240,2.514512401556654
IGLV3-10,2.5140557531836687
SLIRP,2.5140235693411173
DCUN1D1,2.512556271414181
CLTA,2.512539197051939
ADSL,2.5115139068839696
AGAP2-AS1,2.5109309718937234
ZDHHC7,2.5102664276940225
PEX16,2.5099810700524223
AC026356.2,2.509856621619929
CABYR,2.508274049630812
MINDY4,2.5076157269875488
NAP1L4,2.505400968651119
CEP170B,2.50506520456687
SUCNR1,2.503018673102432
GRPEL1,2.500698885723401
ZDHHC9,2.5006866286518674
ENPP2,2.4994887965774906
ZNHIT2,2.499319671580348
AC016027.1,2.499164671157827
IGLV3-21,2.498351961830543
SLC25A14,2.497750422434458
SNAP25,2.4968717406858776
PYCR2,2.4965600490846356
PPP4R3A,2.496046657289534
NOL9,2.4944791397857844
KBTBD2,2.4942222978494377
CAPG,2.4934951234191405
MOK,2.4931814403286863
NLN,2.492945840486073
GJB3,2.4928449104866357
CCR6,2.492761989289576
NPC1,2.492027083470367
ABCB8,2.491995373901928
CCDC107,2.491902170334873
ZSCAN32,2.4915905948177333
GRK5,2.4903220595778577
S100P,2.489014667552713
IGLV1-51,2.488412696904017
PDE8A,2.488246936943312
MSTO1,2.4872956755724362
AFF2,2.485613665062948
