gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,direction
FAM155A,18.910228142830658,0.4118974974638662,0.39178697985148697,1.0513302346596676,0.2931069454719546,0.38844137205000895,0.2931069454719546,True,tested,not_significant
APOM,24.91187426188309,-0.7341210891640189,0.21854522853448935,-3.359126594009188,0.000781892400878313,0.002569831146057833,0.000781892400878313,True,tested,not_significant
BAG6,3672.069878062837,-0.05198538674092639,0.11254524965476609,-0.4619065389289392,0.6441483446140681,0.7212425010262901,0.6441483446140681,True,tested,not_significant
PRRC2A,4620.601895275176,0.10829946627694126,0.1361062470713357,0.7956979830630375,0.4262075994546404,0.5239071132195505,0.4262075994546404,True,tested,not_significant
AIF1,185.05053085656215,0.4912267287547003,0.28516351185341404,1.7226142487935532,0.08495830654767433,0.14046252887524355,0.08495830654767433,True,tested,not_significant
LST1,98.80430303044241,0.1095953279523115,0.242364677235132,0.45219183423328113,0.6511307903169254,0.7268918611402427,0.6511307903169254,True,tested,not_significant
NFKBIL1,253.66843439733017,0.061343591960020837,0.128937454199019,0.475762394574156,0.6342436637370847,0.7127872389603771,0.6342436637370847,True,tested,not_significant
ZNF814,203.9700431331849,-1.1723359275358158,0.25317086155753865,-4.630611596940735,3.645872159411897e-06,2.311858545133299e-05,3.645872159411897e-06,True,tested,down
MICB,34.808869353880034,1.4740735060408539,0.2854745735892511,5.163589483670768,2.4225868728090096e-07,2.0416985684438535e-06,2.4225868728090096e-07,True,tested,up
ZNF551,478.9756798402234,-0.007349301757757638,0.14221230017211245,-0.05167838329640365,0.9587849618498839,0.9700890811144104,0.9587849618498839,True,tested,not_significant
MICA,173.23734219107806,0.44903020112607206,0.17080764697677803,2.628864743901773,0.008567042764939792,0.020161069657768663,0.008567042764939792,True,tested,not_significant
ZNF805,1129.0004084538546,0.3198973707744233,0.16040170112619323,1.9943514846064487,0.04611365648865321,0.08405276915372815,0.04611365648865321,True,tested,not_significant
HLA-C,6969.718669546696,0.9077961365929779,0.1916916288526943,4.735710902068525,2.1828856920400237e-06,1.462631741851142e-05,2.1828856920400237e-06,True,tested,not_significant
CCHCR1,369.2228328302438,-0.010130664124969315,0.11524319406089131,-0.08790683222140262,0.9299507263023149,0.9479538841012118,0.9299507263023149,True,tested,not_significant
PSORS1C2,107.02275354667499,-0.9336075227246594,1.1319242963352005,-0.8247967869824635,0.4094869711230871,0.5081666975573715,0.4094869711230871,True,tested,not_significant
CDSN,2550.493481476866,2.5394773921260807,0.9665070473793045,2.627479436401322,0.008602004083556665,0.020230009603621407,0.008602004083556665,True,tested,up
PSORS1C1,73.26361733093127,1.7512347479605004,0.4420125633735588,3.9619569511658344,7.433794587825603e-05,0.0003249895503127284,7.433794587825603e-05,True,tested,up
C6orf15,510.3734531183202,-2.46037786592268,0.7403566703903088,-3.323233198703529,0.0008898049497366579,0.00287319434746732,0.0008898049497366579,True,tested,down
MUC21,13936.369449547763,-7.178517717369113,1.162123934089707,-6.177067270361362,6.530325375102261e-10,9.971454914078303e-09,6.530325375102261e-10,True,tested,down
DHX16,999.8434733048902,0.3651670237442808,0.0952894311671699,3.8321880954841077,0.00012700857137065854,0.0005209335935124666,0.00012700857137065854,True,tested,not_significant
C6orf136,112.86106636144447,-0.6049644440501307,0.19467434670406847,-3.1075714612247247,0.001886313746302483,0.005488296719070794,0.001886313746302483,True,tested,not_significant
MRPS18B,1249.7820061650798,-0.03256458505514436,0.18470237437788398,-0.1763084268127503,0.8600516420973858,0.893852798337021,0.8600516420973858,True,tested,not_significant
PPP1R10,1536.313377258098,-0.10983416035579763,0.08584543992997251,-1.2794408234775623,0.20074186580365472,0.286453138108181,0.20074186580365472,True,tested,not_significant
ABCF1,1954.6649438997777,0.5740652159357552,0.11635874745143295,4.933580229327964,,,8.073585658030127e-07,False,optimizer_not_converged,not_significant
PRR3,109.88058207350959,-0.08215244634566331,0.13186699496831417,-0.622994755931182,0.5332879679411278,0.6243729652203286,0.5332879679411278,True,tested,not_significant
LILRB3,61.91938257545697,1.3923052038611754,0.40307541042220624,3.454205262491176,0.0005519171292458902,0.0018941974153122746,0.0005519171292458902,True,tested,up
DDR1,7832.159926628692,0.32522346159060156,0.1743325725027628,1.8655346899412473,0.06210649441996352,0.10823010108331044,0.06210649441996352,True,tested,not_significant
LINC01123,91.53761445198634,0.18078946053464065,0.21695584002441837,0.8333007330629717,0.4046751429836728,0.503465385231848,0.4046751429836728,True,tested,not_significant
GNL1,1111.1232165171243,0.17947824229249362,0.10200992449426641,1.759419421024877,0.0785062956257815,0.13159333053997557,0.0785062956257815,True,tested,not_significant
HLA-E,5538.414155119372,0.45450842390041146,0.19056286338056133,2.3850839341805057,0.01707522504713864,0.03615572563362096,0.01707522504713864,True,tested,not_significant
TRIM39,357.60722331745467,0.1736514846863292,0.11720864293494769,1.4815587002633248,0.13845775497643723,0.21107446633610083,0.13845775497643723,True,tested,not_significant
ZNF468,1057.4878205180098,0.014409135161021365,0.1539425647180829,0.09360072171987656,0.9254263362833683,0.9450530590370705,0.9254263362833683,True,tested,not_significant
ZNF616,402.22160845993375,0.1204889888849146,0.14451809228692875,0.8337294450697125,0.4044334615851568,0.5032511181104948,0.4044334615851568,True,tested,not_significant
RNF39,266.7990252256233,-0.543306284417958,0.4172640815270653,-1.302068182886998,0.19289307855447857,0.2773806273261291,0.19289307855447857,True,tested,not_significant
PPP1R11,1085.0277155964077,0.31235272099525874,0.13576908508977625,2.3006174107214314,0.021413266035956554,0.04397961094716655,0.021413266035956554,True,tested,not_significant
RACK1,20645.45746852676,-0.6983284671015597,0.1450960328990673,-4.812870849386597,1.4877744219196078e-06,1.034545127824893e-05,1.4877744219196078e-06,True,tested,not_significant
TBC1D8,790.6060594758142,-0.84929419169409,0.21273150924867779,-3.992329085115861,6.542748811952517e-05,0.0002905898638799513,6.542748811952517e-05,True,tested,not_significant
HLA-F,856.1733886582879,1.2361887979075725,0.20500514876925033,6.0300378079723345,1.639213256442686e-09,2.2985040555775288e-08,1.639213256442686e-09,True,tested,up
LINC02210,462.3035666672614,-1.1674883500067226,0.21767433540585937,-5.363463487001859,8.164116096175354e-08,7.75927807908517e-07,8.164116096175354e-08,True,tested,down
AKT1S1,533.1149648424959,-0.13430774896422681,0.15620766978471293,-0.8598025253774747,0.3898979069654094,0.4884415108306029,0.3898979069654094,True,tested,not_significant
GABBR1,236.16306311846043,-0.2103872712074337,0.2953469351825469,-0.7123394426876255,0.47625460514249385,0.5715055261709926,0.47625460514249385,True,tested,not_significant
MIR1915HG,51.94025616926658,1.4346443795194141,0.36413853142683916,3.93983128865245,8.153893117781307e-05,0.00035318367423537085,8.153893117781307e-05,True,tested,up
STARD7-AS1,124.32977749710632,0.15277454465620585,0.18883073245873358,0.809055510546159,0.41848321714437553,0.5166638142223754,0.41848321714437553,True,tested,not_significant
MAMDC2-AS1,20.358857799467557,-1.529264717263172,0.3795139826035098,-4.029534582025777,5.588739401734755e-05,0.0002530027854957276,5.588739401734755e-05,True,tested,down
TRIM27,1241.7421306704525,0.5178135109836578,0.1565185443025029,3.308320514295618,0.0009385732543128492,0.00301051798553178,0.0009385732543128492,True,tested,not_significant
AC083899.1,64.57337324306995,0.13810290061251893,0.1361338610246207,1.014463995754459,0.31036140104994925,0.4070201314188226,0.31036140104994925,True,tested,not_significant
RANBP17,120.63410478242584,-0.5932383017781119,0.47274873727531413,-1.2548701984847999,0.20952588404351757,0.2968754588170177,0.20952588404351757,True,tested,not_significant
INSYN2B,37.76177291183354,-0.3501938638549267,0.5647297162789047,-0.6201087949867604,0.535186162224474,0.6260205108589031,0.535186162224474,True,tested,not_significant
ZNF204P,161.30222543129852,-1.2201909664310537,0.2261064616945777,-5.396532930930896,6.794094664200532e-08,6.558928596862059e-07,6.794094664200532e-08,True,tested,down
AL590399.1,86.85875171728036,-1.0474001744884764,0.21655001552332237,-4.836758713488394,1.3197346724764296e-06,9.289141917864459e-06,1.3197346724764296e-06,True,tested,down
MRPL53,404.62394700683876,-0.2118961344165555,0.1759324458550585,-1.2044176012372705,0.22842821235886634,0.3184010300332472,0.22842821235886634,True,tested,not_significant
FGF7P3,54.068769160116936,-0.9822044497840826,0.48828968668728934,-2.011519957440974,0.04427056446076853,0.0811990932618905,0.04427056446076853,True,tested,not_significant
MROH6,491.5681067935003,-0.053462626565181644,0.42318811382914556,-0.1263330060984799,0.8994683304667298,0.9244305446125707,0.8994683304667298,True,tested,not_significant
ATXN2,654.5372828042116,-0.12737113616120996,0.15054970956260885,-0.8460403977613807,0.3975302084091903,0.49625248060032495,0.3975302084091903,True,tested,not_significant
DCTN1,4771.7701643965565,0.25578913989198704,0.11223054971850939,2.2791400428274082,0.022658741850574673,0.04619743484097749,0.022658741850574673,True,tested,not_significant
PNMA8B,30.567104805645215,-0.807956950695423,0.33630884219543555,-2.402425536661637,0.016286750039180686,0.03475415280327259,0.016286750039180686,True,tested,not_significant
TCTN1,348.6818704305407,-0.2296463569632357,0.18922290051986784,-1.2136287750177654,0.22488951375534638,0.31425378272529614,0.22488951375534638,True,tested,not_significant
FAM216A,63.83716937158432,0.22303417700465616,0.2201383356312993,1.0131546437155179,0.3109863010568734,0.4076430587978928,0.3109863010568734,True,tested,not_significant
ZBTB48,264.69661572834355,-0.3155363842564846,0.12143237075420839,-2.5984536272882517,0.009364469259242657,0.021733856409944016,0.009364469259242657,True,tested,not_significant
FAM201A,20.103969949331802,-0.5780821271505241,0.5681668175782062,-1.0174514055829267,0.3089387381908528,0.40545228120775845,0.3089387381908528,True,tested,not_significant
IGFL2,278.5918295451329,3.278507046101646,0.5496097633029935,5.965154305845624,2.44402964270059e-09,3.304994630470116e-08,2.44402964270059e-09,True,tested,up
MZT1,469.9993284773996,0.6547776004466828,0.12681239580080872,5.163356439343503,2.425606252006582e-07,2.043278508651132e-06,2.425606252006582e-07,True,tested,not_significant
ZNF155,192.55928257021716,-0.14543619350901074,0.13631093491075494,-1.066944435559996,0.2859969276438801,0.381001952268323,0.2859969276438801,True,tested,not_significant
UQCC3,276.5656724835468,-0.0470697489241321,0.21606308975549846,-0.21785187362356623,0.8275445257638746,0.8693820131178366,0.8275445257638746,True,tested,not_significant
FBXO48,118.49872600180797,-0.4608753521821136,0.17437367105061746,-2.6430329154929018,0.00821670470574728,0.019454593314443422,0.00821670470574728,True,tested,not_significant
ATP6V0E2-AS1,20.669721404285347,-1.1367355829554213,0.48846495060496103,-2.327158952853384,0.01995680679143708,0.041364259315739886,0.01995680679143708,True,tested,down
CD177,472.718373333015,-0.28957827241757944,0.6464849326391986,-0.4479273341072471,0.6542056405604239,0.7291645759602601,0.6542056405604239,True,tested,not_significant
ZNF783,307.72528629701594,-0.26274993489864945,0.18809988896619295,-1.3968638490045748,0.162454517514813,0.2410599221550619,0.162454517514813,True,tested,not_significant
ZNF425,126.9788530105183,-1.5281964464213778,0.2419324729569126,-6.316623922963598,2.673390886025125e-10,4.52322533796668e-09,2.673390886025125e-10,True,tested,down
C12orf73,75.29252285123383,-0.346138454346607,0.17680993527178065,-1.9576866753248092,0.05026678971933054,0.09036783125088631,0.05026678971933054,True,tested,not_significant
PCDHGA1,37.18879469585307,0.2337941380181634,0.36168357592214706,0.6464051828233637,0.5180169847791367,0.6107399721471328,0.5180169847791367,True,tested,not_significant
ARHGEF34P,843.5845573155613,-0.16919136605966872,0.2403611974121422,-0.7039046563308632,0.4814921515111109,0.5765088522608174,0.4814921515111109,True,tested,not_significant
TRIM13,1660.649257166111,-0.5500644472166649,0.1851414789621528,-2.9710492230058874,0.0029678420867826853,0.008120168799673656,0.0029678420867826853,True,tested,not_significant
SPIRE2,53.736410693378666,-1.3095338189051269,0.29616880861510386,-4.421579115736579,9.798217460580667e-06,5.522519156026678e-05,9.798217460580667e-06,True,tested,down
PKHD1L1,122.74742437242867,-3.290418069812525,0.4673919080610465,-7.039955149122436,1.9230172145469344e-12,5.1695568192263225e-11,1.9230172145469344e-12,True,tested,down
SLFN12L,39.627544017409626,0.4533517449912141,0.28898791410064306,1.5687567641092757,0.11670462634318081,0.18303994202844895,0.11670462634318081,True,tested,not_significant
SLC35B4,639.2732806946998,0.6427755839268021,0.18697222157618898,3.4378132671696293,0.0005864319518985349,0.0019961499506843724,0.0005864319518985349,True,tested,not_significant
LGALS7,968.6349340326475,-0.09440471910566446,0.634567529237195,-0.1487701698496094,0.8817349896665526,0.9110594022226539,0.8817349896665526,True,tested,not_significant
TMEM231,126.65749791346103,-0.9741306706580252,0.246345174243073,-3.954332264275791,7.674869212196085e-05,0.00033446390487719754,7.674869212196085e-05,True,tested,not_significant
FAM71F2,35.747995323764435,-0.6235970031137538,0.29624744531605873,-2.1049869390382563,0.03529244499890505,0.06717197613175281,0.03529244499890505,True,tested,not_significant
TRIQK,705.7643399556259,0.2341910993768762,0.21439038753297152,1.0923582072487252,0.27467568505455986,0.36869912605082666,0.27467568505455986,True,tested,not_significant
SDHAF1,183.8055670858437,-0.25868359773719407,0.18922696145335438,-1.367054650935465,0.1716081761642514,0.25197054738273317,0.1716081761642514,True,tested,not_significant
PSENEN,545.1429921695703,0.14850233218502454,0.1693775680612145,0.8767532435661995,0.38062068019534745,0.47916490171993453,0.38062068019534745,True,tested,not_significant
LINC00654,56.198769337415094,-0.35578261727613214,0.3576164327739592,-0.9948721162402897,0.31979846599879913,0.41685428786903495,0.31979846599879913,True,tested,not_significant
ZBTB10,619.6259713701501,-0.872296645229651,0.3008049591153383,-2.899874549259623,0.003733120371668303,0.009927919939552922,0.003733120371668303,True,tested,not_significant
C4orf46,291.8069425837257,0.7319149020398555,0.17932316918109553,4.081541193936332,4.473804615697891e-05,0.00020758360382169838,4.473804615697891e-05,True,tested,not_significant
LGR4,2815.4772936004856,-0.7119607103188634,0.2021312830615942,-3.5222687925149723,0.0004278700809402835,0.0015141714799333983,0.0004278700809402835,True,tested,not_significant
PSMB10,625.8438450843528,0.6639876648751492,0.24171030556017908,2.7470391191485004,0.006013596131712814,0.01484273934611086,0.006013596131712814,True,tested,not_significant
VIT,219.6364847643536,-2.0867325569248822,0.3716476075102787,-5.6148149880587335,1.967726706659727e-08,2.1721658450139843e-07,1.967726706659727e-08,True,tested,down
E2F4,1364.3279270982398,0.7263051603793516,0.11379244668844735,6.382718550449174,1.7397147798937317e-10,3.1116141103309732e-09,1.7397147798937317e-10,True,tested,not_significant
PDE7A,1198.3156907283048,1.3067149186583886,0.23541409678293188,5.550708035395478,2.8451491139168465e-08,3.006862740285122e-07,2.8451491139168465e-08,True,tested,up
TMEM170B,197.22233644884918,-1.5334260922713154,0.34288104818215104,-4.472180951385516,7.7425866503101e-06,4.5047318027390905e-05,7.7425866503101e-06,True,tested,down
SNX2,1564.3901909106705,-0.560654349964078,0.14474898799324212,-3.8732868376962557,0.00010737732538341884,0.00044992611692348035,0.00010737732538341884,True,tested,not_significant
NT5M,31.112051982072177,-2.0826837402410043,0.4521557601524746,-4.606120111217178,4.10251483049754e-06,2.5640717690609628e-05,4.10251483049754e-06,True,tested,down
SARNP,830.5127443933759,0.07458036769345328,0.12406543618996074,0.6011373512543879,0.5477485073936621,0.6369998603802768,0.5477485073936621,True,tested,not_significant
ADGRG1,3033.397700443812,0.9319508574057525,0.2082070058996111,4.476078282664038,7.602661819207235e-06,4.429096392717008e-05,7.602661819207235e-06,True,tested,not_significant
IPO7,7020.606986568935,0.29194413193110214,0.14195263854155718,2.0566305419228565,0.03972177804608,0.07409216064588615,0.03972177804608,True,tested,not_significant
PRR13,1092.355352875805,0.14118453467049596,0.1618816006353502,0.8721468907916482,0.38312824821754676,0.48187987814847866,0.38312824821754676,True,tested,not_significant
TECPR1,629.219778891847,-0.6810513426654993,0.21291004871644514,-3.1987750074329626,0.0013801283182447133,0.004187538752450813,0.0013801283182447133,True,tested,not_significant
INSYN1,160.81703135750746,-2.38315108029623,0.44867819410098464,-5.311492984568469,1.087307572008239e-07,1.003538788022082e-06,1.087307572008239e-07,True,tested,down
MT1M,60.904077335990294,-0.635606813070855,0.4001392696621536,-1.5884639705758243,0.11218146200331418,0.17720699971319984,0.11218146200331418,True,tested,not_significant
CFI,349.3961308927621,1.4101696898462601,0.4483708664185119,3.1450966052062794,0.0016603199395792134,0.004912366639597198,0.0016603199395792134,True,tested,up
SAMD9,11678.273138999024,1.1405516236445057,0.4493646830903389,2.538142552282447,0.011144258046676701,0.025174007356767794,0.011144258046676701,True,tested,up
KRT6A,444737.1897014959,0.6523013548648443,0.7048989394826699,0.9253828007509455,0.35476682208116317,0.4527804786321151,0.35476682208116317,True,tested,not_significant
CNEP1R1,534.35875296393,0.16586842144299957,0.13652011496564215,1.2149742291437673,0.2243759205671817,0.31373971171704274,0.2243759205671817,True,tested,not_significant
ATP6AP1L,53.41576773195661,-0.5797757636279991,0.26256493369957334,-2.208123360034734,0.027235675009528754,0.05393950947743129,0.027235675009528754,True,tested,not_significant
CCDC85C,1805.7730833403482,0.3926725846056363,0.22639984367360896,1.7344207409071168,0.08284345760803678,0.13768675216978182,0.08284345760803678,True,tested,not_significant
AC004980.1,63.81265554478857,-0.2715688971372729,0.26968642346260296,-1.0069802315240794,0.31394427410149073,0.4107832643829064,0.31394427410149073,True,tested,not_significant
CALML3-AS1,302.23839785153905,-0.8403218619208795,0.4472350112576902,-1.8789268298959234,0.06025448481282563,0.10552811557191304,0.06025448481282563,True,tested,not_significant
C2CD4B,20.36201184145277,-0.2595096574805466,0.37448905749006567,-0.6929699340745913,0.48832841987732356,0.5830153364196526,0.48832841987732356,True,tested,not_significant
NAP1L4,2877.5756430575843,0.26164262773140723,0.10443143872187165,2.505400968651119,0.012231264497540183,0.02726034102648174,0.012231264497540183,True,tested,not_significant
SMG1P2,204.04440287315703,0.1533611348640807,0.22768732223089017,0.6735602727523066,0.5005909174383836,0.5945141634248268,0.5005909174383836,True,tested,not_significant
TMSB4X,18557.67903646226,1.285629900525397,0.23108656836435845,5.5634124892032695,2.6454955706430312e-08,2.8225998766275023e-07,2.6454955706430312e-08,True,tested,up
TMEM256,455.54676532388316,-0.1587653367161681,0.2146812839163189,-0.7395397205564207,0.45957932959019177,0.5557167750430106,0.45957932959019177,True,tested,not_significant
CHKB-DT,32.83316753824553,0.15783134350732622,0.3038632131301408,0.519415765671276,0.603470839509989,0.6858849763010699,0.603470839509989,True,tested,not_significant
CPT1B,431.2909714658438,-1.3545739872958698,0.34056675006120035,-3.977411144958957,6.966964356769505e-05,0.0003064571556637153,6.966964356769505e-05,True,tested,down
AL049775.1,71.19965493674643,3.1593784225329107,0.4560027009214678,6.928420415380423,4.255654637831347e-12,1.0654058244781142e-10,4.255654637831347e-12,True,tested,up
SMN2,518.8991018429077,-0.032261324131503066,0.1909898753764428,-0.16891641019146014,0.865862391211315,0.898583935065231,0.865862391211315,True,tested,not_significant
SERF1B,348.59673650417466,0.2092576353008261,0.13147017864656424,1.5916737731328454,0.1114580242547265,0.176297557698401,0.1114580242547265,True,tested,not_significant
HMGN1,3912.3438644042967,0.13947979763670884,0.17245286343558142,0.8087995459049628,0.41863045746529337,0.5168098530849635,0.41863045746529337,True,tested,not_significant
STAG3L1,46.47593085291905,-0.21117525887328964,0.24392805768762724,-0.8657276283637669,0.3866395451678061,0.48516807601021705,0.3866395451678061,True,tested,not_significant
DENND6B,83.98244219438125,-0.1869301110601398,0.2017881649541496,-0.9263680607959052,0.35425473658474516,0.45232096194833343,0.35425473658474516,True,tested,not_significant
EIF3CL,2257.017856565329,-0.15078780623446172,0.1687911279606593,-0.8933396444249507,0.37167531365168527,0.469592606786706,0.37167531365168527,True,tested,not_significant
LCMT1,575.3176158773484,-0.03880751292370826,0.1820723790941643,-0.2131433285860332,0.8312151697125334,0.872160285643588,0.8312151697125334,True,tested,not_significant
CDPF1,80.06674695725495,0.22814352750701122,0.16269194759144318,1.402303745726445,0.16082456235939313,0.23898754896063665,0.16082456235939313,True,tested,not_significant
LIN52,274.8374691423968,0.6831263563443175,0.17881062146197294,3.8203902584701646,0.00013324068044623657,0.0005428774585631871,0.00013324068044623657,True,tested,not_significant
SMIM11A,55.665639557453964,-0.9031571792666139,0.410101311961365,-2.202278200347964,0.027645663095137493,0.05460459796721422,0.027645663095137493,True,tested,not_significant
DPF3,75.87344748862445,-0.769254075627325,0.4043278218949792,-1.902550440437246,0.05709923117762247,0.10077331189643672,0.05709923117762247,True,tested,not_significant
CYP2D7,41.56159737266594,-0.8530346661697863,0.21455062610386302,-3.9759131989521017,7.010969623419614e-05,0.00030808913780905984,7.010969623419614e-05,True,tested,not_significant
ETFRF1,403.5590043601561,-0.8456635340624901,0.1901393872026933,-4.447597872822593,8.68358969571904e-06,4.980786506059925e-05,8.68358969571904e-06,True,tested,not_significant
C17orf107,97.38868114767688,-0.58088601657969,0.37169019743998355,-1.5628230730337866,0.1180942155974057,0.18474861949287397,0.1180942155974057,True,tested,not_significant
ITSN1,932.3017812872818,-0.06481670574688142,0.20720640559526304,-0.31281226833058484,0.754423294048271,0.8123471875741002,0.754423294048271,True,tested,not_significant
ITPRIPL2,3147.6739325773765,0.20130014540910537,0.19436583025508963,1.0356766163317646,0.3003530350060317,0.39663399236943603,0.3003530350060317,True,tested,not_significant
DENND1C,45.69905106279216,-0.09295859067936806,0.2968232075422935,-0.3131783105811315,0.7541451958223043,0.8121720755818217,0.7541451958223043,True,tested,not_significant
AC126755.1,374.8013072020638,-0.7332276641490932,0.2465865217250975,-2.973510713478974,0.002944141285683609,0.008068078591914291,0.002944141285683609,True,tested,not_significant
CRYZL1,273.65946956184445,-0.634663894261719,0.14830825419705115,-4.2793565179350495,1.874344222611796e-05,9.737207326432061e-05,1.874344222611796e-05,True,tested,not_significant
RP9P,84.03975401729262,0.14097022891531785,0.21423398212600225,0.6580199253002068,0.5105253277593853,0.6037416920965303,0.5105253277593853,True,tested,not_significant
C5orf51,1418.6382225813936,0.3819344184640098,0.12719261440212792,3.002803427379036,0.002675051565343053,0.0074330122106745795,0.002675051565343053,True,tested,not_significant
CATSPER2P1,24.95718882937425,-0.006884793384070825,0.16442516861024045,-0.041871894931066155,0.9666008213374161,0.9749576007726098,0.9666008213374161,True,tested,not_significant
CYS1,70.23865285765562,0.3412355585739234,0.309046114714929,1.1041574131701566,0.26952485967934314,0.3631505695407816,0.26952485967934314,True,tested,not_significant
PLPP6,333.3149768432813,-0.7534285780425194,0.20569157448225645,-3.6629044234746346,0.00024937160222906736,0.0009406769018995885,0.00024937160222906736,True,tested,not_significant
OR7E91P,25.147913929000385,-2.576973281932681,0.5101368363550772,-5.051533428452512,4.382772126226767e-07,3.4878503099932145e-06,4.382772126226767e-07,True,tested,down
PCOTH,34.36358491272698,-1.7766696442277703,0.3669888141864063,-4.84120925638169,1.2905138723410456e-06,9.108609182003822e-06,1.2905138723410456e-06,True,tested,down
C1RL-AS1,165.9066372499584,0.8254018722524775,0.3203063906406431,2.5769135314521687,0.00996868843601172,0.02290693725319377,0.00996868843601172,True,tested,not_significant
ZNF316,533.463409493386,-0.08351803634170067,0.18836764997095598,-0.44337781118243047,0.6574924825566757,0.7317314554296814,0.6574924825566757,True,tested,not_significant
SRRM2-AS1,19.741344099264783,-1.286836350385932,0.2525410206537195,-5.095553772036199,3.477233023055177e-07,2.8303059489983996e-06,3.477233023055177e-07,True,tested,down
PDPK2P,33.3931390321819,-0.576850332247812,0.34943605572483094,-1.650803695832871,0.09877866524123485,0.15956553615891783,0.09877866524123485,True,tested,not_significant
C21orf62-AS1,37.91846541823924,-1.5949044213665746,0.3456799624725443,-4.613817966071002,3.953387033213968e-06,2.485662505912974e-05,3.953387033213968e-06,True,tested,down
RNPS1,1941.541158422936,0.3656201131431327,0.10169438802317432,3.595283085432546,0.0003240390272588578,0.0011859947993788419,0.0003240390272588578,True,tested,not_significant
NYNRIN,1317.7327253885892,-1.2886784374537725,0.3087067994364525,-4.174441378700658,2.9871812261260235e-05,0.00014589392661107332,2.9871812261260235e-05,True,tested,down
DNAJC19,546.4522542870067,-0.2468335750686538,0.183823411560368,-1.3427755092424294,0.1793446758844096,0.26103249058518524,0.1793446758844096,True,tested,not_significant
DOK6,43.027958096526504,0.28217432890467087,0.36063226637372997,0.7824433785196812,0.43395404903762314,0.531281191723016,0.43395404903762314,True,tested,not_significant
JPT2,3491.6522482237037,0.7616320974667243,0.20237889910610424,3.7633967811407647,0.00016762092991383032,0.0006643058612259927,0.00016762092991383032,True,tested,not_significant
SERPINB11,569.986256080803,-2.6593012448217452,0.6018703751975785,-4.418395313025277,9.943642367559259e-06,5.5833286021054665e-05,9.943642367559259e-06,True,tested,down
SERPINB4,2666.594570173088,1.1712130688784854,0.7281050631765746,1.6085770146532432,0.10770886357994736,0.17124817091850542,0.10770886357994736,True,tested,not_significant
SERPINB5,19478.262430700364,0.8610759888299656,0.47484983206300635,1.813364838077298,0.06977556901356231,0.11930592955018299,0.06977556901356231,True,tested,not_significant
ZDHHC11B,161.69404701613703,-2.218616062166969,0.35623373662702285,-6.227978526609517,4.724918072333546e-10,7.450511271303339e-09,4.724918072333546e-10,True,tested,down
GOLGA8O,18.51958837941876,-0.7869331173290242,0.461757514011512,-1.7042129114317028,0.08834131793050866,0.14534322012671488,0.08834131793050866,True,tested,not_significant
TMEM191C,16.917625627190926,-0.8841479506820612,0.32875774447168166,-2.6893600699898323,0.007158915370112081,0.017263798886314595,0.007158915370112081,True,tested,not_significant
HERC2P9,581.0237822921982,-0.4087216091683769,0.1419886505213943,-2.878551262143253,0.003995063465053008,0.010507128753675585,0.003995063465053008,True,tested,not_significant
HBA1,700.2333975276122,-1.993587310288772,0.49863327099019533,-3.998103268018736,6.385209424466601e-05,0.0002843002949032897,6.385209424466601e-05,True,tested,down
ATP10A,216.33173028864286,0.38431460940175716,0.38101698639243764,1.0086547926394103,0.31314021966851957,0.40985136538224626,0.31314021966851957,True,tested,not_significant
HCG27,19.50549824850631,-0.7747873463469146,0.2858669604652257,-2.7103074279238495,0.006722087034141928,0.01635863906579391,0.006722087034141928,True,tested,not_significant
COL6A6,164.10949020747586,-0.2494854035532503,0.4979732048838783,-0.5010016625521597,0.6163699528513988,0.6971362095043385,0.6163699528513988,True,tested,not_significant
H1FX-AS1,13.916812500218649,-0.24129966728223673,0.3792272873175356,-0.6362929972393866,0.5245854683955363,0.6165295371912248,0.5245854683955363,True,tested,not_significant
RAB12,1615.0121869948412,0.4264314880107033,0.19514960983299365,2.185151629950157,0.028877730724154244,0.05665723163620062,0.028877730724154244,True,tested,not_significant
TMEM200C,43.57067759834635,0.5773367900016128,0.5249318469919355,1.0998318987692937,0.2714053711026594,0.36510557496288115,0.2714053711026594,True,tested,not_significant
HLA-A,11765.953268530673,0.9544662302684288,0.19314866044996454,4.941614547286414,7.747827484559565e-07,5.8280118246687e-06,7.747827484559565e-07,True,tested,not_significant
HACD2,3380.2667879380297,0.765534551254532,0.16108332195988412,4.752413483533566,2.010027870065237e-06,1.3585383370187234e-05,2.010027870065237e-06,True,tested,not_significant
CFAP44,268.33995064111184,-0.6602474558848482,0.2296629921113738,-2.874853496486124,0.004042150068964526,0.010604848041489043,0.004042150068964526,True,tested,not_significant
LNP1,45.07506778093651,0.5024536894430607,0.3046554917007869,1.6492520342831654,0.09909601180752504,0.1600057721179848,0.09909601180752504,True,tested,not_significant
VGLL3,684.9944276649013,1.4503048842264317,0.4267495157980896,3.3984921611782744,0.0006775840472942513,0.0022688042363258817,0.0006775840472942513,True,tested,up
ZCWPW2,34.858652709122694,-1.9942768551051884,0.25436171493214343,-7.840318483609868,4.494051309557186e-15,2.1506384953242833e-13,4.494051309557186e-15,True,tested,down
ANKRD28,1651.1796103184863,-0.43848747196339105,0.12166889716287571,-3.6039405483917277,0.00031342877879028474,0.001152596559828303,0.00031342877879028474,True,tested,not_significant
