gene,_genewise_converged,_MAP_converged,_LFC_converged,dispersions,model_converged
SLC35D1,True,True,True,0.1382719793697587,True
PLA2G4A,True,True,True,0.45651032395739216,True
GADD45A,True,True,True,0.14978478110012208,True
WLS,True,True,True,0.0911784173413009,True
PRDM2,True,True,True,0.037264686052861026,True
RGS2,True,True,True,0.16921404412495922,True
RO60,True,True,True,0.056388167046575906,True
AMPD1,True,True,True,1.257492194790948,True
UCHL5,True,True,True,0.07473686941469582,True
BCAS2,True,True,True,0.08215768149241207,True
SRSF11,True,True,True,0.06084576083322563,True
CTH,True,True,True,0.3239863748697262,True
AGMAT,True,True,True,0.7587881604485688,True
OLFML3,True,True,True,0.46798465600237876,True
PLEKHM2,True,True,True,0.11062786624227502,True
CRYZ,True,True,True,0.09127826955635542,True
PHTF1,True,True,True,0.13513142478174103,True
ZBTB17,True,True,True,0.04668280700529857,True
CD58,True,True,True,0.1075958476431801,True
TFAP2E,True,True,True,0.6931150542955324,True
CD2,True,True,True,0.32137023641977036,True
TTF2,True,True,True,0.12626041145536987,True
NR5A2,True,True,True,0.5298613942062272,True
KIF21B,True,True,True,0.28050137491807514,True
TMEM9,True,True,True,0.2025684511652272,True
ADPRHL2,True,True,True,0.07110911473554027,True
MAP7D1,True,True,True,0.18340030355729967,True
WARS2,True,True,True,0.039088937792138595,True
AL591845.1,True,True,True,0.3060139444980739,True
OSCP1,True,True,True,0.1853118170532315,True
MRPS15,True,True,True,0.14987702375816406,True
EXOC8,True,True,True,0.07198484788608253,True
GNPAT,True,True,True,0.07733254925588602,True
TSNAX,True,True,True,0.040314937760853466,True
C1orf109,True,True,True,0.05986055006554195,True
RRAGC,True,True,True,0.15375615273666848,True
NID1,True,True,True,0.5328877061700471,True
LGALS8,True,True,True,0.05448681667850603,True
HPCAL4,True,True,True,0.7203394432492278,True
MTR,True,True,True,0.1252091021840264,True
BMP8B,True,True,True,0.32312646972544923,True
MYCL,True,True,True,0.4886680305724132,True
SIPA1L2,True,True,True,0.46407759021014955,True
RLF,True,True,True,0.08122808795868909,True
KMO,True,True,True,0.48139277918123685,True
ZNF684,True,True,True,0.09801920408533271,True
KCNQ4,True,True,True,0.664161891605437,True
RIMS3,True,True,True,0.5853727279138207,True
AKT3,True,True,True,0.3010097800766774,True
ETV3,True,True,True,0.19571086241184196,True
ACADM,True,True,True,0.1600920891223384,True
ST6GALNAC5,True,True,True,0.9605245027957346,True
SLAMF1,True,True,True,0.2943503573983149,True
CD48,True,True,True,0.25464088641605764,True
ADGRL2,True,True,True,0.2221008688298666,True
PADI2,True,True,True,1.0018420670325834,True
SDHB,True,True,True,0.12615679078882386,True
MFAP2,True,True,True,0.631147426948388,True
RPF1,True,True,True,0.07168948377588276,True
KDM5B,True,True,True,0.19014130255543224,True
UAP1,True,True,True,0.14086109613689854,True
CTBS,True,True,True,0.13939817371887636,True
RGS4,True,True,True,0.5771309098795019,True
KLHL12,True,True,True,0.06676507965068082,True
IGSF21,True,True,True,0.28849724800648124,True
SSX2IP,True,True,True,0.1651350621359823,True
ZNHIT6,True,True,True,0.11700515980857752,True
RBBP5,True,True,True,0.024831845012427307,True
GBP3,True,True,True,0.07643594869956188,True
GBP1,True,True,True,0.23271678902980245,True
PINK1-AS,True,True,True,0.05627665696917853,True
KIF17,True,True,True,0.36040685667006617,True
GPR89A,True,True,True,0.05138775794219838,True
CDK18,True,True,True,0.3687889962858653,True
RAB29,True,True,True,0.2486644899440534,True
ECE1,True,True,True,0.28156794420706543,True
HMGCL,True,True,True,0.1551132344765468,True
GALE,True,True,True,0.3402785410715456,True
ID3,True,True,True,0.4515027474085494,True
CD46,True,True,True,0.18716874528332003,True
PRPF3,True,True,True,0.041791686105512295,True
APH1A,True,True,True,0.0553865098021383,True
P3H1,True,True,True,0.2923942112911178,True
SLC2A1,True,True,True,0.5406772704789623,True
EBNA1BP2,True,True,True,0.08471044591956985,True
CDC20,True,True,True,0.2648618288258972,True
ARTN,True,True,True,0.4070510006736032,True
IPO13,True,True,True,0.06576610915787591,True
ATP6V0B,True,True,True,0.17049132998615277,True
B4GALT2,True,True,True,0.058509049556584446,True
ERI3,True,True,True,0.09563724103387557,True
PTCH2,True,True,True,0.46918316817176214,True
AKR1A1,True,True,True,0.21181049191217138,True
PRDX1,True,True,True,0.20348928692794202,True
PIK3R3,True,True,True,0.25924486449366246,True
TSPAN1,True,True,True,1.350668539135671,True
BLZF1,True,True,True,0.18275121054852317,True
SLC19A2,True,True,True,0.19760157619595906,True
FAAH,True,True,True,0.3138125020313903,True
NSUN4,True,True,True,0.04158980880058425,True
TMED5,True,True,True,0.07990855815954764,True
DR1,True,True,True,0.0697243531250938,True
CNN3,True,True,True,0.21708974152117635,True
PRRC2C,True,True,True,0.08396315947708415,True
F3,True,True,True,0.36222910132121633,True
ABCD3,True,True,True,0.13821515645589344,True
VAMP4,True,True,True,0.045522738047884606,True
DPH5,True,True,True,0.11041270681496651,True
FASLG,True,True,True,0.9027614116573865,True
PTBP2,True,True,True,0.10935259716244247,True
TNFSF4,True,True,True,0.27679938184455893,True
PRDX6,True,True,True,0.13577658669407738,True
DARS2,True,True,True,0.10582005620977374,True
HSD11B1,True,True,True,0.6337299225257073,True
IRF6,True,True,True,0.30529193248698744,True
UTP25,True,True,True,0.06917759274188356,True
PLPPR4,True,True,True,0.3138619918897204,True
RCAN3,True,True,True,0.15913999527924982,True
SYF2,True,True,True,0.02343288608920595,True
RSRP1,True,True,True,0.12587582703238404,True
SLC35A3,True,True,True,0.10535372918190113,True
RCOR3,True,True,True,0.07314188478961368,True
STMN1,True,True,True,0.15534681046398158,True
MTFR1L,True,True,True,0.08835130504621601,True
MAN1C1,True,True,True,0.3880199989083666,True
NEK2,True,True,True,0.3497473336100316,True
RPS6KA1,True,True,True,0.11584123104794021,True
DHDDS,True,True,True,0.062773881059897,True
NENF,True,True,True,0.11351568607921174,True
NSL1,True,True,True,0.09269597949603929,True
PROX1,True,True,True,0.4882199114177939,True
ARID1A,True,True,True,0.0659149821090175,True
CENPF,True,True,True,0.30874410068219854,True
RPA2,True,True,True,0.12114394467946045,True
PPP1R8,True,True,True,0.04997364538878339,True
STX12,True,True,True,0.10430716752775053,True
MARC2,True,True,True,0.49434332394621794,True
OSBPL9,True,True,True,0.05847349092519725,True
TXNDC12,True,True,True,0.1269441745633516,True
ESYT2,True,True,True,0.03742594367749112,True
CD3EAP,True,True,True,0.11210689894653772,True
MESD,True,True,True,0.04835338425902771,True
RCN2,True,True,True,0.07484860427747773,True
CHRNB4,True,True,True,0.6330096708574067,True
CTSD,True,True,True,0.14415563379879176,True
STAG1,True,True,True,0.08717999855094674,True
STK11,True,True,True,0.041970746401091046,True
KMT2A,True,True,True,0.11590712406670198,True
IFT46,True,True,True,0.1233877196439772,True
KPTN,True,True,True,0.09418087820436978,True
RPS25,True,True,True,0.1313108497341214,True
KIF14,True,True,True,0.25238825117209346,True
TNNT2,True,True,True,0.6030941107187316,True
DDX59,True,True,True,0.062499727529136476,True
CAMSAP2,True,True,True,0.11445772884371644,True
ATF6,True,True,True,0.06103898094583559,True
MREG,True,True,True,0.4037106545541222,True
FASTKD2,True,True,True,0.029973141999451305,True
NRP2,True,True,True,0.28253627522257263,True
CREB1,True,True,True,0.030514192068674912,True
KLF7,True,True,True,0.3294321130592852,True
B4GALT6,True,True,True,0.17997389002886482,True
C1orf54,True,True,True,0.13196053967420152,True
LRMP,True,True,True,0.38546397284368694,True
ATP10B,True,True,True,1.150827438488749,True
SPCS2,True,True,True,0.1288214051176777,True
USP35,True,True,True,0.08890564870003463,True
ELOVL4,True,True,True,0.9411120762159493,True
FILIP1,True,True,True,0.5193962446640926,True
CASP8AP2,True,True,True,0.03416076846120607,True
HMGN3,True,True,True,0.11008933725250858,True
UBE3D,True,True,True,0.05556454541041514,True
CNR1,True,True,True,0.7998174789373079,True
ANKRD13C,True,True,True,0.04529934573228381,True
SGIP1,True,True,True,0.3185612512166966,True
PHF3,True,True,True,0.0557585379162735,True
PLAGL1,True,True,True,0.3096183363274064,True
FBXO30,True,True,True,0.10751351950091828,True
TNFAIP3,True,True,True,0.2991892099133708,True
AKAP7,True,True,True,0.18525111548272025,True
RAB32,True,True,True,0.24152961128509223,True
MYB,True,True,True,0.45692281305328686,True
SGK1,True,True,True,0.29930414597856775,True
RNF146,True,True,True,0.06384875342735555,True
ARG1,True,True,True,2.8110390380602475,True
CCN2,True,True,True,0.4861866896090461,True
PMFBP1,True,True,True,0.5461571894631494,True
FBXL5,True,True,True,0.03254538356455343,True
MED28,True,True,True,0.03513294181726012,True
SLC16A7,True,True,True,0.4076153646894466,True
RXYLT1,True,True,True,0.12664239039286782,True
ZNF430,True,True,True,0.15179976075653703,True
VAMP8,True,True,True,0.24451333716545762,True
DCLRE1B,True,True,True,0.158267385189289,True
MYL12B,True,True,True,0.1311760089858792,True
FOXO3,True,True,True,0.08998064303390467,True
ARMC2,True,True,True,0.16378447226016762,True
RPN2,True,True,True,0.06536775124687534,True
TGIF2,True,True,True,0.11333925504095473,True
CASQ2,True,True,True,0.8684215229061214,True
PKD2,True,True,True,0.18745223914892906,True
ABCG2,True,True,True,0.29092430127040103,True
SPP1,True,True,True,0.9670156049760479,True
STBD1,True,True,True,0.36054103680082894,True
CCNI,True,True,True,0.07349123515050995,True
RARRES1,True,True,True,1.0937712828213255,True
MFSD1,True,True,True,0.12641701189655036,True
RAB3GAP2,True,True,True,0.02016074255195415,True
EEF2KMT,True,True,True,0.13022111480634896,True
PPL,True,True,True,1.024674943739732,True
UBN1,True,True,True,0.07826569059824386,True
KLF12,True,True,True,0.2372715332590589,True
UCHL3,True,True,True,0.20787906723266483,True
PCDH17,True,True,True,0.6099543587706373,True
HS1BP3,True,True,True,0.08941138652444178,True
LDAH,True,True,True,0.1887398134949695,True
WDR35,True,True,True,0.08218940620765174,True
CCND2,True,True,True,0.49270635941989965,True
ELL2,True,True,True,0.2471282269701497,True
DNAH7,True,True,True,0.7242148505491224,True
CYP20A1,True,True,True,0.07958618778666672,True
NDUFB3,True,True,True,0.16323673017572235,True
GTF3C3,True,True,True,0.026643381542174938,True
SATB2,True,True,True,0.34883235388032907,True
UBE2B,True,True,True,0.06243837285163139,True
TRPM6,True,True,True,0.6110643879650718,True
GDA,True,True,True,2.6961411530411743,True
KLF9,True,True,True,0.168237152785598,True
TJP2,True,True,True,0.2474444636769277,True
ITGB1BP1,True,True,True,0.09986681824152444,True
CPSF3,True,True,True,0.09786164972874944,True
PIGZ,True,True,True,0.23918962546830422,True
SENP5,True,True,True,0.0834271711533292,True
CCDC92,True,True,True,0.16809058479639089,True
C1orf198,True,True,True,0.04546367536183786,True
HEATR1,True,True,True,0.04552999462824339,True
PTBP3,True,True,True,0.1444855266195207,True
RAD23B,True,True,True,0.06117535147215598,True
FKBP15,True,True,True,0.06011611501701177,True
CTNNAL1,True,True,True,0.41259911659180293,True
ABITRAM,True,True,True,0.08706539706966772,True
WDR34,True,True,True,0.1906327786910899,True
SET,True,True,True,0.0533689882253134,True
PTPA,True,True,True,0.08087064786431541,True
GLE1,True,True,True,0.10854365666029527,True
RAB14,True,True,True,0.05114741171844514,True
CNTRL,True,True,True,0.08140356846937218,True
TRIM32,True,True,True,0.09222421832126788,True
FBXW2,True,True,True,0.030576637562456595,True
PHF19,True,True,True,0.11515390109187196,True
NEK6,True,True,True,0.5590754377052639,True
BSPRY,True,True,True,0.9355499602578605,True
PPP6C,True,True,True,0.06330628928710896,True
NDUFA8,True,True,True,0.1792432784466834,True
HDHD3,True,True,True,0.2232591344558223,True
RBM18,True,True,True,0.07690307572707385,True
SLC46A2,True,True,True,1.3699249633709543,True
HSDL2,True,True,True,0.1610855368405628,True
MAPKAP1,True,True,True,0.040547240758562336,True
NR4A3,True,True,True,0.5796961923530953,True
INVS,True,True,True,0.03680462643694198,True
GALNT12,True,True,True,0.8093824319478268,True
DENND1A,True,True,True,0.06656560160243684,True
ALG2,True,True,True,0.09864331114295795,True
CSF3R,True,True,True,0.40842184242025,True
KDSR,True,True,True,0.08313176673474325,True
VPS4B,True,True,True,0.3055179278256073,True
ONECUT2,True,True,True,0.7075179812677755,True
C19orf25,True,True,True,0.10246736923510343,True
ZBTB45,True,True,True,0.04180555200309848,True
YLPM1,True,True,True,0.09754871201188373,True
DCAF4,True,True,True,0.21791422075808872,True
FCF1,True,True,True,0.08966973480499633,True
PGF,True,True,True,0.1908992004087564,True
IFI27L2,True,True,True,0.1829377287479593,True
BBOF1,True,True,True,0.17748426227738995,True
NEK9,True,True,True,0.08391057279367545,True
ACYP1,True,True,True,0.040431250045684215,True
IFT43,True,True,True,0.11436575064428678,True
NPC2,True,True,True,0.13877488001443736,True
DNAL1,True,True,True,0.1712281518116102,True
IRF2BPL,True,True,True,0.11339011403179208,True
ACOT2,True,True,True,0.22110371807145873,True
LTBP2,True,True,True,0.264964780842752,True
AREL1,True,True,True,0.08434726756465506,True
MLH3,True,True,True,0.08314944064504232,True
TTLL5,True,True,True,0.07570826128943868,True
FLVCR2,True,True,True,0.52393500208808,True
ABCD4,True,True,True,0.07267294421492473,True
DLST,True,True,True,0.08238897564644264,True
PPP4R4,True,True,True,0.6793851882179013,True
TGFB3,True,True,True,0.4582361712691832,True
ZC2HC1C,True,True,True,0.4930584610360865,True
SLIRP,True,True,True,0.08649234336138455,True
RBM25,True,True,True,0.07450079906132,True
ALDH6A1,True,True,True,0.19957797015176423,True
GPR68,True,True,True,0.5547619659593052,True
EIF2B2,True,True,True,0.04685057138636909,True
NRDE2,True,True,True,0.13068325346328102,True
COQ6,True,True,True,0.10439040093848903,True
ZNF410,True,True,True,0.11575975780367008,True
RHOQ,True,True,True,0.17993137855988645,True
GPR75,True,True,True,0.3793458596508407,True
SUPT7L,True,True,True,0.0364672108540814,True
KLHL29,True,True,True,0.39613613539674936,True
DNMT3A,True,True,True,0.12700039130271323,True
TMEM214,True,True,True,0.11267721150536959,True
ATAD2B,True,True,True,0.14926214563458023,True
FKBP1B,True,True,True,0.20361878011741869,True
ATL2,True,True,True,0.10890554545434704,True
YPEL5,True,True,True,0.13329421936058133,True
FAM98A,True,True,True,0.0758508307657975,True
YIPF4,True,True,True,0.10763174084580268,True
AFTPH,True,True,True,0.1053667628055991,True
LGALSL,True,True,True,0.6553785998724366,True
CNRIP1,True,True,True,0.3567019136143196,True
BCL11A,True,True,True,0.34700197103985203,True
CRIPT,True,True,True,0.09363265571478412,True
EPCAM,True,True,True,1.075593463649238,True
SLC17A5,True,True,True,0.23831789967280995,True
OGFRL1,True,True,True,0.2733274505512438,True
SLF2,True,True,True,0.0484228353504749,True
IDE,True,True,True,0.33397969249526477,True
IFIT3,True,True,True,0.44076521860888956,True
IFIT2,True,True,True,0.39328740258619477,True
GPAM,True,True,True,0.21576682885805798,True
CUTC,True,True,True,0.20251742178736437,True
PPP1R3C,True,True,True,0.7763231693254979,True
PYROXD2,True,True,True,0.6614772439259692,True
CNNM1,True,True,True,0.7270828492250261,True
MXI1,True,True,True,0.22539164879929552,True
SMNDC1,True,True,True,0.03210343262864333,True
C10orf88,True,True,True,0.06974832706334405,True
HELLS,True,True,True,0.23127167288481446,True
TCTN3,True,True,True,0.09728124993772556,True
FAM45A,True,True,True,0.13123623939644272,True
AVPI1,True,True,True,0.33445791458345764,True
WDR11,True,True,True,0.06142875862134906,True
ARMH3,True,True,True,0.12199788752338524,True
KCNIP2,True,True,True,0.6271050831619537,True
CFAP58,True,True,True,0.2803977438239441,True
GOT1,True,True,True,0.3311560745581609,True
GNA13,True,True,True,0.04763469733475891,True
KANSL1,True,True,True,0.05523352823955149,True
HOXB3,True,True,True,0.7710009846361009,True
DUSP1,True,True,True,0.38630030888833333,True
PANK3,True,True,True,0.12325054629415189,True
MSX2,True,True,True,1.3965783029753234,True
TEK,True,True,True,0.3136750186597967,True
RCL1,True,True,True,0.05497645926464758,True
CAAP1,True,True,True,0.13548693372333487,True
MOB3B,True,True,True,0.20491905761417858,True
CD274,True,True,True,0.209194725239451,True
NUP43,True,True,True,0.02853353573337524,True
MTHFD1L,True,True,True,0.2199117824184281,True
LRP11,True,True,True,0.114640467691494,True
CCDC170,True,True,True,0.43286009457677244,True
PCMT1,True,True,True,0.029293933310443,True
PLEKHG1,True,True,True,0.3690044919177837,True
MYCT1,True,True,True,0.3438303861717693,True
CXorf21,True,True,True,0.41741155159044874,True
CYSTM1,True,True,True,0.2946898766129369,True
WDR55,True,True,True,0.040608435823933926,True
ARAP3,True,True,True,0.263864570927005,True
PCDHB8,True,True,True,0.6211737805989026,True
PCDHB10,True,True,True,0.24043957325465903,True
PCDHB14,True,True,True,0.4505952833022778,True
PCDHB12,True,True,True,0.4823310270799175,True
TNN,True,True,True,0.5498295455467149,True
MRPS14,True,True,True,0.06842847865478037,True
CENPL,True,True,True,0.06796708419949123,True
TNFSF18,True,True,True,0.8006532837628874,True
SEC16B,True,True,True,0.38685307131545243,True
GORAB,True,True,True,0.08089542836660407,True
ACAT2,True,True,True,0.2834925047448587,True
TCP1,True,True,True,0.0761265205091528,True
SNX19,True,True,True,0.06643425097104126,True
KCNJ5,True,True,True,0.5392483061585418,True
MSANTD2,True,True,True,0.1566821240690963,True
TP53AIP1,True,True,True,0.6041876209857918,True
PDZD11,True,True,True,0.11524160128141749,True
SLC10A7,True,True,True,0.053579038863661034,True
NUDCD1,True,True,True,0.1061114083772865,True
ENY2,True,True,True,0.0636305998213616,True
MASTL,True,True,True,0.06487687281760224,True
KIAA1217,True,True,True,0.14347780066809132,True
PLXDC2,True,True,True,0.3549140896961525,True
EPC1,True,True,True,0.07822860951646626,True
CCDC77,True,True,True,0.0424285089582096,True
TAF12,True,True,True,0.04639652230702589,True
ENOX1,True,True,True,0.510580583227571,True
TNFSF11,True,True,True,0.487741904248513,True
MTRF1,True,True,True,0.08700803502432716,True
DNAJC15,True,True,True,0.12714043405325906,True
PROSER1,True,True,True,0.06989412833549698,True
UFM1,True,True,True,0.06360980212667149,True
WBP4,True,True,True,0.11473118523750937,True
ELF1,True,True,True,0.11002210126005982,True
SMAD9,True,True,True,0.5602482677831048,True
HSPH1,True,True,True,0.17666820497178562,True
KBTBD7,True,True,True,0.038501397148522985,True
ALG5,True,True,True,0.17143851207734498,True
EXOSC8,True,True,True,0.046241980438072136,True
ETF1,True,True,True,0.10767652800458116,True
TGFBI,True,True,True,0.5989675099465269,True
FAM53C,True,True,True,0.053711338378659004,True
SIL1,True,True,True,0.1710847376913486,True
PAIP2,True,True,True,0.05402175155123476,True
MYOT,True,True,True,1.3820007969803183,True
KDM3B,True,True,True,0.0468148387442902,True
EGR1,True,True,True,0.39479335783631675,True
SERP1,True,True,True,0.13044026282530236,True
PLS1,True,True,True,0.9748562575356982,True
ZFP30,True,True,True,0.09420238364535002,True
NR2C1,True,True,True,0.08756700678388249,True
UTP20,True,True,True,0.03357790002167925,True
TMPO,True,True,True,0.11648195896766898,True
ARL1,True,True,True,0.05816053820209952,True
GLT8D2,True,True,True,0.638449754245379,True
MTERF2,True,True,True,0.19044270969691737,True
SOCS2,True,True,True,0.1596977570297182,True
NFYB,True,True,True,0.04815921577293637,True
WASHC3,True,True,True,0.05202922741645041,True
APAF1,True,True,True,0.07033866860250737,True
DUSP4,True,True,True,0.43429494203816693,True
CLU,True,True,True,0.2978973288540985,True
TNFRSF10B,True,True,True,0.16020546221969864,True
SORBS3,True,True,True,0.15052203975249095,True
PTK2B,True,True,True,0.11658102470244205,True
PPP3CC,True,True,True,0.11114464209823756,True
PDLIM2,True,True,True,0.2466888635973436,True
EPHX2,True,True,True,0.3264024249935451,True
RNF170,True,True,True,0.10779489911319108,True
UBIAD1,True,True,True,0.05199362234643544,True
TARDBP,True,True,True,0.026923577735609588,True
TNFRSF8,True,True,True,0.4472461464568651,True
ZNF706,True,True,True,0.13632032747808318,True
LYPLA1,True,True,True,0.13432639664783633,True
CRISPLD1,True,True,True,0.6988142818717177,True
COPS5,True,True,True,0.034674082072765164,True
RDH10,True,True,True,0.2762810615283597,True
AKAP1,True,True,True,0.07335423629450938,True
COIL,True,True,True,0.04486558861753762,True
TRIM25,True,True,True,0.07850413396691994,True
SCPEP1,True,True,True,0.22643962226992675,True
SPOP,True,True,True,0.08417705434824528,True
TBX2,True,True,True,0.28548070028162786,True
SLC35B1,True,True,True,0.06356257355506584,True
FAM117A,True,True,True,0.10955482880810762,True
NCAPH,True,True,True,0.34682884435488254,True
TMEM131L,True,True,True,0.13914595625514495,True
MND1,True,True,True,0.1348908994449072,True
TRIM6,True,True,True,0.4127010795379591,True
TENT4B,True,True,True,0.089720702660571,True
ADCY7,True,True,True,0.21122584174490655,True
CEP89,True,True,True,0.02878697806537521,True
TSHZ3,True,True,True,0.4390258456829929,True
ECHDC2,True,True,True,0.28075691748851556,True
PLBD1,True,True,True,0.607353487447402,True
PYROXD1,True,True,True,0.07494899461995064,True
KCNJ8,True,True,True,0.5351787521757865,True
BCL2L14,True,True,True,0.504874477507996,True
PSPC1,True,True,True,0.07351224191288533,True
ZNF549,True,True,True,0.1863969126997028,True
A1BG,True,True,True,0.30531809048072633,True
ZSCAN18,True,True,True,0.29205240708497177,True
ZNF211,True,True,True,0.10901892259077946,True
PDZRN3,True,True,True,0.25218384086192974,True
RNF2,True,True,True,0.05559323203494613,True
TRMT1L,True,True,True,0.05333670596538022,True
SEC22A,True,True,True,0.03913941206853105,True
CSTA,True,True,True,1.6544153403526978,True
POPDC2,True,True,True,0.6100497723130077,True
B4GALT4,True,True,True,0.17435912664970632,True
NAA50,True,True,True,0.10612133464123595,True
CD80,True,True,True,0.4413914562037986,True
KIF18A,True,True,True,0.30568389572654137,True
DESI2,True,True,True,0.08650826502513863,True
MAPK8IP1,True,True,True,0.5348391581500029,True
CRY2,True,True,True,0.14532436835830778,True
PEX16,True,True,True,0.0710710890425455,True
DEPDC7,True,True,True,0.2817153033407846,True
CAT,True,True,True,0.20734358279832918,True
PILRB,True,True,True,0.1398399671588225,True
ZMYM2,True,True,True,0.0671595473035705,True
GJB6,True,True,True,1.5812975541350216,True
GJA3,True,True,True,0.7790838300312862,True
TBC1D15,True,True,True,0.1629804738803788,True
ADGRB2,True,True,True,0.3729303440510966,True
ZCCHC17,True,True,True,0.09874318945986976,True
FABP3,True,True,True,1.18470344432456,True
KHDRBS1,True,True,True,0.02982874441137916,True
TMEM39B,True,True,True,0.05906487672880816,True
CCRL2,True,True,True,0.17903520013681465,True
CCR2,True,True,True,0.33688076112391924,True
POLR3GL,True,True,True,0.09670722408926581,True
TNFSF10,True,True,True,0.26093344465562845,True
ZNF639,True,True,True,0.041902348719753534,True
PIK3CA,True,True,True,0.08171874490681004,True
PDS5A,True,False,True,0.03744180954949079,False
TMEM156,True,True,True,0.4688454113265681,True
LIAS,True,True,True,0.04471900863325765,True
CPXM2,True,True,True,0.3121345968610519,True
TMEM54,True,True,True,0.3152668219134898,True
ZSCAN20,True,True,True,0.13349761513701816,True
CSMD2,True,True,True,0.9798552431017128,True
LRIF1,True,True,True,0.2401486229009895,True
CLCC1,True,True,True,0.05965846619193706,True
GPSM2,True,True,True,0.37715040001877076,True
GTDC1,True,True,True,0.13039092634083563,True
CXCR4,True,True,True,0.37184553043229984,True
ZRANB3,True,True,True,0.0842579518339818,True
ACVR2A,True,True,True,0.12423562703636412,True
POLK,True,True,True,0.0840738604085345,True
SV2C,True,True,True,0.3614837716563081,True
FLT3,True,True,True,0.27062132705596925,True
RPL21,True,True,True,0.12282571932882821,True
MTIF3,True,True,True,0.14242992494071752,True
GTF3A,True,True,True,0.11331001343816435,True
RASL11A,True,True,True,0.2503803296656361,True
UBL3,True,True,True,0.15449123451932092,True
FYTTD1,True,True,True,0.1449048601725044,True
MTERF4,True,True,True,0.03590168746712797,True
SASH3,True,True,True,0.3205258028085663,True
OCRL,True,True,True,0.06916488159297564,True
MRPS2,True,True,True,0.0659237594401253,True
FMOD,True,True,True,0.6435962805487632,True
MYOG,True,True,True,1.1654035546125334,True
LAX1,True,True,True,0.2947433181008309,True
KIAA1191,True,True,True,0.10232885902891593,True
COPA,True,True,True,0.04645165999958484,True
CD244,True,True,True,0.4358273093261046,True
LY9,True,True,True,0.303415644105752,True
RBBP6,True,True,True,0.11888849881606171,True
ZC3H7A,True,True,True,0.06352184935243338,True
SERAC1,True,True,True,0.13009218582672613,True
ANXA11,True,True,True,0.20870882065602406,True
LDB3,True,True,True,1.178808604892274,True
SHLD2,True,True,True,0.05315042657590678,True
PRXL2A,True,True,True,0.34718230452431004,True
ZNF205,True,True,True,0.041091001370353784,True
NAA60,True,True,True,0.06394793974261176,True
RPL5,True,True,True,0.1392617702286318,True
ODF2L,True,True,True,0.06941042606893487,True
PTGFR,True,True,True,0.49787790475184607,True
TRMT13,True,True,True,0.03464607580325303,True
LRRC39,True,True,True,0.9023728199131544,True
RWDD3,True,True,True,0.0898533153248605,True
ZNF644,True,True,True,0.0285042834941999,True
CCDC18,True,True,True,0.0688107225332207,True
RPAP2,True,True,True,0.061425287458745946,True
PQLC1,True,True,True,0.10932333634298534,True
BBS9,True,True,True,0.04295986020730452,True
PMS2,True,True,True,0.0805839470921114,True
ZMIZ2,True,True,True,0.059016727405985694,True
SEPT7,True,True,True,0.06736589759483093,True
EEPD1,True,True,True,0.15870575577794407,True
KLHL7,True,True,True,0.08801856992615714,True
HERPUD2,True,True,True,0.07596245095752636,True
CBX3,True,True,True,0.05098563120387039,True
HNRNPA2B1,True,True,True,0.053645290904694096,True
WIPF3,True,True,True,0.6543097166091629,True
FAM126A,True,True,True,0.13303682711461473,True
INHBA,True,True,True,0.8614468928678818,True
FKBP9,True,True,True,0.1710013588632155,True
NT5C3A,True,True,True,0.3442853366164293,True
ARL4A,True,True,True,0.2823452757366178,True
CCZ1,True,True,True,0.04926974192650501,True
POLM,True,True,True,0.0628731345804557,True
RAMP3,True,True,True,0.3564738885770968,True
MRM2,True,True,True,0.06172183105132795,True
TWIST1,True,True,True,0.47692354074678883,True
SMU1,True,True,True,0.12996028495547154,True
GLIPR2,True,True,True,0.4441958105754179,True
SLC25A51,True,True,True,0.08765676950163556,True
CLTA,True,True,True,0.11787820615018735,True
RECK,True,True,True,0.3866470504217096,True
ACO1,True,True,True,0.2068072943136962,True
PHF24,True,True,True,0.7035941777532428,True
DCAF10,True,True,True,0.0789612890569529,True
CNTFR,True,True,True,1.051525061842523,True
KIAA1549,True,True,True,0.5969158807320583,True
TRIM24,True,True,True,0.10701745181408036,True
CYREN,True,True,True,0.09213405471053437,True
CALD1,True,True,True,0.3728464346118061,True
NUDT10,True,True,True,0.5402541678531103,True
PLAU,True,True,True,0.3772483928515173,True
SRGN,True,True,True,0.2766252719224406,True
CHST3,True,True,True,0.17193777310679545,True
BICC1,True,True,True,0.432817080564369,True
CISD1,True,True,True,0.11409623223029142,True
EGR2,True,True,True,0.7182777074561125,True
ECD,True,True,True,0.04512316556450677,True
P4HA1,True,True,True,0.3254662109769592,True
SLC25A16,True,True,True,0.15383319715263385,True
ZWINT,True,True,True,0.1601240394027033,True
VPS26A,True,True,True,0.06947716628942535,True
RBM19,True,True,True,0.16959831617601062,True
CIT,True,True,True,0.20330797984984036,True
IFT81,True,True,True,0.13493078944820364,True
ACADS,True,True,True,0.22654304906477993,True
HVCN1,True,True,True,0.2596584988689159,True
DDX54,True,True,True,0.04724196912114485,True
MED13L,True,True,True,0.08570809918165682,True
CDKN2C,True,True,True,0.18691026200123312,True
RNF11,True,True,True,0.16630636673049626,True
RASSF8,True,True,True,0.2722330522013023,True
BHLHE41,True,True,True,0.3550632081815411,True
SSPN,True,True,True,0.27697536337494677,True
ITPR2,True,True,True,0.13904068632043565,True
CCDC91,True,True,True,0.0647410929162903,True
WWP1,True,True,True,0.0746404971703217,True
