gene,in_library
LRRC24,False
LRRC25,False
LRRC27,False
LRRC28,False
LRRC29,False
LRRC3,False
LRRC32,False
LRRC34,False
LRRC37A,False
LRRC37A17P,False
LRRC37A2,False
LRRC37A3,False
LRRC37A4P,False
LRRC37A6P,False
LRRC37A7P,False
LRRC37B,False
LRRC37BP1,False
LRRC38,False
LRRC39,False
LRRC4,False
LRRC40,False
LRRC41,False
LRRC42,False
LRRC45,False
LRRC47,False
LRRC49,False
LRRC55,False
LRRC56,False
LRRC57,False
LRRC58,False
LRRC59,False
LRRC6,False
LRRC61,False
LRRC69,False
LRRC7,False
LRRC70,False
LRRC75A,False
LRRC75B,False
LRRC8A,False
LRRC8B,False
LRRC8C,True
LRRC8C-DT,False
LRRC8D,False
LRRC8E,False
LRRCC1,False
LRRFIP1,False
LRRFIP1P1,False
LRRFIP2,False
LRRIQ1,False
LRRIQ3,False
LRRK1,False
LRRK2,False
LRRN1,False
LRRN2,False
LRRN3,False
LRRN4CL,False
LRSAM1,False
LRTOMT,False
LRWD1,False
LSAMP,False
LSG1,False
LSM1,True
LSM10,False
LSM11,False
LSM12,False
LSM14A,False
LSM14B,False
LSM2,True
LSM3,False
LSM4,True
LSM5,False
LSM6,False
LSM7,True
LSM8,False
LSMEM1,False
LSP1,True
LSP1P4,False
LSR,True
LSS,True
LST1,False
LTA4H,True
LTB,True
LTB4R,False
LTB4R2,False
LTBP1,True
LTBP2,True
LTBP3,False
LTBP4,False
LTC4S,True
LTF,True
LTK,False
LTN1,False
LTO1,False
LTV1,False
LUARIS,False
LUC7L,False
LUC7L2,False
LUC7L3,True
LUCAT1,False
LUM,True
LURAP1,False
LURAP1L,False
LUZP1,False
LUZP2,False
LUZP6,False
LVRN,False
LXN,True
LY6D,False
LY6E,True
LY6E-DT,False
LY6G5B,False
LY6G6C,False
LY6K,False
LY75,True
LY75-CD302,False
LY86,True
LY9,False
LY96,True
LYAR,True
LYL1,False
LYN,True
LYNX1,False
LYNX1-SLURP2,False
LYPD1,False
LYPD2,False
LYPD3,True
LYPD5,False
LYPD6,False
LYPD6B,False
LYPLA1,False
LYPLA2,False
LYPLAL1,False
LYRM1,False
LYRM2,False
LYRM4,False
LYRM7,False
LYRM9,False
LYSMD1,False
LYSMD2,True
LYSMD3,False
LYSMD4,False
LYST,False
LYVE1,False
LYZ,False
LZIC,False
LZTFL1,False
LZTR1,False
LZTS1,False
LZTS2,False
LZTS3,False
M6PR,True
MAATS1,False
MAB21L1,False
MAB21L3,False
MAB21L4,False
MACC1,False
MACF1,False
MACO1,False
MACROD1,False
MACROD2,False
MAD1L1,False
MAD2L1,True
MAD2L1BP,False
MAD2L2,False
MADD,True
MAEA,False
MAF,True
MAF1,False
MAFB,True
MAFF,True
MAFG,False
MAFG-DT,False
MAFK,False
MAFTRR,False
MAGED1,False
MAGED2,False
MAGED4,False
MAGED4B,False
MAGEE1,True
MAGEF1,False
MAGEH1,False
MAGI1,False
MAGI1-IT1,False
MAGI2,True
MAGI2-AS3,False
MAGI3,False
MAGIX,True
MAGOH,False
MAGOHB,False
MAGT1,False
MAIP1,False
MAK16,False
MAL,True
MAL2,True
MALAT1,False
MALINC1,False
MALL,True
MALSU1,False
MALT1,False
MAMDC2,False
MAMDC2-AS1,False
MAMDC4,False
MAML1,True
MAML2,True
MAML3,False
MAMLD1,False
MAMSTR,False
MAN1A1,True
MAN1A2,False
MAN1B1,False
MAN1B1-DT,False
MAN1C1,False
MAN2A1,False
MAN2A2,False
MAN2B1,False
MAN2B2,False
MAN2C1,False
MANBA,False
MANBAL,False
MANCR,False
MANEA,False
MANEA-DT,False
MANEAL,False
MANF,False
MANSC1,False
MAOA,True
MAOB,True
MAP10,False
MAP11,False
MAP1A,False
MAP1B,True
MAP1LC3A,False
MAP1LC3B,False
MAP1LC3B2,False
MAP1S,True
MAP2,False
MAP2K1,False
MAP2K2,False
MAP2K3,True
MAP2K4,False
MAP2K5,True
MAP2K6,True
MAP2K7,False
MAP3K1,True
MAP3K10,False
MAP3K11,True
MAP3K12,False
MAP3K13,False
MAP3K14,False
MAP3K14-AS1,False
MAP3K2,False
MAP3K2-DT,False
MAP3K20,True
MAP3K21,False
MAP3K3,False
MAP3K4,False
MAP3K5,False
MAP3K6,True
MAP3K7,True
MAP3K7CL,False
MAP3K8,True
MAP3K9,False
MAP4,False
MAP4K1,True
MAP4K2,True
MAP4K3,True
MAP4K3-DT,False
MAP4K4,False
MAP4K5,False
MAP6,True
MAP6D1,False
MAP7,True
MAP7D1,False
MAP7D2,False
MAP7D3,False
MAP9,False
MAPK1,True
MAPK10,True
MAPK11,True
MAPK12,True
MAPK13,True
MAPK14,True
MAPK15,False
MAPK1IP1L,False
MAPK3,False
MAPK4,False
MAPK7,False
MAPK8,True
MAPK8IP1,False
MAPK8IP2,True
MAPK8IP3,False
MAPK9,True
MAPKAP1,True
MAPKAPK2,True
MAPKAPK3,True
MAPKAPK5,False
MAPKAPK5-AS1,False
MAPKBP1,False
MAPRE1,True
MAPRE2,False
MAPRE3,True
MAPT,True
MARC1,False
MARC2,False
MARCH1,False
MARCH2,False
MARCH3,False
MARCH5,False
MARCH6,False
MARCH7,False
MARCH8,False
MARCH9,False
MARCKS,True
MARCKSL1,False
MARCO,True
MARF1,False
MARK1,False
MARK2,True
MARK3,True
MARK4,True
MARS,False
MARS2,False
MARVELD1,False
MARVELD2,False
MARVELD3,False
MASP1,False
MAST2,True
MAST3,True
MAST4,True
MAST4-AS1,False
MASTL,False
MAT1A,False
MAT2A,False
MAT2B,False
MATK,False
MATN1-AS1,False
MATN2,True
MATN3,True
MATR3,False
MAU2,False
MAVS,False
MAX,False
MAZ,False
MB,True
MB21D2,False
MBD1,False
MBD2,False
MBD3,False
MBD4,False
MBD5,False
MBD6,False
MBIP,False
MBLAC1,False
MBLAC2,False
MBNL1,False
MBNL1-AS1,False
MBNL2,False
MBNL3,False
MBOAT1,False
MBOAT2,True
MBOAT7,False
MBP,True
MBTD1,False
MBTPS1,False
MBTPS2,False
MC1R,False
MCAT,False
MCC,False
MCCC1,True
MCCC2,True
MCEE,True
MCF2L,False
MCF2L2,False
MCFD2,False
MCL1,True
MCM10,False
MCM2,True
MCM3,True
MCM3AP,False
MCM3AP-AS1,False
MCM4,True
MCM5,True
MCM6,True
MCM7,True
MCM8,False
MCM9,False
MCMBP,False
MCMDC2,False
MCOLN1,False
MCOLN2,False
MCOLN3,False
MCPH1,False
MCPH1-AS1,False
MCRIP1,False
MCRIP2,False
MCRS1,False
MCTP1,False
MCTP2,False
MCTS1,False
MCTS2P,False
MCU,False
MCUB,False
MCUR1,False
MDC1,False
MDFI,False
MDFIC,False
MDGA1,True
MDH1,True
MDH1B,False
MDH2,True
MDK,True
MDM1,False
MDM2,True
MDM4,False
MDN1,False
MDP1,False
ME1,True
ME2,True
ME3,False
MEA1,False
MEAF6,False
MEAK7,False
MECOM,False
MECP2,False
MECR,False
MED1,False
MED10,False
MED11,False
MED12,False
MED12L,False
MED13,False
MED13L,True
MED14,False
MED15,False
MED16,False
MED17,False
MED18,False
MED19,False
MED20,False
MED21,False
MED22,False
MED23,False
MED24,True
MED25,False
MED26,False
MED27,False
MED28,False
MED29,False
MED30,False
MED31,False
MED4,False
MED6,False
MED7,False
MED8,False
MED9,False
MEDAG,False
MEF2A,True
MEF2B,False
MEF2C,True
MEF2C-AS1,False
MEF2D,True
MEFV,True
MEG3,False
MEG8,False
MEGF10,False
MEGF6,False
MEGF8,False
MEGF9,False
MEI1,False
MEIS1,True
MEIS2,True
MEIS3,False
MEIS3P1,False
MEIS3P2,False
MELK,True
MELTF,False
MEMO1,False
MEMO1P1,False
MEN1,False
MEOX1,False
MEOX2,False
MEPCE,False
MERTK,True
MESD,False
MEST,True
MET,True
METAP1,True
METAP1D,False
METAP2,False
METRN,False
METRNL,False
METTL1,False
METTL14,False
METTL15,False
METTL16,False
METTL17,False
METTL18,False
METTL21A,False
METTL22,False
METTL23,False
METTL24,False
METTL25,False
METTL26,False
METTL27,False
METTL2A,False
METTL2B,False
METTL3,True
METTL4,False
METTL5,False
METTL6,False
METTL7A,False
METTL8,False
METTL9,False
MEX3A,False
MEX3B,False
MEX3C,False
MEX3D,False
MFAP1,False
MFAP2,False
MFAP3,False
MFAP3L,False
MFAP4,False
MFAP5,True
MFF,False
MFGE8,False
MFHAS1,True
MFN1,False
MFN2,True
MFNG,False
MFSD1,False
MFSD10,False
MFSD11,False
MFSD12,False
MFSD13A,False
MFSD14A,False
MFSD14B,False
MFSD14C,False
MFSD2A,False
MFSD3,False
MFSD4A,False
MFSD4B,False
MFSD5,False
MFSD6,True
MFSD6L,False
MFSD8,False
MFSD9,False
MGA,False
MGAM,False
MGAT1,True
MGAT2,False
MGAT3,False
MGAT4A,False
MGAT4B,False
MGAT5,False
MGLL,True
MGME1,False
MGMT,True
MGP,True
MGRN1,False
MGST1,True
MGST2,False
MGST3,True
MHENCR,False
MIA2,False
MIA3,False
MIAT,False
MIATNB,False
MIB1,False
MIB2,False
MICA,False
MICAL1,False
MICAL2,False
MICAL3,False
MICALL1,False
MICALL2,False
MICB,True
MICOS10,False
MICOS13,False
MICU1,False
MICU2,False
MICU3,False
MID1,True
MID1IP1,True
MID2,False
MIDN,False
MIEF1,False
MIEF2,False
MIEN1,False
MIER1,False
MIER2,False
MIER3,False
MIF,True
MIF-AS1,False
MIF4GD,False
MIGA1,False
MIGA2,True
MIIP,False
MILR1,False
MINAR1,False
MINCR,False
MINDY1,True
MINDY2,False
MINDY3,False
MINDY4,False
MINK1,False
MINPP1,True
MIOS,True
MIPEP,False
MIPOL1,False
MIR100HG,False
MIR1248,False
MIR133A1HG,False
MIR155HG,False
MIR17HG,False
MIR181A1HG,False
MIR1915HG,False
MIR193BHG,False
MIR200CHG,False
MIR205HG,False
MIR210HG,False
MIR222HG,False
MIR22HG,False
MIR29B2CHG,False
MIR3142HG,False
MIR31HG,False
MIR34AHG,False
MIR3936HG,False
MIR4435-2HG,False
MIR4453HG,False
MIR4458HG,False
MIR4697HG,False
MIR497HG,False
MIR503HG,False
MIR600HG,False
MIR646HG,False
MIR663AHG,False
MIR762HG,False
MIR9-3HG,False
MIR924HG,False
MIR99AHG,False
MIRLET7BHG,False
MIS12,False
MIS18A,False
MIS18BP1,False
MISP,False
MISP3,False
MITD1,False
MITF,False
MKI67,True
MKKS,False
MKLN1,False
MKLN1-AS,False
MKNK1,True
MKNK2,True
MKRN1,True
MKRN2,False
MKRN2OS,False
MKRN3,False
MKRN5P,False
MKS1,False
MKX,False
MLC1,False
MLEC,False
MLF1,True
MLF2,False
MLH1,True
MLH3,False
MLIP,False
MLKL,False
MLLT1,False
MLLT10,True
MLLT11,True
MLLT3,False
MLLT6,False
MLPH,True
MLST8,False
MLX,False
MLXIP,False
MLXIPL,False
MLYCD,True
MMAA,False
MMAB,False
MMACHC,False
MMADHC,False
MMD,True
MME,False
MMGT1,False
MMP10,True
MMP11,True
MMP12,True
MMP14,True
MMP15,True
MMP16,True
MMP17,False
MMP19,False
MMP2,True
MMP23B,False
MMP24OS,False
MMP25,False
MMP25-AS1,False
MMP28,False
MMP3,True
MMP7,True
MMP9,True
MMRN1,False
MMRN2,False
MMS19,False
MMS22L,True
MMUT,False
MN1,False
MNAT1,True
MND1,False
MNDA,False
MNS1,False
MNT,False
MOAP1,False
MOB1A,False
MOB1B,False
MOB2,False
MOB3A,False
MOB3B,False
MOB3C,False
MOB4,False
MOCOS,True
MOCS1,False
MOCS2,True
MOCS3,False
MOGS,False
MOK,False
MON1A,False
MON1B,False
MON2,True
MORC2,False
MORC3,False
MORC4,False
MORF4L1,False
MORF4L1P1,False
MORF4L2,False
MORN1,False
MORN2,False
MORN3,False
MORN4,False
MOSMO,False
MOSPD1,True
MOSPD2,False
MOSPD3,False
MOV10,True
MOV10L1,False
MOXD1,False
MPC1,True
MPC2,True
MPDU1,False
MPDZ,False
MPEG1,False
MPG,True
MPHOSPH10,True
MPHOSPH6,False
MPHOSPH8,False
MPHOSPH9,False
MPI,True
MPIG6B,False
MPLKIP,False
MPND,False
MPP1,True
MPP2,True
MPP3,False
MPP5,True
MPP6,False
MPP7,False
MPPE1,False
MPPED2,True
MPRIP,False
MPST,False
MPV17,False
MPV17L,False
MPV17L2,False
MPZ,False
MPZL1,True
MPZL2,True
MPZL3,False
MR1,False
MRAP2,False
MRAS,True
MRC1,False
MRE11,True
MREG,True
MRFAP1,False
MRFAP1L1,False
MRGBP,False
MRGPRF,False
MRGPRX3,False
MRI1,False
MRM1,False
MRM2,False
MRM3,False
MRNIP,False
MRO,False
MROH1,False
MROH6,False
MROH7,False
MROH7-TTC4,False
MROH8,False
MRPL1,False
MRPL10,False
MRPL11,True
MRPL12,False
MRPL13,False
MRPL14,False
MRPL15,True
MRPL16,False
MRPL17,False
MRPL18,False
MRPL19,False
MRPL2,False
MRPL20,False
MRPL20-AS1,False
MRPL21,False
MRPL22,False
MRPL23,True
MRPL24,False
MRPL27,False
MRPL28,False
MRPL3,True
MRPL30,False
MRPL32,False
MRPL33,False
MRPL34,True
MRPL35,True
MRPL36,False
MRPL37,False
MRPL38,False
MRPL39,False
MRPL4,False
MRPL40,True
MRPL41,False
MRPL42,False
MRPL43,False
MRPL44,False
MRPL45,False
MRPL45P2,False
MRPL46,False
MRPL47,False
MRPL48,False
MRPL49,False
MRPL50,False
MRPL51,False
MRPL52,False
MRPL53,False
MRPL54,False
MRPL55,False
MRPL57,False
MRPL58,False
MRPL9,True
MRPS10,False
MRPS11,True
MRPS12,True
MRPS14,False
MRPS15,True
MRPS16,False
MRPS17,False
MRPS18A,False
MRPS18B,True
MRPS18C,False
MRPS2,False
MRPS21,False
MRPS22,True
MRPS23,False
MRPS24,False
MRPS25,False
MRPS26,False
MRPS27,False
MRPS28,False
MRPS30,True
MRPS30-DT,False
MRPS31,True
MRPS31P4,False
MRPS31P5,False
MRPS33,False
MRPS34,False
MRPS35,False
MRPS36,False
MRPS5,False
MRPS6,False
MRPS7,False
MRPS9,False
MRRF,False
MRS2,False
MRTFA,False
MRTFB,False
MRTO4,True
MRVI1,False
MS4A1,False
MS4A14,False
MS4A2,False
MS4A4A,False
MS4A4E,False
MS4A6A,False
MS4A7,False
MSANTD2,False
MSANTD3,False
MSANTD3-TMEFF1,False
MSANTD4,False
MSC,True
MSC-AS1,False
MSH2,True
MSH3,False
MSH5,True
MSH5-SAPCD1,False
MSH6,False
MSI1,False
MSI2,False
MSL1,False
MSL2,False
MSL3,False
MSL3P1,False
MSLN,False
MSMB,True
MSMO1,False
MSN,True
MSR1,True
MSRA,True
MSRB1,True
MSRB2,True
MSRB3,False
MSS51,False
MST1,True
MST1L,False
MST1P2,False
MST1R,False
MSTN,False
MSTO1,False
MSTO2P,False
MSX1,True
MSX2,False
MT-ATP6,False
MT-ATP8,False
MT-CO1,False
MT-CO2,False
MT-CO3,False
MT-CYB,False
MT-ND1,False
MT-ND2,False
MT-ND3,False
MT-ND4,False
MT-ND4L,False
MT-ND6,False
MT-RNR2,False
MT-TV,False
MT1E,True
MT1F,False
MT1G,False
MT1L,False
MT1M,False
MT1X,False
MT2A,True
MTA1,True
MTA2,False
MTA3,False
MTAP,False
MTATP6P1,False
MTBP,False
MTCH1,False
MTCH2,True
MTCL1,False
MTCO1P12,False
MTCP1,False
MTDH,False
MTERF1,False
MTERF2,False
MTERF3,False
MTERF4,False
MTF1,False
MTF2,True
MTFMT,False
MTFP1,False
MTFR1,False
MTFR1L,False
MTFR2,False
MTG1,False
MTG2,False
MTHFD1,True
MTHFD1L,False
MTHFD2,True
MTHFD2L,True
MTHFR,True
MTHFS,False
MTHFSD,False
MTIF2,True
MTIF3,False
MTLN,False
MTM1,False
MTMR1,False
MTMR10,True
MTMR11,False
MTMR12,False
MTMR14,False
MTMR2,False
MTMR3,False
MTMR4,False
MTMR6,False
MTMR8,False
MTMR9,False
MTMR9LP,False
MTND2P28,False
MTO1,False
MTOR,True
MTPAP,False
MTPN,False
MTR,False
MTREX,True
MTRF1,True
MTRF1L,False
MTRR,True
MTSS1,False
MTSS2,False
MTURN,False
MTUS1,False
MTUS2,False
MTX1,False
MTX2,True
MTX3,False
MUC1,True
MUC15,False
MUC16,False
MUC20,False
MUC20-OT1,False
MUC20P1,False
MUC21,False
MUC4,False
MUCL1,False
MUL1,False
MUS81,False
MUSK,False
MUSTN1,False
MUTYH,False
MVB12A,True
MVB12B,False
MVD,True
MVK,True
MVP,True
MX1,True
MX2,True
MXD1,True
MXD3,True
MXD4,True
MXI1,True
MXRA5,True
MXRA5Y,False
MXRA7,False
MXRA8,False
MYADM,False
MYADML2,False
MYB,True
MYBBP1A,True
MYBL1,True
MYBL2,True
MYBPC1,False
MYBPC2,False
MYBPH,True
MYC,True
MYCBP,False
MYCBP2,False
MYCL,False
MYCN,True
MYCT1,False
MYD88,True
MYDGF,False
MYEF2,False
MYEOV,False
MYF6,True
MYH1,True
MYH10,True
MYH11,True
MYH14,False
MYH15,False
MYH2,True
MYH3,True
MYH6,False
MYH7,True
MYH7B,False
MYH8,True
MYHAS,False
MYL1,True
MYL12A,True
MYL12B,True
MYL2,True
MYL3,True
MYL4,True
MYL5,False
MYL6,False
MYL6B,True
MYL9,True
MYLIP,False
MYLK,True
MYLK-AS1,False
MYLK2,False
MYLK3,False
MYLK4,False
MYLPF,True
MYNN,False
MYO10,False
MYO15B,False
MYO16,False
MYO18A,False
MYO18B,False
MYO19,False
MYO1B,False
MYO1C,True
MYO1D,False
MYO1E,True
MYO1F,False
MYO1G,False
MYO1H,False
MYO3A,False
MYO3B,False
MYO5A,False
MYO5B,False
MYO5C,False
MYO6,False
MYO7A,False
MYO9A,False
MYO9B,True
MYOC,False
MYOCD,False
MYOF,True
MYOG,True
MYOM1,True
MYOM2,True
MYOM3,False
MYORG,False
MYOSLID,False
MYOT,True
MYOZ1,True
MYOZ2,False
MYOZ3,False
MYPN,False
MYPOP,False
MYRF,False
MYRIP,False
MYSM1,False
MYZAP,False
MZB1,False
MZF1,False
MZF1-AS1,False
MZT1,False
MZT2A,False
MZT2B,False
N4BP2,False
N4BP2L1,False
N4BP2L2,False
N4BP2L2-IT2,False
N4BP3,False
N6AMT1,False
NAA10,False
NAA15,False
NAA16,False
NAA20,False
NAA25,False
NAA30,False
NAA35,False
NAA38,True
NAA40,False
NAA50,False
NAA60,False
NAA80,False
NAAA,False
NAALAD2,False
NAALADL1,False
NAALADL2,False
NAB1,False
NAB2,True
NABP1,True
NABP2,False
NACA,False
NACAD,False
NACC1,False
NACC2,False
NADK,False
NADK2,False
NADSYN1,True
NAE1,False
NAF1,False
NAGA,False
NAGK,True
NAGLU,False
NAGPA,False
NAGS,False
NAIF1,False
NAIP,False
NALCN,False
NAMPT,True
NAMPTP1,False
NANOS1,False
NANP,True
NANS,False
NAP1L1,True
NAP1L2,True
NAP1L3,False
NAP1L4,False
NAP1L4P1,False
NAP1L5,False
NAPA,True
NAPA-AS1,False
NAPB,False
NAPEPLD,False
NAPG,True
NAPRT,False
NAPSB,False
NARF,True
NARS,False
NARS2,False
NASP,True
NAT1,True
NAT10,False
NAT14,False
NAT9,False
NATD1,False
NAV1,False
NAV2,True
NAV3,False
NAXD,False
NAXE,False
NBAS,False
NBDY,False
NBEA,False
NBEAL1,False
NBEAL2,False
NBL1,True
NBN,True
NBPF1,False
NBPF10,False
NBPF11,False
NBPF12,False
NBPF14,False
NBPF15,False
NBPF19,False
NBPF20,False
NBPF25P,False
NBPF26,False
NBPF3,False
NBPF8,False
NBPF9,False
NBR1,False
NBR2,False
NCALD,False
NCAM1,True
NCAM2,False
NCAPD2,True
NCAPD3,False
NCAPG,False
NCAPG2,False
NCAPH,True
NCAPH2,True
NCBP1,True
NCBP2,True
NCBP2AS2,False
NCBP3,False
NCCRP1,False
NCDN,False
NCEH1,False
NCF1,False
NCF1B,False
NCF1C,False
NCF2,False
NCF4,True
NCK1,True
NCK1-DT,False
NCK2,True
NCKAP1,False
NCKAP1L,False
NCKAP5,False
NCKAP5L,False
NCKIPSD,False
NCL,True
NCLN,False
NCMAP,False
NCOA1,False
NCOA2,False
NCOA3,True
NCOA4,True
NCOA5,False
NCOA6,True
NCOA7,True
NCOR1,False
NCOR2,True
NCR3LG1,False
NCS1,True
NCSTN,True
NDC1,False
NDC80,True
NDE1,False
NDEL1,False
NDFIP1,False
NDFIP2,False
NDN,False
NDNF,False
NDOR1,False
NDRG1,True
NDRG2,True
NDRG3,False
NDRG4,False
NDST1,True
NDST2,True
NDUFA1,True
NDUFA11,False
NDUFA12,False
NDUFA13,False
NDUFA2,True
NDUFA3,True
NDUFA4,True
NDUFA4L2,False
NDUFA5,True
NDUFA6,True
NDUFA6-DT,False
NDUFA7,True
NDUFA8,True
NDUFA9,True
NDUFA9P1,False
NDUFAB1,True
NDUFAF1,False
NDUFAF2,False
NDUFAF3,False
NDUFAF4,True
NDUFAF5,False
NDUFAF6,False
NDUFAF7,False
NDUFAF8,False
NDUFB1,True
NDUFB10,False
NDUFB11,False
NDUFB2,True
NDUFB3,True
NDUFB5,True
NDUFB6,True
NDUFB7,True
NDUFB8,True
NDUFB9,False
NDUFC1,True
NDUFC2,True
NDUFC2-KCTD14,False
NDUFS1,True
NDUFS2,True
NDUFS3,True
NDUFS4,True
NDUFS5,False
NDUFS6,True
NDUFS7,True
NDUFS8,True
NDUFV1,True
NDUFV2,True
NDUFV2-AS1,False
NDUFV2P1,False
NDUFV3,True
NEAT1,False
NEB,False
NEBL,False
NECAB3,False
NECAP1,False
NECAP2,False
NECTIN1,True
NECTIN2,True
NECTIN3,True
NECTIN4,True
NEDD1,False
NEDD4,True
NEDD4L,True
NEDD8,False
NEDD9,True
NEFH,True
NEFL,False
NEFM,False
NEGR1,True
NEIL1,False
NEIL2,False
NEIL3,False
NEK1,False
NEK10,False
NEK11,False
NEK2,True
NEK3,False
NEK4,False
NEK6,False
NEK7,True
NEK9,False
NELFA,False
NELFB,True
NELFCD,True
NELFE,True
NELL1,False
NELL2,False
NEMF,False
NEMP1,False
NEMP2,False
NENF,False
NEO1,False
NEPRO,False
NES,False
NET1,True
NETO2,False
NEU1,False
NEU2,False
NEU3,False
NEURL1,False
NEURL1B,False
NEURL2,False
NEURL4,False
NEXMIF,False
NEXN,True
NF1,True
NF2,True
NFAM1,False
NFASC,True
NFAT5,True
NFATC1,False
NFATC2,False
NFATC2IP,False
NFATC3,False
NFATC4,False
NFE2,True
NFE2L1,True
NFE2L2,True
NFE2L3,False
NFIA,False
NFIB,True
NFIC,False
NFIL3,True
NFIX,False
NFKB1,True
NFKB2,True
NFKBIA,True
NFKBIB,True
NFKBID,False
NFKBIE,True
NFKBIL1,False
NFKBIZ,True
NFRKB,False
NFS1,True
NFU1,False
NFX1,True
NFXL1,False
NFYA,True
NFYB,True
NFYC,True
NFYC-AS1,False
NGDN,False
NGEF,False
NGFR,False
NGLY1,True
NGRN,False
NHEJ1,False
NHLH2,True
NHLRC1,False
NHLRC2,False
NHLRC3,False
NHP2,True
NHS,False
NHSL1,False
NHSL2,False
NICN1,False
NID1,False
NID2,True
NIF3L1,False
NIFK,False
NIFK-AS1,False
NIM1K,False
NIN,True
NINJ1,True
NINJ2,False
NINL,False
NIP7,True
NIPA1,False
NIPA2,False
NIPAL1,False
NIPAL2,False
NIPAL3,False
NIPAL4,False
NIPBL,True
NIPBL-DT,False
NIPSNAP1,False
NIPSNAP2,False
NIPSNAP3A,False
NIPSNAP3B,False
NISCH,False
NIT1,False
NIT2,False
NKAIN1,False
NKAIN2,False
NKAP,False
NKAPD1,False
NKAPL,False
NKAPP1,False
NKD1,True
NKD2,False
NKG7,False
NKILA,False
NKIRAS1,True
NKIRAS2,False
NKPD1,False
NKRF,False
NKTR,False
NKX1-2,False
NKX3-1,True
NLE1,False
NLGN1,False
NLGN2,True
NLGN3,True
NLGN4X,False
NLGN4Y,False
NLK,False
NLN,False
NLRC3,False
NLRC4,False
NLRC5,True
NLRP1,False
NLRP10,False
NLRP2,False
NLRP3,True
NLRP3P1,False
NLRX1,False
NMB,False
NMD3,False
NME1,True
NME1-NME2,False
NME2,False
NME3,True
NME4,True
NME6,False
NME7,False
NMI,True
NMNAT1,False
NMNAT2,False
NMNAT3,False
NMRAL1,False
NMRAL2P,False
NMRK1,False
NMRK2,False
NMT1,True
NMT2,False
NMU,True
NNAT,False
NNMT,True
NNT,True
NNT-AS1,False
NOA1,False
NOB1,False
NOC2L,False
NOC3L,False
NOC4L,True
NOCT,True
NOD1,True
NOD2,True
NOL10,False
NOL11,False
NOL12,False
NOL4L,False
NOL6,False
NOL7,False
NOL8,True
NOL9,False
NOLC1,True
NOM1,False
NOMO1,False
NOMO2,False
NOMO3,False
NONO,False
NONOP2,False
NOP10,False
NOP14,True
NOP14-AS1,False
NOP16,True
NOP2,True
NOP53,False
NOP56,True
NOP58,False
NOP9,False
NORAD,False
NOS1AP,False
NOS2,True
NOS3,False
NOSIP,False
NOSTRIN,False
NOTCH1,True
NOTCH2,True
NOTCH2NLA,False
NOTCH3,True
NOTCH4,True
NOTUM,False
NOVA1,False
NOVA2,False
NOX4,False
NOX5,False
NOXA1,False
NPAS2,False
NPAS3,False
NPAT,False
NPC1,True
NPC2,False
NPDC1,False
NPEPL1,False
NPEPPS,False
NPFFR1,False
NPHP1,True
NPHP3,False
NPHP3-ACAD11,False
NPHP4,False
NPIPA1,False
NPIPA2,False
NPIPA3,False
NPIPA5,False
NPIPA7,False
NPIPA9,False
NPIPB11,False
NPIPB12,False
NPIPB13,False
NPIPB14P,False
NPIPB15,False
NPIPB2,False
NPIPB3,False
NPIPB4,False
NPIPB5,False
NPIPB6,False
NPIPB9,False
NPIPP1,False
NPL,False
NPLOC4,False
NPM1,True
NPM1P25,False
NPM1P27,False
NPM3,False
NPNT,False
NPPC,False
NPR1,False
NPR2,True
NPR3,False
NPRL2,False
NPRL3,False
NPTN,False
NPTN-IT1,False
NPTX2,True
NPTXR,True
NPY4R,True
NPY6R,False
NQO1,True
NQO2,True
NR1D1,False
NR1D2,True
NR1H2,False
NR1H3,False
NR2C1,False
NR2C2,False
NR2C2AP,False
NR2F1,False
NR2F1-AS1,False
NR2F2,False
NR2F2-AS1,False
NR2F6,False
NR3C1,True
NR3C2,True
NR4A1,True
NR4A2,True
NR4A3,True
NR5A2,False
NR6A1,True
NRAP,True
NRARP,False
NRAS,False
NRAV,False
NRBF2,False
NRBP1,False
NRBP2,False
NRCAM,True
NRDC,False
NRDE2,False
NREP,False
NRF1,False
NRG1,False
NRG2,False
NRG4,False
NRIP1,True
NRIP3,False
NRK,False
NRL,False
NRM,False
NRN1,False
NRP1,True
NRP2,True
NRROS,False
NRSN2,False
NRSN2-AS1,False
NRTN,True
NRXN1,False
NRXN2,True
NRXN3,False
NSA2,False
NSD1,False
NSD2,True
NSD3,False
NSDHL,True
NSF,False
NSFL1C,False
NSFP1,False
NSG1,False
NSL1,False
NSMAF,False
NSMCE1,False
NSMCE2,False
NSMCE3,False
NSMCE4A,False
NSMF,False
NSRP1,False
NSUN2,False
NSUN3,False
NSUN4,False
NSUN5,False
NSUN5P1,False
NSUN5P2,False
NSUN6,False
NSUN7,False
NT5C,True
NT5C2,False
NT5C3A,True
NT5C3B,False
NT5DC1,False
NT5DC2,False
NT5DC3,False
NT5E,True
NT5M,False
NTAN1,False
NTF3,True
NTF4,False
NTHL1,True
NTM,True
NTMT1,False
NTN1,False
NTN4,False
NTNG2,False
NTPCR,False
NTRK2,False
NTRK3,True
NTS,False
NUAK1,False
NUAK2,False
NUB1,True
NUBP1,False
NUBP2,False
NUBPL,False
NUCB1,False
NUCB2,False
NUCKS1,False
NUDC,False
NUDCD1,False
NUDCD2,False
NUDCD3,False
