gene,discovery_log2FoldChange,discovery_lfcSE,discovery_pvalue,discovery_padj,discovery_test_status,validation_log2FoldChange,validation_lfcSE,validation_pvalue,validation_padj,validation_test_status,discovery_candidate,mapping_status,testable,same_direction,replicated,replicated_large_effect,validation_outcome,lfc_difference
HEYL,-0.8588606473230428,0.5311705651520713,0.1058954136272753,0.3613306968392836,tested,2.1611015764243424,0.41753667255765253,2.2689201340981777e-07,1.931341172801739e-06,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,3.019962223747385
HFE,-2.0110864639400097,0.7211889573046475,0.0052941175116592,0.0434192026366054,tested,0.2800438418286586,0.24747041591646815,0.25779189996467966,0.3502210509281144,tested,True,matched_exact_symbol,True,False,False,False,not_significant,2.291130305768668
HGS,0.1636047203027519,0.3910197917201832,0.6756508738054934,0.8787308839069712,tested,0.3547663416388215,0.15320793922757564,0.020580818884648692,0.0424898932559541,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.1911616213360696
HGSNAT,-0.6248865411299772,0.4529470717769013,0.1677093199332554,0.4652638276257675,tested,-0.32422769084904773,0.19856800027028085,0.10250485844972261,0.16451283252360624,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.3006588502809295
HHAT,-0.2630627140633045,0.5873357964814473,0.6542314992470022,0.8670821711041806,tested,-0.5425489605643662,0.23993793493250654,0.023746539223064866,0.04805302404848746,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.2794862465010617
HIAT1,0.3246177067419957,0.4513445515849446,0.4720030875468173,0.7686970140702004,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HIATL1,0.2918439952099146,0.4157862417381201,0.4827360807676343,0.7757097649614182,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HIBADH,0.5330391157249741,0.5135909056823278,0.2993319215859286,0.6290820500463624,tested,-0.2378063932165106,0.2562998099636836,0.35348818805264914,0.4514713907226522,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.7708455089414847
HIBCH,-0.8134181777795911,0.4906871906495135,0.0973755555773748,0.3421496946140135,tested,-1.1699644382531953,0.20785621702544294,1.815518729342788e-08,2.0178710659258258e-07,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.35654626047360416
HIC1,-0.832777516719786,0.5260820319404215,0.1134259442074337,0.3763907043093174,tested,1.494558286418305,0.39433835395229405,0.0001506227946378971,0.0006043193716085554,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,2.327335803138091
HIC2,0.2985269329691018,0.4550383951941721,0.5117933765106768,0.7934230235621805,tested,-0.6904438136033089,0.2567975612443192,0.0071737369326371975,0.017294868212800376,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.9889707465724107
HIF1A,0.770362177900069,0.4009972168113357,0.0547170821651738,0.2413433428849772,tested,1.4132552022158111,0.21573507013105642,5.7197862139511216e-11,1.1471706058317698e-09,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.6428930243157421
HIF1AN,-0.1996939393678634,0.4205454022241912,0.6348973578333101,0.8586287434295464,tested,-0.38796910720193684,0.14578337861266585,0.0077846227388263115,0.018589366673986574,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.18827516783407344
HIF3A,-2.4322727844256686,0.881923270636636,0.0058170642400994,0.0465808513006742,tested,-3.6536934677747834,0.505993771550589,5.167237077644677e-13,1.5793695519855733e-11,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.2214206833491148
HIG2,0.4582668073223023,0.4834792523593786,0.3432047711726798,0.6678952290986758,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HIGD1A,-0.600698133569057,0.5273041864332305,0.2546251196381116,0.5785171430683935,tested,-0.5106808126179269,0.22180136371599787,0.02131126529770297,0.043775153689758116,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.09001732095113013
HINT1,-0.111861283481003,0.4287578295472057,0.7941725642881823,0.9340173469620108,tested,-0.22309364974635787,0.20249012837902905,0.2705700492139499,0.36422891240339406,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.11123236626535488
HINT3,-0.3751238256211793,0.4266036032773316,0.3792243066798358,0.7003386300705486,tested,-0.906382199783754,0.16619132814145635,4.9291411384402216e-08,4.923624472364743e-07,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.5312583741625747
HIP1,0.3938610158009564,0.4837045073509835,0.4154962756525895,0.7330759348303113,tested,0.6906266673650406,0.23116807617031307,0.002812213739140486,0.007762179564505593,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.29676565156408424
HIP1R,0.8383728895854965,0.4377421500591028,0.0554643454830893,0.2429976704108995,tested,-0.014677366951960638,0.27096579097312024,0.9568022211847801,0.9682476131384049,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.8530502565374571
HIPK1,-0.2916006361969455,0.3846119899391172,0.4483502084503146,0.7547027963534062,tested,-0.2981603580937338,0.17031185007803948,0.0800022522350048,0.1336865944949294,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.006559721896788329
HIPK2,-0.3830262660042231,0.3785555878908854,0.3116289877671093,0.6411377720044474,tested,-0.7732208919764599,0.19328476034496359,6.322923302788971e-05,0.0002820899299044817,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.3901946259722368
HIPK3,-0.861978822054394,0.4096929864083217,0.0353816880226508,0.1801842047338679,tested,-0.18995021997095574,0.07456267581260764,0.010849033255732532,0.02462553962548648,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.6720286020834383
HIRA,0.5182999234919325,0.4314086819155892,0.2295911034688158,0.5475885083673798,tested,0.43943228399975387,0.1361846932590473,0.0012521018353039246,0.0038574417949905166,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.07886763949217868
HIRIP3,-0.0128813039226858,0.5217775959194748,0.9803043486227044,0.9958304833540434,tested,-0.22972844026267059,0.2008414709759121,0.25269426856605126,0.3443781988380469,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.2168471363399848
HISPPD1,-0.6028190772307248,0.4094975443775835,0.140995364223611,0.4234697817419261,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HISPPD2A,0.6159581032640065,0.4345803724506898,0.1563768495262045,0.4493695790815933,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HIST1H1A,1.284951264740294,0.5789056023515629,0.026444478224522,0.1473876330115802,tested,0.056850725206905844,0.4354699558092677,0.8961310758049205,0.9223282997819195,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-1.2281005395333882
HIST1H1B,0.3683286220485368,0.3889085324615335,0.3435965358790566,0.6681936309346403,tested,0.8091121226385527,0.3671421728137578,0.027537607304005056,0.054446864241968346,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.4407835005900159
HIST1H1C,0.9545772342043632,0.5432254370855717,0.0788769829647451,0.3023281951943133,tested,0.34373028366767266,0.2256326125915507,0.1276569315158355,0.19713437386950977,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.6108469505366906
HIST1H1D,0.6104224716994674,0.5018050068888734,0.2238122031872768,0.5378250244019968,tested,0.3311905769676705,0.2955528190443948,0.26246668358602443,0.35538544826774243,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.2792318947317969
HIST1H1E,0.0221655290446663,0.3860556786339486,0.9542143209159986,0.9896911623540152,tested,-0.14069417171469645,0.18313288085754326,0.44233109679234894,0.5393544694134454,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.16285970075936274
HIST1H2AB,1.1261177073585096,0.6318866032611482,0.0747245166326443,0.2942487900084561,tested,1.142970121240777,0.32234854073237357,0.0003914846076766709,0.001401243281938756,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.016852413882267436
HIST1H2AC,-0.2342874136772244,0.3922261276113461,0.5502888132587437,0.815439589150044,tested,0.16606108699548427,0.23625587466909673,0.48212642650803617,0.5769614315613064,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.40034850067270866
HIST1H2AD,0.193841848781327,0.6072327849379666,0.749558444247995,0.914405598614658,tested,1.3652032870138064,0.4126499961487092,0.0009383715175019374,0.00301041185970697,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,1.1713614382324795
HIST1H2AE,0.3778276525765149,0.4386027837330694,0.3889986775583539,0.7096405810779765,tested,0.46322476148956687,0.28275832723093536,0.10137255328380047,0.1630033398897251,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.08539710891305197
HIST1H2AG,-0.1427880623453591,0.4110105878637699,0.7282853795785347,0.903882598683058,tested,0.7626829894490492,0.3211400942191856,0.017552612366516628,0.03702601403241808,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.9054710517944083
HIST1H2AJ,0.3291976677223462,0.5005233988807724,0.5107265202716544,0.7933768183857605,tested,1.0540861676324942,0.35798252541905956,0.003234576116028413,0.008769317082488938,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.7248884999101479
HIST1H2AK,-0.0122071707098399,0.5624404922272885,0.9826841265033884,0.99590735842687,tested,0.7188987703747189,0.26064665906205786,0.005813211834634482,0.014427952064547483,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.7311059410845588
HIST1H2BB,0.3962840545213464,0.6011140912993596,0.509735682240539,0.7930228161734196,tested,0.6711212925444286,0.37971609358435116,0.07715638469587799,0.1296471304548077,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.27483723802308224
HIST1H2BC,0.4186817623935923,0.4918193355364106,0.3946072845322632,0.7138967578124579,tested,0.22676417252484327,0.23255111342808293,0.32950301932047,0.42667594064935194,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.19191758986874902
HIST1H2BD,1.0245921270359228,0.5336826240779744,0.054876484226197,0.2416336400797049,tested,0.43794292211793784,0.2310761908593393,0.05806171213769113,0.1022394753534366,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.586649204917985
HIST1H2BG,0.1846292634505209,0.5010842722574262,0.7125306339812499,0.8957576690926184,tested,0.6576432355608947,0.2829016452292515,0.02009145356730178,0.04160469213182561,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.47301397211037377
HIST1H2BH,0.6832888792482054,0.6440730439511076,0.2887411450796994,0.6183102503191212,tested,0.622301912980655,0.3430220614030768,0.06965084845704711,0.1191782635121061,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.0609869662675504
HIST1H2BJ,0.8195735643147679,0.549214370718701,0.1356296017239954,0.4143158463522987,tested,0.9227984376729893,0.2852882379007787,0.001218056243460892,0.0037674682161084293,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.10322487335822139
HIST1H3B,0.6363044898468736,0.4861067336456934,0.1905407787777306,0.4992073371169173,tested,0.6064232937612545,0.3515860815421152,0.08455961448546487,0.13993965497548191,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.02988119608561912
HIST1H3C,1.0066966952193206,0.5658675462494009,0.0752344512930425,0.2955920513405779,tested,0.717735443132181,0.35318847102493367,0.04213747236339908,0.07792171382952821,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.28896125208713963
HIST1H3D,0.2858428805764064,0.4712679925013936,0.5441562397274174,0.8120238073642484,tested,-1.6312884964576928,0.8166059220305854,0.04575519289745742,0.08348463592145712,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-1.9171313770340992
HIST1H3F,0.945170898229717,0.4415363781418452,0.0323029953562183,0.1693116618833766,tested,0.8157932412596152,0.3668936668078307,0.02618115370302955,0.052227714975310396,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.12937765697010184
HIST1H3G,1.17856318810803,0.5716193100616453,0.0392270319131373,0.1945794132575167,tested,1.1309098508857127,0.3495264561591455,0.0012140919698345352,0.0037591572699993848,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.04765333722231735
HIST1H3H,1.094254369455564,0.5026073113030786,0.0294689528193482,0.1595880506804496,tested,1.1350910422944285,0.35303700758253953,0.0013034536368757609,0.003990848613761978,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.040836672838864496
HIST1H3I,0.419874677066985,0.5171538586828571,0.4168518338233696,0.7341728105599844,tested,0.8582988551516044,0.3089121482253362,0.005461788619285536,0.013696674185761003,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.4384241780846194
HIST1H3J,0.4845913692176458,0.5038066273176771,0.3361200069197472,0.6607175728690344,tested,0.8698120231384933,0.3634247612553304,0.016694133008132005,0.03545814780999004,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.3852206539208475
HIST1H4A,0.6376394734434825,0.4928780117959018,0.1957668291971607,0.5050899576486666,tested,0.15157273975697716,0.2936657456458061,0.6057563903626497,0.687885018105989,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.4860667336865053
HIST1H4B,0.9561916335276872,0.5928511132763484,0.1067728059967593,0.3630275403889818,tested,0.17201145340602836,0.23369524059964703,0.46170008337613877,0.5577144541019203,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.7841801801216588
HIST1H4C,0.2164585896602464,0.5115264139745994,0.6721769992852153,0.8769981408772543,tested,-0.22570213509056838,0.22505164404359052,0.3159137412130385,0.41287599067599484,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.4421607247508148
HIST1H4D,-0.357249469849126,0.5609563817990263,0.5242174464618201,0.8011232806801797,tested,0.0634301655338445,0.23034204466255317,0.7830290661672263,0.8352996373086111,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.4206796353829705
HIST1H4E,0.5522712071562955,0.4203705840936926,0.1889228595220585,0.49711374147481,tested,-0.06176871619973422,0.19518891498431223,0.7516563670295656,0.8102093086641151,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.6140399233560297
HIST1H4F,-0.3364122952774907,0.7348435443728711,0.6470952356153938,0.863859640003858,tested,-1.2164608972369222,0.4707840501164636,0.009768891694964926,0.02252321322076,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.8800486019594315
HIST1H4H,0.5080960194853961,0.4947973590000823,0.3044783934971947,0.6333102360090137,tested,0.1536048222669652,0.23051797499622803,0.5051897154373723,0.598979503192102,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.35449119721843086
HIST2H2AB,0.2955978385887286,0.5911327707157289,0.6170376122825749,0.8501552207045626,tested,0.2455958036119683,0.2480156276080871,0.3220552325486181,0.41915318271912744,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.05000203497676031
HIST2H2AC,-0.0069845386434592,0.5369866523856375,0.989622277590277,0.9974207518751694,tested,-0.2730456031023107,0.19697957605222982,0.16569744197988234,0.24470086368337055,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.26606106445885147
HIST2H2BE,0.7608806122274178,0.4452907216495995,0.0875013916272178,0.3222457964855199,tested,0.09324361236014912,0.2035953086489503,0.6469631652222201,0.7235318901833613,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.6676369998672687
HIST4H4,-0.1160164885403631,0.4742263506134001,0.806732325120979,0.9381636786887164,tested,-0.1371279126594533,0.23785068336120727,0.5642574011513586,0.6516559660036071,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.021111424119090186
HIVEP1,0.4818507034012951,0.3879036998640598,0.214165891652804,0.526322071977628,tested,0.3381064594654902,0.1677504423714983,0.04384888992193623,0.08056641123073204,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.14374424393580493
HIVEP2,-0.2477202558069808,0.419609703304536,0.5549501660810003,0.818956507533571,tested,0.15805608212199948,0.16514389291806525,0.33852637298620847,0.4362327286892738,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.40577633792898027
HIVEP3,-0.6127537855532221,0.4085477351972991,0.1336574066669188,0.4108848256974987,tested,-0.37353539118657303,0.20145998253528294,0.06371886416099577,0.11060796705959103,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.2392183943666491
HJURP,1.1185639585067977,0.4855047693200879,0.0212271567137237,0.1259246236218979,tested,1.389893071109561,0.2080684223670823,2.38973520421436e-11,5.21476447374405e-10,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.27132911260276327
HK1,-0.0969229374225534,0.4121737404440879,0.8140917804370652,0.9418774160276814,tested,-0.7328757960701568,0.20539118025649736,0.00035944886411713245,0.00129750499989703,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.6359528586476034
HK2,0.4714626687407445,0.5709554011458937,0.4089496528794909,0.7268406133719796,tested,0.6678443576666626,0.22160544426193726,0.002581134623363474,0.0072079557301373606,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.19638168892591812
HK3,0.387932059669123,0.772918180416664,0.6157338380193145,0.849798726006886,tested,1.7913737003327397,0.4928960949622066,0.0002786455479059845,0.0010383764154742847,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,1.4034416406636168
HKR1,-0.9201528368610132,0.4614619113201214,0.0461525789141907,0.216174317464328,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HLA-A,-0.0649855363857538,0.384620959475914,0.8658281471569034,0.962055186682388,tested,0.9544662302684288,0.19314866044996454,7.747827484559565e-07,5.8280118246687e-06,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.0194517666541827
HLA-B,-0.1279449756404234,0.400720974403951,0.7495089315462082,0.914405598614658,tested,1.129822686387703,0.2226317782338216,3.878035703957196e-07,3.1223697481116804e-06,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.2577676620281264
HLA-C,0.1474565375943913,0.3814865373814585,0.6991031285578673,0.888598922279768,tested,0.9077961365929779,0.1916916288526943,2.1828856920400237e-06,1.462631741851142e-05,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.7603395989985866
HLA-DMA,-0.6788430613429374,0.4280428465844813,0.1127567427124413,0.374596120303814,tested,-0.06960096888368371,0.28274441215312446,0.8055567236962886,0.8523020282128357,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.6092420924592536
HLA-DOA,-1.2534365923531232,0.5139892888919193,0.0147425077508518,0.0972894387125939,tested,-0.48281788961064437,0.24653464657962146,0.050180984276504144,0.09024725334620179,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.7706187027424789
HLA-DPA1,-0.7996418543326886,0.4132374984205966,0.0529821908179171,0.2362153005069642,tested,0.11108832244845328,0.2920552510144314,0.7036726443421023,0.7707754480551379,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.9107301767811419
HLA-DPB1,-1.5527420392689206,0.5731185703743596,0.0067428216202719,0.0522419498101601,tested,-0.07919747680092974,0.24883363216139784,0.750276490910027,0.8093083975552322,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,1.4735445624679908
HLA-DQA1,-1.0496030249149346,0.4833178329355486,0.0298811584622212,0.1608255383217705,tested,0.2681351283282813,0.2440428010199092,0.27188946165230266,0.36561902143239433,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.317738153243216
HLA-DQB1,-0.9534002211717768,0.4103976983253607,0.0201730837032023,0.1215340939252741,tested,0.27225023056811937,0.25675403933507124,0.28898347841356953,0.3841589971685266,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.225650451739896
HLA-DRA,-0.9606092715684188,0.3862367534054735,0.0128789339866168,0.0880218203093872,tested,0.28486604537467863,0.27007328656442436,0.2915290971317308,0.38675543543674434,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,1.2454753169430974
HLA-DRB5,-1.3188178037303415,0.4799848219171981,0.0060028810025845,0.0477248338421463,tested,,,,,,True,filtered_low_expression,False,False,False,False,not_testable,
HLA-DRB6,-0.914961292423686,0.4686780867708289,0.0509124558314236,0.2298608770799039,tested,,,,,,False,filtered_low_expression,False,False,False,False,not_a_discovery_candidate,
HLA-E,-0.2085174728121614,0.4238415868711994,0.6227403392435591,0.8524683161216594,tested,0.45450842390041146,0.19056286338056133,0.01707522504713864,0.03615572563362096,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,0.6630258967125728
HLA-F,0.4430571119025313,0.4142891106368419,0.2848717063782788,0.6144245837015393,tested,1.2361887979075725,0.20500514876925033,1.639213256442686e-09,2.2985040555775288e-08,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.7931316860050412
HLCS,0.1619445895543396,0.4285199198958647,0.7054928998716805,0.8919264026536553,tested,-0.30127366213554685,0.18192726218185606,0.09771946347175699,0.15821246466855893,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.46321825168988645
HLF,-2.8848278805107936,0.5725495650634398,4.690364987606878e-07,1.4324052158988084e-05,tested,-4.6851823010653755,0.4985330401485151,5.564311777173418e-21,7.524467062314054e-19,tested,True,matched_exact_symbol,True,True,True,True,replicated,-1.8003544205545818
HLTF,1.306976362779536,0.420075038685484,0.0018627026424464,0.0188349893758825,tested,0.563420354830048,0.23928621809753212,0.018543273934495116,0.03882212523231736,tested,True,matched_exact_symbol,True,True,True,False,replicated,-0.7435560079494881
HM13,0.2162483999616913,0.4010627807398162,0.589756862043728,0.8377493279844476,tested,0.14527160239650266,0.21222058845981048,0.49363982950539287,0.5880194165279454,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.07097679756518863
HMBOX1,-1.368369491571637,0.4577609003810646,0.0027964776691051,0.0261386071099806,tested,-0.7569724943201489,0.15462081542910952,9.797133249873359e-07,7.155434881761025e-06,tested,True,matched_exact_symbol,True,True,True,False,replicated,0.611396997251488
HMBS,0.4390667355497308,0.4848320674071485,0.3651445342039883,0.6872597963926195,tested,0.2011781423291903,0.19424446918565727,0.30034417508499356,0.39663399236943603,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.2378885932205405
HMCN1,-2.414347125969424,0.4727850293216177,3.27922315547083e-07,1.0600467221962012e-05,tested,0.6335458937600636,0.333774867063813,0.05767982506985005,0.1016572746343625,tested,True,matched_exact_symbol,True,False,False,False,not_significant,3.0478930197294876
HMG20A,-0.4854784634906343,0.4807914876983954,0.3126158195086561,0.6419934027760783,tested,-0.04844773698112039,0.11242262055655823,0.6665098448890443,0.7394975154259428,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.4370307265095139
HMG20B,0.1678844268389728,0.4871075443645516,0.730353171674335,0.9044545117465316,tested,0.032584206661637555,0.16506965956562758,0.8435171090239969,0.8814413064089887,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.13530022017733526
HMG2L1,0.3770509259384815,0.4082838586625945,0.3557457021158693,0.679909831986415,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HMGA1,1.510252515877037,0.4535815016323468,0.0008696563028192,0.0098561047652847,tested,0.6151888511710853,0.27836935619811376,0.027107013773193973,0.05373836026782679,tested,True,matched_exact_symbol,True,True,False,False,not_significant,-0.8950636647059517
HMGA2,3.8285108260098326,0.7762326852449201,8.132148808132707e-07,2.324606110149269e-05,tested,5.4774607609785,0.472105244221508,4.01606124571007e-31,3.116812749388032e-28,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.6489499349686678
HMGB1,0.024031445452496,0.5396022503467418,0.9644775707408864,0.9924389185312196,tested,0.08127152775391716,0.12113496183172817,0.5022732872145496,0.5962038226765077,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.057240082301421163
HMGB2,0.543973940439182,0.4573785216127088,0.2343098832400664,0.5544278453423733,tested,0.047266725371680085,0.19509549555039152,0.8085672261446519,0.8543640533195022,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.49670721506750193
HMGB3,1.4939531171890688,0.6046504682135249,0.0134821951357718,0.0906894744213385,tested,1.7048271941351,0.19570692247431282,3.008773295758691e-18,2.6071166664705164e-16,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.21087407694603133
HMGCL,-0.0947972506571943,0.4529302632645869,0.834215867325458,0.949400402972645,tested,-0.2962417819112112,0.2086489178424867,0.15566305610300102,0.23247330922210435,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.2014445312540169
HMGCR,-0.116437554358337,0.4686258333900981,0.8037739262152948,0.936462991576603,tested,-0.6146140119048331,0.32833265863066596,0.061217022522358416,0.10688876572670428,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.4981764575464961
HMGCS1,0.242676828248683,0.3904999124317934,0.5343024749603174,0.8069841578397203,tested,-0.42073898483939187,0.33280928579645297,0.20615664893104246,0.2928221678538321,tested,False,matched_exact_symbol,True,False,False,False,not_a_discovery_candidate,-0.6634158130880748
HMGN3,-0.4530268835483355,0.5764376126906833,0.4319214359518724,0.7431397145626366,tested,-0.5254942766623282,0.1756895309377505,0.0027802978678011844,0.007684781192358492,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.0724673931139927
HMGN4,0.3659927798322986,0.4162149679012349,,,optimizer_not_converged,0.3848763745832744,0.1317945737795173,0.0034972283806645253,0.009376017812385368,tested,False,matched_exact_symbol,False,False,False,False,not_a_discovery_candidate,0.018883594750975785
HMHA1,-0.9985456326716536,0.4917264737664614,0.0422861211930605,0.2050106087929369,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HMMR,0.2634623855635793,0.4795733081745508,0.5827527061690552,0.8354410838464158,tested,1.0208082955014726,0.23334421826496482,1.216059372145034e-05,6.668712685956638e-05,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,0.7573459099378932
HMOX1,-1.7829556518611058,0.4923873877099489,0.000293418317219,0.0040561221588202,tested,-0.03767869278377827,0.3708260994241227,0.9190682691787574,0.9400818637809191,tested,True,matched_exact_symbol,True,True,False,False,not_significant,1.7452769590773276
HMOX2,0.379775108029167,0.4043007792142085,0.3475572055243568,0.672075428309767,tested,0.2900210602796937,0.2853997505058245,0.3095377700475068,0.40614886763804736,tested,False,matched_exact_symbol,True,True,False,False,not_a_discovery_candidate,-0.08975404774947326
HN1,0.906296846874994,0.3934856620714663,0.0212646387854518,0.1260757872911723,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HN1L,0.988588835567166,0.4276189735636263,0.0207862201603504,0.1241162195145483,tested,,,,,,False,not_in_validation_source,False,False,False,False,not_a_discovery_candidate,
HNMT,-3.266495606779334,0.6052801439189572,6.78900784633194e-08,2.502642681879416e-06,tested,-1.6626614331947687,0.2967448808624845,2.106737752069055e-08,2.308487960370327e-07,tested,True,matched_exact_symbol,True,True,True,True,replicated,1.6038341735845651
