gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,pvalue_model,model_converged,test_status,refseq,exons,direction
PDZD2,587.6362799338083,-1.5692475552622307,0.46492229801228024,-3.3752899397842633,0.000737379601505002,0.008636466101908083,0.000737379601505002,True,tested,NM_178140,24,down
CLTCL1,593.9234987416413,-1.5408861574049664,0.456614434178714,-3.374589242183001,0.0007392594226760651,0.008648841308056503,0.0007392594226760651,True,tested,NM_007098,33,down
M6PRBP1,1849.9173641713587,-1.3612898233558144,0.40353065262395793,-3.373448372518984,0.0007423296569458306,0.008675100529335815,0.0007423296569458306,True,tested,NM_005817,8,down
CD163,596.0318890016712,-1.722311627249458,0.5107976002643997,-3.37180837646448,0.0007467638597510579,0.00870754840238026,0.0007467638597510579,True,tested,NM_004244,17,down
C3orf23,182.59280132643926,-1.7786005959580278,0.5277001921384615,-3.3704755511844624,0.0007503856432479894,0.008740079343640107,0.0007503856432479894,True,tested,NM_173826,11,down
TRPS1,2131.3557636132414,-1.7300198563677764,0.5136353156170295,-3.3681871237562895,0.0007566422264612518,0.008803192947067455,0.0007566422264612518,True,tested,NM_014112,7,down
ALDH1A1,383.3942362976818,-1.6862399884953139,0.5007956984280996,-3.3671215503409746,0.0007595720131592422,0.00881774980138232,0.0007595720131592422,True,tested,NM_000689,13,down
KLF9,627.5170036288628,-1.4772690169696503,0.4400433873656479,-3.35709854842594,0.0007876503319973751,0.009123543977910058,0.0007876503319973751,True,tested,NM_001206,2,down
RORA,160.47349753260127,-1.682907770993768,0.5016472599213073,-3.354763208031403,0.0007943294629914209,0.009190776804171661,0.0007943294629914209,True,tested,NM_134260,12,down
APBB1,118.52087537720557,-1.8733383773431842,0.5585635894964298,-3.3538497900159996,0.0007969561322002959,0.009211024339819922,0.0007969561322002959,True,tested,NM_001164,14,down
JAM3,176.79034075872474,-1.5886905866112035,0.47419600638505127,-3.3502825102267373,0.0008072917808965211,0.009309997200986663,0.0008072917808965211,True,tested,NM_032801,9,down
LAMA4,1164.6100125086675,-1.307477135937319,0.3903893355784056,-3.3491620205253425,0.0008105638111228134,0.00932725454507807,0.0008105638111228134,True,tested,NM_001105206,39,down
SLC2A5,177.82057252202773,-2.0825728377303125,0.6219372865994464,-3.3485254584383464,0.0008124281632012397,0.009338479521435693,0.0008124281632012397,True,tested,NR_024180,14,down
SNPH,72.80418593126389,-1.9158204114717734,0.5728682328170815,-3.344260166165472,0.0008250232894903088,0.009472890359983808,0.0008250232894903088,True,tested,NM_014723,6,down
LMCD1,183.1369818907268,-1.5641310891532405,0.46821663369939537,-3.3406141016285305,0.0008359332364743145,0.00958767967510824,0.0008359332364743145,True,tested,NM_014583,6,down
PAPPA,852.4818656017075,-1.5035763880463258,0.4505439962076807,-3.337246530199559,0.0008461285966778226,0.009651929464383502,0.0008461285966778226,True,tested,NM_002581,22,down
PDZRN3,227.76683878883546,-1.486731233770751,0.4453395486781758,-3.338421746246336,0.0008425575878414863,0.009651929464383502,0.0008425575878414863,True,tested,NM_015009,10,down
SMAD9,65.26368484655471,-2.8121803768557587,0.8426446313870437,-3.3373266405634614,0.0008458847283876155,0.009651929464383502,0.0008458847283876155,True,tested,NM_001127217,7,down
GLUL,2353.2900069533894,-1.2679834345929883,0.37999301912089806,-3.3368598126524223,0.0008473067418929664,0.009654885716190352,0.0008473067418929664,True,tested,NM_002065,8,down
ARL6IP5,548.1880339432722,-1.5973583699688034,0.47994341163603216,-3.3282223096338064,0.0008740209060493688,0.009884245036549697,0.0008740209060493688,True,tested,NM_006407,3,down
RAB3IL1,97.44926956842174,-1.837967969808411,0.5525192487461144,-3.326522965452318,0.0008793677325350917,0.009934018707541584,0.0008793677325350917,True,tested,NM_013401,10,down
TCP11L2,475.2725408618382,-1.5877939762413615,0.47871713262320337,-3.3167686469477347,0.0009106499055172491,0.01027635650629884,0.0009106499055172491,True,tested,NM_152772,10,down
BEX4,62.55608241515566,-2.3753817370560255,0.7176967013218326,-3.3097292110735883,0.000933862693431013,0.010515714316383946,0.000933862693431013,True,tested,NM_001080425,3,down
CDGAP,678.1397955648537,-1.460945981085621,0.44265176315585786,-3.3004408943723584,0.0009653304473718901,0.01083521547018064,0.0009653304473718901,True,tested,NM_020754,12,down
FBXO10,347.6403152760729,-1.584182676519191,0.47997527506868626,-3.3005505883453865,0.0009649531542914174,0.01083521547018064,0.0009649531542914174,True,tested,NM_012166,11,down
TP53INP2,720.2293654843087,-1.4820553119032123,0.449390209782145,-3.297925232108821,0.0009740206667579876,0.010909446828314944,0.0009740206667579876,True,tested,NM_021202,5,down
SERPINF1,1153.1528034192845,-1.9308561961342414,0.5862885593559827,-3.2933547232359763,0.0009899948780514203,0.011076556111616849,0.0009899948780514203,True,tested,NM_002615,8,down
NR4A3,207.06980487720125,-1.5637285684907665,0.4754857443068426,-3.2886970581428288,0.0010065229683464906,0.011249500324944926,0.0010065229683464906,True,tested,NM_006981,8,down
SLC2A10,260.79083057878915,-1.5024965101069914,0.457316303239352,-3.2854645667871782,0.0010181434734479525,0.011367285156263751,0.0010181434734479525,True,tested,NM_030777,5,down
GNG2,119.7791170223963,-1.6693163625460807,0.5085267255352576,-3.2826521768133547,0.0010283546422597334,0.011456939418431346,0.0010283546422597334,True,tested,NM_053064,4,down
FAM20A,223.47873358293745,-1.6857289765847527,0.5139252607144056,-3.280105309946095,0.0010376834503986155,0.011548625349457473,0.0010376834503986155,True,tested,NM_017565,11,down
AXUD1,577.3920782126414,-1.4046490722292357,0.42882689253195483,-3.275561996440244,0.0010545196645546848,0.011723580524668273,0.0010545196645546848,True,tested,NM_033027,5,down
C7orf41,744.7867669147013,-1.371804994840296,0.41902867618985373,-3.273773545318788,0.0010612162024940903,0.011785557530024221,0.0010612162024940903,True,tested,NM_152793,3,down
PDE5A,199.79058733771203,-1.7458399626270722,0.5334543176469739,-3.2727075306613664,0.001065226396626022,0.01181760139699365,0.001065226396626022,True,tested,NM_001083,21,down
NR4A1,1608.6816391903012,-1.5226378269305223,0.4653200128032114,-3.272237997583099,0.001066997156020477,0.011824759621467437,0.001066997156020477,True,tested,NM_002135,8,down
RBM5,992.8524298238295,-1.2602750810120977,0.38537243893934153,-3.27027818720183,0.0010744176709305048,0.011894448947097874,0.0010744176709305048,True,tested,NM_005778,25,down
ACSL5,80.48261823778923,-1.8467993631915098,0.5671742669543797,-3.2561409619453983,0.001129376663452564,0.012437349293744904,0.001129376663452564,True,tested,NM_016234,21,down
FOSB,2991.7563644025013,-1.3951025827448775,0.4287579949181307,-3.2538229007514268,0.0011386324000491053,0.012513046019786507,0.0011386324000491053,True,tested,NM_006732,4,down
PODXL,792.8199735485495,-1.383151063770534,0.4250659788942882,-3.2539679307397984,0.0011380512629012476,0.012513046019786507,0.0011380512629012476,True,tested,NM_001018111,9,down
SCARA3,212.14909542908796,-1.8056898255689156,0.5551267948728137,-3.2527520599732918,0.0011429317712651431,0.012547169476396648,0.0011429317712651431,True,tested,NM_016240,6,down
SH3BP5,368.5734159990231,-1.6487523570012823,0.5072022901745008,-3.2506800322885687,0.0011512934959034744,0.012625771887225367,0.0011512934959034744,True,tested,NM_001018009,9,down
C14orf49,328.00693099485767,-1.4601896296316772,0.44963794031868687,-3.2474786905143023,0.001164323825489772,0.012742068865203692,0.001164323825489772,True,tested,NM_152592,17,down
SIGLEC1,367.11319299576627,-1.7210550693083697,0.5302069313257335,-3.2460063564333845,0.0011703622626670328,0.012794824070322421,0.0011703622626670328,True,tested,NM_023068,21,down
TRIM54,176.2315133983423,-8.315376296244839,2.5648897185429425,-3.2420014927459033,0.0011869340071217769,0.012962503824138655,0.0011869340071217769,True,tested,NM_032546,10,down
DYRK1B,138.09852366997418,-1.573918236731163,0.48634163308994355,-3.2362399795620296,0.0012111551428413097,0.013213287570810799,0.0012111551428413097,True,tested,NM_006484,12,down
CIITA,580.355048268208,-1.5040707441224035,0.4654750577324829,-3.231259589824941,0.0012324595298381213,0.013417844373553681,0.0012324595298381213,True,tested,NM_000246,20,down
ZFP36,1596.3892979760656,-1.2658809644516735,0.39181560679294825,-3.230807917053233,0.001234408648166263,0.013425152440615694,0.001234408648166263,True,tested,NM_003407,2,down
SMPDL3A,79.90919933076493,-1.9899665308243253,0.6165642424588325,-3.227508820311119,0.0012487319116600882,0.013552869280889345,0.0012487319116600882,True,tested,NM_006714,8,down
GIMAP8,135.0435461011508,-1.8027829820292331,0.5592032629998259,-3.223842029029423,0.001264831523977341,0.01369929895969685,0.001264831523977341,True,tested,NM_175571,5,down
CCL19,90.94883714594745,-2.5674520624348065,0.7968193956699503,-3.222125460784175,0.001272434046175667,0.013753284042306128,0.001272434046175667,True,tested,NM_006274,4,down
ST6GALNAC1,114.5183447568914,-2.375161586864386,0.7372225650532968,-3.2217700589409874,0.0012740133499725174,0.013756201700731004,0.0012740133499725174,True,tested,NM_018414,9,down
CFB,320.0210279002985,-2.2783496369823455,0.7074560064350415,-3.220482427540946,0.0012797503810533831,0.013786760237315213,0.0012797503810533831,True,tested,NM_001710,18,down
CFI,117.01301403859355,-1.774270803522155,0.5509726867609368,-3.2202518312709008,0.0012807803152122261,0.013786760237315213,0.0012807803152122261,True,tested,NM_000204,13,down
PMP22,404.5164551197656,-1.4050111287484413,0.43624315438313804,-3.2207064217091785,0.001278750666552797,0.013786760237315213,0.001278750666552797,True,tested,NM_000304,5,down
IL17RD,107.47612421551874,-1.982258299174407,0.6170656323254212,-3.212394590352142,0.001316334433073007,0.014054278001895338,0.001316334433073007,True,tested,NM_017563,13,down
ANKRD44,143.41754215669158,-2.0172916107197967,0.6283627421527885,-3.2103934167205694,0.0013255341579745045,0.014138133871756492,0.0013255341579745045,True,tested,NM_153697,26,down
EGFLAM,114.11697716108955,-1.8015125067404167,0.5616429236694693,-3.207576256761706,0.001338585675733277,0.014262861165571815,0.001338585675733277,True,tested,NM_152403,22,down
GRAMD1C,173.35882010946375,-1.8499057237670842,0.5771630324195952,-3.205170150991601,0.0013498266012382336,0.014368063092815483,0.0013498266012382336,True,tested,NM_017577,18,down
LCE3E,152.28099385976853,-2.27804914828512,0.7114387225178193,-3.202031427559894,0.0013646210923156405,0.014481524440270828,0.0013646210923156405,True,tested,NM_178435,2,down
MEGF10,146.1995011897039,-1.6961258667781465,0.5299568893012928,-3.2004978159909525,0.0013719040911099854,0.014544121474471754,0.0013719040911099854,True,tested,NM_032446,26,down
ENTPD1,518.5938281645525,-1.435317772703215,0.45001832314319795,-3.1894651815021544,0.001425363084874422,0.015080427562629081,0.001425363084874422,True,tested,NM_001098175,10,down
RASSF2,378.4130541000018,-1.4010957716414891,0.4392573008670891,-3.1896926217862323,0.0014242418960210277,0.015080427562629081,0.0014242418960210277,True,tested,NM_014737,12,down
VILL,85.20063369585598,-2.0037283623563265,0.628665289444261,-3.1872737305532146,0.0014362078200458254,0.015164622469750193,0.0014362078200458254,True,tested,NM_015873,19,down
TNRC6C,230.05580046117885,-1.4573313828664674,0.45720688149076955,-3.187465985014683,0.0014352533841795428,0.015164622469750193,0.0014352533841795428,True,tested,NM_018996,18,down
TPPP3,1025.230581037017,-1.4118527588262921,0.4435604373578541,-3.182999744603558,0.0014575774283050714,0.015359386621637992,0.0014575774283050714,True,tested,NM_016140,5,down
CLIC3,170.85164936944065,-1.5919014801108393,0.5002692263696181,-3.1820895553840867,0.0014621659883045156,0.015361515873127242,0.0014621659883045156,True,tested,NM_004669,6,down
PLA2G4D,228.91015294422718,-1.7087473123445138,0.536981457463875,-3.182134668885598,0.001461938243266247,0.015361515873127242,0.001461938243266247,True,tested,NM_178034,20,down
NR4A2,170.0972914365337,-1.7436218460236574,0.548470860429908,-3.1790601321225234,0.0014775343583258477,0.01549199198460215,0.0014775343583258477,True,tested,NM_006186,8,down
AK1,293.95893129813595,-1.380286339261491,0.43434121688293525,-3.17788477263835,0.0014835369716583058,0.01553942116075988,0.0014835369716583058,True,tested,NM_000476,7,down
GGTA1,51.50556468778498,-2.655754437801981,0.8359360550173816,-3.176982763049693,0.0014881588048986148,0.015572307175562596,0.0014881588048986148,True,tested,NR_003191,7,down
PRKG1,131.65171166051775,-1.606666348588838,0.5064975308195735,-3.1721109202429076,0.0015133519350455586,0.015804448737165647,0.0015133519350455586,True,tested,NM_001098512,18,down
AKAP12,528.3347868356732,-1.6692025649657456,0.5266156620422141,-3.1696789238903045,0.0015260746798191267,0.015921490155094083,0.0015260746798191267,True,tested,NM_005100,5,down
SSPO,56.08622111956455,-2.086986270813411,0.6588228361561691,-3.1677503515052807,0.0015362337724702587,0.016011579378544184,0.0015362337724702587,True,tested,NM_198455,103,down
FLT4,182.1726936403868,-1.6428595504532861,0.5187940779939438,-3.166689097157474,0.001541850647779936,0.01605419514923291,0.001541850647779936,True,tested,NM_002020,30,down
DOCK4,575.3379756172891,-1.2740346654610983,0.4028432191461123,-3.162606703822915,0.0015636342051791653,0.016225516683645864,0.0015636342051791653,True,tested,NM_014705,52,down
SYT8,132.72739095790487,-1.7510764209610932,0.5537090056481657,-3.162448873142856,0.0015644820484040799,0.016225516683645864,0.0015644820484040799,True,tested,NM_138567,9,down
CIRBP,690.5736366091838,-1.2690216484353367,0.40151442621037364,-3.160587928092109,0.0015745107423234188,0.016313421951528437,0.0015745107423234188,True,tested,NM_001280,7,down
CLSTN2,110.04196580933433,-1.8398924067457332,0.5834203402752953,-3.15363088965591,0.0016125289795819583,0.0166580427330266,0.0016125289795819583,True,tested,NM_022131,17,down
EVI1,140.92136169201893,-1.5852913068697683,0.502739328857591,-3.1533067255194345,0.0016143208785040517,0.01666017205261647,0.0016143208785040517,True,tested,NM_001105077,17,down
FYCO1,1548.7273261802475,-1.3612918163150847,0.43181676837387656,-3.152475577642339,0.0016189236348406117,0.0166749134388583,0.0016189236348406117,True,tested,NM_024513,18,down
C1orf21,756.0668335463535,-1.446874010266423,0.4598798340106751,-3.1462001663522323,0.001654067605477334,0.01700355603047443,0.001654067605477334,True,tested,NM_030806,6,down
PRKCQ,128.05935058183823,-1.9060518934757407,0.6070672037863883,-3.1397708220561893,0.0016908005075197843,0.017354704825025175,0.0016908005075197843,True,tested,NM_006257,18,down
CYP4B1,84.2204956986911,-2.232791859479457,0.7112043421546059,-3.1394519509191623,0.0016926417045459627,0.017354704825025175,0.0016926417045459627,True,tested,NM_000779,12,down
NFIB,1286.557048988497,-1.4418745221709464,0.459331360955699,-3.139072671134272,0.0016948341091258166,0.017354704825025175,0.0016948341091258166,True,tested,NM_005596,9,down
CYP7B1,263.09221396859596,-1.7087262453168157,0.544514821963077,-3.1380711348802968,0.001700635992451784,0.0173971584583237,0.001700635992451784,True,tested,NM_004820,6,down
NRP1,1259.027358527316,-1.3592530899948956,0.43329671800477143,-3.137002967052078,0.001706843999041837,0.017443680013554026,0.001706843999041837,True,tested,NM_003873,17,down
NFIA,810.4033851017313,-1.3925846358842584,0.445377538234935,-3.1267509389970067,0.0017674959269597596,0.018010972074334854,0.0017674959269597596,True,tested,NM_001134673,11,down
SGEF,194.61218479095237,-1.9976802070951072,0.6399279409532639,-3.1217268058639194,0.001797936970149093,0.01828201952418082,0.001797936970149093,True,tested,NM_015595,15,down
C2orf67,212.86889856509728,-1.5504267512743117,0.49669267353841834,-3.121501149250169,0.001799315456691697,0.01828201952418082,0.001799315456691697,True,tested,NM_152519,15,down
CCNG1,428.78044430957397,-1.3396332968843665,0.429511052236391,-3.1189728178334963,0.0018148270298778547,0.018421809445310862,0.0018148270298778547,True,tested,NM_199246,8,down
NNT,737.6788607636087,-1.2382121224628606,0.3972756469499129,-3.1167581802943234,0.0018285149243131293,0.018542835709298974,0.0018285149243131293,True,tested,NM_012343,22,down
PLCL1,89.72647291407638,-1.7631673865082012,0.5665968936118759,-3.1118550178921156,0.001859157801047079,0.01881725612504876,0.001859157801047079,True,tested,NM_001114661,6,down
CHRD,114.3446358314999,-1.6557814082535076,0.5326064350669647,-3.108827267633982,0.0018783149523502944,0.01897459316287711,0.0018783149523502944,True,tested,NM_003741,23,down
SYNPO2L,642.1961108618925,-4.85156511189254,1.5614782116591681,-3.10703349919782,0.0018897498300441446,0.019071769178140043,0.0018897498300441446,True,tested,NM_001114133,4,down
ME3,74.28777218205182,-1.7830259988543309,0.5743861524871159,-3.104228733812182,0.001907757798250271,0.01923503208101473,0.001907757798250271,True,tested,NM_006680,15,down
GHR,73.7607953298451,-2.222869085974473,0.7164717893842013,-3.1025214375642087,0.0019187965005762777,0.019309268232810702,0.0019187965005762777,True,tested,NM_000163,10,down
CAB39L,174.25419408221353,-1.6967950341773814,0.5475627144892464,-3.098814052304697,0.0019429692386848001,0.019496499352074988,0.0019429692386848001,True,tested,NM_001079670,11,down
BVES,175.39060529390972,-1.549244089404115,0.5010365125882315,-3.092078222804763,0.001987604658919433,0.01984959557662316,0.001987604658919433,True,tested,NM_007073,8,down
ARNT2,56.473592294792006,-1.922004166143748,0.6220204628278936,-3.0899371982164934,0.0020019882165215976,0.019974252804155653,0.0020019882165215976,True,tested,NM_014862,19,down
RNF125,93.83586883456724,-1.9643330906208114,0.6362864347774496,-3.087183669580926,0.00202062704721829,0.0201410889545307,0.00202062704721829,True,tested,NM_017831,6,down
MAP3K12,214.57825764386462,-1.4295586259363553,0.4642698202687835,-3.079154757698291,0.0020758881671110517,0.020652728298928703,0.0020758881671110517,True,tested,NM_006301,15,down
FBLN1,1063.1255035396202,-1.5542797772208934,0.5050566629531021,-3.077436436800792,0.0020878936165749495,0.020752516873922818,0.0020878936165749495,True,tested,NM_006486,17,down
FCHO2,628.6653902329107,-1.3026816070582439,0.42353546450762397,-3.0757320607677108,0.0020998645166595683,0.020851773735373745,0.0020998645166595683,True,tested,NM_138782,26,down
TEAD1,1573.2596971376906,-1.4717408657912003,0.47929653612390705,-3.0706269602806557,0.0021360984867751557,0.021171557266094137,0.0021360984867751557,True,tested,NM_021961,13,down
JPH1,282.31794632006483,-1.734310741410377,0.5649166644886466,-3.0700293519934427,0.0021403773474675115,0.021174015454325498,0.0021403773474675115,True,tested,NM_020647,6,down
KIAA0232,1387.3007788236755,-1.1800668653807274,0.3845129370905998,-3.0689913174564456,0.002147828334519282,0.021227737048409762,0.002147828334519282,True,tested,NM_014743,10,down
FBXL7,145.2209506373712,-1.615108944910907,0.5266492110829353,-3.066764196968605,0.0021638948639104215,0.02136642804534106,0.0021638948639104215,True,tested,NM_012304,4,down
TACC1,1409.472229298575,-1.2546136163332302,0.4092985749061018,-3.0652772651872886,0.002174682901916044,0.02145278738735207,0.002174682901916044,True,tested,NM_006283,13,down
FAM65B,172.38262083673257,-1.6218553055575777,0.5296332906452172,-3.0622231158879356,0.0021969962632709893,0.021652572928635098,0.0021969962632709893,True,tested,NM_014722,23,down
DOCK2,303.1125925403375,-1.435274158465871,0.4691366398105467,-3.0593947192985893,0.0022178472459009517,0.021837584972291848,0.0022178472459009517,True,tested,NM_004946,52,down
ARHGAP30,632.5904438065331,-1.229662759277091,0.4023385721813027,-3.056288519915952,0.0022409550295080095,0.02202382931712923,0.0022409550295080095,True,tested,NM_001025598,12,down
LBA1,707.2064086835431,-1.256373273136288,0.4111406681131703,-3.055823397140707,0.002244434120725283,0.0220374064227475,0.002244434120725283,True,tested,NM_014831,14,down
LRG1,124.46574564537237,-1.9326061822935434,0.6326221515698845,-3.0549138652474963,0.002251251671357522,0.022083706871411885,0.002251251671357522,True,tested,NM_052972,2,down
DOCK8,424.9230820660273,-1.4107759636414152,0.4620292776083741,-3.053434126391486,0.002262383861356423,0.022172206014375542,0.002262383861356423,True,tested,NM_203447,47,down
EPHX2,256.4904230108738,-1.3540945214912925,0.4436492506460002,-3.052173579735766,0.00227190680755093,0.02224478370934769,0.00227190680755093,True,tested,NM_001979,19,down
EGFL8,98.36654419295381,-1.665632632606379,0.5460919870946831,-3.050095353839328,0.0022876872168013833,0.02233684191423358,0.0022876872168013833,True,tested,NM_030652,9,down
CAT,692.1138933171342,-1.2073424483278121,0.39595304455339764,-3.049206124149379,0.002294469946809295,0.022361503952855705,0.002294469946809295,True,tested,NM_001752,13,down
CCDC102B,100.40406333390064,-1.610285828799898,0.5289943404338907,-3.0440511470862095,0.002334154528540285,0.022685131800965992,0.002334154528540285,True,tested,NM_001093729,10,down
PTPRC,585.9346551903644,-1.2126317449911785,0.39840096690852705,-3.043746992887191,0.0023365155225277654,0.0226870906466513,0.0023365155225277654,True,tested,NM_002838,33,down
MPZL2,1944.742345252497,-1.55572403187213,0.5122069384821129,-3.0372958954488247,0.0023871100368857206,0.023114265481586526,0.0023871100368857206,True,tested,NM_005797,6,down
AGL,1355.40640032278,-1.264842989367769,0.4164130301138414,-3.0374721680106385,0.002385714346457175,0.023114265481586526,0.002385714346457175,True,tested,NM_000028,34,down
COLEC12,196.76161582551217,-1.6605011326105792,0.5469401287435084,-3.0359833651724673,0.0023975259128498636,0.023179366300201468,0.0023975259128498636,True,tested,NM_130386,10,down
CCDC46,141.67070614725094,-1.5826869318126378,0.5213859409516197,-3.0355381829513077,0.002401068193108508,0.02318531473970403,0.002401068193108508,True,tested,NM_145036,27,down
ATP10B,194.24347119426946,-1.391336198262721,0.4586274413753612,-3.0336959212259376,0.0024157779171736574,0.02326321063045504,0.0024157779171736574,True,tested,NM_025153,26,down
BDH2,78.91218952256456,-2.2895338501453724,0.7546794919243472,-3.0337830491555033,0.002415080381407308,0.02326321063045504,0.002415080381407308,True,tested,NM_020139,10,down
PREPL,932.1517703968792,-1.1765340594478924,0.38787454252704584,-3.033285071463164,0.002419069616738028,0.023273576367627953,0.002419069616738028,True,tested,NM_006036,14,down
VLDLR,577.3485413474044,-2.119397101491967,0.6992670824169552,-3.030883556203529,0.0024383926563937134,0.023438017610313222,0.0024383926563937134,True,tested,NM_003383,19,down
CYBRD1,1012.0949837160933,-1.4468191053267165,0.4779659675872634,-3.0270337292635117,0.0024696639938406937,0.02369524193542496,0.0024696639938406937,True,tested,NM_024843,4,down
YPEL2,312.08958853889425,-1.383394221459579,0.4571755089794091,-3.025958727640168,0.002478461310769006,0.023757951214360563,0.002478461310769006,True,tested,NM_001005404,5,down
TBX15,233.2089574392265,-4.978335628293364,1.6458051022162024,-3.024863406723952,0.0024874543932239942,0.023797252513379444,0.0024874543932239942,True,tested,NM_152380,8,down
RAPGEF3,410.12406008405424,-1.3598830697133502,0.45005309428357243,-3.021605866032566,0.0025143769967525095,0.02401458611625624,0.0025143769967525095,True,tested,NM_001098531,28,down
DCLK2,61.77229524692652,-1.8999481343292874,0.6295750309468715,-3.017826376423782,0.0025459472400285407,0.02424355470767737,0.0025459472400285407,True,tested,NM_001040260,16,down
FAM78A,111.44490862006937,-1.5463465237815268,0.5124370820647774,-3.0176319745456133,0.0025475808487793465,0.02424355470767737,0.0025475808487793465,True,tested,NM_033387,2,down
SCML1,97.6478041801159,-1.909980351503422,0.6331959182496781,-3.0164129244280593,0.002557846712210268,0.024319219509937626,0.002557846712210268,True,tested,NM_001037540,8,down
IRF8,163.49653340908606,-1.5141103751876837,0.502108952718299,-3.0155016495735603,0.0025655454339488203,0.02437036196118111,0.0025655454339488203,True,tested,NM_002163,9,down
FAM46C,296.04299032678495,-1.476965833512455,0.49036757727889163,-3.0119565443301024,0.0025956975308982885,0.0246345061062488,0.0025956975308982885,True,tested,NM_017709,2,down
PGCP,152.62532424836874,-1.9149047333948745,0.6358761057616733,-3.0114431349816777,0.0026000909785064167,0.02465393124565741,0.0026000909785064167,True,tested,NM_016134,8,down
JAK3,411.7104152751767,-1.4190575396971925,0.4716309971542836,-3.008830098656513,0.0026225573116039082,0.024835169641351004,0.0026225573116039082,True,tested,NM_000215,24,down
AMICA1,130.67301029563632,-1.652819333000653,0.5495600113438838,-3.0075320235889795,0.002633783735691197,0.024883571876952983,0.002633783735691197,True,tested,NM_001098526,10,down
GALNT12,96.79084387679933,-1.9152866776301627,0.637129452284611,-3.0061185694090127,0.0026460579651129954,0.02497707545505582,0.0026460579651129954,True,tested,NM_024642,10,down
C5orf41,321.5096627576546,-1.3211938038340478,0.4397587186138531,-3.004360682145275,0.0026613961432889978,0.02507812577379123,0.0026613961432889978,True,tested,NM_153607,9,down
PARP8,89.07861108242828,-2.0555858392312745,0.6842044253097622,-3.004344554334974,0.0026615372394609956,0.02507812577379123,0.0026615372394609956,True,tested,NM_024615,26,down
GPR126,444.4256983225287,-1.417314944789595,0.471817179899613,-3.003949421873854,0.002664996241743348,0.025088217308024748,0.002664996241743348,True,tested,NM_020455,26,down
ENG,687.0079662449343,-1.2825003266262223,0.4272113275084176,-3.0020279052665155,0.0026818759039406977,0.02517943543056387,0.0026818759039406977,True,tested,NM_001114753,15,down
SLIT2,195.59512595035417,-1.7089743713679562,0.5695324606841965,-3.0006619277063042,0.0026939347587462844,0.025270070156596842,0.0026939347587462844,True,tested,NM_004787,37,down
ARHGAP26,371.2938474029552,-1.3141589625266752,0.4389382052861647,-2.993949824144181,0.0027539122925133433,0.025763671010814945,0.0027539122925133433,True,tested,NM_001135608,23,down
HMBOX1,267.99762027190474,-1.368369491571637,0.45776090038106465,-2.9892668649343643,0.0027964776691051106,0.026138607109980685,0.0027964776691051106,True,tested,NM_024567,11,down
ACVRL1,284.88167912111277,-1.462112580072927,0.48956237902354804,-2.986570542836992,0.0028212573970054166,0.02634678241150125,0.0028212573970054166,True,tested,NM_000020,10,down
FNDC1,308.97260346107356,-1.4424558069453284,0.48308549716277105,-2.985922399693375,0.002827243773869159,0.026379238977148653,0.002827243773869159,True,tested,NM_032532,23,down
MYF6,181.0875581921788,-8.33109369538606,2.7918888241510964,-2.9840349025786224,0.0028447431984659085,0.026518963658458596,0.0028447431984659085,True,tested,NM_002469,3,down
CACNB1,359.8174228586508,-1.4185119187136246,0.4754334827318989,-2.9836180459202866,0.0028486212812669294,0.02653157374201273,0.0028486212812669294,True,tested,NM_000723,14,down
FXYD6,89.15035923614325,-1.8433024209468487,0.6182637440919091,-2.981417620815283,0.0028691722848777604,0.0266756849778104,0.0028691722848777604,True,tested,NM_022003,8,down
ITGA10,130.45906179510362,-1.5510652421860802,0.520378648666154,-2.980647353925463,0.0028763981615249684,0.026719221118462703,0.0028763981615249684,True,tested,NM_003637,30,down
SORT1,1962.0684516690033,-1.156654815345316,0.3881760867414783,-2.9797168214425263,0.002885149645458789,0.02677683937737636,0.002885149645458789,True,tested,NM_002959,20,down
PCM1,1886.9506690408073,-1.1262758036694653,0.37816468248651025,-2.978268082212149,0.002898823154070052,0.026879996519558663,0.002898823154070052,True,tested,NM_006197,39,down
POF1B,514.8864271682379,-1.660515618132019,0.5576965331460202,-2.977453721587419,0.0029065352067257524,0.026927741518395727,0.0029065352067257524,True,tested,NM_024921,17,down
CLEC14A,144.28766124388062,-1.745267343058017,0.5879562185771813,-2.96836275884871,0.0029939076579362594,0.027664022739031083,0.0029939076579362594,True,tested,NM_175060,1,down
ERAP2,261.60382131870085,-1.4531815476069705,0.48961643671721605,-2.967999925309438,0.002997444034417532,0.027672361182417036,0.002997444034417532,True,tested,NM_001130140,19,down
TMPRSS11F,132.19915182953653,-1.6726275860205986,0.5640453672971513,-2.9654132149611687,0.0030227661740477594,0.027881634262112168,0.0030227661740477594,True,tested,NM_207407,10,down
BIRC3,159.00442220787724,-1.491223471120408,0.503062821198633,-2.9642887692779873,0.0030338344591659466,0.027910214385286722,0.0030338344591659466,True,tested,NM_182962,10,down
MAP2,242.11039530404113,-1.7261302476837617,0.5825373325193861,-2.963123822843265,0.00304534038242752,0.027967085714845737,0.00304534038242752,True,tested,NM_001039538,15,down
C1orf161,89.5177084328879,-1.7603266344334965,0.594351549250576,-2.961759983048939,0.0030588612956519465,0.02804223104024376,0.0030588612956519465,True,tested,NM_152367,7,down
