gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
ADD1,10.457222699281127,9.464178359486553,10.048130494709703,9.324507171235306,10.473375947914509,10.308611352070551
ADD3,9.820521154768784,10.053872304737443,9.772524020043942,10.26518288642125,10.141535282297484,10.351129453409973
ADFP,7.766671128946735,5.865849788141504,6.77216098994221,8.61976781593812,9.2762387271757,6.4262272201583786
ADH5,8.506507287610019,9.54018923630678,8.840055020072318,8.785525977526634,8.212112282581929,9.11879593879696
ADH7,10.54168621216205,9.967034387325828,11.314738232418897,8.474163339549834,7.85488762058873,6.020678585832798
ADI1,8.592114298894783,7.585393484548879,9.176433997571756,9.407074604267386,8.158385228638693,8.33102712534494
ADIPOR1,9.261616049261287,9.477128214135274,9.434041943358455,9.622997464720237,9.504167175670302,9.940075410516162
ADIPOR2,10.20377311371493,11.018180992500856,10.598895246391294,10.029971562188836,9.934215580347383,10.411157857337944
ADK,8.200640217736625,8.593574210713347,9.077076413314494,8.61976781593812,7.265924304152986,8.525078432280502
ADM,8.34326407631775,8.449890204173723,8.053846860350268,8.10580114335899,7.55567138809087,7.910127909386128
ADNP,10.23903546376751,10.448437354068611,10.152486485991963,10.129415238492845,9.973226478416297,10.62967240338312
ADNP2,9.312949265084626,9.349142290320893,9.361999110911244,9.896920555422932,8.763609654050372,8.950789088650382
ADO,8.337078074240127,8.823905678498985,8.196785696761648,8.720859751666396,8.643192341556224,9.456884955856037
ADORA2B,7.63166903226902,8.959275044663414,7.25381165050989,8.838736827573113,6.285856159291946,7.773224036562798
ADPGK,8.19380989810186,6.930772793090629,8.709290623251723,9.036421043353164,9.038666686766142,8.683826736732044
ADPRH,6.945810640826315,4.890378829924527,7.159815500659237,5.438602867801838,7.967694932374455,6.277394021198483
ADPRHL1,7.700748629761995,0.0,7.6750040104734545,2.8967571848244047,6.554588971971802,5.383453022778921
ADPRHL2,8.152134630037015,8.436692401968278,7.708589569350653,8.428611036075777,7.9807880340817885,8.589636480515333
ADRA2A,7.710352568729271,4.439482270960163,8.154762077012938,7.062147496212488,7.865515186279087,4.754409269126612
ADRB2,8.227642641594317,6.361055614761189,8.490233936506135,5.638561127517553,7.260566152634363,5.923842592858493
ADRBK1,10.604838558506495,11.781212083384247,10.01327832837197,10.188684442137427,10.702555267625142,10.362721005637757
ADRBK2,8.899717369658422,7.643986670616352,8.721680338153202,10.340905480990696,8.899088248741084,8.643848116022793
ADRM1,9.752426852792615,10.071056959566107,8.96342780390101,10.253256006448488,9.723519737805054,9.704108659171995
ADSL,8.586910134632454,8.449890204173723,8.271723482458299,8.676080339502418,8.860649174936796,8.362159573680222
ADSS,8.677828293189076,9.43128585697204,9.343411905989639,9.056525615334047,8.500481567590107,8.855551360355348
ADSSL1,6.844787050409173,3.60229212923849,6.756189623713782,5.790335627800867,5.335143832967203,4.791476129080771
AEBP1,10.268589165892518,10.749960272682628,9.944469784998732,10.479518319109108,11.929315265551061,10.916976508981309
AEBP2,8.95731440790235,10.001054939114905,9.14304599398428,9.05402781211103,8.800999243045485,9.950355280250403
