gene,in_library
GIMAP7,False
GIMAP8,False
GINS1,True
GINS2,True
GINS3,True
GIPC1,False
GIPC2,False
GIT1,False
GIT2,False
GJA1,True
GJB2,False
GJB3,True
GJB5,False
GJB6,False
GJC1,False
GK5,False
GKLP,False
GLA,True
GLB1,False
GLCCI1,False
GLCE,True
GLDN,False
GLE1,False
GLG1,False
GLI2,False
GLI3,False
GLI4,False
GLIPR1,True
GLIPR2,True
GLIS2,False
GLIS3,False
GLMN,True
GLO1,True
GLOD4,False
GLRX5,True
GLS,True
GLT25D1,False
GLT8D3,False
GLT8D4,False
GLTP,False
GLTPD1,False
GLTSCR1,False
GLUD2,False
GLUL,True
GLYCTK,False
GM2A,True
GMDS,False
GMEB1,False
GMEB2,False
GMFB,True
GMIP,False
GMNN,False
GMPPA,True
GMPPB,True
GMPR2,True
GMPS,True
GNA11,False
GNA12,False
GNA15,True
GNAI1,True
GNAI2,True
GNAI3,True
GNAO1,True
GNAQ,False
GNAS,True
GNB1,False
GNB1L,False
GNB2,True
GNB2L1,False
GNB4,True
GNB5,False
GNE,True
GNG11,True
GNG12,True
GNG2,True
GNL1,False
GNL3,True
GNL3L,False
GNPAT,True
GNPDA1,True
GNPDA2,False
GNPNAT1,False
GNPTAB,False
GNPTG,False
GNS,False
GOLGA1,False
GOLGA2,False
GOLGA3,False
GOLGA4,True
GOLGA5,False
GOLGA7,False
GOLGA7B,False
GOLGA8A,False
GOLGB1,False
GOLIM4,False
GOLM1,False
GOLPH3,False
GOLPH3L,False
GOLSYN,False
GOLT1B,False
GON4L,False
GOPC,False
GORASP1,False
GORASP2,False
GOSR1,False
GOSR2,True
GOT1,True
GOT2,True
GPAA1,False
GPAM,True
GPATCH1,False
GPATCH2,False
GPATCH3,False
GPATCH4,False
GPATCH8,False
GPBP1,False
GPBP1L1,False
GPC1,True
GPC4,True
GPD1,True
GPD1L,True
GPD2,True
GPHN,True
GPI,True
GPKOW,False
GPM6B,False
GPN1,False
GPN2,False
GPNMB,True
GPR107,False
GPR108,False
GPR109A,False
GPR109B,False
GPR110,False
GPR115,False
GPR116,False
GPR124,False
GPR125,False
GPR126,False
GPR133,False
GPR137,False
GPR137B,False
GPR153,False
GPR155,False
GPR157,False
GPR172A,False
GPR175,False
GPR177,False
GPR180,False
GPR56,False
GPR68,False
GPR75,False
GPR87,True
GPR98,False
GPRASP1,False
GPRASP2,False
GPRC5A,False
GPRC5C,True
GPRIN1,False
GPRIN2,False
GPRIN3,False
GPS1,False
GPSM1,False
GPSM2,False
GPT2,False
GPX1,True
GPX3,True
GPX8,True
GRAMD1A,False
GRAMD1C,False
GRAMD2,False
GRAMD3,False
GRAMD4,False
GRASP,False
GRB10,False
GRB2,True
GRB7,True
GREM1,True
GRHL1,False
GRHL2,False
GRHL3,False
GRHPR,True
GRINA,True
GRINL1A,False
GRIP1,False
GRIPAP1,False
GRK5,True
GRK6,False
GRLF1,False
GRN,False
GRPEL1,True
GRPEL2,False
GRSF1,False
GRTP1,False
GRWD1,True
GSDMA,False
GSDMB,False
GSDMC,False
GSK3A,False
GSK3B,True
GSN,True
GSPT1,True
GSPT2,False
GSR,True
GSS,True
GSTA4,False
GSTCD,False
GSTK1,True
GSTM4,True
GSTO1,True
GTDC1,False
GTF2A1,False
GTF2B,True
GTF2E1,False
GTF2E2,False
GTF2F1,True
GTF2F2,False
GTF2H1,True
GTF2H3,True
GTF2H4,False
GTF2I,False
GTF2IRD1,False
GTF3A,False
GTF3C1,False
GTF3C2,False
GTF3C3,False
GTF3C4,False
GTF3C5,True
GTPBP1,False
GTPBP10,False
GTPBP3,False
GTPBP4,False
GTPBP5,False
GTPBP8,False
GTSE1,False
GUCY1A3,False
GUF1,False
GUK1,True
GULP1,False
GUSB,True
GVIN1,False
GYG1,False
GYLTL1B,False
GYPC,True
GYS1,True
GZF1,False
H19,False
H1F0,False
H1FX,False
H2AFJ,False
H2AFV,False
H2AFY,False
H2AFY2,False
H2AFZ,False
H3F3B,False
H6PD,False
HABP4,False
HACE1,False
HACL1,True
HADH,True
HADHA,True
HADHB,True
HAP1,False
HAPLN3,False
HARS,False
HARS2,False
HAS3,False
HAT1,False
HAX1,True
HBEGF,True
HBP1,False
HBS1L,False
HBXIP,False
HCCS,True
HCFC1,False
HCFC1R1,False
HCFC2,False
HCG18,False
HCK,False
HCLS1,True
HCN3,False
HCP5,False
HDAC1,True
HDAC10,False
HDAC11,True
HDAC2,True
HDAC3,True
HDAC4,False
HDAC5,True
HDAC6,True
HDAC7,False
HDAC8,False
HDAC9,True
HDDC2,True
HDGF,True
HDGF2,False
HDGFRP3,False
HDLBP,True
HEATR1,False
HEATR2,False
HEATR3,False
HEATR5A,False
HEATR5B,False
HEATR6,False
HEBP1,True
HEBP2,False
HECA,False
HECTD1,False
HECTD2,False
HECTD3,False
HECW2,False
HEG1,False
HEL308,False
HELB,False
HELZ,False
HEMK1,False
HEPH,False
HEPHL1,False
HERC1,False
HERC2,False
HERC3,True
HERC4,False
HERC5,False
HERC6,True
HERPUD1,True
HERPUD2,False
HES1,True
HES2,False
HES4,False
HES6,True
HEXA,True
HEXB,False
HEXIM1,True
HEYL,True
HFE,False
HGS,False
HGSNAT,False
HHAT,False
HIAT1,False
HIATL1,False
HIBADH,False
HIBCH,True
HIC1,False
HIC2,False
HIF1A,True
HIF1AN,False
HIF3A,False
HIG2,False
HIGD1A,False
HINT1,True
HINT3,False
HIP1,False
HIP1R,False
HIPK1,False
HIPK2,True
HIPK3,False
HIRA,True
HIRIP3,False
HISPPD1,False
HISPPD2A,False
HIST1H1A,False
HIST1H1B,False
HIST1H1C,False
HIST1H1D,False
HIST1H1E,False
HIST1H2AB,False
HIST1H2AC,False
HIST1H2AD,False
HIST1H2AE,False
HIST1H2AG,False
HIST1H2AJ,False
HIST1H2AK,False
HIST1H2BB,False
HIST1H2BC,False
HIST1H2BD,False
HIST1H2BG,False
HIST1H2BH,False
HIST1H2BJ,False
HIST1H3B,False
HIST1H3C,False
HIST1H3D,False
HIST1H3F,False
HIST1H3G,False
HIST1H3H,False
HIST1H3I,False
HIST1H3J,False
HIST1H4A,False
HIST1H4B,False
HIST1H4C,False
HIST1H4D,False
HIST1H4E,False
HIST1H4F,False
HIST1H4H,False
HIST2H2AB,False
HIST2H2AC,False
HIST2H2BE,False
HIST4H4,False
HIVEP1,False
HIVEP2,False
HIVEP3,False
HJURP,False
HK1,True
HK2,True
HK3,False
HKR1,False
HLA-A,True
HLA-B,True
HLA-C,True
HLA-DMA,True
HLA-DOA,True
HLA-DPA1,False
HLA-DPB1,False
HLA-DQA1,True
HLA-DQB1,False
HLA-DRA,True
HLA-DRB5,False
HLA-DRB6,False
HLA-E,True
HLA-F,True
HLCS,False
HLF,False
HLTF,False
HM13,False
HMBOX1,False
HMBS,True
HMCN1,False
HMG20A,False
HMG20B,False
HMG2L1,False
HMGA1,True
HMGA2,False
HMGB1,False
HMGB2,True
HMGB3,True
HMGCL,True
HMGCR,True
HMGCS1,True
HMGN3,False
HMHA1,False
HMMR,True
HMOX1,True
HMOX2,True
HN1,False
HN1L,False
HNMT,False
HNRNPA0,False
HNRNPA2B1,True
HNRNPA3,True
HNRNPAB,False
HNRNPC,True
HNRNPCL1,False
HNRNPD,True
HNRNPF,False
HNRNPH1,False
HNRNPH2,False
HNRNPH3,False
HNRNPK,False
HNRNPL,False
HNRNPM,False
HNRNPR,True
HNRNPU,True
HNRNPUL1,False
HNRNPUL2,False
HNRPDL,False
HNRPLL,False
HNT,False
HOMER1,True
HOMER2,True
HOMEZ,False
HOOK1,False
HOOK2,False
HOOK3,True
HOPX,True
HOXD10,False
HP1BP3,False
HPCAL1,False
HPRT1,True
HPS1,False
HPS3,False
HPS4,False
HPS5,False
HPS6,False
HR,True
HRAS,True
HRC,True
HRH1,True
HS1BP3,False
HS2ST1,True
HS3ST1,True
HS6ST1,False
HS6ST2,True
HSBP1,False
HSD17B1,False
HSD17B10,True
HSD17B12,False
HSD17B2,True
HSD17B4,True
HSD17B8,False
HSD3B7,True
HSDL1,False
HSDL2,True
HSF1,False
HSF2,False
HSF4,False
HSN2,False
HSP90AA1,True
HSP90AB1,True
HSP90B1,True
HSPA12A,False
HSPA12B,False
HSPA13,True
HSPA14,False
HSPA1A,True
HSPA1B,False
HSPA2,True
HSPA4,True
HSPA4L,True
HSPA5,True
HSPA8,True
HSPA9,True
HSPB1,True
HSPB6,False
HSPB7,False
HSPBAP1,False
HSPBP1,False
HSPC105,False
HSPC157,False
HSPC159,False
HSPD1,True
HSPG2,False
HSPH1,True
HTATIP2,True
HTATSF1,False
HTRA1,True
HTRA2,True
HTRA3,False
HTT,False
HUNK,False
HUS1,True
HUWE1,True
HYAL1,False
HYAL2,True
HYOU1,True
HYPK,False
IARS,False
IARS2,False
IBTK,False
ICA1,True
ICA1L,False
ICAM1,True
ICAM2,True
ICHTHYIN,False
ICK,False
ICMT,False
ICOSLG,True
ID1,True
ID3,True
ID4,False
IDE,True
IDH1,True
IDH2,True
IDH3A,True
IDH3B,True
IDH3G,True
IDI1,True
IDS,True
IDUA,True
IER3,True
IER3IP1,False
IER5,True
IER5L,False
IFFO1,False
IFFO2,False
IFI16,False
IFI27,True
IFI27L2,False
IFI30,True
IFI35,True
IFI44,True
IFI44L,True
IFI6,False
IFIH1,True
IFIT1,True
IFIT2,True
IFIT3,True
IFIT5,False
IFITM2,True
IFNAR1,True
IFNAR2,True
IFNGR1,True
IFNGR2,True
IFRD1,True
IFRD2,False
IFRG15,False
IFT122,False
IFT172,False
IFT52,False
IFT57,False
IFT74,False
IFT80,False
IFT81,False
IFT88,True
IGBP1,False
IGF1,True
IGF1R,True
IGF2,True
IGF2BP2,False
IGF2R,True
IGFBP2,True
IGFBP3,True
IGFBP4,True
IGFBP5,True
IGFBP6,True
IGFBP7,True
IGFL1,False
IGHMBP2,False
IGSF10,False
IGSF2,False
IGSF3,True
IGSF9,False
IGSF9B,False
IHPK1,False
IHPK2,False
IHPK3,False
IIP45,False
IK,False
IKBKAP,False
IKBKB,True
IKBKE,False
IKBKG,True
IKZF2,True
IKZF4,True
IL10RA,True
IL10RB,True
IL11RA,False
IL13RA1,True
IL15RA,True
IL17RA,True
IL17RC,False
IL17RD,False
IL17RE,False
IL18,True
IL18BP,True
IL1A,True
IL1B,True
IL1F5,False
IL1F6,False
IL1F9,False
IL1R1,True
IL1R2,True
IL1RAP,False
IL1RL2,True
IL1RN,False
IL20RA,False
IL20RB,False
IL22RA1,False
IL28RA,False
IL2RB,True
IL2RG,True
IL32,True
IL33,True
IL4I1,True
IL4R,True
IL6R,False
IL6ST,True
IL7R,True
IL8,False
ILF2,True
ILF3,True
ILK,False
ILVBL,True
IMAA,False
IMMP2L,False
IMMT,True
IMP3,True
IMPA1,False
IMPA2,True
IMPACT,False
IMPAD1,False
IMPDH1,False
IMPDH2,True
INADL,False
INCENP,True
INF2,False
ING1,False
ING4,False
ING5,False
INHBA,True
INHBB,True
INO80,False
INO80B,False
INO80D,False
INO80E,False
INPP1,False
INPP4A,False
INPP4B,True
INPP5A,False
INPP5B,False
INPP5E,False
INPP5F,True
INPP5K,False
INS-IGF2,False
INSIG1,True
INSIG2,False
INSR,False
INTS1,False
INTS10,False
INTS12,False
INTS2,False
INTS3,False
INTS4,False
INTS5,False
INTS6,False
INTS7,False
INTS8,False
INTS9,False
INTU,False
INVS,False
IPO11,False
IPO13,False
IPO4,True
IPO5,False
IPO7,True
IPO8,False
IPO9,False
IPP,False
IPPK,False
IPW,False
IQCB1,False
IQCE,False
IQGAP1,False
IQGAP2,True
IQGAP3,False
IQSEC1,False
IQSEC2,False
IQWD1,False
IRAK1,True
IRAK2,True
IRAK3,False
IRAK4,True
IREB2,False
IRF1,True
IRF2,True
IRF2BP2,False
IRF3,False
IRF4,True
IRF5,True
IRF6,True
IRF7,True
IRF8,True
IRF9,True
IRGQ,False
IRS1,True
IRS2,True
IRX2,False
IRX3,False
IRX4,False
ISCU,True
ISG20L2,True
ISLR,False
ISOC1,True
ISOC2,False
ISY1,False
ITCH,False
ITFG2,False
ITGA1,False
ITGA10,True
ITGA11,False
ITGA2,True
ITGA3,True
ITGA4,True
ITGA5,True
ITGA6,True
ITGA7,True
ITGA9,True
ITGAE,True
ITGAL,True
ITGAM,True
ITGAV,True
ITGAX,False
ITGB1,True
ITGB1BP1,True
ITGB2,True
ITGB3,True
ITGB4,True
ITGB5,True
ITGB6,False
ITGB8,True
ITGBL1,True
ITIH4,True
ITIH5,True
ITK,True
ITM2B,False
ITPK1,True
ITPKB,False
ITPKC,False
ITPR1,False
ITPR2,True
ITPR3,False
ITPRIP,False
ITPRIPL2,False
ITSN1,True
ITSN2,False
IVD,False
IVL,False
IVNS1ABP,False
IWS1,False
JAG1,True
JAG2,True
JAGN1,True
JAK1,True
JAK2,True
JAK3,False
JAM2,False
JAM3,True
JARID1A,False
JARID1B,False
JARID1C,False
JARID2,False
JAZF1,False
JDP2,False
JHDM1D,False
JMJD1A,False
JMJD1B,False
JMJD1C,False
JMJD2A,False
JMJD2B,False
JMJD2C,False
JMJD3,False
JMJD4,False
JMJD6,True
JMJD7,False
JMJD8,False
JMY,False
JPH1,False
JPH2,False
JRK,False
JRKL,False
JTB,False
JTV1,False
JUB,False
JUN,True
JUNB,True
JUND,False
KAL1,False
KALRN,True
KANK1,False
KANK2,False
KANK3,False
KARS,False
KAT2A,True
KAT2B,True
KAT5,False
KATNA1,True
KATNAL1,False
KATNB1,True
KBTBD10,False
KBTBD4,False
KBTBD5,False
KBTBD6,False
KBTBD7,False
KCMF1,False
KCNAB2,False
KCNC3,False
KCNC4,False
KCNIP2,True
KCNJ12,False
KCNJ15,False
KCNJ2,True
KCNK1,False
KCNK10,False
KCNK5,True
KCNK7,False
KCNMA1,True
KCNQ1OT1,False
KCNRG,False
KCNS3,False
KCTD1,False
KCTD11,False
KCTD12,False
KCTD15,False
KCTD17,False
KCTD18,False
KCTD2,False
KCTD20,False
KCTD21,False
KCTD3,False
KCTD5,False
KCTD7,False
KDELC2,False
KDELR1,False
KDELR2,False
KDELR3,True
KDR,False
KDSR,False
KEAP1,False
KHDRBS1,False
KHSRP,True
KIAA0020,False
KIAA0040,False
KIAA0090,False
KIAA0100,False
KIAA0114,False
KIAA0141,False
KIAA0146,False
KIAA0174,False
KIAA0182,False
KIAA0195,False
KIAA0196,False
KIAA0226,False
KIAA0232,False
KIAA0240,False
KIAA0247,False
KIAA0256,False
KIAA0284,False
KIAA0317,False
KIAA0319L,False
KIAA0323,False
KIAA0329,False
KIAA0355,False
KIAA0368,False
KIAA0406,False
KIAA0409,False
KIAA0415,False
KIAA0427,False
KIAA0430,False
KIAA0467,False
KIAA0494,False
KIAA0495,False
KIAA0513,False
KIAA0528,False
KIAA0556,False
KIAA0562,False
KIAA0564,False
KIAA0586,False
KIAA0649,False
KIAA0652,False
KIAA0664,False
KIAA0746,False
KIAA0753,False
KIAA0754,False
KIAA0776,False
KIAA0802,False
KIAA0831,False
KIAA0841,False
KIAA0859,False
KIAA0892,False
KIAA0895,False
KIAA0907,False
KIAA0913,False
KIAA0922,False
KIAA0947,False
KIAA0999,False
KIAA1009,False
KIAA1012,False
KIAA1026,False
KIAA1033,False
KIAA1109,False
KIAA1128,False
KIAA1147,False
KIAA1161,False
KIAA1191,False
KIAA1199,False
KIAA1217,False
KIAA1219,False
KIAA1267,False
KIAA1274,False
KIAA1279,False
KIAA1303,False
KIAA1305,False
KIAA1310,False
KIAA1328,False
KIAA1333,False
KIAA1370,False
KIAA1377,False
KIAA1407,False
KIAA1429,False
KIAA1430,False
KIAA1432,False
KIAA1462,False
KIAA1467,False
KIAA1468,False
KIAA1522,False
KIAA1524,False
KIAA1529,False
KIAA1530,False
KIAA1539,False
KIAA1543,False
KIAA1549,False
KIAA1586,False
KIAA1598,False
KIAA1602,False
KIAA1604,False
KIAA1609,False
KIAA1614,False
KIAA1618,False
KIAA1627,False
KIAA1632,False
KIAA1644,False
KIAA1683,False
KIAA1712,False
KIAA1715,False
KIAA1731,False
KIAA1737,False
KIAA1755,False
KIAA1787,False
KIAA1797,False
KIAA1804,False
KIAA1826,False
KIAA1833,False
KIAA1841,False
KIAA1881,False
KIAA1919,False
KIAA1949,False
KIAA1958,False
KIAA1967,False
KIAA2018,False
KIAA2026,False
KIDINS220,False
KIF11,True
KIF13A,False
KIF13B,True
KIF14,False
KIF15,True
KIF16B,False
KIF18A,False
KIF18B,True
KIF1B,True
KIF20A,True
KIF20B,True
KIF21A,False
KIF21B,False
KIF23,True
KIF24,False
KIF26A,False
KIF26B,False
KIF27,False
KIF2A,True
KIF2C,True
KIF3A,False
KIF3B,True
KIF3C,True
KIF4A,True
KIF5B,True
KIF7,False
KIFAP3,True
KIFC1,False
KIFC2,False
KIFC3,True
KIN,False
KIRREL,False
KIT,True
KITLG,False
KLC1,True
KLC2,False
KLC3,False
KLC4,False
KLF10,True
KLF11,False
KLF12,False
KLF13,False
KLF16,False
KLF2,True
KLF3,True
KLF4,True
KLF5,True
KLF6,True
KLF7,True
KLF8,False
KLF9,True
KLHDC10,False
KLHDC2,False
KLHDC3,True
KLHDC4,False
KLHDC5,False
KLHL11,False
KLHL12,False
KLHL13,False
KLHL15,False
KLHL17,False
KLHL18,False
KLHL20,False
KLHL21,False
KLHL22,False
KLHL24,True
KLHL25,False
KLHL26,False
KLHL28,False
KLHL3,False
KLHL30,False
KLHL31,False
KLHL36,False
KLHL5,False
KLHL6,False
KLHL7,False
KLHL8,False
KLHL9,False
KLK10,True
KLK11,True
KLK12,False
KLK13,False
KLK5,False
KLK6,False
KLK7,True
KLK8,True
KLK9,False
KLRA1,False
KLRAQ1,False
KLRG2,False
KNTC1,True
KPNA1,False
KPNA2,True
KPNA3,False
KPNA4,False
KPNA5,False
KPNA6,False
KPNB1,True
KPRP,False
KPTN,True
KRAS,False
KRBA1,False
KRCC1,False
KREMEN1,False
KRI1,False
KRIT1,False
KRR1,False
KRT1,True
KRT10,False
KRT13,True
KRT14,False
KRT15,True
KRT17,True
KRT19,True
KRT2,False
KRT23,False
KRT3,False
KRT4,True
KRT5,True
KRT6A,False
KRT75,False
KRT76,False
KRT78,False
KRT80,False
KRTDAP,False
KSR1,False
KTELC1,False
KTI12,False
KTN1,False
L2HGDH,False
L3MBTL,False
L3MBTL2,False
L3MBTL3,False
L3MBTL4,True
LACE1,False
LACTB,False
LAD1,True
LAIR1,False
LAMA2,True
LAMA3,True
LAMA4,True
LAMA5,False
LAMB1,False
LAMB2,False
LAMB3,True
LAMB4,False
LAMC1,True
LAMC2,True
LAMC3,False
LAMP1,False
LAMP2,True
LAMP3,True
LANCL1,False
LANCL2,False
LAP3,True
LAPTM4A,False
LAPTM4B,False
LAPTM5,True
LARGE,False
LARP1,False
LARP2,False
LARP4,False
LARP5,False
LARP7,False
LARS,False
LARS2,False
LAS1L,True
LASP1,False
LASS2,False
LASS3,False
LASS4,False
LASS6,False
LAT,False
LATS1,True
LATS2,True
LBA1,False
LBH,False
LBR,True
LCAT,True
LCE3D,False
LCE3E,False
LCMT1,False
LCMT2,False
LCOR,False
LCORL,False
LCP1,True
LDB1,True
LDB2,False
LDB3,True
LDHA,True
LDHB,True
LDHD,False
LDLR,True
LDLRAD3,False
LDLRAP1,True
LDOC1,False
LDOC1L,False
LEF1,True
LEMD3,False
LENG9,False
LEO1,False
LEPR,True
LEPRE1,False
LEPREL1,False
LEPREL2,False
LEPROT,False
LEPROTL1,False
LETM1,False
LETMD1,False
LFNG,True
LGALS3,True
LGALS3BP,True
LGALS8,False
LGI4,False
LGMN,True
LGR4,False
LGTN,False
LHFP,False
LHFPL2,False
LHPP,True
LHX6,False
LIF,True
LIFR,True
LIG1,True
LIG3,True
LIG4,False
LIMA1,True
LIMCH1,False
LIMD1,False
LIMD2,False
LIME1,False
LIMK1,False
LIMK2,False
LIMS1,False
LIMS2,False
LIN52,False
LIN54,False
LIN7C,False
LIN9,False
LINS1,False
LIPA,True
LITAF,True
LLGL1,True
LLGL2,True
LMAN2,False
LMAN2L,False
LMBR1,False
LMBR1L,False
LMBRD1,False
LMBRD2,False
LMCD1,False
LMF1,False
LMF2,False
LMLN,False
LMNA,True
LMNB1,True
LMNB2,False
LMO2,True
LMO4,False
LMO7,False
LMOD1,False
LMOD2,False
LMOD3,False
LMTK2,False
LMTK3,False
LNPEP,False
LNX2,False
LOC100129550,False
LOC100131187,False
LOC100134934,False
LOC116236,False
LOC144438,False
LOC147727,False
LOC148413,False
LOC149478,False
LOC151162,False
LOC152217,False
LOC153364,False
LOC201175,False
LOC203547,False
LOC221710,False
LOC25845,False
LOC26010,False
LOC283174,False
LOC283267,False
LOC283951,False
LOC284023,False
LOC284441,False
LOC285908,False
LOC338799,False
LOC374443,False
LOC399959,False
LOC401152,False
LOC402057,False
LOC407835,False
LOC440093,False
LOC440456,False
LOC441108,False
LOC492311,False
LOC51057,False
LOC54492,False
LOC550112,False
LOC552889,False
LOC553158,False
LOC57228,False
LOC606495,False
LOC619207,False
LOC642587,False
LOC644096,False
LOC645851,False
LOC652968,False
LOC653319,False
LOC678655,False
LOC728448,False
LOC728661,False
LOC729085,False
LOC85389,False
LOC85390,False
LOC85391,False
LOC90379,False
LOC90826,False
LOC91431,False
LOC92249,False
LOH12CR1,False
LONP1,True
LONP2,True
LONRF1,False
LOR,False
LOX,True
LOXL1,True
LOXL2,True
LPAR1,True
LPAR2,False
LPAR3,False
LPCAT1,False
LPCAT2,False
LPCAT3,True
LPCAT4,False
LPGAT1,False
LPHN1,False
LPHN2,False
LPIN1,True
LPIN2,True
LPL,True
LPP,False
LRBA,False
LRCH1,False
LRCH3,False
LRCH4,False
LRDD,False
LRFN3,False
LRFN4,False
LRG1,False
LRIG1,True
LRIG2,False
LRIG3,False
LRP1,True
LRP10,True
LRP11,False
LRP12,False
LRP3,False
LRP4,False
LRP5,False
LRP5L,False
LRP6,False
LRP8,False
LRPAP1,True
LRPPRC,True
LRRC1,False
LRRC14,False
LRRC15,True
LRRC16A,False
LRRC20,False
LRRC28,False
LRRC32,False
LRRC4,False
LRRC40,False
LRRC41,False
LRRC42,False
LRRC45,False
LRRC47,False
LRRC57,False
LRRC58,False
LRRC59,False
LRRC8A,False
LRRC8B,False
LRRC8C,True
LRRC8D,False
LRRC8E,False
LRRCC1,False
LRRFIP1,False
LRRFIP2,False
LRRK1,False
LRRK2,False
LRSAM1,False
LRWD1,False
LSG1,False
LSM1,True
LSM14A,False
LSM14B,False
LSM4,True
LSM5,False
LSM8,False
LSR,True
LSS,True
LTA4H,True
LTB4R,False
LTB4R2,False
LTBP1,True
LTBP2,True
LTBP3,False
LTBP4,False
LTBR,True
LTF,True
LTV1,False
LUC7L,False
LUM,True
LUZP1,False
LUZP6,False
LY6D,False
LY6E,True
LY6G5B,False
LY6G6C,False
LY75,True
LYCAT,False
LYN,True
LYNX1,False
LYPD5,False
LYPLA1,False
LYPLA2,False
LYPLAL1,False
LYRM1,False
LYRM2,False
LYRM5,False
LYRM7,False
LYSMD3,False
LYSMD4,False
LYST,False
LYZ,False
LZTFL1,False
LZTR1,False
LZTS1,False
LZTS2,False
M6PR,True
M6PRBP1,False
MACC1,False
MACF1,False
MAD1L1,False
MAD2L1,True
MAD2L1BP,False
MADD,True
MAEA,False
MAF,True
MAFB,True
MAFF,True
MAFG,False
MAFK,False
MAGED1,False
MAGED2,False
MAGEF1,False
MAGEH1,False
MAGI1,False
MAGI3,False
MAGOHB,False
MAGT1,False
MAK10,False
MAK16,False
MAL,True
MAL2,True
MALAT1,False
MALL,True
MALT1,False
MAMDC2,False
MAMDC4,False
MAML1,True
MAML2,True
MAML3,False
MAN1A1,True
MAN1A2,False
MAN1B1,False
MAN1C1,False
MAN2A1,False
MAN2A2,False
MAN2B1,False
MAN2B2,False
MAN2C1,False
MANBA,False
MANEA,False
MANEAL,False
MANSC1,False
MAOA,True
MAOB,True
MAP1A,False
MAP1B,True
MAP1D,False
MAP1LC3B,False
MAP1S,True
MAP2,False
MAP2K1,False
MAP2K2,False
MAP2K3,True
MAP2K4,False
MAP2K5,True
MAP2K6,True
MAP2K7,False
MAP3K1,True
MAP3K10,False
MAP3K11,True
MAP3K12,False
MAP3K13,False
MAP3K14,False
MAP3K2,False
MAP3K3,False
MAP3K4,False
MAP3K5,False
MAP3K6,True
MAP3K7,True
MAP3K7IP1,False
MAP3K7IP2,False
MAP3K7IP3,False
MAP3K8,True
MAP3K9,False
MAP4,False
MAP4K2,True
MAP4K3,True
MAP4K4,False
MAP4K5,False
MAP7,True
MAP7D1,False
MAP7D3,False
MAP9,False
MAPK1,True
MAPK10,True
MAPK11,True
MAPK12,True
MAPK13,True
MAPK14,True
MAPK1IP1L,False
MAPK3,False
MAPK6,False
MAPK7,False
MAPK8,True
MAPK8IP3,False
MAPK9,True
MAPKAP1,True
MAPKAPK2,True
MAPKAPK3,True
MAPKAPK5,False
MAPKBP1,False
MAPKSP1,False
MAPRE1,True
MAPRE2,False
MAPRE3,True
MAPT,True
MARCH5,False
MARCH6,False
MARCH7,False
MARCH8,False
MARCH9,False
MARCKS,True
MARCO,True
MARK1,False
MARK2,True
MARK3,True
MARK4,True
MARS,False
MARS2,False
MARVELD2,False
MASP1,False
MAST2,True
MAST3,True
MAST4,True
MASTL,False
MAT2A,False
MAT2B,False
MATN2,True
MATR3,False
MAX,False
MAZ,False
MB,True
MBD1,False
MBD2,False
MBD3,False
MBD4,False
MBD5,False
MBD6,False
MBNL1,False
MBNL2,False
MBNL3,False
MBOAT1,False
MBOAT2,True
MBOAT7,False
MBP,True
MBTD1,False
MBTPS1,False
MBTPS2,False
MC1R,False
MCAM,False
MCAT,False
MCC,False
MCCC1,True
MCCC2,True
MCF2L,False
MCFD2,False
MCL1,True
MCM10,False
MCM2,True
MCM3,True
MCM3AP,False
MCM4,True
MCM5,True
MCM6,True
MCM7,True
MCM8,False
MCM9,False
MCOLN1,False
MCPH1,False
MCRS1,False
MCTP1,False
MCTP2,False
MCTS1,False
MDC1,False
MDFI,False
MDFIC,False
MDGA1,True
MDH1,True
MDH2,True
MDK,True
MDM1,False
MDM2,True
MDM4,False
MDN1,False
ME1,True
ME2,True
ME3,False
MEA1,False
MECP2,False
MECR,False
MED1,False
MED12,False
MED13,False
MED13L,True
MED14,False
MED15,False
MED16,False
MED17,False
MED20,False
MED21,False
MED22,False
MED23,False
MED24,True
MED25,False
MED26,False
MED29,False
MED31,False
MED4,False
MED6,False
MED7,False
MED8,False
MED9,False
MEF2A,True
MEF2B,False
MEF2C,True
MEF2D,True
MEG3,False
MEGF10,False
MEGF6,False
MEGF8,False
MEGF9,False
MEIS1,True
MEIS2,True
MEN1,False
MEOX1,False
MEPCE,False
MERTK,True
MESDC1,False
MESDC2,False
MEST,True
MET,True
METAP2,False
METRNL,False
METT10D,False
METT11D1,False
METTL1,False
METTL11A,False
METTL3,True
METTL4,False
METTL5,False
METTL6,False
METTL7A,False
METTL8,False
METTL9,False
MEX3A,False
MEX3C,False
MEX3D,False
MFAP1,False
MFAP3,False
MFAP4,False
MFAP5,True
MFF,False
MFHAS1,True
MFN1,False
MFN2,True
MFNG,False
MFSD1,False
MFSD10,False
MFSD2,False
MFSD3,False
MFSD5,False
MFSD8,False
MFSD9,False
MGA,False
MGAT1,True
MGAT2,False
MGAT3,False
MGAT4A,False
MGAT4B,False
MGAT5,False
MGC16169,False
MGC23284,False
MGC3207,False
MGC33894,False
MGC4172,False
MGC48628,False
MGEA5,False
MGLL,True
MGMT,True
MGP,True
MGRN1,False
MGST1,True
MGST2,False
MIA3,False
MIAT,False
MIB1,False
MIB2,False
MICA,False
MICAL1,False
MICAL2,False
MICAL3,False
MICALCL,False
MICALL1,False
MICALL2,False
