library,Term,ES,NES,pvalue,padj,fwer,genes
MSigDB_Hallmark_2020,TGF-beta Signaling,0.326654157353063,1.2472917679192048,0.10476190476190476,0.1597156770342444,0.439,SERPINE1;PMEPA1;CDH1;FURIN;SMURF1;HDAC1;TGFB1
MSigDB_Hallmark_2020,KRAS Signaling Up,-0.35919664536041446,-1.245135939094355,0.11712707182320442,0.34138011915372707,0.991,PEG3;EMP1;SPARCL1;RELN;F13A1;IL33;CFH;TFPI;GYPC;GNG11;VWA5A;ST6GAL1;PTGS2;SPON1;SATB1;CFB;AKAP12;FLT4;NRP1;CAB39L;DOCK2;MPZL2;IRF8;ENG;BIRC3;SPRY2;ITGBL1;APOD;PRRX1;EPB41L3;TNFRSF1B;IGF2;IL10RA;RGS16;CPE;MTMR10;TMEM176B;SLPI;CCND2;MAP3K1;ETS1;PTBP2
MSigDB_Hallmark_2020,Allograft Rejection,-0.36523707199589206,-1.238678041773935,0.140893470790378,0.32288357137069434,0.993,ACHE;STAB1;CCL2;GBP2;JAK2;APBB1;CCL19;PTPRC;IRF8;ITK;ITGAL;CSF1;HLA-DRA;HLA-DOA;TLR3;CD74;TGFB2;BCL3;ACVR2A;HLA-DQA1;PRKCB;IKBKB;CCND2;ST8SIA4;ETS1;CD4;SRGN;HLA-DMA;IL18;HCLS1;IFNAR2;IRF7;TIMP1;UBE2D1;LY75
MSigDB_Hallmark_2020,IL-6/JAK/STAT3 Signaling,-0.39209727078900025,-1.2371787405589412,0.14846625766871166,0.299588747634908,0.993,A2M;LEPR;IL6ST;HMOX1;ACVRL1;IL1R2;IL13RA1;CSF1;CD36;TNFRSF1B;CD14;ITGB3;PIM1;MAP3K8;MYD88;CSF2RB
MSigDB_Hallmark_2020,Complement,-0.353317377933774,-1.2369602305266956,0.1137855579868709,0.27684657604439933,0.993,ACTN2;C3;CFH;LTF;CLU;SERPING1;C1S;F8;ZEB1;JAK2;DOCK10;GNG2;CFB;DOCK4;ERAP2;PRCP;C1QA;FYN;SERPINB2;CTSO;CD36;C1QC;DUSP5;S100A9;PIM1;TIMP2;SPOCK2;RAF1;LRP1;CD55;CD59;RASGRP1;CASP10;GCA;PCLO;DOCK9;SH2B3;PLA2G4A;PIK3CG
MSigDB_Hallmark_2020,Angiogenesis,0.3679933229587898,1.223169850420002,0.19101123595505617,0.1735663017472631,0.481,SPP1;POSTN;VAV2;TNFRSF21;VEGFA;PTK2;JAG2
MSigDB_Hallmark_2020,Epithelial Mesenchymal Transition,-0.3388384958149029,-1.2170883618279782,0.13970588235294118,0.29755594126753293,0.998,ABI3BP;TGFBR3;SGCD;CXCL12;NNMT;SFRP1;ECM1;MFAP5;DCN;LAMA2;MGP;SLIT3;COMP;THBS1;TPM1;DAB2;FGF2;SNTB1;FSTL1;FBLN5;VCAM1;FBN1;CAP2;TPM2;DPYSL3;ELN;FERMT2;PMP22;FBLN1;SLIT2;ACTA2;ECM2;PRRX1;MMP2;EFEMP2;TGM2;PCOLCE;IL32;TAGLN;GADD45B;VCAN;ITGB3;SGCB;GADD45A;FBLN2;FMOD;GEM;MYL9;VIM
MSigDB_Hallmark_2020,Estrogen Response Early,-0.34181421462664807,-1.2097275861370635,0.14285714285714285,0.2927804100014073,0.998,PDLIM3;KRT13;CXCL12;MAPT;SLC7A2;ANXA9;THSD4;ADCY1;DLC1;ZNF185;BCL2;IL6ST;JAK2;RHOBTB3;PODXL;SH3BP5;CLIC3;CHPT1;UGCG;AQP3;LRIG1;GAB2;MUC1;TGM2;ELF3;SLC26A2;RPS6KA2;SNX24;SLC37A1;SLC24A3;SVIL;MAST4;ABAT;FOS;P2RY2;IGFBP4;ABCA3;TTC39A;RASGRP1
MSigDB_Hallmark_2020,Apical Junction,-0.3457948542312345,-1.2096429052604647,0.12972972972972974,0.2745226814279683,0.998,ACTA1;FLNC;ACTN2;ACTC1;NEXN;CLDN5;CD34;CRAT;VWF;ITGA9;ADAMTS5;NRAP;ARHGEF6;PCDH1;VCAM1;FBN1;EPB41L2;ICAM2;JAM3;PTPRC;MPZL2;SLIT2;ITGA10;TRO;MMP2;EVL;THBS3;AKT3;VCAN
MSigDB_Hallmark_2020,Apoptosis,-0.3264071192928597,-1.146048656971912,0.2314410480349345,0.38833408298817024,1.0,GPX3;TGFBR3;TXNIP;EMP1;DCN;ANXA1;CLU;DPYD;HMOX1;SATB1;BIRC3;MMP2;TGFB2;GADD45B;CD14;GADD45A;TIMP2;RETSAT;GSN;CCND2;CFLAR;RNASEL;ADD1;SOD2;PLCB2;BTG2;IL18;ATF3;PDCD4
MSigDB_Hallmark_2020,Protein Secretion,0.2661896340654092,1.141965834491699,0.16030534351145037,0.28228086710650335,0.682,CAV2;ANP32E;SCRN1;ATP1A1;AP2M1;ATP6V1H;YKT6;ERGIC3;EGFR;TPD52;TMED2;M6PR;TMED10;ARFGEF2;AP2B1;PPT1;TOM1L1;BET1;CTSC;MAPK1;DNM1L;YIPF6;RAB2A;AP1G1;ARFGEF1
MSigDB_Hallmark_2020,Xenobiotic Metabolism,-0.30617502693011206,-1.0606459720096837,0.36465324384787473,0.5765560090277452,1.0,IGF1;PDK4;AOX1;NDRG2;ITIH4;MAN1A1;ADH7;HMOX1;CYP2C18;ALDH9A1;CFB;FBLN1;CAT;IRF8;SLC6A6;CD36;PINK1;TGFB2;LPIN2;RETSAT;TMEM176B;ACOX3;PROS1;ALDH2;IGFBP4;ETFDH;ECH1;CYFIP2;GCNT2;SAR1B
MSigDB_Hallmark_2020,Apical Surface,-0.3687428604724097,-1.0347397013093331,0.42201834862385323,0.6124047276327517,1.0,MAL;RHCG;SLC2A4
MSigDB_Hallmark_2020,UV Response Up,0.22950830469239045,1.0296319637015034,0.39325842696629215,0.5348413446434181,0.886,CA2;GGH;TFRC;ENO2;BID;CLCN2;CCNE1;FKBP4;FURIN;ASNS;HSPA2;ATP6V1C1;PDAP1;FEN1;PPAT;MMP14;YKT6;CYB5B;RPN1;NFKBIA;BSG;SLC6A8;HSPA13;DDX21;SPR
MSigDB_Hallmark_2020,DNA Repair,0.2351302142637847,1.0150215651988534,0.39823008849557523,0.5461533930254477,0.903,BCAM;ZNF707;HPRT1;NCBP2;RFC5;TAF6;FEN1;NUDT21;POLR2J;UMPS;ARL6IP1;APRT;POLR2C;TMED2;SAC3D1;MPG;GTF2H3;RPA3;DGUOK;POLR2K;POLR2D;SEC61A1;ADRM1;CETN2;RALA;BRF2;SSRP1;POLR2F;PCNA;TAF13;POLD1;POLE4;BCAP31
MSigDB_Hallmark_2020,Pperoxisome,-0.2970338035783018,-0.9802415370052728,0.531812725090036,0.7242013416522025,1.0,CRAT;SLC25A4;ALDH9A1;ALDH1A1;ACSL5;EPHX2;CAT;STS;ACAA1;RETSAT;DLG4;ECH1;CADM1;ISOC1;ACSL1;ACSL4;GSTK1;SOD2;HSD17B4
MSigDB_Hallmark_2020,heme Metabolism,0.21376725747859418,0.9745651262733248,0.5466666666666666,0.6345290236735599,0.938,SLC2A1;SLC7A11;CA2;ACP5;GCLC;BPGM;TFRC;PC;BCAM;IGSF3;ASNS;MFHAS1;MBOAT2;TMCC2;TCEA1;HDGF;SMOX;GMPS
MSigDB_Hallmark_2020,p53 Pathway,0.20745593069300838,0.9596055984723962,0.6349206349206349,0.6478427060425176,0.957,ITGB4;SLC7A11;SLC3A2;KRT17;TRIB3;NDRG1;DDIT4;SDC1;INHBB;TM4SF1;CDK5R1;PVT1;STEAP3;TP63;RHBDF2;GM2A;IER5;NUDT15;TGFB1;SERPINB5;JAG2;SPHK1;TGFA;DDIT3;RAP2B;FDXR;OSGIN1;IER3;PRKAB1
MSigDB_Hallmark_2020,Interferon Alpha Response,-0.29775881127980847,-0.9582028029847106,0.5563636363636364,0.7447264311738674,1.0,TXNIP;C1S;IFITM2;GBP2;TMEM140;UBA7;NCOA7;CSF1;CD74;HERC6;TRAFD1;IFI44L;GBP4;SAMD9L;IRF7;TRIM5;SP110;SLC25A28
