gene,GSM515513,GSM515514,GSM515515,GSM515516,GSM515517,GSM515518
SOD1,487.7358002396847,882.0481717931392,620.9249513917828,267.1109209523393,401.6687455083338,370.1968667316917
SOD2,2584.582873064996,826.3231067881575,790.5963043883746,2457.4204727615215,5298.718237977125,1037.5346720355003
SOD3,368.23358137753974,28.658604859704884,158.84126663510725,213.68873676187144,454.15954747817284,51.27964188124003
SOLH,843.4633354572325,1499.8003209912222,324.90259084453754,928.4407183446828,891.7730812919399,705.2706910789725
SON,8024.712952661479,10352.124933211175,7688.157973725001,6406.977814291283,7624.288986119125,8831.337777136298
SORBS1,1182.5161424614578,50.948630861697566,606.4848362431367,64.47504988504741,1766.4295967241496,286.6040258567936
SORBS2,111.16485475548369,22.290026001992686,170.87469592564565,22.105731389159114,108.40491711162417,34.42058153672276
SORBS3,330.715442897564,391.66759974930005,271.95550196616847,167.63512970112328,470.13500894725433,165.0782992067316
SORCS2,144.5143111821288,340.7189688876025,83.03066210471515,75.52791557962698,211.6748644653293,356.85011062561557
SORD,126.4500222843627,42.98790728955733,107.097520685792,163.95084113626342,57.625771727758114,71.6510064641984
SORL1,808.7243183461438,700.5436743483416,631.7550377532674,999.3632732182349,1525.0860181019548,3069.75390439752
SORT1,2648.502664549399,912.2989213672721,1823.0645375165716,872.25531773057,3567.662877363084,1948.626391487121
SOS1,1372.8859562302237,1089.0269846687856,1380.2343396247575,956.9939547223466,1490.8528863824945,1208.9351188714259
SOS2,664.2100071640151,695.7672402050574,967.4877149592895,642.9083545680443,769.6749114925317,950.4295269221611
SOX12,209.82366335097547,313.65250874232567,140.7911226992996,697.2516108997271,166.0306888393823,148.21923886221433
SOX13,380.73962753753165,1281.6764951145794,268.34547317900694,435.66712279467754,456.4417562594702,299.95078196286977
SOX15,190.36981376876582,143.29302429852441,57.76046059458445,297.50630161243305,82.15951612670464,274.66219144609386
SOX18,102.82749064882242,49.35648614726952,81.8273191756613,68.15933844990727,231.0736391063568,80.08053663645704
SOX2,195.92805650654,598.6464126249465,346.5627635675067,838.1756485056164,66.75460685294752,140.49216953764392
SOX21,50.024184639967665,140.10873486966833,72.20057574323056,317.7698887191623,18.25767025037881,56.89932866274579
SOX4,850.4111388794503,1182.9635228200405,694.3288700640672,1084.1019102100115,1021.2884296305646,1868.5458548506642
